s,m,s,m,s,m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 7.4110885E+000, 5.4701111E+001, 7.3999294E+000, 5.8831238E+001, 7.0651556E+000, 1.4308781E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 7.6007937E+000, 5.6568345E+001, 7.5561572E+000, 6.0822915E+001, 7.5673163E+000, 1.4602820E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 7.8061216E+000, 5.8521247E+001, 7.7347032E+000, 6.1918604E+001, 7.8061216E+000, 1.4763832E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 8.0025222E+000, 5.8730447E+001, 7.9902472E+000, 6.3084950E+001, 8.0025222E+000, 1.5716962E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 8.2069266E+000, 6.0933501E+001, 8.1960753E+000, 6.4492254E+001, 8.1960753E+000, 1.6120149E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 8.4022498E+000, 6.4083555E+001, 8.3262908E+000, 6.4813935E+001, 8.2394805E+000, 1.6281548E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 8.6084242E+000, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 8.8037473E+000, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 9.0044961E+000, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 9.2074151E+000, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 9.4103342E+000, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 9.6037041E+000, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 9.8006549E+000, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.0010736E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.0207687E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.0404637E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.0601588E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.0810213E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.1008672E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.1207130E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.1405589E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.1602335E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.1802843E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.2002155E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.2204786E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.2400708E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.2608845E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.2803313E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 1.3001722E+001, 6.6391165E+001, 8.4890600E+000, 6.6032243E+001, 8.4131010E+000, 1.6400464E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
