s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol
 1.350E+02, 6.046E+01, 7.066E+01, 8.198E+01, 9.600E+01, 1.310E+02, 2.324E+02, 2.926E+02, 3.376E+02, 3.376E+02, 3.539E+02, 5.777E+01, 6.788E+01, 7.940E+01, 9.895E+01, 1.373E+02, 1.799E+02, 2.419E+02, 2.720E+02, 2.720E+02, 2.611E+02, 7.140E+01, 7.620E+01, 8.095E+01, 1.344E+02, 1.909E+02, 1.912E+02, 2.232E+02, 2.301E+02, 2.301E+02, 2.150E+02, 6.842E+01, 7.897E+01, 9.859E+01, 1.108E+02, 1.296E+02, 1.853E+02, 1.998E+02, 1.934E+02, 1.934E+02, 1.862E+02, 1.257E+02, 1.202E+02, 1.187E+02, 1.188E+02, 1.198E+02, 1.206E+02, 1.263E+02, 1.317E+02, 2.912E+01, 3.139E+01, 3.414E+01, 4.582E+01, 6.516E+01, 8.875E+01, 9.723E+01, 9.907E+01, 1.013E+02, 1.013E+02, 3.043E+01, 4.076E+01, 4.858E+01, 6.217E+01, 6.938E+01, 7.594E+01, 8.362E+01, 8.361E+01, 8.025E+01, 8.025E+01,-7.972E-01, 7.302E+01,-7.503E-01, 1.071E+02,-1.237E-01, 1.612E+02, 2.496E+00, 2.792E+02,-6.453E-01, 6.798E+01,-8.549E-01, 1.040E+02, 3.238E-01, 1.775E+02, 2.277E+00, 2.446E+02,-6.653E-01, 3.255E+01,-2.911E-01, 4.578E+01, 8.092E-01, 8.020E+01, 1.461E+00, 9.840E+01,-6.376E-01, 3.546E+01,-1.602E-01, 5.142E+01, 4.371E-01, 7.044E+01, 1.040E+00, 8.492E+01, 8.543E+00, 8.968E+00, 9.944E+00, 3.662E+00, 2.004E-01, 1.995E-01, 1.974E-01, 1.957E-01
 1.500E+02, 6.458E+01, 7.572E+01, 8.651E+01, 1.006E+02, 1.341E+02, 2.356E+02, 3.007E+02, 3.454E+02, 3.454E+02, 3.660E+02, 6.326E+01, 7.053E+01, 8.109E+01, 1.011E+02, 1.397E+02, 1.811E+02, 2.448E+02, 2.790E+02, 2.790E+02, 2.686E+02, 7.212E+01, 7.587E+01, 8.181E+01, 1.432E+02, 1.919E+02, 1.975E+02, 2.271E+02, 2.356E+02, 2.356E+02, 2.215E+02, 7.067E+01, 7.977E+01, 9.711E+01, 1.108E+02, 1.375E+02, 1.909E+02, 2.024E+02, 1.980E+02, 1.980E+02, 1.913E+02, 1.306E+02, 1.278E+02, 1.254E+02, 1.243E+02, 1.240E+02, 1.250E+02, 1.289E+02, 1.332E+02, 2.975E+01, 3.270E+01, 3.534E+01, 4.701E+01, 6.778E+01, 9.157E+01, 1.012E+02, 1.040E+02, 1.054E+02, 1.054E+02, 3.069E+01, 4.000E+01, 4.703E+01, 6.379E+01, 7.163E+01, 7.842E+01, 8.727E+01, 8.745E+01, 8.387E+01, 8.387E+01,-6.954E-01, 7.598E+01,-7.151E-01, 1.100E+02,-3.079E-01, 1.636E+02, 2.518E+00, 2.873E+02,-7.097E-01, 7.481E+01,-7.076E-01, 1.102E+02, 2.918E-01, 1.815E+02, 2.298E+00, 2.512E+02,-6.968E-01, 3.287E+01,-2.454E-01, 4.859E+01, 7.751E-01, 8.358E+01, 1.557E+00, 1.008E+02,-6.385E-01, 3.411E+01,-1.379E-01, 5.130E+01, 4.621E-01, 7.286E+01, 1.065E+00, 8.826E+01, 8.398E+00, 8.840E+00, 1.049E+01, 3.853E+00, 1.986E-01, 1.979E-01, 1.962E-01, 1.942E-01
 1.650E+02, 6.882E+01, 7.920E+01, 9.074E+01, 1.048E+02, 1.323E+02, 2.261E+02, 3.032E+02, 3.499E+02, 3.499E+02, 3.622E+02, 6.504E+01, 7.582E+01, 8.393E+01, 9.707E+01, 1.348E+02, 1.822E+02, 2.473E+02, 2.815E+02, 2.815E+02, 2.711E+02, 7.575E+01, 7.989E+01, 8.352E+01, 1.427E+02, 1.984E+02, 2.010E+02, 2.338E+02, 2.396E+02, 2.396E+02, 2.246E+02, 7.133E+01, 8.247E+01, 9.651E+01, 1.101E+02, 1.342E+02, 1.944E+02, 2.077E+02, 2.044E+02, 2.044E+02, 1.992E+02, 1.349E+02, 1.255E+02, 1.223E+02, 1.227E+02, 1.248E+02, 1.266E+02, 1.326E+02, 1.370E+02, 2.961E+01, 3.254E+01, 3.539E+01, 5.052E+01, 6.862E+01, 9.420E+01, 1.020E+02, 1.050E+02, 1.069E+02, 1.069E+02, 3.053E+01, 3.869E+01, 4.534E+01, 6.517E+01, 7.325E+01, 8.055E+01, 8.887E+01, 8.881E+01, 8.520E+01, 8.520E+01,-5.380E-01, 7.788E+01,-7.726E-01, 1.054E+02,-1.785E-01, 1.644E+02, 2.540E+00, 2.892E+02,-6.011E-01, 7.791E+01,-6.292E-01, 1.090E+02, 3.816E-01, 1.830E+02, 2.337E+00, 2.554E+02,-7.225E-01, 3.270E+01,-2.115E-01, 5.014E+01, 7.986E-01, 8.476E+01, 1.504E+00, 1.021E+02,-6.867E-01, 3.414E+01,-1.119E-01, 5.173E+01, 4.915E-01, 7.502E+01, 1.034E+00, 9.020E+01, 8.456E+00, 8.903E+00, 1.049E+01, 3.847E+00, 1.968E-01, 1.957E-01, 1.937E-01, 1.924E-01
 1.800E+02, 7.032E+01, 8.107E+01, 8.954E+01, 1.054E+02, 1.393E+02, 2.413E+02, 2.961E+02, 3.430E+02, 3.430E+02, 3.584E+02, 7.004E+01, 7.921E+01, 8.734E+01, 1.028E+02, 1.404E+02, 1.887E+02, 2.495E+02, 2.791E+02, 2.791E+02, 2.693E+02, 7.868E+01, 8.425E+01, 8.760E+01, 1.562E+02, 1.999E+02, 2.129E+02, 2.364E+02, 2.389E+02, 2.389E+02, 2.235E+02, 7.290E+01, 8.474E+01, 1.042E+02, 1.183E+02, 1.416E+02, 1.891E+02, 2.083E+02, 2.065E+02, 2.065E+02, 2.012E+02, 1.265E+02, 1.246E+02, 1.239E+02, 1.238E+02, 1.254E+02, 1.273E+02, 1.351E+02, 1.383E+02, 2.955E+01, 3.211E+01, 3.539E+01, 4.912E+01, 6.907E+01, 9.484E+01, 1.047E+02, 1.079E+02, 1.093E+02, 1.093E+02, 3.038E+01, 3.913E+01, 4.542E+01, 6.495E+01, 7.384E+01, 8.158E+01, 8.989E+01, 8.976E+01, 8.639E+01, 8.639E+01,-6.010E-01, 8.150E+01,-7.153E-01, 1.098E+02,-7.738E-02, 1.686E+02, 2.569E+00, 2.863E+02,-5.700E-01, 8.214E+01,-7.619E-01, 1.115E+02, 3.883E-01, 1.888E+02, 2.358E+00, 2.534E+02,-7.536E-01, 3.278E+01,-2.131E-01, 5.175E+01, 6.637E-01, 8.813E+01, 1.393E+00, 1.040E+02,-5.886E-01, 3.455E+01,-1.421E-01, 5.165E+01, 4.954E-01, 7.586E+01, 1.067E+00, 9.128E+01, 8.869E+00, 9.416E+00, 9.620E+00, 3.867E+00, 1.952E-01, 1.943E-01, 1.924E-01, 1.911E-01
 1.950E+02, 7.078E+01, 8.232E+01, 9.185E+01, 1.074E+02, 1.454E+02, 2.514E+02, 3.033E+02, 3.452E+02, 3.452E+02, 3.619E+02, 7.358E+01, 8.274E+01, 9.109E+01, 1.066E+02, 1.478E+02, 1.882E+02, 2.538E+02, 2.825E+02, 2.825E+02, 2.737E+02, 8.152E+01, 8.634E+01, 8.996E+01, 1.646E+02, 2.035E+02, 2.141E+02, 2.370E+02, 2.414E+02, 2.414E+02, 2.268E+02, 7.678E+01, 8.908E+01, 1.056E+02, 1.201E+02, 1.503E+02, 1.952E+02, 2.115E+02, 2.074E+02, 2.074E+02, 2.016E+02, 1.338E+02, 1.263E+02, 1.238E+02, 1.248E+02, 1.259E+02, 1.289E+02, 1.361E+02, 1.388E+02, 2.979E+01, 3.228E+01, 3.542E+01, 4.898E+01, 6.937E+01, 9.429E+01, 1.042E+02, 1.076E+02, 1.095E+02, 1.095E+02, 2.945E+01, 3.988E+01, 4.682E+01, 6.722E+01, 7.582E+01, 8.351E+01, 9.263E+01, 9.249E+01, 8.897E+01, 8.897E+01,-6.708E-01, 8.613E+01,-7.988E-01, 1.160E+02,-2.921E-02, 1.737E+02, 2.527E+00, 2.914E+02,-7.524E-01, 8.438E+01,-7.081E-01, 1.216E+02, 4.535E-01, 1.871E+02, 2.346E+00, 2.569E+02,-7.388E-01, 3.266E+01,-1.737E-01, 5.160E+01, 7.262E-01, 8.587E+01, 1.595E+00, 1.058E+02,-6.937E-01, 3.416E+01,-6.362E-02, 5.235E+01, 5.078E-01, 7.759E+01, 1.072E+00, 9.423E+01, 8.647E+00, 9.193E+00, 9.677E+00, 3.911E+00, 1.935E-01, 1.922E-01, 1.908E-01, 1.897E-01
 2.100E+02, 7.451E+01, 8.593E+01, 9.498E+01, 1.083E+02, 1.415E+02, 2.418E+02, 3.106E+02, 3.588E+02, 3.588E+02, 3.752E+02, 7.499E+01, 8.479E+01, 9.256E+01, 1.049E+02, 1.406E+02, 1.874E+02, 2.555E+02, 2.895E+02, 2.895E+02, 2.796E+02, 8.107E+01, 8.790E+01, 9.026E+01, 1.413E+02, 2.092E+02, 2.207E+02, 2.433E+02, 2.459E+02, 2.459E+02, 2.300E+02, 7.512E+01, 8.539E+01, 1.058E+02, 1.208E+02, 1.430E+02, 2.012E+02, 2.168E+02, 2.089E+02, 2.089E+02, 2.020E+02, 1.296E+02, 1.241E+02, 1.277E+02, 1.282E+02, 1.287E+02, 1.315E+02, 1.387E+02, 1.416E+02, 2.980E+01, 3.255E+01, 3.591E+01, 4.905E+01, 7.598E+01, 9.847E+01, 1.063E+02, 1.102E+02, 1.118E+02, 1.118E+02, 3.125E+01, 4.122E+01, 4.693E+01, 6.676E+01, 7.667E+01, 8.415E+01, 9.298E+01, 9.309E+01, 8.935E+01, 8.935E+01,-5.305E-01, 8.684E+01,-7.444E-01, 1.140E+02,-1.082E-01, 1.691E+02, 2.565E+00, 2.984E+02,-6.773E-01, 8.597E+01,-6.651E-01, 1.139E+02, 4.223E-01, 1.884E+02, 2.402E+00, 2.626E+02,-7.936E-01, 3.284E+01,-2.052E-01, 5.271E+01, 8.654E-01, 8.971E+01, 1.510E+00, 1.075E+02,-7.931E-01, 3.418E+01,-9.703E-02, 5.328E+01, 4.736E-01, 7.868E+01, 1.121E+00, 9.453E+01, 8.717E+00, 9.228E+00, 1.021E+01, 4.027E+00, 1.921E-01, 1.911E-01, 1.898E-01, 1.888E-01
 2.250E+02, 7.833E+01, 8.888E+01, 9.792E+01, 1.101E+02, 1.403E+02, 2.469E+02, 3.108E+02, 3.575E+02, 3.575E+02, 3.729E+02, 7.665E+01, 8.469E+01, 9.174E+01, 1.016E+02, 1.393E+02, 1.869E+02, 2.567E+02, 2.901E+02, 2.901E+02, 2.812E+02, 8.218E+01, 8.657E+01, 9.057E+01, 1.471E+02, 2.066E+02, 2.124E+02, 2.434E+02, 2.485E+02, 2.485E+02, 2.341E+02, 7.426E+01, 8.486E+01, 1.044E+02, 1.196E+02, 1.418E+02, 2.009E+02, 2.120E+02, 2.087E+02, 2.087E+02, 2.034E+02, 1.285E+02, 1.266E+02, 1.289E+02, 1.293E+02, 1.294E+02, 1.320E+02, 1.399E+02, 1.462E+02, 2.979E+01, 3.276E+01, 3.623E+01, 4.995E+01, 7.793E+01, 9.850E+01, 1.079E+02, 1.108E+02, 1.121E+02, 1.121E+02, 3.139E+01, 4.314E+01, 4.857E+01, 7.023E+01, 7.901E+01, 8.656E+01, 9.556E+01, 9.575E+01, 9.214E+01, 9.214E+01,-5.602E-01, 8.714E+01,-6.979E-01, 1.127E+02,-3.561E-02, 1.700E+02, 2.584E+00, 2.996E+02,-6.150E-01, 8.531E+01,-6.732E-01, 1.150E+02, 4.535E-01, 1.883E+02, 2.415E+00, 2.649E+02,-8.043E-01, 3.301E+01,-2.022E-01, 5.419E+01, 8.897E-01, 9.303E+01, 1.573E+00, 1.097E+02,-7.469E-01, 3.485E+01,-1.070E-01, 5.554E+01, 4.989E-01, 8.038E+01, 1.108E+00, 9.707E+01, 8.571E+00, 9.102E+00, 1.037E+01, 4.101E+00, 1.913E-01, 1.905E-01, 1.896E-01, 1.888E-01
 2.400E+02, 7.920E+01, 9.007E+01, 9.750E+01, 1.094E+02, 1.361E+02, 2.390E+02, 3.174E+02, 3.661E+02, 3.661E+02, 3.819E+02, 7.909E+01, 8.611E+01, 9.241E+01, 1.028E+02, 1.374E+02, 1.849E+02, 2.569E+02, 2.948E+02, 2.948E+02, 2.858E+02, 8.057E+01, 8.514E+01, 8.592E+01, 1.410E+02, 2.076E+02, 2.124E+02, 2.459E+02, 2.505E+02, 2.505E+02, 2.356E+02, 7.574E+01, 8.444E+01, 1.040E+02, 1.171E+02, 1.324E+02, 1.989E+02, 2.158E+02, 2.130E+02, 2.130E+02, 2.082E+02, 1.397E+02, 1.276E+02, 1.267E+02, 1.284E+02, 1.290E+02, 1.315E+02, 1.392E+02, 1.464E+02, 3.011E+01, 3.330E+01, 3.761E+01, 5.451E+01, 8.282E+01, 1.007E+02, 1.106E+02, 1.154E+02, 1.182E+02, 1.182E+02, 3.077E+01, 4.208E+01, 5.010E+01, 7.104E+01, 8.027E+01, 8.819E+01, 9.677E+01, 9.673E+01, 9.290E+01, 9.290E+01,-4.280E-01, 8.817E+01,-6.016E-01, 1.106E+02,-5.571E-02, 1.644E+02, 2.595E+00, 3.052E+02,-6.600E-01, 8.614E+01,-6.270E-01, 1.169E+02, 3.303E-01, 1.847E+02, 2.436E+00, 2.677E+02,-8.007E-01, 3.381E+01,-1.456E-01, 5.798E+01, 7.784E-01, 9.335E+01, 1.662E+00, 1.119E+02,-7.463E-01, 3.628E+01,-1.773E-01, 5.925E+01, 4.960E-01, 8.267E+01, 1.144E+00, 9.886E+01, 9.160E+00, 9.684E+00, 9.914E+00, 4.172E+00, 1.907E-01, 1.897E-01, 1.887E-01, 1.881E-01
 2.550E+02, 7.930E+01, 9.069E+01, 9.907E+01, 1.112E+02, 1.356E+02, 2.337E+02, 3.175E+02, 3.663E+02, 3.663E+02, 3.821E+02, 7.976E+01, 8.643E+01, 9.220E+01, 1.026E+02, 1.369E+02, 1.844E+02, 2.571E+02, 2.964E+02, 2.964E+02, 2.872E+02, 8.105E+01, 8.687E+01, 9.009E+01, 1.343E+02, 2.106E+02, 2.088E+02, 2.450E+02, 2.531E+02, 2.531E+02, 2.392E+02, 7.485E+01, 8.758E+01, 1.049E+02, 1.158E+02, 1.376E+02, 2.089E+02, 2.165E+02, 2.127E+02, 2.127E+02, 2.087E+02, 1.315E+02, 1.292E+02, 1.312E+02, 1.318E+02, 1.319E+02, 1.325E+02, 1.396E+02, 1.450E+02, 3.042E+01, 3.366E+01, 3.811E+01, 5.312E+01, 8.204E+01, 1.029E+02, 1.094E+02, 1.126E+02, 1.139E+02, 1.139E+02, 3.093E+01, 4.130E+01, 5.119E+01, 7.143E+01, 8.058E+01, 8.853E+01, 9.665E+01, 9.671E+01, 9.308E+01, 9.308E+01,-4.488E-01, 8.850E+01,-5.785E-01, 1.120E+02,-1.944E-01, 1.635E+02, 2.577E+00, 3.062E+02,-7.237E-01, 8.620E+01,-6.808E-01, 1.142E+02, 3.093E-01, 1.864E+02, 2.375E+00, 2.697E+02,-7.463E-01, 3.434E+01,-1.672E-01, 5.638E+01, 8.154E-01, 9.318E+01, 1.408E+00, 1.105E+02,-7.364E-01, 3.574E+01,-5.054E-02, 5.692E+01, 5.186E-01, 8.264E+01, 1.068E+00, 9.880E+01, 8.764E+00, 9.278E+00, 1.022E+01, 4.216E+00, 1.900E-01, 1.892E-01, 1.884E-01, 1.880E-01
 2.700E+02, 7.987E+01, 9.154E+01, 9.976E+01, 1.133E+02, 1.408E+02, 2.506E+02, 3.245E+02, 3.671E+02, 3.671E+02, 3.803E+02, 7.877E+01, 8.740E+01, 9.432E+01, 1.064E+02, 1.400E+02, 1.884E+02, 2.621E+02, 2.968E+02, 2.968E+02, 2.881E+02, 8.189E+01, 8.724E+01, 9.011E+01, 1.438E+02, 2.138E+02, 2.181E+02, 2.468E+02, 2.544E+02, 2.544E+02, 2.408E+02, 7.430E+01, 8.471E+01, 9.932E+01, 1.123E+02, 1.336E+02, 2.020E+02, 2.192E+02, 2.152E+02, 2.152E+02, 2.107E+02, 1.423E+02, 1.386E+02, 1.377E+02, 1.382E+02, 1.373E+02, 1.378E+02, 1.422E+02, 1.466E+02, 3.010E+01, 3.341E+01, 3.756E+01, 5.108E+01, 8.029E+01, 1.008E+02, 1.102E+02, 1.154E+02, 1.181E+02, 1.181E+02, 3.071E+01, 4.183E+01, 5.136E+01, 7.225E+01, 8.133E+01, 8.915E+01, 9.724E+01, 9.723E+01, 9.372E+01, 9.372E+01,-5.331E-01, 8.924E+01,-5.793E-01, 1.142E+02,-2.157E-01, 1.679E+02, 2.642E+00, 3.073E+02,-6.812E-01, 8.902E+01,-7.784E-01, 1.141E+02, 3.936E-01, 1.882E+02, 2.454E+00, 2.712E+02,-8.182E-01, 3.369E+01,-1.414E-01, 5.724E+01, 8.857E-01, 9.554E+01, 1.656E+00, 1.133E+02,-7.763E-01, 3.553E+01,-1.515E-01, 5.882E+01, 5.623E-01, 8.443E+01, 1.124E+00, 9.923E+01, 9.179E+00, 9.767E+00, 1.014E+01, 4.323E+00, 1.903E-01, 1.893E-01, 1.883E-01, 1.877E-01
 2.850E+02, 8.015E+01, 9.186E+01, 1.003E+02, 1.139E+02, 1.440E+02, 2.548E+02, 3.222E+02, 3.666E+02, 3.666E+02, 3.821E+02, 7.924E+01, 8.867E+01, 9.566E+01, 1.059E+02, 1.383E+02, 1.868E+02, 2.614E+02, 2.987E+02, 2.987E+02, 2.898E+02, 8.303E+01, 8.757E+01, 8.920E+01, 1.529E+02, 2.180E+02, 2.277E+02, 2.528E+02, 2.557E+02, 2.557E+02, 2.406E+02, 7.667E+01, 8.377E+01, 9.775E+01, 1.126E+02, 1.272E+02, 1.890E+02, 2.209E+02, 2.186E+02, 2.186E+02, 2.130E+02, 1.380E+02, 1.330E+02, 1.318E+02, 1.328E+02, 1.342E+02, 1.375E+02, 1.447E+02, 1.498E+02, 3.001E+01, 3.358E+01, 3.732E+01, 5.026E+01, 8.099E+01, 1.024E+02, 1.144E+02, 1.191E+02, 1.204E+02, 1.204E+02, 3.109E+01, 4.412E+01, 5.207E+01, 7.471E+01, 8.308E+01, 9.102E+01, 9.877E+01, 9.827E+01, 9.462E+01, 9.462E+01,-4.686E-01, 9.179E+01,-5.847E-01, 1.156E+02,-1.822E-02, 1.675E+02, 2.631E+00, 3.075E+02,-5.185E-01, 8.971E+01,-5.830E-01, 1.131E+02, 4.061E-01, 1.878E+02, 2.455E+00, 2.729E+02,-7.829E-01, 3.430E+01,-1.533E-01, 5.809E+01, 7.598E-01, 9.524E+01, 1.615E+00, 1.137E+02,-6.792E-01, 3.636E+01,-1.204E-01, 5.962E+01, 5.611E-01, 8.518E+01, 1.156E+00, 1.004E+02, 9.268E+00, 9.887E+00, 1.000E+01, 4.366E+00, 1.897E-01, 1.885E-01, 1.875E-01, 1.873E-01
 3.000E+02, 7.902E+01, 9.171E+01, 1.009E+02, 1.139E+02, 1.497E+02, 2.541E+02, 3.194E+02, 3.626E+02, 3.626E+02, 3.804E+02, 8.006E+01, 8.838E+01, 9.648E+01, 1.092E+02, 1.469E+02, 1.929E+02, 2.631E+02, 2.970E+02, 2.970E+02, 2.890E+02, 8.219E+01, 8.959E+01, 9.321E+01, 1.570E+02, 2.144E+02, 2.224E+02, 2.516E+02, 2.547E+02, 2.547E+02, 2.403E+02, 7.683E+01, 8.771E+01, 1.073E+02, 1.201E+02, 1.492E+02, 2.123E+02, 2.187E+02, 2.134E+02, 2.134E+02, 2.092E+02, 1.384E+02, 1.306E+02, 1.332E+02, 1.350E+02, 1.355E+02, 1.374E+02, 1.440E+02, 1.486E+02, 3.055E+01, 3.421E+01, 3.810E+01, 5.095E+01, 7.679E+01, 1.041E+02, 1.144E+02, 1.179E+02, 1.194E+02, 1.194E+02, 3.283E+01, 4.269E+01, 5.187E+01, 7.465E+01, 8.327E+01, 9.148E+01, 1.006E+02, 1.007E+02, 9.719E+01, 9.719E+01,-5.864E-01, 9.302E+01,-5.660E-01, 1.191E+02, 4.950E-02, 1.743E+02, 2.599E+00, 3.068E+02,-6.622E-01, 8.859E+01,-5.844E-01, 1.197E+02, 4.244E-01, 1.896E+02, 2.448E+00, 2.720E+02,-8.004E-01, 3.445E+01,-9.166E-02, 5.698E+01, 7.016E-01, 9.283E+01, 1.632E+00, 1.153E+02,-6.741E-01, 3.647E+01,-6.024E-02, 5.966E+01, 5.289E-01, 8.611E+01, 1.179E+00, 1.025E+02, 9.484E+00, 1.012E+01, 1.026E+01, 4.498E+00, 1.895E-01, 1.889E-01, 1.882E-01, 1.876E-01
 3.150E+02, 7.944E+01, 9.265E+01, 1.018E+02, 1.155E+02, 1.535E+02, 2.564E+02, 3.222E+02, 3.633E+02, 3.633E+02, 3.831E+02, 8.282E+01, 8.964E+01, 9.792E+01, 1.102E+02, 1.501E+02, 1.981E+02, 2.680E+02, 2.990E+02, 2.990E+02, 2.901E+02, 8.401E+01, 9.000E+01, 9.412E+01, 1.525E+02, 2.161E+02, 2.251E+02, 2.545E+02, 2.578E+02, 2.578E+02, 2.430E+02, 7.682E+01, 8.722E+01, 1.103E+02, 1.249E+02, 1.481E+02, 2.192E+02, 2.211E+02, 2.133E+02, 2.133E+02, 2.106E+02, 1.399E+02, 1.403E+02, 1.401E+02, 1.416E+02, 1.428E+02, 1.444E+02, 1.491E+02, 1.522E+02, 3.045E+01, 3.432E+01, 3.834E+01, 5.591E+01, 8.331E+01, 1.038E+02, 1.149E+02, 1.189E+02, 1.225E+02, 1.225E+02, 3.106E+01, 4.141E+01, 4.986E+01, 7.229E+01, 8.327E+01, 9.081E+01, 9.990E+01, 1.002E+02, 9.677E+01, 9.677E+01,-5.122E-01, 9.389E+01,-6.490E-01, 1.215E+02, 4.250E-02, 1.789E+02, 2.615E+00, 3.075E+02,-7.135E-01, 8.977E+01,-5.955E-01, 1.246E+02, 5.593E-01, 1.950E+02, 2.468E+00, 2.742E+02,-7.889E-01, 3.500E+01,-9.909E-02, 6.059E+01, 8.719E-01, 9.722E+01, 1.673E+00, 1.176E+02,-6.803E-01, 3.599E+01,-4.614E-02, 5.735E+01, 5.589E-01, 8.542E+01, 1.203E+00, 1.022E+02, 8.815E+00, 9.421E+00, 1.081E+01, 4.477E+00, 1.906E-01, 1.893E-01, 1.881E-01, 1.875E-01
 3.300E+02, 8.074E+01, 9.349E+01, 1.017E+02, 1.156E+02, 1.523E+02, 2.591E+02, 3.308E+02, 3.734E+02, 3.734E+02, 3.913E+02, 8.360E+01, 9.078E+01, 9.983E+01, 1.126E+02, 1.479E+02, 1.976E+02, 2.697E+02, 3.019E+02, 3.019E+02, 2.928E+02, 9.068E+01, 9.724E+01, 9.674E+01, 1.494E+02, 2.218E+02, 2.349E+02, 2.581E+02, 2.586E+02, 2.586E+02, 2.421E+02, 7.879E+01, 9.324E+01, 1.097E+02, 1.303E+02, 1.530E+02, 2.149E+02, 2.236E+02, 2.207E+02, 2.207E+02, 2.149E+02, 1.492E+02, 1.460E+02, 1.446E+02, 1.434E+02, 1.437E+02, 1.448E+02, 1.496E+02, 1.534E+02, 3.042E+01, 3.391E+01, 3.806E+01, 5.305E+01, 7.872E+01, 1.075E+02, 1.152E+02, 1.196E+02, 1.221E+02, 1.221E+02, 3.101E+01, 4.292E+01, 5.196E+01, 7.511E+01, 8.478E+01, 9.308E+01, 1.025E+02, 1.023E+02, 9.836E+01, 9.836E+01,-5.432E-01, 9.569E+01,-6.278E-01, 1.218E+02,-3.941E-02, 1.784E+02, 2.580E+00, 3.122E+02,-7.973E-01, 9.354E+01,-5.634E-01, 1.241E+02, 5.118E-01, 1.949E+02, 2.425E+00, 2.755E+02,-7.731E-01, 3.427E+01,-1.409E-01, 5.860E+01, 7.061E-01, 9.453E+01, 1.633E+00, 1.181E+02,-7.825E-01, 3.604E+01,-4.806E-02, 5.980E+01, 6.226E-01, 8.753E+01, 1.145E+00, 1.037E+02, 9.358E+00, 9.993E+00, 1.021E+01, 4.563E+00, 1.908E-01, 1.892E-01, 1.879E-01, 1.876E-01
 3.450E+02, 8.275E+01, 9.696E+01, 1.060E+02, 1.196E+02, 1.471E+02, 2.512E+02, 3.330E+02, 3.780E+02, 3.780E+02, 3.966E+02, 8.457E+01, 9.208E+01, 9.878E+01, 1.098E+02, 1.431E+02, 1.950E+02, 2.695E+02, 3.069E+02, 3.069E+02, 2.984E+02, 8.638E+01, 9.299E+01, 9.651E+01, 1.411E+02, 2.270E+02, 2.333E+02, 2.599E+02, 2.626E+02, 2.626E+02, 2.482E+02, 7.938E+01, 8.898E+01, 1.070E+02, 1.224E+02, 1.405E+02, 2.185E+02, 2.293E+02, 2.243E+02, 2.243E+02, 2.195E+02, 1.436E+02, 1.386E+02, 1.379E+02, 1.373E+02, 1.393E+02, 1.427E+02, 1.508E+02, 1.542E+02, 3.061E+01, 3.403E+01, 3.828E+01, 5.427E+01, 8.267E+01, 1.069E+02, 1.164E+02, 1.222E+02, 1.245E+02, 1.245E+02, 3.028E+01, 4.301E+01, 5.255E+01, 7.489E+01, 8.447E+01, 9.331E+01, 1.029E+02, 1.030E+02, 9.950E+01, 9.950E+01,-4.925E-01, 9.636E+01,-5.220E-01, 1.179E+02,-1.760E-01, 1.728E+02, 2.600E+00, 3.180E+02,-8.459E-01, 9.264E+01,-5.143E-01, 1.214E+02, 4.242E-01, 1.951E+02, 2.437E+00, 2.818E+02,-8.280E-01, 3.417E+01,-1.263E-01, 5.811E+01, 8.243E-01, 9.749E+01, 1.559E+00, 1.195E+02,-7.276E-01, 3.667E+01,-3.584E-02, 5.851E+01, 5.282E-01, 8.758E+01, 1.203E+00, 1.045E+02, 9.310E+00, 9.964E+00, 1.047E+01, 4.633E+00, 1.902E-01, 1.889E-01, 1.875E-01, 1.870E-01
