s,C,C,kg/m2,kW/kg
 2.7800000E+002, 2.9808000E+002, 2.9637703E+002, 4.6509072E-003, 5.2991460E+001
 2.7900000E+002, 2.9904000E+002, 2.9747239E+002, 4.6288110E-003, 5.0351218E+001
 2.8000000E+002, 3.0000000E+002, 2.9847252E+002, 4.6074090E-003, 4.8688351E+001
 2.8100000E+002, 3.0096000E+002, 2.9941376E+002, 4.5869817E-003, 4.6363680E+001
 2.8200000E+002, 3.0208000E+002, 3.0038137E+002, 4.5676304E-003, 4.3805546E+001
 2.8300000E+002, 3.0304000E+002, 3.0147694E+002, 4.5492087E-003, 4.1597432E+001
 2.8400000E+002, 3.0400000E+002, 3.0247628E+002, 4.5313752E-003, 4.0193477E+001
 2.8500000E+002, 3.0496000E+002, 3.0341727E+002, 4.5143586E-003, 3.8254166E+001
 2.8600000E+002, 3.0608000E+002, 3.0438524E+002, 4.4982373E-003, 3.6135402E+001
 2.8700000E+002, 3.0704000E+002, 3.0548100E+002, 4.4828884E-003, 3.4309735E+001
 2.8800000E+002, 3.0800000E+002, 3.0647965E+002, 4.4680314E-003, 3.3141141E+001
 2.8900000E+002, 3.0896000E+002, 3.0742041E+002, 4.4538532E-003, 3.1537936E+001
 2.9000000E+002, 3.1008000E+002, 3.0838873E+002, 4.4404160E-003, 2.9794356E+001
 2.9100000E+002, 3.1104000E+002, 3.0948465E+002, 4.4276174E-003, 2.8293467E+001
 2.9200000E+002, 3.1200000E+002, 3.1048269E+002, 4.4152274E-003, 2.7327772E+001
 2.9300000E+002, 3.1296000E+002, 3.1142325E+002, 4.4033995E-003, 2.6008331E+001
 2.9400000E+002, 3.1408000E+002, 3.1239190E+002, 4.3921833E-003, 2.4577723E+001
 2.9500000E+002, 3.1504000E+002, 3.1348796E+002, 4.3814940E-003, 2.3346914E+001
 2.9600000E+002, 3.1600000E+002, 3.1448545E+002, 4.3711435E-003, 2.2551593E+001
 2.9700000E+002, 3.1696000E+002, 3.1542583E+002, 4.3612577E-003, 2.1467742E+001
 2.9800000E+002, 3.1808000E+002, 3.1639480E+002, 4.3518767E-003, 2.0295089E+001
 2.9900000E+002, 3.1904000E+002, 3.1749098E+002, 4.3429307E-003, 1.9286471E+001
 3.0000000E+002, 3.2000000E+002, 3.1848798E+002, 4.3342652E-003, 1.8632302E+001
 3.0100000E+002, 3.2096000E+002, 3.1942821E+002, 4.3259839E-003, 1.7742361E+001
 3.0200000E+002, 3.2208000E+002, 3.2039747E+002, 4.3181197E-003, 1.6781035E+001
 3.0300000E+002, 3.2304000E+002, 3.2149377E+002, 4.3106148E-003, 1.5954239E+001
 3.0400000E+002, 3.2400000E+002, 3.2249031E+002, 4.3033423E-003, 1.5416216E+001
 3.0500000E+002, 3.2496000E+002, 3.2343041E+002, 4.2963879E-003, 1.4685191E+001
 3.0600000E+002, 3.2608000E+002, 3.2439994E+002, 4.2897786E-003, 1.3896512E+001
 3.0700000E+002, 3.2704000E+002, 3.2549636E+002, 4.2834664E-003, 1.3218152E+001
 3.0800000E+002, 3.2800000E+002, 3.2649247E+002, 4.2773471E-003, 1.2775390E+001
 3.0900000E+002, 3.2896000E+002, 3.2743246E+002, 4.2714916E-003, 1.2174358E+001
 3.1000000E+002, 3.3008000E+002, 3.2840225E+002, 4.2659220E-003, 1.1526587E+001
 3.1100000E+002, 3.3104000E+002, 3.2949878E+002, 4.2605988E-003, 1.0969323E+001
 3.1200000E+002, 3.3200000E+002, 3.3049449E+002, 4.2554358E-003, 1.0604593E+001
 3.1300000E+002, 3.3296000E+002, 3.3143438E+002, 4.2504920E-003, 1.0109842E+001
 3.1400000E+002, 3.3408000E+002, 3.3240441E+002, 4.2457855E-003, 9.5770836E+000
 3.1500000E+002, 3.3504000E+002, 3.3350105E+002, 4.2412838E-003, 9.1186369E+000
 3.1600000E+002, 3.3600000E+002, 3.3449638E+002, 4.2369155E-003, 8.8178161E+000
 3.1700000E+002, 3.3696000E+002, 3.3543619E+002, 4.2327296E-003, 8.4099856E+000
 3.1800000E+002, 3.3808000E+002, 3.3640645E+002, 4.2287413E-003, 7.9711662E+000
 3.1900000E+002, 3.3904000E+002, 3.3750320E+002, 4.2249235E-003, 7.5934211E+000
 3.2000000E+002, 3.4000000E+002, 3.3849816E+002, 4.2212169E-003, 7.3449693E+000
 3.2100000E+002, 3.4096000E+002, 3.3943791E+002, 4.2176627E-003, 7.0082806E+000
 3.2200000E+002, 3.4208000E+002, 3.4040837E+002, 4.2142732E-003, 6.6462668E+000
 3.2300000E+002, 3.4304000E+002, 3.4150524E+002, 4.2110260E-003, 6.3345042E+000
 3.2400000E+002, 3.4400000E+002, 3.4249985E+002, 4.2078718E-003, 6.1290025E+000
 3.2500000E+002, 3.4496000E+002, 3.4343955E+002, 4.2048450E-003, 5.8506046E+000
 3.2600000E+002, 3.4608000E+002, 3.4441020E+002, 4.2019560E-003, 5.5514662E+000
 3.2700000E+002, 3.4704000E+002, 3.4550718E+002, 4.1991861E-003, 5.2937237E+000
 3.2800000E+002, 3.4800000E+002, 3.4650145E+002, 4.1964941E-003, 5.1234867E+000
 3.2900000E+002, 3.4896000E+002, 3.4744112E+002, 4.1939089E-003, 4.8929104E+000
 3.3000000E+002, 3.5008000E+002, 3.4841194E+002, 4.1914393E-003, 4.6453149E+000
 3.3100000E+002, 3.5104000E+002, 3.4950905E+002, 4.1890694E-003, 4.4318639E+000
 3.3200000E+002, 3.5200000E+002, 3.5050297E+002, 4.1867652E-003, 4.2906180E+000
 3.3300000E+002, 3.5296000E+002, 3.5144263E+002, 4.1845506E-003, 4.0993291E+000
 3.3400000E+002, 3.5408000E+002, 3.5241360E+002, 4.1824331E-003, 3.8940488E+000
 3.3500000E+002, 3.5504000E+002, 3.5351084E+002, 4.1803996E-003, 3.7169689E+000
 3.3600000E+002, 3.5600000E+002, 3.5450442E+002, 4.1784213E-003, 3.5995889E+000
 3.3700000E+002, 3.5696000E+002, 3.5544408E+002, 4.1765187E-003, 3.4406239E+000
 3.3800000E+002, 3.5808000E+002, 3.5641518E+002, 4.1746977E-003, 3.2701363E+000
 3.3900000E+002, 3.5904000E+002, 3.5751256E+002, 4.1729477E-003, 3.1229715E+000
 3.4000000E+002, 3.6000000E+002, 3.5850581E+002, 4.1712442E-003, 3.0252663E+000
 3.4100000E+002, 3.6096000E+002, 3.5944548E+002, 4.1696046E-003, 2.8929368E+000
 3.4200000E+002, 3.6208000E+002, 3.6041671E+002, 4.1680340E-003, 2.7511019E+000
 3.4300000E+002, 3.6304000E+002, 3.6151422E+002, 4.1665234E-003, 2.6285822E+000
 3.4400000E+002, 3.6400000E+002, 3.6250713E+002, 4.1650521E-003, 2.5471208E+000
 3.4500000E+002, 3.6496000E+002, 3.6344683E+002, 4.1636350E-003, 2.4367742E+000
 3.4600000E+002, 3.6608000E+002, 3.6441817E+002, 4.1622764E-003, 2.3185733E+000
 3.4700000E+002, 3.6704000E+002, 3.6551583E+002, 4.1609686E-003, 2.2163911E+000
 3.4800000E+002, 3.6800000E+002, 3.6650841E+002, 4.1596942E-003, 2.1483610E+000
 3.4900000E+002, 3.6896000E+002, 3.6744814E+002, 4.1584658E-003, 2.0561864E+000
 3.5000000E+002, 3.7008000E+002, 3.6841957E+002, 4.1572870E-003, 1.9575115E+000
 3.5100000E+002, 3.7104000E+002, 3.6951738E+002, 4.1561514E-003, 1.8721404E+000
 3.5200000E+002, 3.7200000E+002, 3.7050964E+002, 4.1550442E-003, 1.8152330E+000
 3.5300000E+002, 3.7296000E+002, 3.7144942E+002, 4.1539762E-003, 1.7381048E+000
 3.5400000E+002, 3.7408000E+002, 3.7242093E+002, 4.1529505E-003, 1.6555884E+000
 3.5500000E+002, 3.7504000E+002, 3.7351889E+002, 4.1519616E-003, 1.5841369E+000
 3.5600000E+002, 3.7600000E+002, 3.7451082E+002, 4.1509969E-003, 1.5364548E+000
 3.5700000E+002, 3.7696000E+002, 3.7545066E+002, 4.1500656E-003, 1.4718055E+000
 3.5800000E+002, 3.7808000E+002, 3.7642224E+002, 4.1491705E-003, 1.4026830E+000
 3.5900000E+002, 3.7904000E+002, 3.7752036E+002, 4.1483068E-003, 1.3427765E+000
 3.6000000E+002, 3.8000000E+002, 3.7851195E+002, 4.1474638E-003, 1.3027581E+000
 3.6100000E+002, 3.8096000E+002, 3.7945186E+002, 4.1466494E-003, 1.2484753E+000
 3.6200000E+002, 3.8208000E+002, 3.8042350E+002, 4.1458660E-003, 1.1904735E+000
 3.6300000E+002, 3.8304000E+002, 3.8152179E+002, 4.1451095E-003, 1.1401588E+000
 3.6400000E+002, 3.8400000E+002, 3.8251305E+002, 4.1443707E-003, 1.1065168E+000
 3.6500000E+002, 3.8496000E+002, 3.8345304E+002, 4.1436566E-003, 1.0608602E+000
 3.6600000E+002, 3.8608000E+002, 3.8442472E+002, 4.1429689E-003, 1.0121069E+000
 3.6700000E+002, 3.8704000E+002, 3.8552318E+002, 4.1423044E-003, 9.6977485E-001
 3.6800000E+002, 3.8800000E+002, 3.8651411E+002, 4.1416552E-003, 9.4144665E-001
 3.6900000E+002, 3.8896000E+002, 3.8745418E+002, 4.1410271E-003, 9.0297991E-001
 3.7000000E+002, 3.9008000E+002, 3.8842590E+002, 4.1404219E-003, 8.6193106E-001
 3.7100000E+002, 3.9104000E+002, 3.8952453E+002, 4.1398366E-003, 8.2625372E-001
 3.7200000E+002, 3.9200000E+002, 3.9051513E+002, 4.1392644E-003, 8.0236082E-001
 3.7300000E+002, 3.9296000E+002, 3.9145530E+002, 4.1387105E-003, 7.6989679E-001
 3.7400000E+002, 3.9408000E+002, 3.9242704E+002, 4.1381763E-003, 7.3527662E-001
 3.7500000E+002, 3.9504000E+002, 3.9352586E+002, 4.1376594E-003, 7.0515640E-001
 3.7600000E+002, 3.9600000E+002, 3.9451612E+002, 4.1371538E-003, 6.8497147E-001
 3.7700000E+002, 3.9696000E+002, 3.9545639E+002, 4.1366640E-003, 6.5752732E-001
 3.7800000E+002, 3.9808000E+002, 3.9642815E+002, 4.1361912E-003, 6.2828022E-001
 3.7900000E+002, 3.9904000E+002, 3.9752714E+002, 4.1357334E-003, 6.0280839E-001
 3.8000000E+002, 4.0000000E+002, 3.9851708E+002, 4.1352854E-003, 5.8572828E-001
 3.8100000E+002, 4.0096000E+002, 3.9945746E+002, 4.1348511E-003, 5.6248908E-001
 3.8200000E+002, 4.0208000E+002, 4.0042922E+002, 4.1344316E-003, 5.3774017E-001
 3.8300000E+002, 4.0304000E+002, 4.0152840E+002, 4.1340251E-003, 5.1616313E-001
 3.8400000E+002, 4.0400000E+002, 4.0251800E+002, 4.1336271E-003, 5.0168695E-001
 3.8500000E+002, 4.0496000E+002, 4.0345850E+002, 4.1332411E-003, 4.8197586E-001
 3.8600000E+002, 4.0608000E+002, 4.0443026E+002, 4.1328679E-003, 4.6099889E-001
 3.8700000E+002, 4.0704000E+002, 4.0552963E+002, 4.1325059E-003, 4.4269064E-001
 3.8800000E+002, 4.0800000E+002, 4.0651890E+002, 4.1321515E-003, 4.3040179E-001
 3.8900000E+002, 4.0896000E+002, 4.0745952E+002, 4.1318074E-003, 4.1365576E-001
 3.9000000E+002, 4.1008000E+002, 4.0843127E+002, 4.1314745E-003, 3.9584690E-001
 3.9100000E+002, 4.1104000E+002, 4.0953084E+002, 4.1311515E-003, 3.8028663E-001
 3.9200000E+002, 4.1200000E+002, 4.1051977E+002, 4.1308350E-003, 3.6983803E-001
 3.9300000E+002, 4.1296000E+002, 4.1146052E+002, 4.1305276E-003, 3.5558795E-001
 3.9400000E+002, 4.1408000E+002, 4.1243225E+002, 4.1302300E-003, 3.4044434E-001
 3.9500000E+002, 4.1504000E+002, 4.1353201E+002, 4.1299410E-003, 3.2719801E-001
 3.9600000E+002, 4.1600000E+002, 4.1452061E+002, 4.1296577E-003, 3.1830011E-001
 3.9700000E+002, 4.1696000E+002, 4.1546150E+002, 4.1293824E-003, 3.0615447E-001
 3.9800000E+002, 4.1808000E+002, 4.1643320E+002, 4.1291156E-003, 2.9325668E-001
 3.9900000E+002, 4.1904000E+002, 4.1753316E+002, 4.1288564E-003, 2.8196200E-001
 4.0000000E+002, 4.2000000E+002, 4.1852143E+002, 4.1286023E-003, 2.7437283E-001
 4.0100000E+002, 4.2096000E+002, 4.1946246E+002, 4.1283551E-003, 2.6400440E-001
 4.0200000E+002, 4.2208000E+002, 4.2043412E+002, 4.1281155E-003, 2.5300202E-001
 4.0300000E+002, 4.2304000E+002, 4.2153429E+002, 4.1278825E-003, 2.4335607E-001
 4.0400000E+002, 4.2400000E+002, 4.2185379E+002, 4.1276522E-003, 2.3901169E-001
 4.0500000E+002, 4.2496000E+002, 4.2400387E+002, 4.1274399E-003, 2.1448919E-001
 4.0600000E+002, 4.2608000E+002, 4.2400582E+002, 4.1272152E-003, 2.3088981E-001
 4.0700000E+002, 4.2704000E+002, 4.2588197E+002, 4.1270113E-003, 2.0235156E-001
 4.0800000E+002, 4.2800000E+002, 4.2624681E+002, 4.1267999E-003, 2.1211537E-001
 4.0900000E+002, 4.2896000E+002, 4.2768700E+002, 4.1266030E-003, 1.9242633E-001
 4.1000000E+002, 4.3008000E+002, 4.2825747E+002, 4.1264050E-003, 1.9350321E-001
 4.1100000E+002, 4.3104000E+002, 4.2968050E+002, 4.1262177E-003, 1.7929697E-001
 4.1200000E+002, 4.3200000E+002, 4.3040814E+002, 4.1260295E-003, 1.7999137E-001
 4.1300000E+002, 4.3296000E+002, 4.3155853E+002, 4.1258496E-003, 1.6917455E-001
 4.1400000E+002, 4.3408000E+002, 4.3236154E+002, 4.1256722E-003, 1.6554697E-001
 4.1500000E+002, 4.3504000E+002, 4.3359836E+002, 4.1255015E-003, 1.5691426E-001
 4.1600000E+002, 4.3600000E+002, 4.3447539E+002, 4.1253323E-003, 1.5480054E-001
 4.1700000E+002, 4.3696000E+002, 4.3550581E+002, 4.1251686E-003, 1.4764350E-001
 4.1800000E+002, 4.3808000E+002, 4.3640542E+002, 4.1250085E-003, 1.4291229E-001
 4.1900000E+002, 4.3904000E+002, 4.3756464E+002, 4.1248533E-003, 1.3675849E-001
 4.2000000E+002, 4.4000000E+002, 4.3785275E+002, 4.1246993E-003, 1.3487969E-001
 4.2100000E+002, 4.4096000E+002, 4.4001860E+002, 4.1245566E-003, 1.2149874E-001
 4.2200000E+002, 4.4208000E+002, 4.3999372E+002, 4.1244060E-003, 1.3047958E-001
 4.2300000E+002, 4.4304000E+002, 4.4190392E+002, 4.1242686E-003, 1.1475988E-001
 4.2400000E+002, 4.4400000E+002, 4.4223124E+002, 4.1241262E-003, 1.2036502E-001
 4.2500000E+002, 4.4496000E+002, 4.4370887E+002, 4.1239931E-003, 1.0929915E-001
 4.2600000E+002, 4.4608000E+002, 4.4424324E+002, 4.1238590E-003, 1.1022274E-001
 4.2700000E+002, 4.4704000E+002, 4.4570103E+002, 4.1237319E-003, 1.0213740E-001
 4.2800000E+002, 4.4800000E+002, 4.4639590E+002, 4.1236041E-003, 1.0280681E-001
 4.2900000E+002, 4.4896000E+002, 4.4757561E+002, 4.1234816E-003, 9.6604067E-002
 4.3000000E+002, 4.5008000E+002, 4.4835250E+002, 4.1233605E-003, 9.4852220E-002
 4.3100000E+002, 4.5104000E+002, 4.4961325E+002, 4.1232438E-003, 8.9898446E-002
 4.3200000E+002, 4.5200000E+002, 4.5046850E+002, 4.1231279E-003, 8.8909988E-002
 4.3300000E+002, 4.5296000E+002, 4.5151761E+002, 4.1230156E-003, 8.4804507E-002
 4.3400000E+002, 4.5408000E+002, 4.5177698E+002, 4.1229050E-003, 8.2709266E-002
 4.3500000E+002, 4.5504000E+002, 4.5409366E+002, 4.1228020E-003, 7.4817466E-002
 4.3600000E+002, 4.5600000E+002, 4.5407878E+002, 4.1226928E-003, 8.1157670E-002
 4.3700000E+002, 4.5696000E+002, 4.5584219E+002, 4.1225924E-003, 7.1740343E-002
 4.3800000E+002, 4.5808000E+002, 4.5613664E+002, 4.1224896E-003, 7.4132301E-002
 4.3900000E+002, 4.5904000E+002, 4.5779589E+002, 4.1223932E-003, 6.7435801E-002
 4.4000000E+002, 4.6000000E+002, 4.5832113E+002, 4.1222951E-003, 6.9043089E-002
 4.4100000E+002, 4.6096000E+002, 4.5964265E+002, 4.1222019E-003, 6.4057443E-002
 4.4200000E+002, 4.6208000E+002, 4.6030060E+002, 4.1221089E-003, 6.3697509E-002
 4.4300000E+002, 4.6304000E+002, 4.6166163E+002, 4.1220197E-003, 5.9854891E-002
 4.4400000E+002, 4.6400000E+002, 4.6243220E+002, 4.1219305E-003, 5.9719410E-002
 4.4500000E+002, 4.6496000E+002, 4.6355208E+002, 4.1218444E-003, 5.6633500E-002
 4.4600000E+002, 4.6608000E+002, 4.6437629E+002, 4.1217596E-003, 5.5358607E-002
 4.4700000E+002, 4.6704000E+002, 4.6560046E+002, 4.1216773E-003, 5.2797646E-002
 4.4800000E+002, 4.6800000E+002, 4.6584772E+002, 4.1215954E-003, 5.2298088E-002
 4.4900000E+002, 4.6896000E+002, 4.6804461E+002, 4.1215189E-003, 4.7404832E-002
 4.5000000E+002, 4.7008000E+002, 4.6797164E+002, 4.1214386E-003, 5.0734976E-002
 4.5100000E+002, 4.7104000E+002, 4.6994152E+002, 4.1213646E-003, 4.4880144E-002
 4.5200000E+002, 4.7200000E+002, 4.7020316E+002, 4.1212880E-003, 4.7111821E-002
 4.5300000E+002, 4.7296000E+002, 4.7174697E+002, 4.1212161E-003, 4.2857649E-002
 4.5400000E+002, 4.7408000E+002, 4.7221673E+002, 4.1211435E-003, 4.3413031E-002
 4.5500000E+002, 4.7504000E+002, 4.7373740E+002, 4.1210745E-003, 4.0237943E-002
 4.5600000E+002, 4.7600000E+002, 4.7437228E+002, 4.1210048E-003, 4.0676898E-002
 4.5700000E+002, 4.7696000E+002, 4.7560669E+002, 4.1209379E-003, 3.8207363E-002
 4.5800000E+002, 4.7808000E+002, 4.7633396E+002, 4.1208715E-003, 3.7723960E-002
 4.5900000E+002, 4.7904000E+002, 4.7764070E+002, 4.1208074E-003, 3.5744336E-002
 4.6000000E+002, 4.8000000E+002, 4.7785913E+002, 4.1207434E-003, 3.5562719E-002
 4.6100000E+002, 4.8096000E+002, 4.8004332E+002, 4.1206834E-003, 3.2342097E-002
 4.6200000E+002, 4.8208000E+002, 4.7997220E+002, 4.1206205E-003, 3.4494209E-002
 4.6300000E+002, 4.8304000E+002, 4.8194857E+002, 4.1205624E-003, 3.0640082E-002
 4.6400000E+002, 4.8400000E+002, 4.8219815E+002, 4.1205024E-003, 3.2123265E-002
 4.6500000E+002, 4.8496000E+002, 4.8375706E+002, 4.1204459E-003, 2.9283311E-002
 4.6600000E+002, 4.8608000E+002, 4.8420999E+002, 4.1203887E-003, 2.9681509E-002
 4.6700000E+002, 4.8704000E+002, 4.8574878E+002, 4.1203343E-003, 2.7539273E-002
 4.6800000E+002, 4.8800000E+002, 4.8636505E+002, 4.1202794E-003, 2.7865830E-002
 4.6900000E+002, 4.8896000E+002, 4.8761735E+002, 4.1202266E-003, 2.6186535E-002
 4.7000000E+002, 4.9008000E+002, 4.8832765E+002, 4.1201742E-003, 2.5899245E-002
 4.7100000E+002, 4.9104000E+002, 4.8965079E+002, 4.1201235E-003, 2.4547402E-002
 4.7200000E+002, 4.9200000E+002, 4.8985690E+002, 4.1200728E-003, 2.4443282E-002
 4.7300000E+002, 4.9296000E+002, 4.9205316E+002, 4.1200252E-003, 2.2284941E-002
 4.7400000E+002, 4.9408000E+002, 4.9196354E+002, 4.1199754E-003, 2.3736602E-002
 4.7500000E+002, 4.9504000E+002, 4.9396310E+002, 4.1199292E-003, 2.1133835E-002
 4.7600000E+002, 4.9600000E+002, 4.9418673E+002, 4.1198816E-003, 2.2159519E-002
 4.7700000E+002, 4.9696000E+002, 4.9577235E+002, 4.1198366E-003, 2.0218963E-002
 4.7800000E+002, 4.9808000E+002, 4.9619865E+002, 4.1197911E-003, 2.0524658E-002
 4.7900000E+002, 4.9904000E+002, 4.9776387E+002, 4.1197477E-003, 1.9048234E-002
 4.8000000E+002, 5.0000000E+002, 4.9835441E+002, 4.1197039E-003, 1.9303575E-002
 4.8100000E+002, 5.0096000E+002, 4.9963076E+002, 4.1196618E-003, 1.8139140E-002
 4.8200000E+002, 5.0208000E+002, 5.0031872E+002, 4.1196199E-003, 1.7977532E-002
 4.8300000E+002, 5.0304000E+002, 5.0166294E+002, 4.1195794E-003, 1.7037511E-002
 4.8400000E+002, 5.0400000E+002, 5.0185632E+002, 4.1195388E-003, 1.6982395E-002
 4.8500000E+002, 5.0496000E+002, 5.0406116E+002, 4.1195006E-003, 1.5521578E-002
 4.8600000E+002, 5.0608000E+002, 5.0395632E+002, 4.1194608E-003, 1.6507602E-002
 4.8700000E+002, 5.0704000E+002, 5.0597609E+002, 4.1194237E-003, 1.4734369E-002
 4.8800000E+002, 5.0800000E+002, 5.0617638E+002, 4.1193854E-003, 1.5447513E-002
 4.8900000E+002, 5.0896000E+002, 5.0778658E+002, 4.1193493E-003, 1.4110337E-002
 4.9000000E+002, 5.1008000E+002, 5.0818793E+002, 4.1193127E-003, 1.4341500E-002
 4.9100000E+002, 5.1104000E+002, 5.0977826E+002, 4.1192778E-003, 1.3315374E-002
 4.9200000E+002, 5.1200000E+002, 5.1034406E+002, 4.1192425E-003, 1.3511846E-002
 4.9300000E+002, 5.1296000E+002, 5.1164382E+002, 4.1192085E-003, 1.2697440E-002
 4.9400000E+002, 5.1408000E+002, 5.1230980E+002, 4.1191747E-003, 1.2608410E-002
 4.9500000E+002, 5.1504000E+002, 5.1367495E+002, 4.1191419E-003, 1.1948747E-002
 4.9600000E+002, 5.1600000E+002, 5.1385628E+002, 4.1191092E-003, 1.1921232E-002
 4.9700000E+002, 5.1696000E+002, 5.1606828E+002, 4.1190782E-003, 1.0922478E-002
 4.9800000E+002, 5.1808000E+002, 5.1594977E+002, 4.1190459E-003, 1.1598347E-002
 4.9900000E+002, 5.1904000E+002, 5.1798823E+002, 4.1190159E-003, 1.0378584E-002
 5.0000000E+002, 5.2000000E+002, 5.1816657E+002, 4.1189849E-003, 1.0878206E-002
 5.0100000E+002, 5.2096000E+002, 5.1980017E+002, 4.1189555E-003, 9.9483648E-003
 5.0200000E+002, 5.2208000E+002, 5.2017751E+002, 4.1189258E-003, 1.0122239E-002
 5.0300000E+002, 5.2304000E+002, 5.2179225E+002, 4.1188974E-003, 9.4026722E-003
 5.0400000E+002, 5.2400000E+002, 5.2233379E+002, 4.1188687E-003, 9.5528138E-003
 5.0500000E+002, 5.2496000E+002, 5.2365672E+002, 4.1188411E-003, 8.9780908E-003
 5.0600000E+002, 5.2608000E+002, 5.2430074E+002, 4.1188135E-003, 8.9310500E-003
 5.0700000E+002, 5.2704000E+002, 5.2568694E+002, 4.1187868E-003, 8.4638114E-003
 5.0800000E+002, 5.2800000E+002, 5.2585683E+002, 4.1187601E-003, 8.4517101E-003
 5.0900000E+002, 5.2896000E+002, 5.2807450E+002, 4.1187348E-003, 7.7622203E-003
 5.1000000E+002, 5.3008000E+002, 5.2794392E+002, 4.1187085E-003, 8.2295064E-003
 5.1100000E+002, 5.3104000E+002, 5.2999947E+002, 4.1186839E-003, 7.3827054E-003
 5.1200000E+002, 5.3200000E+002, 5.3015734E+002, 4.1186585E-003, 7.7352958E-003
 5.1300000E+002, 5.3296000E+002, 5.3181308E+002, 4.1186345E-003, 7.0830433E-003
 5.1400000E+002, 5.3408000E+002, 5.3216745E+002, 4.1186102E-003, 7.2134473E-003
 5.1500000E+002, 5.3504000E+002, 5.3380576E+002, 4.1185869E-003, 6.7045345E-003
 5.1600000E+002, 5.3600000E+002, 5.3432367E+002, 4.1185634E-003, 6.8188079E-003
 5.1700000E+002, 5.3696000E+002, 5.3566938E+002, 4.1185407E-003, 6.4097614E-003
 5.1800000E+002, 5.3808000E+002, 5.3629163E+002, 4.1185180E-003, 6.3867210E-003
 5.1900000E+002, 5.3904000E+002, 5.3769885E+002, 4.1184961E-003, 6.0528599E-003
 5.2000000E+002, 5.4000000E+002, 5.3785789E+002, 4.1184742E-003, 6.0491221E-003
 5.2100000E+002, 5.4096000E+002, 5.4007990E+002, 4.1184533E-003, 5.5686734E-003
 5.2200000E+002, 5.4208000E+002, 5.3993874E+002, 4.1184317E-003, 5.8944615E-003
 5.2300000E+002, 5.4304000E+002, 5.4200986E+002, 4.1184114E-003, 5.3013385E-003
 5.2400000E+002, 5.4400000E+002, 5.4214871E+002, 4.1183905E-003, 5.5519543E-003
 5.2500000E+002, 5.4496000E+002, 5.4382532E+002, 4.1183707E-003, 5.0905545E-003
 5.2600000E+002, 5.4608000E+002, 5.4415778E+002, 4.1183506E-003, 5.1882670E-003
 5.2700000E+002, 5.4704000E+002, 5.4581880E+002, 4.1183314E-003, 4.8253755E-003
 5.2800000E+002, 5.4800000E+002, 5.4631374E+002, 4.1183119E-003, 4.9121891E-003
 5.2900000E+002, 5.4896000E+002, 5.4768177E+002, 4.1182931E-003, 4.6186764E-003
 5.3000000E+002, 5.5008000E+002, 5.4828253E+002, 4.1182744E-003, 4.6090994E-003
 5.3100000E+002, 5.5104000E+002, 5.4971065E+002, 4.1182562E-003, 4.3685416E-003
 5.3200000E+002, 5.5200000E+002, 5.4985943E+002, 4.1182381E-003, 4.3691308E-003
 5.3300000E+002, 5.5296000E+002, 5.5208453E+002, 4.1182207E-003, 4.0313273E-003
 5.3400000E+002, 5.5408000E+002, 5.5193418E+002, 4.1182028E-003, 4.2603113E-003
 5.3500000E+002, 5.5504000E+002, 5.5401944E+002, 4.1181860E-003, 3.8412973E-003
 5.3600000E+002, 5.5600000E+002, 5.5414065E+002, 4.1181686E-003, 4.0206845E-003
 5.3700000E+002, 5.5696000E+002, 5.5583689E+002, 4.1181522E-003, 3.6916325E-003
 5.3800000E+002, 5.5808000E+002, 5.5614852E+002, 4.1181355E-003, 3.7648841E-003
 5.3900000E+002, 5.5904000E+002, 5.5783133E+002, 4.1181195E-003, 3.5040668E-003
 5.4000000E+002, 5.6000000E+002, 5.5830405E+002, 4.1181033E-003, 3.5699991E-003
 5.4100000E+002, 5.6096000E+002, 5.5969387E+002, 4.1180877E-003, 3.3577367E-003
 5.4200000E+002, 5.6208000E+002, 5.6027347E+002, 4.1180720E-003, 3.3554787E-003
 5.4300000E+002, 5.6304000E+002, 5.6172230E+002, 4.1180569E-003, 3.1807647E-003
 5.4400000E+002, 5.6400000E+002, 5.6186139E+002, 4.1180417E-003, 3.1834006E-003
 5.4500000E+002, 5.6496000E+002, 5.6408846E+002, 4.1180273E-003, 2.9438296E-003
 5.4600000E+002, 5.6608000E+002, 5.6393022E+002, 4.1180123E-003, 3.1060419E-003
 5.4700000E+002, 5.6704000E+002, 5.6602824E+002, 4.1179982E-003, 2.8075710E-003
 5.4800000E+002, 5.6800000E+002, 5.6613315E+002, 4.1179837E-003, 2.9368580E-003
 5.4900000E+002, 5.6896000E+002, 5.6784780E+002, 4.1179700E-003, 2.7003452E-003
 5.5000000E+002, 5.7008000E+002, 5.6813967E+002, 4.1179560E-003, 2.7553413E-003
 5.5100000E+002, 5.7104000E+002, 5.6984336E+002, 4.1179426E-003, 2.5664572E-003
 5.5200000E+002, 5.7200000E+002, 5.7029461E+002, 4.1179290E-003, 2.6165713E-003
 5.5300000E+002, 5.7296000E+002, 5.7170565E+002, 4.1179160E-003, 2.4619126E-003
 5.5400000E+002, 5.7408000E+002, 5.7226451E+002, 4.1179029E-003, 2.4634224E-003
 5.5500000E+002, 5.7504000E+002, 5.7373377E+002, 4.1178902E-003, 2.3355626E-003
 5.5600000E+002, 5.7600000E+002, 5.7386372E+002, 4.1178774E-003, 2.3389864E-003
