s,C,C,kg/m2
 1.6760000E+003, 2.9904000E+002, 2.9878454E+002, 4.3888798E-003
 1.6800000E+003, 2.9976000E+002, 2.9950351E+002, 4.3802039E-003
 1.6850000E+003, 3.0048000E+002, 3.0022374E+002, 4.3718799E-003
 1.6900000E+003, 3.0128000E+002, 3.0102378E+002, 4.3629996E-003
 1.6950000E+003, 3.0220800E+002, 3.0191584E+002, 4.3544743E-003
 1.7000000E+003, 3.0304000E+002, 3.0278506E+002, 4.3461873E-003
 1.7040000E+003, 3.0376000E+002, 3.0350400E+002, 4.3390129E-003
 1.7090000E+003, 3.0448000E+002, 3.0422422E+002, 4.3321258E-003
 1.7140000E+003, 3.0528000E+002, 3.0502426E+002, 4.3247749E-003
 1.7190000E+003, 3.0620800E+002, 3.0591640E+002, 4.3177143E-003
 1.7240000E+003, 3.0704000E+002, 3.0678553E+002, 4.3108490E-003
 1.7280000E+003, 3.0776000E+002, 3.0750444E+002, 4.3049023E-003
 1.7330000E+003, 3.0848000E+002, 3.0822466E+002, 4.2991906E-003
 1.7380000E+003, 3.0928000E+002, 3.0902469E+002, 4.2930907E-003
 1.7430000E+003, 3.1020800E+002, 3.0991690E+002, 4.2872285E-003
 1.7480000E+003, 3.1104000E+002, 3.1078596E+002, 4.2815264E-003
 1.7520000E+003, 3.1176000E+002, 3.1150485E+002, 4.2765844E-003
 1.7570000E+003, 3.1248000E+002, 3.1222507E+002, 4.2718349E-003
 1.7620000E+003, 3.1328000E+002, 3.1302510E+002, 4.2667595E-003
 1.7670000E+003, 3.1420800E+002, 3.1391738E+002, 4.2618790E-003
 1.7720000E+003, 3.1504000E+002, 3.1478637E+002, 4.2571299E-003
 1.7760000E+003, 3.1576000E+002, 3.1550523E+002, 4.2530115E-003
 1.7810000E+003, 3.1648000E+002, 3.1622545E+002, 4.2490508E-003
 1.7860000E+003, 3.1728000E+002, 3.1702547E+002, 4.2448159E-003
 1.7910000E+003, 3.1820800E+002, 3.1791782E+002, 4.2407410E-003
 1.7960000E+003, 3.1904000E+002, 3.1878674E+002, 4.2367742E-003
 1.8000000E+003, 3.1976000E+002, 3.1950559E+002, 4.2333320E-003
 1.8050000E+003, 3.2048000E+002, 3.2022580E+002, 4.2300196E-003
 1.8100000E+003, 3.2128000E+002, 3.2102583E+002, 4.2264755E-003
 1.8150000E+003, 3.2220800E+002, 3.2191824E+002, 4.2230631E-003
 1.8200000E+003, 3.2304000E+002, 3.2278710E+002, 4.2197398E-003
 1.8240000E+003, 3.2376000E+002, 3.2350592E+002, 4.2168542E-003
 1.8290000E+003, 3.2448000E+002, 3.2422614E+002, 4.2140755E-003
 1.8340000E+003, 3.2528000E+002, 3.2502616E+002, 4.2111005E-003
 1.8390000E+003, 3.2620800E+002, 3.2591863E+002, 4.2082342E-003
 1.8440000E+003, 3.2704000E+002, 3.2678743E+002, 4.2054416E-003
 1.8480000E+003, 3.2776000E+002, 3.2750624E+002, 4.2030152E-003
 1.8530000E+003, 3.2848000E+002, 3.2822645E+002, 4.2006770E-003
 1.8580000E+003, 3.2928000E+002, 3.2902648E+002, 4.1981721E-003
 1.8630000E+003, 3.3020800E+002, 3.2991900E+002, 4.1957570E-003
 1.8680000E+003, 3.3104000E+002, 3.3078775E+002, 4.1934030E-003
 1.8720000E+003, 3.3176000E+002, 3.3150654E+002, 4.1913563E-003
 1.8770000E+003, 3.3248000E+002, 3.3222675E+002, 4.1893828E-003
 1.8820000E+003, 3.3328000E+002, 3.3302678E+002, 4.1872670E-003
 1.8870000E+003, 3.3420800E+002, 3.3391936E+002, 4.1852258E-003
 1.8920000E+003, 3.3504000E+002, 3.3478805E+002, 4.1832352E-003
 1.8960000E+003, 3.3576000E+002, 3.3550683E+002, 4.1815035E-003
 1.9010000E+003, 3.3648000E+002, 3.3622704E+002, 4.1798324E-003
 1.9060000E+003, 3.3728000E+002, 3.3702707E+002, 4.1780397E-003
 1.9110000E+003, 3.3820800E+002, 3.3791970E+002, 4.1763090E-003
 1.9160000E+003, 3.3904000E+002, 3.3878834E+002, 4.1746205E-003
 1.9200000E+003, 3.3976000E+002, 3.3950710E+002, 4.1731505E-003
 1.9250000E+003, 3.4048000E+002, 3.4022731E+002, 4.1717311E-003
 1.9300000E+003, 3.4128000E+002, 3.4102734E+002, 4.1702073E-003
 1.9350000E+003, 3.4220800E+002, 3.4192003E+002, 4.1687353E-003
 1.9400000E+003, 3.4304000E+002, 3.4278862E+002, 4.1672984E-003
 1.9440000E+003, 3.4376000E+002, 3.4350737E+002, 4.1660466E-003
 1.9490000E+003, 3.4448000E+002, 3.4422757E+002, 4.1648371E-003
 1.9540000E+003, 3.4528000E+002, 3.4502761E+002, 4.1635378E-003
 1.9590000E+003, 3.4620800E+002, 3.4592034E+002, 4.1622818E-003
 1.9640000E+003, 3.4704000E+002, 3.4678888E+002, 4.1610551E-003
 1.9680000E+003, 3.4776000E+002, 3.4750762E+002, 4.1599858E-003
 1.9730000E+003, 3.4848000E+002, 3.4822783E+002, 4.1589519E-003
 1.9780000E+003, 3.4928000E+002, 3.4902786E+002, 4.1578404E-003
 1.9830000E+003, 3.5020800E+002, 3.4992065E+002, 4.1567653E-003
 1.9880000E+003, 3.5104000E+002, 3.5078914E+002, 4.1557148E-003
 1.9920000E+003, 3.5176000E+002, 3.5150787E+002, 4.1547984E-003
 1.9970000E+003, 3.5248000E+002, 3.5222807E+002, 4.1539118E-003
 2.0020000E+003, 3.5328000E+002, 3.5302811E+002, 4.1529580E-003
 2.0070000E+003, 3.5420800E+002, 3.5392094E+002, 4.1520347E-003
 2.0120000E+003, 3.5504000E+002, 3.5478938E+002, 4.1511322E-003
 2.0160000E+003, 3.5576000E+002, 3.5550810E+002, 4.1503445E-003
 2.0210000E+003, 3.5648000E+002, 3.5622830E+002, 4.1495817E-003
 2.0260000E+003, 3.5728000E+002, 3.5702835E+002, 4.1487606E-003
 2.0310000E+003, 3.5820800E+002, 3.5792123E+002, 4.1479653E-003
 2.0360000E+003, 3.5904000E+002, 3.5878962E+002, 4.1471875E-003
 2.0400000E+003, 3.5976000E+002, 3.5950833E+002, 4.1465081E-003
 2.0450000E+003, 3.6048000E+002, 3.6022853E+002, 4.1458499E-003
 2.0500000E+003, 3.6128000E+002, 3.6102858E+002, 4.1451408E-003
 2.0550000E+003, 3.6220800E+002, 3.6192150E+002, 4.1444535E-003
 2.0600000E+003, 3.6304000E+002, 3.6278985E+002, 4.1437811E-003
 2.0640000E+003, 3.6376000E+002, 3.6350855E+002, 4.1431933E-003
 2.0690000E+003, 3.6448000E+002, 3.6422875E+002, 4.1426235E-003
 2.0740000E+003, 3.6528000E+002, 3.6502880E+002, 4.1420092E-003
 2.0790000E+003, 3.6620800E+002, 3.6592177E+002, 4.1414135E-003
 2.0840000E+003, 3.6704000E+002, 3.6679007E+002, 4.1408303E-003
 2.0880000E+003, 3.6776000E+002, 3.6750877E+002, 4.1403202E-003
 2.0930000E+003, 3.6848000E+002, 3.6822896E+002, 4.1398254E-003
 2.0980000E+003, 3.6928000E+002, 3.6902902E+002, 4.1392917E-003
 2.1030000E+003, 3.7020800E+002, 3.6992203E+002, 4.1387736E-003
 2.1080000E+003, 3.7104000E+002, 3.7079029E+002, 4.1382663E-003
 2.1120000E+003, 3.7176000E+002, 3.7150898E+002, 4.1378223E-003
 2.1170000E+003, 3.7248000E+002, 3.7222917E+002, 4.1373913E-003
 2.1220000E+003, 3.7328000E+002, 3.7302923E+002, 4.1369260E-003
 2.1270000E+003, 3.7420800E+002, 3.7392228E+002, 4.1364742E-003
 2.1320000E+003, 3.7504000E+002, 3.7479050E+002, 4.1360315E-003
 2.1360000E+003, 3.7576000E+002, 3.7550918E+002, 4.1356439E-003
 2.1410000E+003, 3.7648000E+002, 3.7622937E+002, 4.1352673E-003
 2.1460000E+003, 3.7728000E+002, 3.7702944E+002, 4.1348606E-003
 2.1510000E+003, 3.7820800E+002, 3.7792253E+002, 4.1344653E-003
 2.1560000E+003, 3.7904000E+002, 3.7879070E+002, 4.1340779E-003
 2.1600000E+003, 3.7976000E+002, 3.7950938E+002, 4.1337384E-003
 2.1650000E+003, 3.8048000E+002, 3.8022956E+002, 4.1334084E-003
 2.1700000E+003, 3.8128000E+002, 3.8102964E+002, 4.1330518E-003
 2.1750000E+003, 3.8220800E+002, 3.8192276E+002, 4.1327050E-003
 2.1800000E+003, 3.8304000E+002, 3.8279090E+002, 4.1323649E-003
 2.1840000E+003, 3.8376000E+002, 3.8350957E+002, 4.1320667E-003
 2.1890000E+003, 3.8448000E+002, 3.8422975E+002, 4.1317767E-003
 2.1940000E+003, 3.8528000E+002, 3.8502983E+002, 4.1314631E-003
 2.1990000E+003, 3.8620800E+002, 3.8592300E+002, 4.1311579E-003
 2.2040000E+003, 3.8704000E+002, 3.8679109E+002, 4.1308585E-003
 2.2080000E+003, 3.8776000E+002, 3.8750976E+002, 4.1305959E-003
 2.2130000E+003, 3.8848000E+002, 3.8822993E+002, 4.1303402E-003
 2.2180000E+003, 3.8928000E+002, 3.8903002E+002, 4.1300636E-003
 2.2230000E+003, 3.9020800E+002, 3.8992322E+002, 4.1297943E-003
 2.2280000E+003, 3.9104000E+002, 3.9079127E+002, 4.1295300E-003
 2.2320000E+003, 3.9176000E+002, 3.9150994E+002, 4.1292980E-003
 2.2370000E+003, 3.9248000E+002, 3.9223011E+002, 4.1290721E-003
 2.2420000E+003, 3.9328000E+002, 3.9303020E+002, 4.1288275E-003
 2.2470000E+003, 3.9420800E+002, 3.9392345E+002, 4.1285891E-003
 2.2520000E+003, 3.9504000E+002, 3.9479145E+002, 4.1283551E-003
 2.2560000E+003, 3.9576000E+002, 3.9551012E+002, 4.1281496E-003
 2.2610000E+003, 3.9648000E+002, 3.9623029E+002, 4.1279494E-003
 2.2660000E+003, 3.9728000E+002, 3.9703038E+002, 4.1277324E-003
 2.2710000E+003, 3.9820800E+002, 3.9792366E+002, 4.1275210E-003
 2.2760000E+003, 3.9904000E+002, 3.9879163E+002, 4.1273133E-003
 2.2800000E+003, 3.9976000E+002, 3.9951029E+002, 4.1271307E-003
 2.2850000E+003, 4.0048000E+002, 4.0023045E+002, 4.1269528E-003
 2.2900000E+003, 4.0128000E+002, 4.0103056E+002, 4.1267599E-003
 2.2950000E+003, 4.0220800E+002, 4.0192387E+002, 4.1265717E-003
 2.3000000E+003, 4.0304000E+002, 4.0279180E+002, 4.1263869E-003
 2.3040000E+003, 4.0376000E+002, 4.0351046E+002, 4.1262243E-003
 2.3090000E+003, 4.0448000E+002, 4.0423062E+002, 4.1260657E-003
 2.3140000E+003, 4.0528000E+002, 4.0503073E+002, 4.1258938E-003
 2.3190000E+003, 4.0620800E+002, 4.0592408E+002, 4.1257259E-003
 2.3240000E+003, 4.0704000E+002, 4.0679197E+002, 4.1255610E-003
 2.3280000E+003, 4.0776000E+002, 4.0751062E+002, 4.1254158E-003
 2.3330000E+003, 4.0848000E+002, 4.0823078E+002, 4.1252742E-003
 2.3380000E+003, 4.0928000E+002, 4.0903089E+002, 4.1251205E-003
 2.3430000E+003, 4.1020800E+002, 4.0992428E+002, 4.1249704E-003
 2.3480000E+003, 4.1104000E+002, 4.1079213E+002, 4.1248228E-003
 2.3520000E+003, 4.1176000E+002, 4.1151079E+002, 4.1246929E-003
 2.3570000E+003, 4.1248000E+002, 4.1223094E+002, 4.1245661E-003
 2.3620000E+003, 4.1328000E+002, 4.1303106E+002, 4.1244284E-003
 2.3670000E+003, 4.1420800E+002, 4.1392447E+002, 4.1242938E-003
 2.3720000E+003, 4.1504000E+002, 4.1479229E+002, 4.1241615E-003
 2.3760000E+003, 4.1576000E+002, 4.1551094E+002, 4.1240449E-003
 2.3810000E+003, 4.1648000E+002, 4.1623109E+002, 4.1239310E-003
 2.3860000E+003, 4.1728000E+002, 4.1703122E+002, 4.1238074E-003
 2.3910000E+003, 4.1820800E+002, 4.1792467E+002, 4.1236865E-003
 2.3960000E+003, 4.1904000E+002, 4.1879244E+002, 4.1235675E-003
 2.4000000E+003, 4.1976000E+002, 4.1951110E+002, 4.1234627E-003
 2.4050000E+003, 4.2048000E+002, 4.2023124E+002, 4.1233602E-003
 2.4100000E+003, 4.2128000E+002, 4.2103137E+002, 4.1232489E-003
 2.4150000E+003, 4.2220800E+002, 4.2192485E+002, 4.1231400E-003
 2.4200000E+003, 4.2304000E+002, 4.2279259E+002, 4.1230328E-003
 2.4240000E+003, 4.2376000E+002, 4.2351125E+002, 4.1229384E-003
 2.4290000E+003, 4.2448000E+002, 4.2423138E+002, 4.1228459E-003
 2.4340000E+003, 4.2528000E+002, 4.2503152E+002, 4.1227455E-003
 2.4390000E+003, 4.2620800E+002, 4.2592503E+002, 4.1226472E-003
 2.4440000E+003, 4.2704000E+002, 4.2679274E+002, 4.1225504E-003
 2.4480000E+003, 4.2776000E+002, 4.2751139E+002, 4.1224651E-003
 2.4530000E+003, 4.2848000E+002, 4.2823152E+002, 4.1223816E-003
 2.4580000E+003, 4.2928000E+002, 4.2903167E+002, 4.1222907E-003
 2.4630000E+003, 4.3020800E+002, 4.2992521E+002, 4.1222018E-003
 2.4680000E+003, 4.3104000E+002, 4.3079288E+002, 4.1221143E-003
 2.4720000E+003, 4.3176000E+002, 4.3151154E+002, 4.1220370E-003
 2.4770000E+003, 4.3248000E+002, 4.3223166E+002, 4.1219614E-003
 2.4820000E+003, 4.3328000E+002, 4.3303182E+002, 4.1218791E-003
 2.4870000E+003, 4.3420800E+002, 4.3392539E+002, 4.1217985E-003
 2.4920000E+003, 4.3504000E+002, 4.3479302E+002, 4.1217191E-003
 2.4960000E+003, 4.3576000E+002, 4.3551168E+002, 4.1216490E-003
 2.5010000E+003, 4.3648000E+002, 4.3623180E+002, 4.1215803E-003
 2.5060000E+003, 4.3728000E+002, 4.3703196E+002, 4.1215056E-003
 2.5110000E+003, 4.3820800E+002, 4.3792556E+002, 4.1214324E-003
 2.5160000E+003, 4.3904000E+002, 4.3879315E+002, 4.1213603E-003
 2.5200000E+003, 4.3976000E+002, 4.3951181E+002, 4.1212966E-003
 2.5250000E+003, 4.4048000E+002, 4.4023193E+002, 4.1212341E-003
 2.5300000E+003, 4.4128000E+002, 4.4103210E+002, 4.1211662E-003
 2.5350000E+003, 4.4220800E+002, 4.4192573E+002, 4.1210995E-003
 2.5400000E+003, 4.4304000E+002, 4.4279329E+002, 4.1210339E-003
 2.5440000E+003, 4.4376000E+002, 4.4351195E+002, 4.1209758E-003
 2.5490000E+003, 4.4448000E+002, 4.4423206E+002, 4.1209190E-003
 2.5540000E+003, 4.4528000E+002, 4.4503223E+002, 4.1208570E-003
 2.5590000E+003, 4.4620800E+002, 4.4592589E+002, 4.1207963E-003
 2.5640000E+003, 4.4704000E+002, 4.4679342E+002, 4.1207364E-003
 2.5680000E+003, 4.4776000E+002, 4.4751208E+002, 4.1206834E-003
 2.5730000E+003, 4.4848000E+002, 4.4823218E+002, 4.1206315E-003
 2.5780000E+003, 4.4928000E+002, 4.4903236E+002, 4.1205750E-003
 2.5830000E+003, 4.5020800E+002, 4.4992605E+002, 4.1205195E-003
 2.5880000E+003, 4.5104000E+002, 4.5079354E+002, 4.1204648E-003
 2.5920000E+003, 4.5176000E+002, 4.5151221E+002, 4.1204164E-003
 2.5970000E+003, 4.5248000E+002, 4.5223230E+002, 4.1203689E-003
 2.6020000E+003, 4.5328000E+002, 4.5303249E+002, 4.1203172E-003
 2.6070000E+003, 4.5420800E+002, 4.5392621E+002, 4.1202664E-003
 2.6120000E+003, 4.5504000E+002, 4.5479366E+002, 4.1202163E-003
 2.6160000E+003, 4.5576000E+002, 4.5551233E+002, 4.1201720E-003
 2.6210000E+003, 4.5648000E+002, 4.5623242E+002, 4.1201286E-003
 2.6260000E+003, 4.5728000E+002, 4.5703262E+002, 4.1200811E-003
 2.6310000E+003, 4.5820800E+002, 4.5792636E+002, 4.1200346E-003
 2.6360000E+003, 4.5904000E+002, 4.5879378E+002, 4.1199887E-003
 2.6400000E+003, 4.5976000E+002, 4.5951245E+002, 4.1199481E-003
 2.6450000E+003, 4.6048000E+002, 4.6023254E+002, 4.1199082E-003
 2.6500000E+003, 4.6128000E+002, 4.6103274E+002, 4.1198647E-003
 2.6550000E+003, 4.6220800E+002, 4.6192651E+002, 4.1198220E-003
 2.6600000E+003, 4.6304000E+002, 4.6279390E+002, 4.1197798E-003
 2.6640000E+003, 4.6376000E+002, 4.6351257E+002, 4.1197425E-003
 2.6690000E+003, 4.6448000E+002, 4.6423265E+002, 4.1197058E-003
 2.6740000E+003, 4.6528000E+002, 4.6503287E+002, 4.1196659E-003
 2.6790000E+003, 4.6620800E+002, 4.6592666E+002, 4.1196266E-003
 2.6840000E+003, 4.6704000E+002, 4.6679401E+002, 4.1195878E-003
 2.6880000E+003, 4.6776000E+002, 4.6751269E+002, 4.1195535E-003
 2.6930000E+003, 4.6848000E+002, 4.6823277E+002, 4.1195198E-003
 2.6980000E+003, 4.6928000E+002, 4.6903299E+002, 4.1194829E-003
 2.7030000E+003, 4.7020800E+002, 4.6992680E+002, 4.1194468E-003
 2.7080000E+003, 4.7104000E+002, 4.7079413E+002, 4.1194111E-003
 2.7120000E+003, 4.7176000E+002, 4.7151281E+002, 4.1193794E-003
 2.7170000E+003, 4.7248000E+002, 4.7223287E+002, 4.1193484E-003
 2.7220000E+003, 4.7328000E+002, 4.7303310E+002, 4.1193144E-003
 2.7270000E+003, 4.7420800E+002, 4.7392694E+002, 4.1192811E-003
 2.7320000E+003, 4.7504000E+002, 4.7479423E+002, 4.1192481E-003
 2.7360000E+003, 4.7576000E+002, 4.7551292E+002, 4.1192189E-003
 2.7410000E+003, 4.7648000E+002, 4.7623298E+002, 4.1191903E-003
 2.7460000E+003, 4.7728000E+002, 4.7703322E+002, 4.1191589E-003
 2.7510000E+003, 4.7820800E+002, 4.7792708E+002, 4.1191281E-003
 2.7560000E+003, 4.7904000E+002, 4.7879434E+002, 4.1190977E-003
 2.7600000E+003, 4.7976000E+002, 4.7951303E+002, 4.1190708E-003
 2.7650000E+003, 4.8048000E+002, 4.8023309E+002, 4.1190443E-003
 2.7700000E+003, 4.8128000E+002, 4.8103333E+002, 4.1190153E-003
 2.7750000E+003, 4.8220800E+002, 4.8192721E+002, 4.1189868E-003
 2.7800000E+003, 4.8304000E+002, 4.8279445E+002, 4.1189587E-003
 2.7840000E+003, 4.8376000E+002, 4.8351314E+002, 4.1189337E-003
 2.7890000E+003, 4.8448000E+002, 4.8423319E+002, 4.1189092E-003
 2.7940000E+003, 4.8528000E+002, 4.8503344E+002, 4.1188824E-003
 2.7990000E+003, 4.8620800E+002, 4.8592734E+002, 4.1188560E-003
 2.8040000E+003, 4.8704000E+002, 4.8679455E+002, 4.1188300E-003
 2.8080000E+003, 4.8776000E+002, 4.8751325E+002, 4.1188069E-003
 2.8130000E+003, 4.8848000E+002, 4.8823329E+002, 4.1187842E-003
 2.8180000E+003, 4.8928000E+002, 4.8903354E+002, 4.1187593E-003
 2.8230000E+003, 4.9020800E+002, 4.8992747E+002, 4.1187349E-003
 2.8280000E+003, 4.9104000E+002, 4.9079465E+002, 4.1187107E-003
 2.8320000E+003, 4.9176000E+002, 4.9151335E+002, 4.1186893E-003
 2.8370000E+003, 4.9248000E+002, 4.9223339E+002, 4.1186682E-003
 2.8420000E+003, 4.9328000E+002, 4.9303365E+002, 4.1186452E-003
 2.8470000E+003, 4.9420800E+002, 4.9392760E+002, 4.1186225E-003
 2.8520000E+003, 4.9504000E+002, 4.9479474E+002, 4.1186000E-003
 2.8560000E+003, 4.9576000E+002, 4.9551345E+002, 4.1185801E-003
 2.8610000E+003, 4.9648000E+002, 4.9623348E+002, 4.1185606E-003
 2.8660000E+003, 4.9728000E+002, 4.9703375E+002, 4.1185392E-003
 2.8710000E+003, 4.9820800E+002, 4.9792772E+002, 4.1185181E-003
 2.8760000E+003, 4.9904000E+002, 4.9879484E+002, 4.1184972E-003
 2.8800000E+003, 4.9976000E+002, 4.9951355E+002, 4.1184787E-003
 2.8850000E+003, 5.0048000E+002, 5.0023358E+002, 4.1184605E-003
 2.8900000E+003, 5.0128000E+002, 5.0103385E+002, 4.1184406E-003
 2.8950000E+003, 5.0220800E+002, 5.0192785E+002, 4.1184210E-003
 2.9000000E+003, 5.0304000E+002, 5.0279493E+002, 4.1184016E-003
 2.9040000E+003, 5.0376000E+002, 5.0351365E+002, 4.1183844E-003
 2.9090000E+003, 5.0448000E+002, 5.0423367E+002, 4.1183675E-003
 2.9140000E+003, 5.0528000E+002, 5.0503395E+002, 4.1183489E-003
 2.9190000E+003, 5.0620800E+002, 5.0592796E+002, 4.1183307E-003
 2.9240000E+003, 5.0704000E+002, 5.0679502E+002, 4.1183126E-003
 2.9280000E+003, 5.0776000E+002, 5.0751375E+002, 4.1182966E-003
 2.9330000E+003, 5.0848000E+002, 5.0823376E+002, 4.1182808E-003
 2.9380000E+003, 5.0928000E+002, 5.0903405E+002, 4.1182635E-003
 2.9430000E+003, 5.1020800E+002, 5.0992808E+002, 4.1182465E-003
 2.9480000E+003, 5.1104000E+002, 5.1079511E+002, 4.1182297E-003
 2.9520000E+003, 5.1176000E+002, 5.1151384E+002, 4.1182147E-003
 2.9570000E+003, 5.1248000E+002, 5.1223384E+002, 4.1182000E-003
 2.9620000E+003, 5.1328000E+002, 5.1303415E+002, 4.1181839E-003
 2.9670000E+003, 5.1420800E+002, 5.1392820E+002, 4.1181680E-003
 2.9720000E+003, 5.1504000E+002, 5.1479520E+002, 4.1181523E-003
 2.9760000E+003, 5.1576000E+002, 5.1551393E+002, 4.1181383E-003
 2.9810000E+003, 5.1648000E+002, 5.1623393E+002, 4.1181246E-003
 2.9860000E+003, 5.1728000E+002, 5.1703424E+002, 4.1181095E-003
 2.9910000E+003, 5.1820800E+002, 5.1792831E+002, 4.1180947E-003
 2.9960000E+003, 5.1904000E+002, 5.1879528E+002, 4.1180800E-003
 3.0000000E+003, 5.1976000E+002, 5.1951402E+002, 4.1180670E-003
 3.0050000E+003, 5.2048000E+002, 5.2023402E+002, 4.1180541E-003
 3.0100000E+003, 5.2128000E+002, 5.2103433E+002, 4.1180400E-003
 3.0150000E+003, 5.2220800E+002, 5.2192842E+002, 4.1180262E-003
 3.0200000E+003, 5.2304000E+002, 5.2279536E+002, 4.1180124E-003
 3.0240000E+003, 5.2376000E+002, 5.2351411E+002, 4.1180002E-003
 3.0290000E+003, 5.2448000E+002, 5.2423410E+002, 4.1179882E-003
 3.0340000E+003, 5.2528000E+002, 5.2503442E+002, 4.1179751E-003
 3.0390000E+003, 5.2620800E+002, 5.2592852E+002, 4.1179621E-003
 3.0440000E+003, 5.2704000E+002, 5.2679545E+002, 4.1179492E-003
 3.0480000E+003, 5.2776000E+002, 5.2751420E+002, 4.1179378E-003
 3.0530000E+003, 5.2848000E+002, 5.2823418E+002, 4.1179266E-003
 3.0580000E+003, 5.2928000E+002, 5.2903451E+002, 4.1179142E-003
 3.0630000E+003, 5.3020800E+002, 5.2992863E+002, 4.1179021E-003
 3.0680000E+003, 5.3104000E+002, 5.3079552E+002, 4.1178901E-003
 3.0720000E+003, 5.3176000E+002, 5.3151428E+002, 4.1178794E-003
 3.0770000E+003, 5.3248000E+002, 5.3223426E+002, 4.1178688E-003
 3.0820000E+003, 5.3328000E+002, 5.3303460E+002, 4.1178573E-003
 3.0870000E+003, 5.3420800E+002, 5.3392873E+002, 4.1178459E-003
 3.0920000E+003, 5.3504000E+002, 5.3479560E+002, 4.1178346E-003
 3.0960000E+003, 5.3576000E+002, 5.3551437E+002, 4.1178246E-003
 3.1010000E+003, 5.3648000E+002, 5.3623434E+002, 4.1178147E-003
 3.1060000E+003, 5.3728000E+002, 5.3703468E+002, 4.1178038E-003
 3.1110000E+003, 5.3820800E+002, 5.3792884E+002, 4.1177932E-003
 3.1160000E+003, 5.3904000E+002, 5.3879568E+002, 4.1177826E-003
 3.1200000E+003, 5.3976000E+002, 5.3951445E+002, 4.1177732E-003
 3.1250000E+003, 5.4048000E+002, 5.4023441E+002, 4.1177639E-003
 3.1300000E+003, 5.4128000E+002, 5.4103476E+002, 4.1177537E-003
 3.1350000E+003, 5.4220800E+002, 5.4192894E+002, 4.1177437E-003
 3.1400000E+003, 5.4304000E+002, 5.4279575E+002, 4.1177337E-003
 3.1440000E+003, 5.4376000E+002, 5.4351453E+002, 4.1177249E-003
 3.1490000E+003, 5.4448000E+002, 5.4423449E+002, 4.1177162E-003
 3.1540000E+003, 5.4528000E+002, 5.4503484E+002, 4.1177066E-003
 3.1590000E+003, 5.4620800E+002, 5.4592903E+002, 4.1176972E-003
 3.1640000E+003, 5.4704000E+002, 5.4679583E+002, 4.1176879E-003
 3.1680000E+003, 5.4776000E+002, 5.4751461E+002, 4.1176796E-003
 3.1730000E+003, 5.4848000E+002, 5.4823456E+002, 4.1176714E-003
 3.1780000E+003, 5.4928000E+002, 5.4903492E+002, 4.1176624E-003
 3.1830000E+003, 5.5020800E+002, 5.4992913E+002, 4.1176535E-003
 3.1880000E+003, 5.5104000E+002, 5.5079590E+002, 4.1176447E-003
 3.1920000E+003, 5.5176000E+002, 5.5151469E+002, 4.1176369E-003
 3.1970000E+003, 5.5248000E+002, 5.5223463E+002, 4.1176292E-003
 3.2020000E+003, 5.5328000E+002, 5.5303500E+002, 4.1176208E-003
 3.2070000E+003, 5.5420800E+002, 5.5392922E+002, 4.1176124E-003
 3.2120000E+003, 5.5504000E+002, 5.5479597E+002, 4.1176042E-003
 3.2160000E+003, 5.5576000E+002, 5.5551476E+002, 4.1175968E-003
 3.2210000E+003, 5.5648000E+002, 5.5623470E+002, 4.1175896E-003
 3.2260000E+003, 5.5728000E+002, 5.5703508E+002, 4.1175816E-003
 3.2310000E+003, 5.5820800E+002, 5.5792931E+002, 4.1175737E-003
 3.2360000E+003, 5.5904000E+002, 5.5879603E+002, 4.1175660E-003
 3.2400000E+003, 5.5976000E+002, 5.5951484E+002, 4.1175590E-003
 3.2450000E+003, 5.6048000E+002, 5.6023477E+002, 4.1175522E-003
 3.2500000E+003, 5.6128000E+002, 5.6103516E+002, 4.1175447E-003
 3.2550000E+003, 5.6220800E+002, 5.6192941E+002, 4.1175373E-003
 3.2600000E+003, 5.6304000E+002, 5.6279610E+002, 4.1175300E-003
 3.2640000E+003, 5.6376000E+002, 5.6351491E+002, 4.1175234E-003
 3.2690000E+003, 5.6448000E+002, 5.6423484E+002, 4.1175170E-003
 3.2740000E+003, 5.6528000E+002, 5.6503523E+002, 4.1175099E-003
 3.2790000E+003, 5.6620800E+002, 5.6592949E+002, 4.1175029E-003
 3.2840000E+003, 5.6704000E+002, 5.6679617E+002, 4.1174960E-003
 3.2880000E+003, 5.6776000E+002, 5.6751498E+002, 4.1174899E-003
 3.2930000E+003, 5.6848000E+002, 5.6823491E+002, 4.1174838E-003
 3.2980000E+003, 5.6928000E+002, 5.6903530E+002, 4.1174771E-003
 3.3030000E+003, 5.7020800E+002, 5.6992958E+002, 4.1174705E-003
 3.3080000E+003, 5.7104000E+002, 5.7079623E+002, 4.1174640E-003
 3.3120000E+003, 5.7176000E+002, 5.7151505E+002, 4.1174582E-003
 3.3170000E+003, 5.7248000E+002, 5.7223497E+002, 4.1174525E-003
 3.3220000E+003, 5.7328000E+002, 5.7303538E+002, 4.1174462E-003
 3.3270000E+003, 5.7420800E+002, 5.7392967E+002, 4.1174399E-003
 3.3320000E+003, 5.7504000E+002, 5.7479629E+002, 4.1174338E-003
 3.3360000E+003, 5.7576000E+002, 5.7551512E+002, 4.1174283E-003
 3.3410000E+003, 5.7648000E+002, 5.7623503E+002, 4.1174229E-003
 3.3460000E+003, 5.7728000E+002, 5.7703545E+002, 4.1174169E-003
