s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 2.7303035E+002, 5.7937277E-016, 3.4599141E-014, 2.4061360E-014, 1.6042443E-019, 2.7823322E-007, 8.6184593E-008, 1.6336966E-009, 1.6083073E-016, 2.0446594E-005, 2.3339012E-005, 4.8292305E-003, 1.3217442E-002, 8.2497584E-004, 9.2866881E-003, 5.0159713E-004, 4.5880646E-005, 1.3136303E-008, 3.7514635E-014, 3.2296189E-020, 2.0578925E-019, 1.2476692E-022, 4.7409723E-005, 4.0355554E-009, 4.3407458E-010, 1.7287853E-003, 1.0801649E-003, 2.6349451E-004, 5.5286829E-005, 1.2154193E-002, 1.3434616E-002, 1.2471585E-002, 4.6703115E-003, 1.5031299E-002, 1.2406331E-002, 9.9262946E-003, 1.1647327E-003, 1.2934947E-002, 2.4101149E-003, 7.9658583E-006, 3.8538962E-006, 3.7921280E-006, 2.0561352E-006, 5.1860748E-021, 4.2284961E-022, 5.2952427E-005, 1.4230896E-008, 1.1900225E-003, 1.2146592E-002, 1.0172562E-002, 3.3853484E-002, 1.2458564E-002, 1.0174494E-002, 5.9215643E-002, 3.4381069E-002, 4.5835603E-002, 1.3903361E-002, 4.1479493E-003, 1.7466724E-002, 3.6145516E-003, 1.8325016E-004
 2.7401859E+002, 1.0633969E-014, 1.5982079E-015, 2.8618619E-014, 4.5274273E-020, 4.2345584E-007, 2.3871391E-008, 1.4697913E-010, 1.6674937E-016, 3.0056650E-005, 4.3432968E-005, 5.6881193E-003, 4.6136723E-003, 6.3586025E-004, 1.1307624E-002, 5.1143811E-004, 3.2581500E-005, 4.7497401E-010, 2.6846026E-014, 4.8108809E-019, 1.1716024E-019, 2.0541041E-023, 1.7609527E-005, 1.0696857E-008, 4.4173874E-010, 2.7421030E-003, 2.1503186E-003, 1.2215671E-003, 3.0767021E-004, 1.2093351E-002, 1.2215773E-002, 1.1076262E-002, 9.9018050E-003, 1.5475871E-002, 1.2333149E-002, 8.1080075E-003, 1.1392805E-004, 1.4506214E-002, 2.3507863E-003, 7.8453952E-006, 5.0839006E-006, 4.5145757E-006, 1.5741840E-006, 7.4433133E-021, 2.0952666E-023, 4.4761434E-006, 1.2495781E-004, 1.6487760E-003, 1.2047446E-002, 1.4743903E-002, 3.3114559E-002, 1.6101899E-002, 1.2281696E-002, 5.7983129E-002, 1.8959288E-002, 5.3215316E-002, 1.9477018E-002, 4.6923914E-003, 1.5969938E-002, 2.2989324E-003, 1.2423125E-005
 2.7504125E+002, 2.2353467E-014, 1.0063991E-015, 2.5186744E-015, 2.3401671E-021, 2.2978279E-007, 5.2785233E-008, 5.2354124E-010, 6.4141834E-012, 4.1686159E-004, 1.8889215E-003, 4.8409372E-003, 2.6588033E-003, 1.4333464E-003, 1.0769113E-002, 3.8395089E-004, 3.1307606E-005, 1.3745133E-011, 2.4331387E-014, 1.4864269E-018, 8.9604903E-020, 3.2606914E-024, 7.3050556E-006, 3.8540621E-008, 1.5961548E-009, 2.4516104E-003, 2.3225238E-003, 1.8774041E-003, 2.6432438E-005, 1.2601686E-002, 1.3693988E-002, 1.1956704E-002, 7.8089623E-003, 1.6667116E-002, 1.2900987E-002, 9.4418766E-003, 1.4408531E-003, 1.2607492E-002, 4.8029954E-003, 9.2346436E-006, 4.6362833E-006, 1.5610264E-006, 1.0481246E-006, 8.8391971E-021, 1.5016304E-023, 1.2602716E-006, 1.2648850E-003, 1.7692352E-003, 1.6870243E-002, 1.5948798E-002, 3.4624203E-002, 1.4328268E-002, 1.1095467E-002, 5.7699396E-002, 1.8494950E-002, 4.9304476E-002, 2.3980482E-002, 2.2650437E-003, 1.8761544E-002, 2.7840697E-003, 1.1466784E-007
 2.7601712E+002, 9.0201594E-014, 8.9185582E-015, 7.7143836E-016, 5.5991278E-021, 2.0830803E-007, 3.1074655E-008, 9.9618577E-012, 1.2921345E-011, 3.2051200E-003, 5.0288345E-003, 9.3331545E-004, 2.6418115E-003, 5.1942360E-003, 5.0631333E-003, 1.4092157E-004, 1.8718474E-005, 3.9941270E-012, 1.0178049E-014, 2.9265335E-018, 2.1471507E-020, 1.8916997E-024, 4.8869750E-006, 9.8655923E-009, 1.6307807E-007, 2.8089609E-003, 1.6696423E-003, 7.6379562E-004, 3.0744284E-005, 1.0913642E-002, 1.3974566E-002, 1.4872296E-002, 9.9076902E-003, 1.3263571E-002, 1.2246522E-002, 1.0195003E-002, 3.3841799E-003, 1.0585050E-002, 3.1809448E-003, 4.8382923E-006, 8.7823031E-006, 8.9331260E-007, 4.3759348E-007, 5.6272134E-021, 1.6527266E-022, 4.3605612E-006, 1.5419743E-003, 1.7986891E-003, 1.5654273E-002, 2.8343228E-003, 3.5801273E-002, 1.8642118E-002, 8.8465872E-003, 4.6449210E-002, 2.3210726E-002, 5.0463824E-002, 1.6835117E-002, 2.8605709E-003, 1.8311245E-002, 1.9960730E-003, 7.8612396E-008
 2.7705506E+002, 4.2996917E-013, 7.9277773E-015, 1.0982168E-016, 2.4086930E-021, 1.8800702E-007, 2.7324081E-009, 6.0372670E-014, 1.3311295E-013, 5.6418951E-003, 2.9186333E-003, 2.2321211E-003, 6.3206462E-004, 1.4510126E-003, 1.1185358E-002, 9.3018439E-005, 2.9439101E-005, 1.3721513E-008, 2.1531198E-009, 8.6266491E-018, 2.4499997E-020, 4.3560866E-023, 3.4174277E-006, 8.6969772E-009, 2.6777665E-007, 2.5503667E-003, 1.1841871E-003, 1.3269818E-003, 7.1141217E-006, 1.2350044E-002, 1.3416958E-002, 1.6615178E-002, 1.3377869E-002, 1.3292617E-002, 1.1453549E-002, 1.0207987E-002, 6.3155209E-003, 1.0986906E-002, 4.6929886E-004, 3.4131411E-006, 6.6255602E-006, 2.3330645E-006, 1.1348688E-007, 6.7658210E-021, 1.1814492E-021, 3.1465686E-005, 1.2967651E-003, 1.1407979E-004, 7.8579284E-003, 2.7212307E-003, 3.7222720E-002, 2.1810658E-002, 1.3232334E-002, 4.3424214E-002, 2.2241938E-002, 4.1900347E-002, 1.5444901E-002, 1.8115097E-004, 1.2745442E-002, 1.2957755E-003, 1.6604706E-007
 2.7800606E+002, 5.7323547E-013, 3.3909737E-016, 8.4098418E-018, 3.9014144E-022, 2.4286873E-007, 2.9632070E-008, 4.6203023E-013, 5.4281149E-016, 9.1380051E-003, 9.8828970E-004, 3.3300517E-003, 1.1868863E-003, 1.1169358E-003, 9.1853935E-003, 2.8030210E-004, 3.2580411E-005, 1.2202041E-008, 3.9227014E-008, 5.5159059E-018, 2.0253730E-020, 1.7686317E-021, 1.8282504E-006, 3.2234655E-009, 6.9373827E-008, 2.1722849E-003, 3.6748826E-003, 1.4267388E-003, 1.7479442E-004, 1.4694956E-002, 1.4080913E-002, 1.6194776E-002, 1.2977429E-002, 1.3312430E-002, 1.1658484E-002, 1.1142849E-002, 4.9336994E-003, 6.1499584E-003, 4.6193483E-004, 9.8277427E-007, 7.6547988E-006, 4.0213550E-006, 3.3003457E-008, 8.0629746E-021, 1.8490021E-021, 4.3439857E-005, 1.3212199E-004, 2.4564036E-005, 9.7884320E-003, 5.2964918E-003, 3.6217024E-002, 2.1779382E-002, 1.8322969E-002, 3.8676599E-002, 2.4001333E-002, 3.6584858E-002, 8.9300733E-003, 1.7836985E-003, 1.1910553E-002, 5.2175317E-005, 1.0939893E-006
 2.7906782E+002, 7.5335178E-013, 1.0800117E-016, 5.2886743E-019, 2.3724046E-023, 2.4971288E-007, 4.2388385E-008, 9.1503247E-011, 1.4164128E-016, 1.0482351E-002, 4.2909286E-004, 2.8374131E-003, 5.8460631E-003, 4.3507990E-003, 5.3660741E-003, 4.9854298E-003, 1.4938403E-005, 1.0567581E-008, 1.3969138E-007, 2.2334338E-018, 1.7054426E-020, 2.3197290E-020, 1.4686726E-006, 2.7168658E-009, 7.1172582E-007, 3.0014358E-003, 2.2491391E-003, 9.7228881E-004, 1.7232131E-003, 1.5669031E-002, 1.4204498E-002, 1.6573942E-002, 7.1956974E-003, 1.2687548E-002, 1.0856705E-002, 8.7939835E-003, 1.6357286E-003, 9.2785959E-003, 1.3161182E-003, 3.9306479E-007, 8.2893058E-006, 5.6821990E-006, 7.3578831E-009, 1.4535811E-020, 7.7310740E-022, 2.4894646E-005, 1.1923704E-005, 3.8859722E-006, 1.5325969E-002, 1.6907203E-003, 3.3721469E-002, 2.4076201E-002, 1.5180628E-002, 3.2585954E-002, 1.5550288E-002, 3.6644739E-002, 1.6010798E-002, 6.2796736E-003, 9.8079601E-003, 4.8646692E-005, 6.7904274E-007
 2.8006774E+002, 4.0102609E-013, 3.9017645E-017, 1.2184452E-019, 4.3443430E-024, 2.6313702E-007, 1.0037938E-008, 2.3670286E-011, 1.4061764E-016, 9.5596933E-003, 3.6503697E-003, 4.1386018E-003, 4.9282438E-003, 2.1221570E-003, 6.8450335E-003, 2.4869888E-003, 1.0925352E-005, 1.3832056E-011, 2.4189172E-007, 7.5674783E-019, 2.0894955E-020, 5.9563647E-019, 3.3870859E-007, 5.7719093E-008, 4.7616164E-007, 1.8480276E-003, 1.1129728E-003, 4.5251778E-004, 2.8104679E-004, 1.6161464E-002, 6.5056250E-003, 1.6928313E-002, 4.7598684E-003, 1.4404168E-002, 8.8109485E-003, 1.1889982E-002, 3.7777523E-003, 9.4760243E-003, 2.4056169E-003, 7.7290783E-007, 9.1672912E-006, 3.3861182E-006, 8.1777784E-009, 9.0777069E-021, 6.5463890E-022, 1.2073880E-005, 2.1315839E-005, 8.5179363E-006, 1.5682431E-002, 8.1756899E-003, 2.9492489E-002, 2.2444193E-002, 1.3821753E-002, 2.8613348E-002, 1.6583566E-002, 3.0941906E-002, 1.4377087E-002, 1.3263468E-002, 7.1468012E-003, 5.9493446E-005, 4.4440261E-005
 2.8105862E+002, 9.6330417E-014, 1.2342967E-017, 1.8955937E-020, 3.2753377E-024, 1.2579629E-007, 1.9345353E-008, 4.2501346E-011, 1.0732087E-016, 8.1915378E-003, 1.4114108E-003, 4.2557226E-003, 2.4988576E-003, 3.1181098E-003, 8.5122627E-003, 9.8701180E-004, 7.6648199E-006, 6.8338939E-012, 1.8990927E-007, 2.7087674E-019, 2.2493629E-020, 6.8895371E-018, 1.0882216E-006, 4.8143178E-008, 5.5947697E-007, 1.4746747E-003, 6.3153351E-004, 1.3958350E-003, 4.5039294E-004, 1.6079023E-002, 3.8645040E-003, 6.3700936E-003, 4.3807918E-003, 1.4127711E-002, 1.1084527E-002, 8.9359207E-003, 8.0122658E-003, 6.3024529E-003, 1.5078844E-003, 1.7214790E-006, 9.4138475E-006, 9.8585629E-008, 1.0426884E-008, 5.2345290E-021, 3.3942901E-021, 1.1639479E-005, 9.2643420E-006, 1.1848732E-004, 1.5535642E-002, 9.7874065E-003, 2.7247216E-002, 2.4850584E-002, 1.2090172E-002, 2.8753738E-002, 1.5544641E-002, 2.9149204E-002, 1.8737998E-002, 3.2916172E-003, 8.6384478E-003, 4.3625024E-004, 4.7667189E-005
 2.8205574E+002, 1.3702442E-014, 1.2737144E-017, 1.7648949E-021, 2.8008639E-024, 1.3830385E-007, 2.8283214E-008, 5.8569834E-012, 2.6445323E-017, 6.9684036E-003, 6.7443234E-005, 3.6069172E-003, 2.7488216E-003, 5.8103918E-003, 4.4801109E-003, 1.2985091E-003, 3.8068620E-005, 1.6788697E-010, 9.7985056E-008, 6.3988976E-020, 2.0421115E-020, 2.2185190E-017, 1.9067392E-006, 7.1234990E-007, 5.7529605E-007, 9.1387815E-004, 6.4283711E-005, 1.3975563E-003, 9.7020263E-004, 1.6349151E-002, 3.0877346E-003, 3.5065464E-003, 4.0620700E-003, 1.3587829E-002, 1.2276718E-002, 5.0667690E-003, 2.4722411E-003, 4.7145240E-003, 2.8389676E-004, 7.9710426E-006, 7.6256288E-006, 1.2988221E-007, 7.8434279E-008, 8.4374358E-021, 1.0706747E-020, 9.3373124E-006, 1.6560400E-005, 2.6103757E-004, 1.4020199E-002, 7.4994629E-003, 2.8567123E-002, 2.3642313E-002, 1.0774145E-002, 2.4683340E-002, 1.8298647E-002, 3.1211660E-002, 8.0827762E-003, 2.6297181E-003, 5.4195840E-003, 1.0387558E-004, 4.0500646E-005
 2.8301973E+002, 8.2855550E-015, 4.4325067E-018, 2.3447280E-021, 1.5004660E-024, 1.4498005E-007, 1.3485153E-008, 5.4296361E-014, 2.7712751E-017, 4.2990595E-003, 1.0969689E-004, 2.2085240E-003, 2.4784851E-003, 6.4195788E-003, 4.0735536E-003, 3.0957491E-004, 8.4351039E-005, 4.5922405E-010, 2.8588976E-009, 3.4769424E-020, 2.1533338E-020, 2.4206744E-016, 2.7565881E-006, 1.2937347E-006, 3.3962051E-007, 6.7020779E-004, 4.6402938E-004, 2.1232931E-003, 1.6819614E-003, 1.4825872E-002, 3.1944394E-003, 4.5133661E-003, 3.0419002E-003, 1.4109774E-002, 1.1886543E-002, 4.2042943E-003, 1.1070887E-003, 3.0730476E-003, 1.4758172E-004, 1.7004937E-005, 6.6998666E-006, 1.0464324E-006, 7.3614683E-008, 1.9452019E-020, 1.4643988E-020, 8.9357880E-006, 3.1407953E-005, 6.1311764E-005, 1.5060863E-002, 5.3024921E-003, 2.7198384E-002, 1.3271189E-002, 7.7737547E-003, 2.9392733E-002, 1.8831309E-002, 2.2955002E-002, 6.0134225E-003, 2.9936616E-003, 1.5692784E-003, 4.5542788E-004, 1.3215140E-005
 2.8406455E+002, 1.2303070E-015, 5.7037397E-019, 2.7258025E-021, 4.8351701E-023, 7.9271461E-008, 1.9646393E-008, 1.0907633E-011, 6.3934129E-018, 3.4923519E-003, 8.7937358E-005, 1.7065806E-003, 1.8482078E-003, 6.8016330E-003, 9.7454112E-003, 5.4982429E-004, 6.0740066E-005, 2.3509806E-008, 8.5932257E-011, 7.8613073E-021, 1.7241176E-020, 5.2486678E-015, 1.7566058E-006, 3.5330353E-007, 4.3897521E-008, 4.7965381E-004, 1.6478258E-003, 1.6474671E-003, 1.1633285E-003, 1.0548097E-002, 5.0390179E-003, 6.3535872E-003, 3.1426339E-003, 1.0918560E-002, 5.7540172E-003, 3.5110440E-003, 3.9842060E-003, 1.6606193E-003, 6.7533940E-004, 3.6333524E-005, 8.1055446E-006, 5.4892384E-007, 2.4100450E-010, 2.5485245E-020, 1.1877069E-020, 9.3159265E-006, 2.6382444E-005, 8.4747157E-006, 1.0733535E-002, 1.4427760E-003, 2.6236419E-002, 1.1223294E-002, 9.5557563E-003, 2.8755997E-002, 1.7506834E-002, 1.7347305E-002, 7.5410847E-003, 2.4745127E-003, 1.0416927E-003, 1.5591355E-004, 1.2247354E-005
 2.8503972E+002, 2.0400224E-016, 1.2057149E-019, 1.0455296E-021, 4.9352298E-022, 1.0208805E-007, 2.1616981E-009, 1.2739519E-010, 7.0990706E-018, 2.2225076E-003, 5.7900658E-005, 2.0769997E-004, 2.3063469E-003, 1.5768634E-003, 8.9148293E-003, 2.3778743E-004, 4.7764567E-005, 6.6134053E-009, 4.7601266E-011, 2.4124025E-020, 2.5572308E-020, 8.4036475E-016, 1.1847966E-006, 3.8506627E-008, 1.5850486E-007, 4.5515537E-004, 1.6159340E-003, 4.6574652E-004, 6.2165030E-004, 8.4008928E-003, 7.3765384E-003, 3.9331431E-003, 8.0093187E-004, 1.0268606E-002, 3.4886813E-003, 3.3955131E-003, 5.7334236E-003, 2.3022559E-003, 2.1750107E-004, 2.7503554E-006, 9.5692872E-006, 8.2688410E-007, 1.7938392E-011, 3.7018344E-020, 1.3828586E-020, 2.4728766E-006, 1.1938434E-005, 5.6227586E-006, 6.0273630E-003, 2.6620390E-004, 2.5854999E-002, 9.4397009E-003, 5.1209961E-003, 2.3983399E-002, 1.8118783E-002, 2.1793582E-002, 6.8365566E-003, 2.8089463E-003, 5.1234018E-004, 5.2991122E-005, 1.1734707E-006
 2.8600326E+002, 2.6941268E-016, 1.5361552E-019, 1.0004228E-021, 1.0225556E-021, 1.0439259E-007, 8.6543318E-010, 6.4878376E-013, 4.4795579E-018, 3.3475740E-003, 1.4129646E-005, 9.9955676E-004, 1.1038842E-003, 8.3765789E-003, 6.7630808E-003, 1.1833332E-003, 5.1469924E-005, 1.3028420E-008, 5.2538525E-013, 1.9367084E-019, 3.7170019E-020, 4.6005122E-017, 1.3909729E-006, 6.0832439E-008, 2.0474673E-007, 3.7203462E-004, 4.6618342E-004, 1.1883699E-004, 1.0664946E-003, 7.4678116E-003, 9.0421329E-003, 6.3430145E-003, 1.7606959E-003, 6.2858422E-003, 3.5274220E-003, 3.2403688E-003, 4.8397931E-003, 1.0486173E-003, 1.1831568E-004, 2.2442150E-007, 7.0878316E-006, 3.8638464E-007, 5.0201341E-012, 3.7128797E-020, 2.5358579E-020, 1.5439022E-006, 2.6157824E-005, 4.2854586E-005, 8.0321312E-003, 7.8152938E-005, 2.5865326E-002, 1.0620646E-002, 4.4655081E-003, 2.2757242E-002, 1.9865433E-002, 2.2044790E-002, 6.3617712E-003, 4.1518035E-003, 6.2617403E-004, 3.0315181E-005, 1.7333145E-006
 2.8703060E+002, 6.3470693E-017, 3.4430544E-019, 4.2846964E-021, 4.1040622E-021, 7.4987511E-008, 1.9542780E-009, 5.1569090E-013, 1.3161808E-018, 2.6112041E-003, 6.7729329E-005, 1.7477486E-003, 6.3177620E-004, 4.4512368E-003, 6.5208900E-003, 1.5279049E-003, 2.6082039E-005, 1.9888011E-007, 1.8288865E-010, 2.5564634E-018, 6.1036695E-019, 5.9066149E-018, 1.9192140E-006, 1.4809577E-007, 2.8493098E-007, 4.3012796E-004, 1.4053776E-004, 5.1696055E-004, 5.2147969E-004, 8.5734318E-003, 9.4741655E-003, 9.3077927E-003, 4.9393749E-004, 6.2239581E-003, 6.6087383E-003, 4.6663057E-003, 5.0488814E-003, 1.2963388E-003, 7.1347658E-004, 3.8344489E-008, 5.0880905E-006, 1.8274147E-007, 7.2088743E-011, 2.1395880E-020, 2.9889783E-021, 3.1086949E-006, 2.9807542E-005, 4.0698028E-005, 3.6388070E-003, 2.6097396E-004, 2.3019336E-002, 7.9469380E-003, 4.3449831E-003, 2.2685805E-002, 1.3363864E-002, 1.9888225E-002, 5.3727481E-003, 9.7119269E-004, 8.1424092E-004, 3.5298476E-004, 1.3876074E-007
 2.8803629E+002, 6.8952732E-018, 1.1049077E-018, 5.7044314E-021, 2.8153705E-020, 8.4170306E-008, 1.9438274E-010, 7.2585437E-014, 6.7093255E-019, 3.9594353E-004, 4.7616156E-005, 1.7366780E-003, 4.6278353E-004, 1.0855860E-003, 3.7177516E-003, 7.4976088E-004, 2.1630775E-005, 2.8460113E-004, 3.6805986E-010, 4.7235453E-018, 8.9451543E-018, 4.6172959E-019, 2.2387756E-006, 2.7824214E-007, 2.4571416E-007, 1.1171173E-004, 2.7085785E-004, 1.6370201E-004, 4.7754461E-005, 8.7059283E-003, 8.8552218E-003, 6.0535326E-003, 2.1078508E-003, 5.4608286E-003, 4.7576773E-003, 6.6511107E-003, 3.0284092E-003, 1.4218272E-003, 5.5283005E-004, 4.1193571E-008, 6.8659328E-006, 3.6174235E-007, 1.1916949E-006, 2.7081049E-020, 3.5970971E-021, 2.2983209E-006, 3.8447247E-005, 6.3701497E-006, 2.1814089E-003, 2.4963767E-004, 1.0103798E-002, 6.9843706E-003, 3.7284815E-003, 2.2244390E-002, 1.4039754E-002, 1.7478631E-002, 5.5014909E-003, 3.2506172E-003, 9.1267083E-004, 7.5212060E-005, 1.8207331E-007
 2.8902406E+002, 1.6582986E-018, 3.2667451E-017, 4.2434648E-020, 1.1120637E-019, 3.7099786E-008, 3.1331279E-010, 1.4348951E-011, 1.3534035E-018, 4.6014669E-004, 2.7880042E-005, 1.5997613E-003, 5.1255561E-004, 4.3567120E-003, 3.7487924E-003, 3.7186461E-004, 2.8263945E-005, 6.6786660E-005, 1.2078188E-011, 3.0003159E-018, 1.4820862E-017, 1.6783848E-019, 2.0595311E-006, 1.7760145E-007, 1.1693455E-007, 3.9792791E-004, 1.7403028E-003, 2.5158077E-003, 6.2280998E-004, 7.2120670E-003, 2.3512589E-003, 4.1562604E-003, 4.3347821E-003, 6.9979694E-003, 5.9646237E-003, 5.8029173E-003, 1.2920943E-004, 1.2857866E-003, 4.2872529E-005, 1.8457258E-009, 6.5026325E-006, 5.0923916E-006, 5.6588121E-006, 3.1469755E-020, 6.0356072E-021, 5.7818461E-007, 8.8719388E-006, 7.2171001E-006, 1.3927071E-003, 1.8093269E-004, 7.8696732E-003, 7.1776459E-003, 5.8831288E-003, 1.9950693E-002, 1.1500083E-002, 1.5572815E-002, 6.3579904E-003, 4.7470498E-003, 5.2849288E-004, 5.5783007E-005, 7.1030775E-005
 2.9001547E+002, 1.5771827E-018, 2.8971334E-016, 5.6696351E-020, 1.2965696E-019, 1.1068346E-008, 5.7475280E-007, 1.0719300E-010, 2.2607044E-017, 3.4018338E-004, 1.8881207E-005, 2.1756447E-003, 1.5044829E-003, 2.3341939E-003, 3.5098277E-003, 1.3386392E-003, 3.6880401E-005, 2.2153213E-007, 4.9554541E-011, 1.3405899E-017, 7.0195353E-018, 1.6199006E-018, 1.8040543E-006, 1.3035341E-007, 8.2493622E-008, 2.7486059E-004, 2.1367049E-003, 2.2410899E-003, 1.1454372E-003, 8.0695485E-003, 4.1938950E-003, 4.2280182E-003, 4.8063912E-003, 7.0619051E-003, 5.9976122E-003, 5.7506715E-003, 3.7047159E-003, 1.2515126E-003, 9.1382261E-005, 2.3483116E-009, 8.1199635E-006, 6.1183566E-006, 2.1257778E-006, 7.0070911E-020, 2.5879517E-021, 1.0213401E-006, 7.8565836E-006, 6.4851642E-006, 9.6789582E-004, 9.1147818E-004, 1.0488005E-002, 7.3541796E-003, 7.3865925E-003, 1.3695974E-002, 1.3317503E-002, 1.5474602E-002, 8.0913524E-003, 3.5521193E-003, 3.0633650E-004, 4.9381430E-005, 1.7248277E-005
 2.9100081E+002, 5.1968596E-018, 5.3719490E-016, 2.2023566E-020, 8.3307590E-020, 1.3827646E-007, 1.3837761E-005, 3.6158918E-008, 3.0514826E-017, 7.2345869E-005, 4.0319045E-004, 1.3415892E-003, 1.7336399E-003, 7.8565043E-004, 5.3773893E-003, 3.2565033E-004, 1.9761864E-005, 4.6905681E-009, 6.1899923E-012, 1.6991062E-017, 4.5171502E-018, 3.1403017E-018, 7.4481775E-007, 1.2030706E-007, 1.1624552E-007, 7.6478556E-005, 7.2409580E-004, 9.1137556E-004, 1.8488828E-004, 8.0317332E-003, 5.5734530E-003, 4.8415216E-003, 2.6305962E-003, 6.7836963E-003, 6.8541095E-003, 6.5232101E-003, 6.2975874E-003, 1.3110781E-003, 4.6913654E-005, 1.3190233E-008, 9.6758371E-006, 7.4320227E-006, 3.8654083E-007, 6.1302603E-020, 5.1858841E-022, 1.7542998E-006, 1.5104594E-005, 3.8071895E-008, 1.3344726E-003, 8.2523295E-004, 1.0312356E-002, 7.4055009E-003, 9.0730747E-003, 1.5299171E-002, 9.8111972E-003, 1.5598709E-002, 7.8295767E-003, 6.1283940E-003, 1.4629634E-004, 1.5527299E-004, 5.2189598E-006
 2.9202665E+002, 2.2473654E-017, 5.0788803E-016, 1.8911409E-019, 2.2083483E-020, 5.4192204E-007, 5.8633053E-006, 9.2563451E-008, 1.6787884E-017, 3.3057473E-005, 2.9662030E-004, 2.4478256E-003, 2.9182992E-003, 2.6746132E-004, 2.6462757E-003, 1.9778880E-003, 1.5786663E-005, 1.2523812E-007, 6.7491607E-013, 2.1220823E-018, 6.4540881E-018, 7.3510822E-019, 5.0805993E-007, 1.5667997E-007, 4.9926223E-008, 3.7056399E-005, 5.9817536E-004, 1.4285514E-003, 2.5364063E-003, 6.2815796E-003, 5.8583060E-003, 4.7206528E-003, 3.9058183E-003, 7.2057797E-003, 7.4509365E-003, 7.6603401E-003, 4.1840384E-003, 8.8200358E-004, 6.2737287E-005, 2.9968556E-006, 1.1881985E-005, 2.4408228E-006, 4.8831399E-008, 1.9905261E-020, 1.3125139E-022, 7.5640181E-007, 1.0106760E-006, 2.7382738E-011, 1.1267464E-003, 6.7332343E-005, 9.0044658E-003, 7.3199687E-003, 1.1010064E-002, 2.0062037E-002, 9.4802718E-003, 1.4183742E-002, 8.5855866E-003, 6.9425572E-003, 8.2212453E-005, 2.2757242E-004, 1.0568752E-006
 2.9305724E+002, 4.4345441E-016, 1.3995533E-014, 2.6150984E-018, 6.0982338E-021, 9.0416022E-008, 1.4075758E-006, 1.2441936E-008, 5.8844847E-016, 3.5433578E-005, 5.4664252E-004, 3.8893979E-003, 1.5320016E-003, 9.1879184E-004, 2.5458753E-003, 2.7282495E-003, 6.8838677E-006, 9.4755088E-008, 6.8048165E-012, 1.2354282E-019, 4.9246979E-018, 4.7852910E-018, 5.5775006E-007, 8.6674871E-008, 2.3100022E-008, 1.0417623E-004, 1.1685700E-003, 2.5313159E-003, 4.4018183E-003, 6.5977432E-003, 4.3204751E-003, 5.6296000E-003, 2.3200963E-003, 7.9027391E-003, 7.7650034E-003, 8.9926350E-003, 8.1955430E-004, 6.0219087E-004, 4.5447874E-005, 8.7994189E-007, 1.4296755E-005, 3.1629439E-006, 3.3014306E-008, 1.8757046E-020, 2.9645420E-022, 9.2146432E-007, 1.3210780E-006, 7.4976582E-012, 1.2495910E-003, 2.8293098E-005, 1.1127656E-002, 7.7229399E-003, 1.0928306E-002, 1.9925723E-002, 1.7397329E-002, 7.6092608E-003, 7.4367513E-003, 9.0850633E-003, 5.9959301E-005, 9.5407394E-005, 1.3979670E-006
 2.9401553E+002, 2.2466612E-015, 1.4715433E-013, 1.2991468E-017, 1.2780779E-021, 2.6916765E-007, 5.2915200E-007, 4.3389766E-009, 3.0185035E-015, 2.9102690E-005, 7.9684438E-004, 1.0702683E-003, 8.0662178E-004, 1.2327030E-003, 1.0759078E-003, 3.0478883E-004, 2.2297255E-005, 5.9374166E-007, 4.8996196E-010, 1.0943026E-019, 2.5166142E-018, 6.1779823E-018, 3.9861548E-007, 1.0773591E-007, 3.2894717E-009, 8.2822334E-005, 6.7409180E-004, 3.2529146E-003, 1.1487892E-003, 5.6250858E-003, 4.3837123E-003, 4.0632134E-003, 3.2789998E-003, 7.5652967E-003, 7.4251995E-003, 6.5652558E-003, 1.0677849E-003, 4.1808561E-004, 5.5687083E-007, 4.1659343E-008, 1.1318343E-005, 3.7442147E-006, 6.0643454E-008, 1.9919437E-020, 7.4363388E-022, 4.8330398E-006, 3.5600878E-006, 2.5801115E-010, 4.3188075E-004, 5.0174136E-004, 1.1156643E-002, 8.6686975E-003, 9.8478951E-003, 1.9632069E-002, 1.4716947E-002, 8.5345434E-003, 1.0982773E-002, 1.9846091E-003, 2.5828680E-005, 2.8333191E-005, 7.0204687E-007
