s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 1.0304907E+002, 1.4481098E-001, 5.9326133E-002, 1.6477921E-002, 9.4984637E-002, 3.2262192E-002, 9.2093883E-003, 2.2773299E-033, 4.9971912E-002, 1.4827069E-002, 2.7567755E-003, 1.2510705E-002, 8.8572604E-006, 4.2124379E-006, 1.4123619E-004, 1.2101345E-002, 1.1732497E-002, 1.1688155E-002, 7.7632269E-003, 5.7350861E-003, 3.2247453E-003, 7.2269523E-011, 4.7572757E-011, 1.0681292E-011, 1.0189505E-040, 7.5815672E-041, 2.3089895E-040
 1.0601252E+002, 1.6845610E-001, 7.2345323E-002, 6.2318577E-003, 5.1234704E-002, 8.6011925E-003, 1.5222918E-003, 6.5528894E-035, 5.6233312E-002, 1.7998815E-002, 4.2906801E-003, 1.5429344E-002, 9.2373098E-004, 1.7624803E-003, 1.4995310E-002, 2.2719601E-002, 1.7514118E-002, 1.0440467E-002, 1.4230057E-002, 8.5860307E-003, 1.6790958E-003, 1.9228535E-008, 1.7190778E-008, 7.9857912E-009, 3.0851067E-038, 4.4657597E-038, 2.5348498E-037
 1.0906064E+002, 1.2628032E-001, 5.6272407E-002, 1.1455686E-002, 3.3000729E-002, 6.2044319E-003, 2.4004117E-003, 1.1631806E-036, 4.5056078E-002, 2.6427340E-002, 3.1701950E-002, 1.4664937E-002, 7.1382133E-003, 2.9890558E-003, 2.0820965E-004, 1.7502984E-002, 1.3528621E-002, 8.9605683E-003, 1.8486649E-002, 1.1249631E-002, 2.0048862E-003, 2.0737141E-008, 9.6847996E-009, 1.4279417E-009, 8.9223600E-036, 1.6185434E-035, 9.1610589E-035
 1.1202409E+002, 1.1585900E-001, 4.7614474E-002, 4.2153201E-003, 5.4045679E-002, 1.1853223E-002, 5.8319377E-004, 8.5013738E-039, 5.8906028E-002, 2.0030712E-002, 1.6558237E-002, 1.2037644E-002, 3.6981136E-005, 4.1081074E-005, 2.8711440E-005, 3.7928975E-003, 3.4486627E-003, 2.5898757E-003, 1.5480968E-002, 8.4734355E-003, 1.7377619E-003, 3.2280189E-007, 2.5300789E-006, 1.0738357E-005, 3.8245620E-033, 1.3864403E-032, 1.5245516E-031
 1.1507222E+002, 1.1395765E-001, 4.8264687E-002, 1.3925001E-002, 4.7376002E-002, 1.0916910E-002, 1.4785008E-003, 7.2444713E-040, 7.9965767E-002, 2.3885186E-002, 7.6004700E-003, 1.8932536E-002, 4.4795722E-005, 8.2041179E-006, 7.6609984E-007, 2.6566198E-002, 2.0195357E-002, 9.4390660E-003, 3.2396817E-002, 2.1570788E-002, 7.6955665E-003, 1.1098356E-006, 3.6628440E-006, 1.2894435E-005, 1.0241074E-030, 2.1716593E-030, 1.8294252E-029
 1.1803567E+002, 1.1280196E-001, 4.1639197E-002, 5.9740153E-003, 3.8324239E-002, 6.3169955E-003, 8.4887549E-004, 4.9587985E-040, 6.0615500E-002, 1.5732571E-002, 5.8755974E-003, 1.6080245E-002, 5.2762664E-006, 4.7651694E-005, 7.6449619E-004, 2.0824695E-002, 1.5143229E-002, 8.4602889E-003, 3.2549938E-002, 2.3337436E-002, 7.5531643E-003, 1.7646242E-004, 1.4108237E-004, 1.5313889E-004, 1.1618986E-028, 1.4659533E-028, 1.8653130E-028
 1.2108379E+002, 1.2860282E-001, 6.0414205E-002, 1.6059027E-002, 4.4646558E-002, 9.2376224E-003, 2.2571155E-003, 2.5683057E-041, 9.4452437E-002, 3.3421301E-002, 1.2428634E-002, 1.2921969E-002, 7.2146364E-003, 7.7470438E-003, 6.5893679E-003, 1.0387155E-002, 7.5561505E-003, 6.4999824E-003, 3.3725595E-002, 2.1644704E-002, 1.0289871E-002, 6.3009517E-004, 6.1691745E-004, 6.8113205E-004, 8.2064657E-027, 1.4373807E-026, 3.8537370E-026
 1.2404724E+002, 6.7442266E-002, 2.0361832E-002, 1.6977912E-003, 3.6734690E-002, 1.1129311E-002, 1.6389200E-003, 1.7472783E-043, 6.0150782E-002, 1.6942201E-002, 6.2893124E-003, 1.2292214E-002, 1.2987207E-003, 4.3702476E-004, 4.5941699E-006, 1.2653260E-002, 8.5609397E-003, 8.5692612E-003, 3.2353846E-002, 1.9936828E-002, 9.4826108E-003, 2.4653073E-003, 2.3156769E-003, 1.7347140E-003, 4.0955316E-025, 8.2781790E-025, 2.5320778E-024
 1.2701069E+002, 5.1752365E-002, 1.7664485E-002, 1.0184192E-003, 7.4553937E-002, 8.2083275E-003, 1.4651321E-003, 1.1090274E-044, 7.8200023E-002, 2.1551381E-002, 1.2852760E-002, 1.4707597E-002, 9.4439178E-003, 5.1572987E-003, 1.8444700E-003, 4.5888728E-003, 3.6714862E-003, 3.9099569E-003, 3.9512861E-002, 2.5725996E-002, 1.4391981E-002, 3.4511867E-003, 3.3845806E-003, 3.7421693E-003, 2.5670205E-023, 5.0831785E-023, 1.5039582E-022
 1.3005881E+002, 1.0233762E-001, 3.0676605E-002, 7.4193506E-004, 6.1416196E-002, 1.8183955E-002, 3.1789057E-003, 5.4129599E-044, 6.9534947E-002, 2.3174407E-002, 7.2076540E-003, 1.3387809E-002, 1.5709366E-002, 1.3637274E-002, 6.0829736E-003, 6.5685429E-003, 6.7063603E-003, 6.2514437E-003, 3.1174487E-002, 2.0919574E-002, 1.0052800E-002, 8.7230226E-003, 8.2791861E-003, 6.3306302E-003, 2.2322312E-022, 4.1155688E-022, 9.9550828E-022
 1.3302226E+002, 9.6118285E-002, 2.7966403E-002, 1.4799963E-003, 7.2855042E-002, 1.4939625E-002, 3.0696992E-003, 3.9627309E-044, 6.5645097E-002, 1.4444335E-002, 1.7848115E-003, 3.2930367E-002, 2.7560351E-002, 2.3183745E-002, 1.5717621E-002, 1.7810893E-002, 1.7299242E-002, 1.5086908E-002, 3.9909473E-002, 2.8281180E-002, 1.2677257E-002, 1.3086536E-002, 1.1919600E-002, 9.6399889E-003, 3.3377731E-021, 5.4909419E-021, 1.6982916E-020
 1.3607038E+002, 8.3624418E-002, 2.4916457E-002, 1.0980989E-003, 9.6870147E-002, 2.7940463E-002, 1.2347981E-002, 4.3598159E-045, 4.3149906E-002, 9.1717790E-003, 3.5595730E-003, 2.1727293E-002, 2.2453673E-002, 1.8306130E-002, 8.4762693E-003, 1.8981430E-002, 1.3338778E-002, 5.3104492E-003, 3.8992460E-002, 2.4222024E-002, 9.8493008E-003, 1.3144560E-002, 9.5937877E-003, 6.0773772E-003, 8.5543971E-020, 1.2012362E-019, 6.5727023E-019
 1.3903383E+002, 8.6400444E-002, 3.1021701E-002, 4.5337787E-003, 9.0989064E-002, 1.2892459E-002, 1.1151994E-003, 9.4533506E-043, 5.8690364E-002, 1.4812150E-002, 3.9388054E-003, 2.0531241E-002, 7.2130753E-003, 3.7969968E-003, 1.1971432E-003, 1.6429533E-002, 1.1239829E-002, 4.0129711E-003, 2.5612446E-002, 1.5878945E-002, 4.6772205E-003, 1.4589816E-002, 9.9650754E-003, 4.8274944E-003, 2.7523996E-018, 4.6451365E-018, 9.6444443E-018
 1.4208195E+002, 7.4251323E-002, 1.6432394E-002, 5.4365844E-004, 6.6691526E-002, 1.1440723E-002, 4.3029460E-004, 9.5590515E-038, 6.1321793E-002, 2.6366362E-002, 8.9707874E-003, 1.8759278E-002, 2.0178021E-002, 1.5882922E-002, 4.3221504E-003, 6.8474519E-003, 5.4341671E-003, 4.2014630E-003, 3.3440729E-002, 1.7809129E-002, 1.0430217E-002, 1.4506182E-002, 9.9214230E-003, 6.6226426E-003, 3.9616135E-017, 6.6790031E-017, 1.3715635E-016
 1.4504541E+002, 7.9448074E-002, 2.4353779E-002, 9.2735900E-004, 8.0695428E-002, 6.6705819E-003, 5.1721889E-004, 1.7174082E-036, 6.9864379E-002, 4.5439416E-002, 1.5916417E-002, 1.4736266E-002, 7.2812484E-003, 2.3134229E-003, 1.6055654E-003, 9.6440246E-003, 8.7250391E-003, 5.4613590E-003, 3.1191077E-002, 1.9433935E-002, 9.8667698E-003, 1.9421944E-002, 1.4099156E-002, 6.9198667E-003, 6.5718685E-015, 2.3519690E-014, 3.4606601E-013
 1.4800886E+002, 9.6409952E-002, 2.9126492E-002, 1.7320590E-003, 7.9345868E-002, 1.2313395E-002, 5.3022606E-004, 6.0881565E-037, 5.9214206E-002, 2.8275065E-002, 5.6234653E-003, 1.3836881E-002, 1.7844172E-002, 1.5911741E-002, 9.0858492E-003, 1.9200302E-002, 1.3786647E-002, 1.1320619E-002, 4.3185611E-002, 3.1023866E-002, 1.3278499E-002, 2.2929114E-002, 1.6916346E-002, 1.0964692E-002, 4.9523395E-009, 3.9989346E-009, 1.0584114E-009
 1.5105698E+002, 6.3875444E-002, 1.5808502E-002, 1.9852857E-003, 8.1423065E-002, 1.8013557E-002, 4.6672307E-003, 1.2692009E-036, 3.4958372E-002, 2.4021864E-002, 7.7262585E-003, 9.5464470E-003, 1.5436898E-002, 9.4187624E-003, 3.1173713E-003, 5.6621273E-003, 2.4972959E-003, 2.0139899E-003, 4.0464631E-002, 2.9930173E-002, 1.5025519E-002, 1.8031716E-002, 1.4891057E-002, 9.8926448E-003, 1.0953116E-007, 1.7511766E-007, 1.8707553E-007
 1.5402043E+002, 7.9201343E-002, 2.2876296E-002, 9.9897705E-004, 6.0456467E-002, 1.0706478E-002, 1.7587987E-003, 2.2979595E-036, 4.4274803E-002, 1.5128930E-002, 3.7392139E-003, 3.2435826E-002, 1.2220592E-002, 9.2647661E-003, 5.4813352E-003, 1.0287672E-002, 7.7506453E-003, 3.6739689E-003, 2.8424434E-002, 1.9157229E-002, 1.1687093E-002, 1.2504197E-002, 7.7585073E-003, 5.4172943E-003, 4.8648795E-008, 7.0870454E-008, 1.1144444E-007
 1.5706855E+002, 7.8997433E-002, 3.6085757E-002, 5.3974055E-003, 4.1799980E-002, 4.0993577E-003, 1.6968373E-004, 6.1999378E-037, 5.4799760E-002, 2.1307984E-002, 7.4443140E-003, 3.0335126E-002, 6.7581161E-003, 3.4285391E-003, 2.0072153E-004, 2.5336807E-002, 2.2520691E-002, 1.7239793E-002, 4.7507988E-002, 3.5038442E-002, 8.9461496E-003, 1.5280591E-002, 1.1631629E-002, 7.6615339E-003, 5.2592211E-007, 4.0585857E-007, 1.0795471E-006
 1.6003200E+002, 8.9320451E-002, 3.3916473E-002, 2.9088896E-003, 4.3844465E-002, 5.2351058E-003, 3.7080124E-004, 2.9971817E-036, 6.9820283E-002, 2.7779634E-002, 4.1990230E-003, 2.1694945E-002, 6.0312911E-004, 3.3950311E-004, 6.0640051E-004, 2.4877850E-002, 2.3666111E-002, 2.3208700E-002, 3.3869915E-002, 1.6200725E-002, 8.1708915E-003, 2.7653977E-002, 1.6664922E-002, 8.0154901E-003, 1.8319542E-004, 3.0221703E-004, 5.7379453E-004
 1.6308012E+002, 9.0240294E-002, 3.0289580E-002, 3.2862512E-003, 4.0803773E-002, 3.7368579E-003, 1.2009162E-004, 1.3426315E-035, 5.0463638E-002, 9.2055706E-003, 1.8648125E-003, 4.4102597E-002, 2.1670518E-003, 2.2990234E-003, 1.6969470E-003, 2.8489549E-002, 2.3629795E-002, 1.8817527E-002, 4.3372329E-002, 3.1389357E-002, 1.8549608E-002, 2.5276606E-002, 1.9194530E-002, 1.1071130E-002, 1.1291688E-003, 1.2078855E-003, 1.3266249E-003
 1.6604357E+002, 9.9055058E-002, 3.3290949E-002, 2.6633903E-003, 2.6977483E-002, 3.4597403E-003, 4.6518397E-005, 5.6544024E-036, 1.5662119E-002, 1.7167813E-003, 2.7391723E-004, 3.4669798E-002, 7.9152286E-005, 5.3550855E-005, 9.3434346E-006, 2.9988441E-002, 2.6357059E-002, 2.0323559E-002, 4.9348648E-002, 3.4193389E-002, 1.3953935E-002, 1.8579400E-002, 1.4288525E-002, 5.2791603E-003, 8.9076853E-004, 9.1084546E-004, 1.0597874E-003
 1.6900702E+002, 7.7453312E-002, 3.8011671E-002, 4.3465602E-003, 4.7533020E-002, 4.7617034E-003, 2.1338265E-004, 4.5023301E-032, 4.6022658E-002, 1.0006381E-002, 2.1660144E-003, 3.6681457E-002, 4.4402491E-005, 1.5692850E-005, 4.1661826E-007, 2.2494970E-002, 1.7594341E-002, 1.9061386E-002, 3.5606188E-002, 2.8597353E-002, 1.4406069E-002, 2.0957737E-002, 1.1986476E-002, 2.2176541E-003, 1.1107478E-003, 1.1805257E-003, 1.1789039E-003
 1.7205514E+002, 8.3732629E-002, 2.7093581E-002, 2.3818031E-003, 4.2363495E-002, 1.3814090E-002, 5.1270009E-003, 1.8763068E-031, 3.3805593E-002, 7.1570781E-003, 5.4088608E-004, 2.3243159E-002, 2.6204026E-006, 1.5138429E-007, 2.4233297E-010, 2.3244784E-002, 1.8340882E-002, 7.8686565E-003, 4.4920582E-002, 2.8179922E-002, 1.0636284E-002, 1.7992315E-002, 6.9923054E-003, 1.1510500E-003, 8.3026068E-004, 7.5389124E-004, 5.7978295E-004
 1.7501860E+002, 8.0095729E-002, 2.9204345E-002, 2.5018843E-003, 3.5157503E-002, 1.5305498E-002, 2.0605160E-003, 3.0802645E-033, 3.4944908E-002, 1.4450815E-002, 3.9391135E-004, 2.9993164E-002, 6.3738146E-005, 3.5497109E-005, 9.7176191E-007, 2.4049161E-002, 2.0035006E-002, 1.3058641E-002, 4.3356642E-002, 2.7984606E-002, 1.2153931E-002, 1.9495603E-002, 1.3859915E-002, 6.4196951E-003, 1.1504102E-003, 1.0426163E-003, 8.9074442E-004
 1.7806672E+002, 6.9674531E-002, 2.3505199E-002, 8.1218874E-004, 4.4458235E-002, 1.6917819E-002, 2.5285654E-003, 7.3609486E-037, 4.5731954E-002, 2.0903246E-002, 5.9511062E-003, 3.2406569E-002, 4.2754321E-004, 3.8110761E-004, 1.0331255E-005, 2.1670368E-002, 1.5873102E-002, 1.2112393E-002, 2.2885642E-002, 1.2833209E-002, 4.4598959E-003, 2.1722663E-002, 1.3410892E-002, 5.0359293E-003, 2.1134038E-003, 1.9630508E-003, 1.3075302E-003
 1.8103017E+002, 4.2651648E-002, 1.0200909E-002, 4.5316294E-004, 5.2724729E-002, 1.8645433E-002, 1.2793778E-002, 7.4877247E-038, 3.3932966E-002, 1.2790674E-002, 5.9167100E-003, 1.4862550E-002, 6.4157028E-008, 1.1151179E-008, 5.3980979E-011, 2.2421620E-002, 1.5455571E-002, 1.0490646E-002, 3.1692783E-002, 1.9409720E-002, 7.1029736E-003, 1.8102309E-002, 1.2916697E-002, 5.6544058E-003, 2.0423295E-003, 2.1754580E-003, 2.3589695E-003
 1.8407829E+002, 3.6399494E-002, 8.3946105E-003, 1.9412729E-004, 5.9141021E-002, 1.4501970E-002, 3.2363450E-003, 6.2498970E-039, 3.3707704E-002, 1.2659491E-002, 8.6708952E-003, 1.3670731E-002, 6.4208747E-009, 3.1064385E-010, 3.6015219E-012, 1.6449585E-002, 1.1919743E-002, 7.8256079E-003, 2.9192994E-002, 1.7387316E-002, 8.3862177E-003, 2.0418186E-002, 1.4151624E-002, 4.8010702E-003, 3.0397692E-003, 2.9208300E-003, 2.0904696E-003
 1.8704174E+002, 6.9321263E-002, 2.7321757E-002, 7.1908614E-004, 6.2279724E-002, 1.9978399E-002, 6.3027385E-003, 4.6559197E-041, 3.4532245E-002, 2.3240675E-002, 1.2594069E-002, 1.7576441E-002, 5.0668975E-003, 7.1253395E-003, 6.2879133E-003, 3.8171340E-002, 3.4085055E-002, 2.0153874E-002, 3.9368864E-002, 2.6400809E-002, 9.9274363E-003, 1.5874135E-002, 9.2456752E-003, 2.8883308E-003, 3.8115612E-003, 3.7385904E-003, 3.5026509E-003
 1.9000519E+002, 1.2035108E-001, 7.5845583E-002, 9.6280499E-003, 8.0517982E-002, 1.8320963E-002, 7.8808918E-003, 8.7451626E-042, 3.6392967E-002, 8.5464053E-003, 9.6972817E-004, 1.5534524E-002, 2.5578869E-002, 2.3816515E-002, 1.4414881E-002, 2.0899900E-002, 1.4800887E-002, 1.4412312E-002, 2.8595326E-002, 1.4117582E-002, 4.2306205E-003, 1.1394951E-002, 8.9952855E-003, 7.3428293E-003, 4.6921832E-003, 4.9953109E-003, 5.5759478E-003
 1.9305331E+002, 5.9016999E-004, 4.3807502E-005, 5.9479756E-007, 3.6265812E-002, 3.6373886E-003, 4.0596914E-003, 1.7540795E-041, 4.6682046E-002, 2.4642960E-002, 6.0081846E-003, 8.6465464E-003, 2.4758520E-002, 2.6541971E-002, 1.7356859E-002, 1.6815919E-002, 1.1975049E-002, 8.4428263E-003, 1.8767820E-002, 8.0688051E-003, 1.7954250E-003, 1.1028865E-002, 7.6978198E-003, 5.0918602E-003, 5.0362527E-003, 5.2275493E-003, 5.8386173E-003
 1.9601676E+002, 9.7282585E-010, 3.9693478E-011, 4.3414326E-014, 3.2571351E-002, 7.4666788E-003, 3.5940394E-004, 2.2483369E-041, 3.1812990E-002, 1.7875251E-002, 6.1133433E-003, 1.7849070E-002, 2.5125309E-002, 2.1040289E-002, 1.2600548E-002, 1.8259193E-002, 1.4699497E-002, 1.2272242E-002, 2.3663938E-002, 1.2257369E-002, 3.8938823E-003, 1.8825667E-002, 1.5431102E-002, 9.2106112E-003, 6.1439053E-003, 5.9380256E-003, 6.2104600E-003
 1.9906488E+002, 4.9923892E-013, 1.4230697E-014, 6.3122871E-017, 2.5539470E-002, 5.0168668E-004, 5.6898869E-006, 7.0028211E-040, 2.8250159E-002, 7.2860413E-003, 1.2491323E-003, 6.6673627E-003, 2.1630073E-003, 4.5249623E-004, 6.5327062E-005, 1.5914648E-002, 1.1020794E-002, 6.6599869E-003, 2.1853134E-002, 1.1816838E-002, 6.8626771E-003, 1.7120401E-002, 1.2018045E-002, 4.4913362E-003, 8.0690712E-003, 8.0735983E-003, 7.7224003E-003
 2.0202833E+002, 2.0801010E-016, 6.4160854E-017, 8.4605796E-018, 4.6149846E-005, 1.5720897E-006, 1.6425292E-009, 4.9549853E-038, 2.6837563E-002, 6.5037702E-003, 4.0324030E-004, 2.9355712E-003, 4.8145014E-005, 1.9356358E-005, 3.1561089E-006, 3.8322728E-003, 2.0643633E-003, 2.6207756E-003, 2.6047352E-002, 1.6152547E-002, 4.8711484E-003, 1.1713090E-002, 6.7165616E-003, 3.0359093E-003, 1.1663278E-002, 1.1565514E-002, 1.0840340E-002
 2.0507646E+002, 2.1313201E-018, 7.1272917E-019, 1.6973886E-019, 4.2874286E-008, 3.0183686E-010, 6.9056017E-013, 2.8845953E-040, 8.8432067E-003, 1.2669596E-003, 8.1598348E-005, 2.1461478E-003, 4.8697366E-003, 5.4307498E-003, 3.7488293E-003, 7.7695361E-003, 3.8198088E-003, 9.3726300E-004, 1.7985754E-002, 6.5460856E-003, 1.0788266E-003, 1.4268860E-002, 1.2203988E-002, 9.1737690E-003, 1.2721809E-002, 1.1387555E-002, 8.2744630E-003
 2.0803991E+002, 2.9616202E-019, 1.4041735E-019, 2.5406312E-020, 3.0220619E-009, 7.0567038E-012, 2.9517408E-014, 3.4884201E-041, 5.8385795E-003, 7.4474946E-004, 4.8803642E-004, 8.5022305E-003, 1.2495155E-002, 8.0963867E-003, 2.3824716E-003, 1.3829213E-002, 1.1075119E-002, 7.0157490E-003, 2.0713240E-002, 1.1256585E-002, 3.6070853E-003, 1.2199068E-002, 1.0336155E-002, 8.8903202E-003, 1.2066903E-002, 8.6060612E-003, 2.7594694E-003
 2.1100336E+002, 7.0827549E-021, 2.9579704E-021, 7.0740847E-022, 1.0308171E-010, 6.0211632E-014, 1.5104101E-016, 7.0420813E-042, 5.1286031E-003, 3.6624493E-004, 3.9825822E-006, 6.9628924E-003, 8.5014760E-003, 6.8243420E-003, 7.1879212E-003, 9.6221830E-003, 7.0256945E-003, 7.3197246E-003, 1.6946103E-002, 7.2201545E-003, 1.0834900E-003, 1.8342165E-002, 1.3637273E-002, 7.4900329E-003, 1.7489389E-002, 1.4372369E-002, 8.5729615E-003
 2.1405148E+002, 2.1437301E-023, 1.0027412E-023, 9.2015894E-024, 2.6653484E-014, 2.8938197E-016, 4.1901107E-017, 1.1101725E-043, 1.7434719E-007, 1.0523864E-009, 4.1939780E-012, 4.8006505E-003, 9.0405015E-003, 6.6552914E-003, 4.9143915E-003, 2.0156744E-002, 1.8631320E-002, 1.4857347E-002, 2.1831659E-002, 1.3998874E-002, 4.6421849E-003, 2.6333495E-002, 2.1628281E-002, 1.5357978E-002, 2.0638904E-002, 1.5200277E-002, 5.0613157E-003
 2.1701493E+002, 1.9755984E-024, 2.2704270E-024, 1.0962613E-024, 1.2075230E-016, 1.6074200E-017, 2.0770077E-018, 8.3425794E-045, 2.3155589E-009, 8.0803983E-012, 6.9683884E-015, 8.4363552E-003, 2.1314514E-003, 1.3605844E-003, 6.5753525E-004, 4.3579000E-003, 2.9253307E-003, 2.2670836E-003, 1.7241390E-002, 7.3917361E-003, 2.4616371E-003, 9.6518650E-003, 5.3121054E-003, 2.4928725E-003, 2.1381963E-002, 1.3020614E-002, 5.5429513E-004
 2.2006305E+002, 1.5988756E-025, 7.7079365E-026, 3.3410926E-026, 5.7925623E-018, 9.4606563E-019, 4.8546518E-020, 6.3111355E-045, 1.0204821E-012, 1.2343067E-015, 1.1082663E-017, 1.5792464E-002, 2.5631495E-004, 2.1001994E-004, 2.0152176E-004, 3.9392465E-003, 1.5183261E-003, 5.1580277E-005, 1.6992475E-002, 6.9000684E-003, 1.7584801E-003, 2.1532553E-002, 1.5846583E-002, 8.0346651E-003, 1.1736410E-002, 7.2679764E-003, 2.3086319E-003
 2.2302650E+002, 1.3934346E-027, 3.7271479E-028, 1.0264436E-028, 1.9055792E-019, 1.7651869E-020, 1.0186816E-021, 1.6827495E-044, 7.0631624E-017, 8.7037457E-018, 1.0652512E-018, 8.3359229E-003, 4.1441788E-005, 7.3295713E-006, 2.3483391E-008, 2.4123430E-004, 1.0299123E-004, 8.7257992E-005, 3.1390201E-002, 1.8793160E-002, 2.5686350E-003, 2.1343353E-002, 1.8881775E-002, 1.3127201E-002, 1.5619119E-002, 1.1923193E-002, 4.1628041E-003
 2.2607462E+002, 2.1866482E-029, 9.6218618E-030, 2.2162408E-030, 3.7295739E-021, 2.8653434E-022, 1.0656474E-023, 5.5501174E-046, 5.3229186E-018, 1.2675675E-018, 2.1399307E-019, 1.9321644E-003, 1.3656962E-005, 8.2759990E-006, 1.1189807E-006, 9.5062801E-003, 9.0868710E-003, 4.6825292E-003, 2.1492462E-002, 9.8570680E-003, 2.8560477E-003, 2.0421601E-002, 1.7646426E-002, 1.4875992E-002, 2.2994387E-002, 1.4824378E-002, 4.1487796E-003
 2.2903807E+002, 7.1320882E-031, 3.5962415E-031, 6.6219103E-032, 1.6773449E-023, 7.5434930E-025, 1.5477854E-026, 7.0492392E-047, 5.3345257E-020, 2.1643278E-020, 1.1696805E-020, 3.9669933E-007, 1.3113080E-004, 7.8118439E-005, 2.2142661E-005, 1.2371328E-002, 9.5424482E-003, 3.2380227E-003, 3.8423649E-002, 2.5710319E-002, 9.3313580E-003, 1.3422161E-002, 9.2126932E-003, 5.5068311E-003, 1.3961404E-002, 8.4972837E-003, 4.1175644E-003
 2.3200152E+002, 6.2883788E-033, 2.9710950E-033, 6.9979730E-034, 1.0755639E-025, 2.3119516E-027, 1.2303839E-028, 2.5893343E-048, 4.4943238E-020, 7.1973577E-020, 4.0043950E-020, 1.0264452E-009, 2.0973526E-004, 2.4440985E-005, 1.1121964E-006, 1.0875096E-002, 9.1022732E-003, 3.9564879E-003, 4.0673341E-002, 2.6470347E-002, 5.7183090E-003, 1.7074590E-002, 1.1137052E-002, 6.0225171E-003, 1.7791496E-002, 1.0325212E-002, 7.2583882E-003
 2.3504965E+002, 7.0561710E-036, 2.0834874E-036, 3.1656283E-037, 1.3676604E-028, 1.1209047E-029, 4.0264451E-031, 5.2137662E-050, 1.7535330E-020, 1.2402988E-020, 4.5491694E-021, 6.2904538E-015, 5.1620165E-007, 1.4762496E-007, 3.3535532E-008, 1.0035076E-002, 9.0416372E-003, 6.6702300E-003, 3.2012884E-002, 1.3148268E-002, 3.0721208E-003, 1.1391411E-002, 1.2240480E-002, 6.8531416E-003, 2.3074740E-002, 1.6815150E-002, 1.3232775E-002
 2.3801310E+002, 1.0800461E-038, 2.4549850E-039, 5.1732821E-040, 5.3625141E-031, 3.5374930E-032, 2.9924006E-033, 4.3917104E-052, 2.9846748E-021, 1.6156694E-021, 1.9582747E-022, 1.1596292E-016, 2.4086432E-005, 9.2337592E-005, 3.0834507E-004, 2.9323003E-003, 1.1822983E-003, 2.1793572E-004, 1.9077199E-002, 7.8736706E-003, 1.4935006E-003, 1.5894824E-002, 1.5413414E-002, 9.4529474E-003, 1.5892516E-002, 9.7649727E-003, 3.5146404E-003
 2.4106122E+002, 1.3782801E-040, 6.0903516E-041, 1.9302259E-041, 1.5995533E-032, 1.5245085E-033, 6.8459788E-035, 1.8304323E-053, 8.4171173E-023, 2.1101419E-023, 3.6591225E-024, 8.6543238E-017, 4.1239659E-005, 6.4685810E-005, 6.9952716E-005, 2.0709719E-003, 2.5027757E-003, 3.8327834E-004, 2.8168983E-002, 1.6034550E-002, 4.7399308E-003, 3.0185426E-002, 2.4641959E-002, 1.5577037E-002, 2.5482282E-002, 2.1398768E-002, 9.8652951E-003
 2.4402467E+002, 2.7710420E-043, 6.4954581E-044, 3.3643322E-045, 1.2825510E-034, 1.7791698E-035, 5.2026334E-036, 3.2996867E-055, 7.7230740E-025, 9.9056630E-026, 2.0439375E-026, 6.6271364E-018, 6.3026114E-006, 4.4234807E-007, 6.6823246E-009, 3.6554605E-003, 9.9562768E-004, 8.7085375E-005, 2.5162993E-002, 1.4292494E-002, 5.7229628E-003, 1.1337704E-002, 7.8911310E-003, 5.4351162E-003, 2.2071002E-002, 1.7029184E-002, 9.3286394E-003
 2.4707279E+002, 2.7548179E-046, 3.3549051E-047, 5.1505592E-049, 4.8426876E-037, 5.8365422E-038, 2.9462373E-038, 4.5641589E-056, 5.5709430E-027, 1.9305912E-028, 2.5992114E-029, 1.8914408E-018, 3.7195990E-006, 2.3437912E-006, 6.1703150E-007, 2.1673624E-006, 2.0900355E-007, 5.9430486E-010, 2.8810559E-002, 1.5268575E-002, 4.5618906E-003, 1.6443591E-002, 1.1496491E-002, 7.2845371E-003, 2.4102734E-002, 1.6817877E-002, 8.5311543E-003
 2.5003624E+002, 1.0917642E-048, 2.8636348E-049, 7.2058401E-051, 7.1922061E-040, 1.0538961E-040, 7.1059959E-041, 2.0073326E-057, 1.1830211E-028, 7.7857016E-030, 2.5578617E-031, 9.6212468E-019, 1.7239117E-009, 2.1650976E-010, 6.6315882E-011, 2.5842279E-011, 7.7297466E-012, 1.9856064E-012, 1.6896607E-002, 8.1237916E-003, 3.0792399E-003, 2.1158217E-002, 1.7066895E-002, 1.1609543E-002, 2.7125498E-002, 2.1685395E-002, 9.5606070E-003
 2.5308436E+002, 2.6404396E-051, 4.8994939E-052, 1.3977575E-053, 4.3582066E-042, 4.7917234E-042, 1.8551740E-042, 1.0305129E-057, 7.7381750E-030, 1.6485991E-030, 2.0043454E-031, 1.4895418E-019, 1.7351294E-012, 3.0081050E-013, 3.8454476E-014, 2.9090602E-014, 5.9415882E-015, 2.0983778E-015, 2.2111082E-002, 1.3585261E-002, 2.9810341E-003, 1.5669525E-002, 1.2600352E-002, 8.1493036E-003, 2.4661929E-002, 1.6818579E-002, 7.4840797E-003
