s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 3.1404864E+002, 4.8484833E-002, 3.7765411E-004, 4.6295668E-005, 1.7796773E-007, 7.7785661E-002, 2.6375840E-002, 4.5660954E-003, 1.4606880E-003, 7.7206484E-002, 8.9356588E-002, 6.2964307E-002, 4.7551799E-007, 5.2067678E-002, 5.3692749E-002, 7.4944138E-003, 1.2384531E-011, 3.3532785E-002, 5.5297976E-003, 4.4887992E-017, 6.7909768E-003, 1.0914902E-005, 2.2881019E-013, 2.8097060E-017, 3.3342933E-002, 2.1128656E-002, 2.3226467E-004, 4.5346163E-002, 2.2937920E-002, 3.5335910E-003, 3.5658042E-002, 2.6947426E-002, 1.2499615E-002, 1.2348393E-004, 2.8375923E-002, 1.9955325E-002, 2.2613180E-004, 7.0029547E-007, 1.8846883E-002, 9.3876959E-003, 2.3198472E-003, 1.0155527E-006, 4.8921825E-007, 3.1670552E-009, 5.3081965E-010, 6.4491885E-017, 3.2109025E-018, 7.4073524E-019, 1.9645661E-002, 1.3507260E-002, 6.7846448E-004, 2.1673681E-002, 8.0616830E-003, 1.4956034E-002, 3.9925345E-003, 1.6852689E-003, 7.5635548E-003, 2.1759493E-003, 5.1402042E-004, 1.4381954E-004, 2.3224756E-009, 9.2366717E-010, 2.5823776E-018, 4.8228834E-018, 4.7672787E-021
 3.1503796E+002, 6.0713003E-002, 4.2995852E-004, 3.7730684E-005, 1.2340726E-006, 7.8455551E-002, 3.8480078E-002, 1.2120989E-002, 1.9808804E-003, 8.2104396E-002, 7.4475437E-002, 6.2478639E-002, 8.9683108E-009, 6.8705474E-002, 8.3811672E-002, 1.2607999E-002, 3.1208193E-013, 2.7793656E-002, 3.4824369E-003, 2.7545674E-017, 7.1360230E-003, 1.5651837E-005, 3.0539506E-014, 9.5455484E-018, 3.0704716E-002, 2.4149911E-002, 1.1571812E-004, 4.5790782E-002, 2.7062797E-002, 4.6151818E-003, 3.6205798E-002, 2.8937752E-002, 1.2858010E-002, 6.9481468E-004, 2.9707575E-002, 1.5797708E-002, 4.9523897E-004, 6.6904531E-007, 1.7230908E-002, 8.4932787E-003, 1.2471972E-003, 1.6068151E-008, 6.9806074E-007, 2.3835147E-009, 2.3841998E-010, 8.1600866E-017, 1.9617809E-018, 7.9991371E-019, 2.0346916E-002, 9.0047891E-003, 1.7955246E-004, 2.1495364E-002, 1.3650311E-002, 1.4198632E-002, 6.1499329E-003, 4.1430795E-003, 8.0853711E-003, 3.0469538E-003, 5.6144700E-004, 1.4728156E-004, 5.8818560E-009, 2.9168992E-009, 2.7687363E-018, 3.2120616E-018, 5.1356468E-021
 3.1602727E+002, 6.8344399E-002, 1.0180946E-003, 3.0803263E-005, 4.3235962E-006, 7.8769846E-002, 2.9401475E-002, 1.7821785E-002, 3.1670409E-003, 8.6660268E-002, 1.0052846E-002, 3.5452966E-002, 1.9166976E-009, 1.1332764E-001, 1.2668360E-001, 1.3384072E-002, 3.5825242E-014, 2.8236292E-002, 2.1222733E-003, 1.5923498E-017, 7.6805986E-003, 1.2359408E-005, 2.3818444E-014, 1.7534894E-018, 3.0739327E-002, 2.6612724E-002, 6.4918169E-005, 4.5920486E-002, 3.1025528E-002, 5.1305509E-003, 3.7325759E-002, 3.0699652E-002, 1.1878710E-002, 4.6633625E-003, 2.9434253E-002, 1.4437897E-002, 4.9982040E-004, 9.7224183E-007, 1.6249735E-002, 7.4300671E-003, 4.5018578E-004, 3.9021657E-008, 9.2684697E-007, 2.9279540E-009, 3.8736905E-010, 1.0093270E-016, 1.5373896E-018, 1.0834516E-018, 2.2573477E-002, 6.2661528E-003, 5.2009067E-004, 2.2468669E-002, 1.7677089E-002, 1.2334937E-002, 8.2104054E-003, 4.6829370E-003, 8.3498181E-003, 1.9863345E-003, 5.5898462E-004, 1.4555799E-004, 9.2003422E-009, 2.6552086E-008, 2.9887220E-018, 2.4735454E-018, 5.4406514E-021
 3.1701658E+002, 7.1474594E-002, 3.7698977E-003, 3.7211295E-005, 8.1251491E-007, 7.9883625E-002, 2.3369886E-002, 1.5303066E-002, 3.6951436E-003, 8.2999252E-002, 1.2528195E-002, 3.5848490E-003, 1.9356009E-009, 1.4350028E-001, 1.4214511E-001, 3.8215863E-002, 3.9134842E-013, 2.8734874E-002, 4.0361385E-003, 5.6335102E-017, 8.3054576E-003, 7.4387832E-006, 6.8270679E-013, 3.7575510E-018, 3.1954103E-002, 2.6335949E-002, 9.3978616E-005, 4.5909754E-002, 3.4267865E-002, 6.4085617E-003, 3.8173906E-002, 3.2491118E-002, 1.0182794E-002, 4.1760249E-003, 2.8106954E-002, 1.2331238E-002, 3.3658161E-004, 7.4059090E-006, 1.5713396E-002, 6.2289519E-003, 4.7580254E-004, 1.3817611E-007, 1.1146136E-006, 4.3686614E-009, 7.9191485E-010, 1.1642068E-016, 1.7166157E-018, 1.1508742E-018, 2.3689980E-002, 6.0350521E-003, 1.1186808E-003, 2.3208231E-002, 1.8429243E-002, 1.2479825E-002, 8.8743125E-003, 2.6328596E-003, 8.5467123E-003, 8.8195245E-004, 4.8673339E-004, 1.0674160E-004, 1.3308275E-008, 1.2185264E-007, 3.1539140E-018, 2.0303680E-018, 9.8776602E-021
 3.1800590E+002, 7.1012723E-002, 5.9774926E-003, 8.8787291E-005, 5.0193818E-008, 8.4108428E-002, 3.2825863E-002, 9.3012991E-003, 2.3160603E-003, 7.3784830E-002, 4.4752457E-002, 6.9064425E-005, 2.3761580E-009, 1.5549196E-001, 1.2840696E-001, 6.1485032E-002, 5.4981969E-013, 2.8936818E-002, 7.1659239E-003, 1.0303132E-016, 8.9438277E-003, 3.7872675E-006, 3.2906375E-012, 2.8861166E-018, 3.2872169E-002, 2.4218947E-002, 1.5655355E-004, 4.5866535E-002, 3.5405273E-002, 8.6165920E-003, 3.8341307E-002, 3.3463257E-002, 1.1590175E-002, 1.4355534E-003, 2.7288563E-002, 8.7814665E-003, 3.9113296E-004, 1.7226162E-005, 1.5601148E-002, 5.3142911E-003, 6.7465254E-004, 9.5582369E-008, 1.2607639E-006, 4.4191003E-009, 7.0223461E-010, 1.2432418E-016, 2.2680862E-018, 9.6810867E-019, 2.3397075E-002, 5.2431858E-003, 1.2581740E-003, 2.3394044E-002, 1.8068575E-002, 1.4265760E-002, 9.7380676E-003, 4.7085020E-004, 8.7948153E-003, 6.6084285E-004, 3.0284164E-004, 3.9060091E-005, 4.5836413E-008, 2.3037897E-007, 3.3080366E-018, 1.7401386E-018, 2.2908301E-020
 3.1910513E+002, 7.0210776E-002, 7.9884231E-003, 6.4253663E-005, 6.3091930E-008, 8.1931849E-002, 3.8075886E-002, 7.1768225E-003, 2.4709550E-004, 7.8595422E-002, 2.3695764E-002, 4.0351831E-005, 3.1419570E-009, 1.5774092E-001, 1.0902207E-001, 7.6618706E-002, 2.4461978E-013, 2.9971644E-002, 9.7717032E-003, 5.9293075E-016, 9.5435215E-003, 1.5934156E-006, 2.7871939E-012, 4.1211988E-019, 3.3742032E-002, 2.5995570E-002, 1.9623125E-004, 4.5770771E-002, 3.4238851E-002, 1.0307492E-002, 3.7984038E-002, 2.7665160E-002, 1.3852201E-002, 1.9268642E-003, 2.7512802E-002, 8.9868435E-003, 1.6290699E-003, 2.0934560E-005, 1.5804326E-002, 4.9430659E-003, 5.3751515E-004, 1.0186608E-007, 1.3423307E-006, 2.6337796E-009, 3.2296462E-009, 1.3109119E-016, 2.8328046E-018, 5.4213302E-019, 2.3152448E-002, 8.1021598E-003, 1.2792472E-003, 2.2297913E-002, 1.5822546E-002, 1.5021491E-002, 9.9559595E-003, 8.0484904E-004, 8.9215036E-003, 1.0631260E-003, 2.4377964E-004, 1.0229047E-005, 5.6768592E-007, 4.0967639E-007, 3.5913665E-018, 1.5548036E-018, 3.8595108E-020
 3.2009445E+002, 7.0921570E-002, 1.0107038E-002, 1.8515480E-004, 7.2507057E-008, 7.8281285E-002, 3.5980381E-002, 4.0655435E-003, 2.1294754E-004, 8.4355013E-002, 1.0744808E-002, 3.2782936E-004, 3.1232917E-009, 1.5311659E-001, 1.0769349E-001, 7.5636781E-002, 3.0404321E-013, 3.0493079E-002, 1.1108525E-002, 3.6975507E-015, 9.9538105E-003, 8.0704434E-007, 2.7279317E-013, 3.4509785E-020, 3.4217999E-002, 2.8134669E-002, 7.3340605E-003, 4.5574782E-002, 3.0801491E-002, 9.2963957E-003, 3.7614255E-002, 2.3903502E-002, 1.1136299E-002, 4.0948016E-003, 2.8098250E-002, 1.2064651E-002, 4.7840493E-003, 3.5268020E-005, 1.5508783E-002, 5.8550949E-003, 3.3795048E-004, 8.0938939E-008, 1.3629870E-006, 1.0482103E-009, 8.5144981E-009, 1.4692942E-016, 3.0220480E-018, 2.6516306E-019, 2.3231775E-002, 1.0550289E-002, 1.3795083E-003, 2.1754391E-002, 1.5149430E-002, 1.6584644E-002, 5.9205860E-003, 1.3424390E-003, 8.9029594E-003, 1.2468027E-003, 2.9128782E-004, 5.4738759E-006, 1.7968258E-006, 3.8608214E-007, 4.0618006E-018, 1.4897432E-018, 3.6708241E-020
 3.2108376E+002, 7.0846117E-002, 7.9162972E-003, 2.7804933E-004, 1.3219410E-008, 8.0384395E-002, 3.2431494E-002, 2.2957317E-003, 1.4635283E-004, 7.0783885E-002, 1.0154826E-002, 1.5660184E-003, 2.1654684E-008, 1.2546674E-001, 1.0386697E-001, 4.8032370E-002, 2.6662503E-013, 2.9652934E-002, 1.1876511E-002, 2.7410059E-015, 1.0188544E-002, 6.5199632E-007, 5.1172911E-014, 1.2531999E-020, 3.4258573E-002, 2.5974100E-002, 1.2274732E-002, 4.5424522E-002, 3.0102310E-002, 8.4989897E-003, 3.7824050E-002, 2.6034642E-002, 1.2924379E-002, 1.0047352E-003, 2.8666998E-002, 1.4835940E-002, 5.5219139E-003, 6.2760027E-005, 1.4537326E-002, 8.0737545E-003, 5.6804189E-004, 1.5517130E-007, 1.3783582E-006, 5.0886573E-010, 1.3799876E-008, 1.7188523E-016, 3.4169178E-018, 1.5358187E-019, 2.4104581E-002, 1.3787532E-002, 9.5729739E-004, 2.2679518E-002, 1.5458890E-002, 1.6253820E-002, 2.8629912E-003, 1.9922690E-003, 8.7768256E-003, 1.3699529E-003, 2.8062858E-004, 1.1777006E-006, 2.4087104E-006, 1.1283122E-007, 4.6382557E-018, 1.5325997E-018, 2.3972336E-020
 3.2207308E+002, 6.5367295E-002, 5.1260587E-003, 6.6216018E-005, 1.0466625E-009, 8.5119869E-002, 3.0532254E-002, 3.5885373E-003, 6.4336460E-005, 4.4617736E-002, 3.4478809E-002, 1.4969877E-003, 2.4428241E-008, 1.0577419E-001, 5.7823057E-002, 1.5734261E-002, 1.4742615E-013, 2.7509513E-002, 1.2810277E-002, 6.2794642E-016, 1.0310767E-002, 6.7863351E-007, 2.5648453E-014, 4.7531039E-020, 3.4108682E-002, 2.2535408E-002, 9.0189123E-003, 4.5491437E-002, 3.1552209E-002, 1.6973364E-002, 3.8248248E-002, 3.2155218E-002, 1.5882857E-002, 3.9848536E-005, 2.8807264E-002, 1.6902477E-002, 4.6566307E-003, 2.8349988E-005, 1.2872839E-002, 9.6266634E-003, 8.1839208E-004, 1.7204945E-005, 1.4351567E-006, 7.6340841E-010, 4.4336294E-008, 1.9886034E-016, 4.1196481E-018, 1.3614095E-019, 2.5704732E-002, 1.4055999E-002, 8.9266483E-004, 2.3948242E-002, 1.4860280E-002, 1.5634181E-002, 3.6217960E-003, 1.5712707E-003, 8.0353373E-003, 1.6192036E-003, 2.3926530E-004, 1.3012443E-005, 2.4900281E-006, 3.4305214E-008, 5.1635265E-018, 1.4966141E-018, 1.9979965E-020
 3.2306239E+002, 5.1756520E-002, 4.1147458E-003, 3.5576851E-005, 5.7952875E-010, 8.8791502E-002, 2.4991941E-002, 5.3305206E-003, 1.5346916E-004, 3.7459281E-002, 6.5749506E-002, 2.4880064E-004, 1.2934641E-008, 9.6454238E-002, 3.1976830E-002, 2.7188833E-003, 1.6369488E-014, 2.4208691E-002, 1.3580788E-002, 4.2419060E-016, 1.0296463E-002, 9.3748372E-007, 6.5497640E-015, 1.1023125E-019, 3.3780525E-002, 2.7145519E-002, 7.8220552E-003, 4.5741950E-002, 3.5169494E-002, 1.9944711E-002, 3.8298803E-002, 3.5015736E-002, 1.5928589E-002, 7.5098535E-005, 2.8422426E-002, 1.6843397E-002, 3.1046513E-003, 4.0404196E-006, 1.1478536E-002, 1.0141877E-002, 1.0645546E-003, 1.2373011E-004, 1.5738053E-006, 8.2220520E-007, 1.2744656E-007, 2.1870509E-016, 3.9623680E-018, 1.4453348E-019, 2.6808734E-002, 1.1651243E-002, 1.6845404E-003, 2.4704378E-002, 1.5846482E-002, 1.5310323E-002, 4.5203135E-003, 4.0309564E-004, 6.8509424E-003, 1.4789914E-003, 2.1466258E-004, 1.3709219E-004, 2.2376771E-006, 4.1880520E-009, 5.4722090E-018, 1.2854068E-018, 3.4465767E-020
 3.2405170E+002, 4.2261046E-002, 1.3349487E-003, 1.3418853E-005, 3.2945477E-010, 8.8457219E-002, 2.4726012E-002, 6.2598273E-003, 9.6188163E-004, 3.9875098E-002, 4.7149306E-002, 3.3757762E-004, 1.0518446E-009, 1.0418534E-001, 3.3227443E-002, 3.0253279E-004, 1.0632872E-014, 2.1245511E-002, 1.3544517E-002, 2.3461705E-016, 1.0200160E-002, 1.4873630E-006, 2.6283123E-015, 2.6456935E-019, 3.4024561E-002, 3.1317560E-002, 4.5690927E-003, 4.5874970E-002, 3.8630893E-002, 1.8465463E-002, 3.7820949E-002, 3.5667605E-002, 2.1688713E-002, 2.0978767E-004, 2.8134335E-002, 1.6286697E-002, 6.5293267E-004, 1.0384370E-007, 1.0554549E-002, 1.0177912E-002, 1.1657878E-003, 1.9710272E-004, 1.6825924E-006, 2.6709763E-006, 9.6723139E-008, 2.2446696E-016, 2.7478447E-018, 9.4087809E-020, 2.6370414E-002, 7.8155592E-003, 2.3541647E-003, 2.5430070E-002, 1.6186959E-002, 1.5373478E-002, 8.5428556E-003, 6.1905865E-004, 6.4184053E-003, 7.3573343E-004, 1.1366533E-004, 1.5195901E-004, 1.8367076E-006, 3.1938226E-009, 5.4514856E-018, 9.6444615E-019, 9.9560098E-020
 3.2504102E+002, 3.9804301E-002, 8.3895231E-004, 1.9752592E-005, 2.1626827E-010, 8.4715117E-002, 2.6869358E-002, 3.5910900E-003, 9.9826279E-004, 4.7688850E-002, 1.9051568E-002, 1.2542107E-003, 7.6339454E-010, 1.2671491E-001, 4.2076900E-002, 2.3992373E-005, 1.2623535E-014, 1.9234484E-002, 1.0034585E-002, 1.9725458E-015, 1.0055398E-002, 1.4335404E-006, 1.0551678E-013, 9.6059419E-019, 3.5105797E-002, 3.3530772E-002, 3.8849089E-003, 4.5790014E-002, 3.9913939E-002, 5.9025587E-003, 3.6884783E-002, 3.4992223E-002, 2.5337580E-002, 7.0448556E-004, 2.9155376E-002, 1.5090747E-002, 2.2383142E-004, 2.9684940E-009, 9.9787187E-003, 9.9898361E-003, 9.1878822E-004, 1.8997512E-004, 1.7041843E-006, 1.8117704E-006, 6.7437019E-008, 2.1490016E-016, 2.0651692E-018, 4.3903800E-020, 2.3147208E-002, 8.1126336E-003, 2.2486626E-003, 2.5896746E-002, 1.6580899E-002, 1.3847311E-002, 1.2251028E-002, 1.4992602E-003, 6.9974813E-003, 6.1226378E-004, 3.5094837E-005, 1.1875444E-004, 1.6932100E-006, 9.0169813E-010, 5.1364176E-018, 9.0270010E-019, 2.3543377E-019
 3.2603033E+002, 4.2120001E-002, 7.2662245E-004, 1.8607128E-004, 5.3275624E-012, 8.2752199E-002, 2.7098330E-002, 2.8740783E-003, 8.3341621E-004, 5.2833807E-002, 4.4369499E-002, 7.0767801E-004, 3.0312905E-009, 1.3496039E-001, 5.1158028E-002, 2.1892704E-006, 1.0415981E-015, 1.8014345E-002, 5.4150655E-003, 1.1864512E-014, 9.9328924E-003, 3.8004496E-007, 2.7954358E-012, 2.3906940E-018, 3.6170314E-002, 3.4871086E-002, 4.3705490E-003, 4.5415702E-002, 3.8543759E-002, 2.4903548E-003, 3.5949262E-002, 3.6036431E-002, 2.3984745E-002, 8.2834286E-004, 3.0597444E-002, 1.0386864E-002, 4.1946027E-004, 4.7936514E-009, 1.0355547E-002, 9.9738641E-003, 5.8630094E-004, 1.3590561E-004, 1.6819233E-006, 8.7953912E-007, 1.2252508E-007, 1.9887529E-016, 2.8325182E-018, 4.2599737E-020, 2.0773266E-002, 9.5001188E-003, 1.1136553E-003, 2.6115192E-002, 1.8830415E-002, 1.4835918E-002, 1.2644276E-002, 7.0897244E-004, 8.4259048E-003, 4.5899686E-004, 1.1260035E-004, 1.4308159E-004, 2.3362018E-006, 1.3472872E-009, 4.7245524E-018, 1.2825523E-018, 4.1677881E-019
 3.2701965E+002, 4.5972791E-002, 1.2330592E-003, 3.3443839E-004, 5.5318008E-013, 8.2920163E-002, 3.3307660E-002, 5.9199162E-003, 5.9496490E-004, 5.8658790E-002, 5.1868401E-002, 1.9696277E-003, 1.3130276E-008, 1.3682416E-001, 5.7052499E-002, 9.2441685E-007, 9.8388941E-016, 1.7318293E-002, 4.6859600E-003, 4.0214665E-014, 9.9260220E-003, 2.9380438E-007, 4.0593727E-012, 1.4585885E-018, 3.6787850E-002, 3.8381505E-002, 5.7826737E-004, 4.4854176E-002, 3.6502790E-002, 2.0261232E-003, 3.5566690E-002, 3.8820452E-002, 8.6810636E-003, 4.3798325E-004, 3.1732151E-002, 8.2255159E-003, 5.7807015E-004, 1.6047658E-008, 1.1502328E-002, 1.0238281E-002, 1.4507001E-003, 7.7072374E-005, 1.6339597E-006, 1.7725798E-006, 2.6449192E-007, 2.0739752E-016, 5.6228427E-018, 5.7064687E-020, 1.8927761E-002, 1.0422687E-002, 1.3136515E-003, 2.6167068E-002, 2.0191267E-002, 1.7359908E-002, 7.9960177E-003, 2.5776002E-004, 9.2612582E-003, 8.1251189E-004, 1.5248495E-004, 7.5380701E-005, 3.6184599E-006, 3.0282800E-009, 4.2927690E-018, 1.8339998E-018, 4.3583881E-019
 3.2800896E+002, 4.8354181E-002, 1.8422283E-003, 2.4782752E-004, 1.1899743E-012, 8.3098937E-002, 3.6141077E-002, 1.2616039E-002, 1.6254537E-003, 6.7027355E-002, 3.1258922E-002, 8.7044806E-004, 3.6517299E-008, 1.3452063E-001, 5.9591389E-002, 3.7122221E-007, 7.1425853E-014, 1.6998517E-002, 5.6129765E-003, 1.2330382E-013, 1.0122418E-002, 6.7541640E-007, 1.4486872E-012, 4.9415919E-019, 3.7170563E-002, 3.6348957E-002, 9.6212102E-004, 4.4741423E-002, 3.7322699E-002, 1.1099191E-003, 3.5490844E-002, 3.9483105E-002, 3.0248290E-003, 2.2723007E-004, 3.2812825E-002, 1.1434348E-002, 3.5225276E-004, 2.6680814E-008, 1.2366866E-002, 1.0456849E-002, 1.6567511E-003, 1.5029030E-005, 1.5866121E-006, 1.0628865E-005, 2.6243039E-007, 2.7426884E-016, 1.0232247E-017, 7.5502621E-020, 1.7676068E-002, 1.0957301E-002, 2.8543709E-003, 2.5632624E-002, 2.0305405E-002, 1.5938953E-002, 4.2121921E-003, 1.3360957E-004, 9.4327757E-003, 1.3238504E-003, 9.6561235E-005, 2.6894934E-005, 4.4206241E-006, 1.6661145E-007, 3.8326941E-018, 2.2355399E-018, 3.6267656E-019
 3.2910820E+002, 4.9285904E-002, 1.5538332E-003, 1.5369926E-004, 1.5822127E-012, 9.5240449E-002, 3.3176817E-002, 1.8935772E-002, 2.1694909E-003, 7.5815887E-002, 1.5535468E-002, 9.7378885E-004, 4.1919980E-008, 1.3165698E-001, 5.8395340E-002, 1.4277426E-005, 9.0548918E-013, 1.7020555E-002, 7.7869117E-003, 2.6414435E-012, 1.0544011E-002, 1.3425032E-006, 9.0077322E-014, 1.1811804E-019, 3.7628988E-002, 3.1420083E-002, 2.6491480E-003, 4.5038216E-002, 3.9952434E-002, 1.4193454E-003, 3.5523925E-002, 3.9500455E-002, 1.0201933E-002, 5.3416895E-005, 3.3381819E-002, 1.9627782E-002, 2.9706529E-004, 1.1694370E-008, 1.3516799E-002, 1.1241961E-002, 7.9753420E-004, 4.8044268E-006, 1.5205595E-006, 2.2615301E-005, 9.7035953E-007, 4.3437773E-016, 1.3131838E-017, 1.0456783E-019, 1.8481235E-002, 1.1888549E-002, 5.6224464E-003, 2.4163842E-002, 2.0206354E-002, 1.0848190E-002, 2.4111052E-003, 7.0557010E-005, 9.4325186E-003, 1.7898287E-003, 8.9207316E-005, 9.7876749E-006, 5.0960860E-006, 4.7752441E-007, 3.4306001E-018, 2.9114226E-018, 2.9711187E-019
 3.3009751E+002, 4.7494242E-002, 1.2591675E-003, 5.3067089E-005, 2.5908984E-010, 1.1365855E-001, 4.2409232E-002, 2.4831411E-002, 1.6530521E-003, 8.2701786E-002, 1.3303892E-002, 2.0537034E-002, 6.4066987E-008, 1.3707870E-001, 6.4517881E-002, 1.3902370E-004, 5.2306786E-013, 1.7497343E-002, 1.0282266E-002, 1.3695294E-010, 1.1740798E-002, 2.4935066E-006, 1.3412371E-014, 3.9359607E-020, 3.7686617E-002, 1.9974548E-002, 2.9555571E-003, 4.5293401E-002, 4.2113605E-002, 2.1506533E-003, 3.5734271E-002, 3.9190625E-002, 2.2064635E-002, 5.2313737E-005, 3.2740911E-002, 2.3195731E-002, 1.6420624E-004, 6.0987341E-009, 1.4810664E-002, 1.2707684E-002, 5.6754710E-004, 2.0987236E-005, 1.5859733E-006, 3.4596830E-005, 1.8953836E-006, 7.0193873E-016, 1.1870513E-017, 1.5789027E-019, 2.1303740E-002, 1.6053072E-002, 4.2153233E-003, 2.3386874E-002, 2.0701867E-002, 9.0371081E-003, 2.8669238E-003, 1.1096193E-004, 9.4038528E-003, 1.2649108E-003, 9.0727075E-005, 1.5442841E-005, 6.1214613E-006, 8.1967212E-007, 3.1586677E-018, 3.9175731E-018, 1.3258395E-019
 3.3108683E+002, 4.4968284E-002, 1.3932578E-003, 3.5728061E-005, 1.9833321E-010, 1.1693987E-001, 5.2172244E-002, 2.1606692E-002, 4.0455203E-004, 8.7065555E-002, 3.2078859E-002, 4.3403457E-002, 1.0634984E-007, 1.4808652E-001, 8.2411174E-002, 1.3405132E-003, 1.2352141E-013, 1.8417825E-002, 1.3325468E-002, 2.5056240E-009, 1.4481770E-002, 2.9365985E-006, 1.4692551E-014, 3.8042675E-020, 3.5547401E-002, 8.5950201E-003, 1.3116017E-003, 4.5284943E-002, 4.2797996E-002, 2.4171385E-003, 3.6290927E-002, 3.9961970E-002, 2.9135590E-002, 4.1485402E-005, 3.0985278E-002, 2.2759914E-002, 8.8872545E-005, 4.1339136E-008, 1.5827669E-002, 1.4140827E-002, 8.4777053E-004, 5.5340890E-006, 4.4190725E-006, 3.9544592E-005, 6.2917031E-006, 1.0298719E-015, 9.4148273E-018, 2.4901741E-019, 2.1259619E-002, 1.9351019E-002, 1.1847481E-003, 2.2741786E-002, 2.1826785E-002, 7.4589705E-003, 4.5878710E-003, 1.6790100E-004, 9.4878575E-003, 1.2745271E-003, 1.3733472E-004, 2.7908241E-005, 7.5129345E-006, 1.1205574E-006, 3.0070147E-018, 4.4462129E-018, 9.6498145E-020
 3.3207614E+002, 4.2441120E-002, 1.3671440E-003, 1.9706211E-004, 6.5481976E-012, 9.2511075E-002, 5.4811356E-002, 9.6727277E-003, 4.0125344E-004, 9.0925001E-002, 7.2003774E-002, 5.5171521E-002, 2.5093751E-008, 1.0913470E-001, 7.4255291E-002, 3.9555146E-003, 1.8615711E-013, 1.9705438E-002, 1.5385618E-002, 1.9077653E-009, 1.8363574E-002, 2.1826598E-006, 2.8252731E-013, 1.2217496E-019, 3.4362943E-002, 9.7647116E-003, 2.0164976E-003, 4.5149526E-002, 4.3175654E-002, 4.4013737E-003, 3.7285218E-002, 4.2722617E-002, 3.1046616E-002, 2.8557455E-005, 3.0423827E-002, 2.2174551E-002, 3.0200673E-004, 6.6137578E-008, 1.6531031E-002, 1.5707914E-002, 1.2727824E-003, 2.9559307E-006, 1.7245448E-005, 3.8407201E-005, 1.5312885E-005, 1.3422761E-015, 6.4113072E-018, 3.4308435E-019, 2.0759698E-002, 1.8921495E-002, 2.6576846E-003, 2.2285827E-002, 2.3341555E-002, 9.4994737E-003, 6.2179845E-003, 8.9953535E-005, 9.8444467E-003, 1.6288576E-003, 1.4237331E-004, 3.5613038E-005, 8.0653132E-006, 8.3053584E-007, 2.9351950E-018, 3.9912661E-018, 1.8568385E-019
 3.3306545E+002, 3.7930058E-002, 1.3971268E-003, 3.4645009E-004, 1.4433276E-010, 7.3810133E-002, 4.8651784E-002, 9.6776667E-003, 1.5366339E-003, 9.2787832E-002, 8.3793533E-002, 3.8901121E-002, 1.6347436E-007, 4.8480992E-002, 3.1126591E-002, 1.7478062E-003, 3.9189357E-013, 2.1207656E-002, 1.7774966E-002, 4.3145335E-011, 2.3101977E-002, 1.1472737E-006, 7.6474472E-013, 2.7512358E-019, 3.5860514E-002, 2.0512920E-002, 4.9050270E-003, 4.4980988E-002, 4.2153954E-002, 8.3333011E-003, 3.9001212E-002, 4.4134790E-002, 9.5152038E-003, 6.3832602E-005, 3.2886565E-002, 1.4422218E-002, 3.9990744E-004, 2.7382229E-008, 1.6449798E-002, 1.7396772E-002, 1.2953677E-003, 1.1460379E-006, 3.5685963E-005, 3.5274029E-005, 1.9547011E-005, 1.5388719E-015, 3.4739669E-018, 3.7456998E-019, 2.2495610E-002, 1.6724721E-002, 4.6926654E-003, 2.2366559E-002, 2.4020278E-002, 1.2819889E-002, 5.6360569E-003, 6.3115820E-005, 1.0337811E-002, 2.2823312E-003, 9.7076808E-005, 3.7145275E-005, 8.1335053E-006, 1.6002262E-007, 2.9691450E-018, 3.1387088E-018, 2.9982400E-019
