s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 2.4203005E+002, 3.1251893E-112, 1.9866391E-116, 9.0352107E-122, 8.8290306E-103, 4.5136305E-106, 1.0960437E-111, 2.3736257E-091, 4.0667081E-095, 1.1753345E-099, 5.9781991E-089, 5.5545175E-092, 1.0919866E-096, 3.6580093E-089, 4.8895727E-092, 1.0253243E-096, 2.5952160E-091, 1.3968748E-095, 2.6322197E-100, 1.3361539E-116, 1.5823675E-119, 1.9867952E-124, 4.1580385E-094, 9.8487051E-097, 1.1317221E-100, 6.2616532E-069, 2.3007581E-071, 1.1022811E-075, 7.2479698E-054, 1.2198106E-055, 1.0953183E-059, 5.7813841E-053, 8.1689308E-055, 6.0255037E-058, 3.5745059E-052, 9.9159194E-055, 2.3173285E-058, 1.1702791E-060, 1.4956039E-062, 2.6254816E-065, 1.1739923E-047, 1.8555589E-046, 7.2410049E-046, 3.7276604E-002, 4.0731600E-003, 4.9571518E-005, 1.9416530E-018, 7.7286444E-020, 1.9799152E-022, 2.3703582E-003, 7.0898467E-004, 2.4653575E-004
 2.4304600E+002, 5.1839479E-114, 2.1131327E-118, 3.3664962E-124, 7.1883235E-105, 1.3133992E-108, 1.3921503E-113, 2.3936120E-093, 1.7180412E-096, 6.3105021E-101, 8.0281483E-091, 2.3285509E-094, 4.1302290E-099, 7.9192083E-091, 9.4612726E-094, 9.8054388E-099, 6.6555730E-094, 9.3777315E-098, 5.1107010E-102, 7.3242657E-119, 9.2232685E-122, 1.1734601E-125, 6.7883210E-096, 2.0076496E-097, 2.5253406E-102, 7.4507454E-071, 1.7974343E-073, 1.2826336E-077, 9.6806229E-055, 5.4634691E-057, 4.4877141E-061, 3.7267525E-054, 1.0129677E-056, 4.6596712E-060, 1.6037373E-053, 7.2276402E-057, 2.0817753E-060, 2.7732267E-060, 7.2593955E-063, 1.4255925E-066, 1.8850338E-047, 5.1768129E-046, 1.7351151E-046, 2.4284043E-003, 7.3286200E-004, 8.1173948E-007, 1.0429206E-019, 3.7728278E-021, 1.6754774E-022, 1.1102096E-003, 3.1146773E-004, 1.7266676E-004
 2.4400551E+002, 6.4946694E-116, 9.6138680E-120, 3.9486525E-126, 1.7479036E-106, 4.7053391E-110, 1.2333115E-115, 6.6058232E-095, 2.6402819E-098, 4.1538590E-103, 6.1436985E-093, 1.3988786E-096, 7.8703102E-101, 2.5972898E-092, 1.8135186E-095, 6.9697482E-101, 5.5427743E-096, 1.0503649E-099, 7.6095423E-104, 1.5871099E-120, 6.4053332E-123, 4.6953426E-126, 9.2644368E-098, 2.0191834E-099, 8.1436030E-104, 6.1307846E-073, 1.8953710E-075, 1.4665559E-079, 3.5310772E-056, 2.9832178E-059, 7.9990480E-063, 2.5787248E-055, 5.7620684E-058, 2.6657498E-062, 2.6344140E-054, 1.4173554E-057, 2.6602861E-062, 2.1000296E-061, 1.9925012E-064, 7.6065798E-068, 5.4693197E-046, 6.3140835E-046, 3.1848975E-047, 7.4700447E-003, 2.3082600E-003, 3.7178861E-007, 2.3564347E-020, 7.3381965E-022, 2.6479691E-023, 2.4886865E-004, 3.0566482E-004, 3.5675812E-004
 2.4502147E+002, 8.1808176E-118, 2.0753617E-121, 2.3833634E-127, 1.9994382E-108, 8.7910423E-112, 5.4515283E-117, 7.8030224E-097, 2.7139005E-100, 1.3602475E-105, 6.7698272E-095, 2.3779700E-098, 8.3851746E-103, 6.8966202E-094, 1.4486630E-097, 6.3220434E-103, 3.7468348E-098, 2.6066509E-101, 5.5451399E-106, 6.0629975E-122, 4.8381560E-124, 6.0408114E-128, 8.2267366E-100, 2.7000695E-102, 3.3795779E-105, 8.0119394E-075, 4.4379204E-077, 5.0804817E-079, 7.3206385E-058, 1.5922089E-061, 2.8479617E-065, 6.1642966E-057, 2.7994140E-059, 2.9966740E-064, 1.0821777E-055, 1.0880547E-058, 1.0446594E-063, 1.0871465E-062, 2.6336668E-065, 6.3317971E-069, 1.5500846E-045, 1.4539207E-046, 1.7699359E-048, 1.4660207E-002, 4.1275427E-003, 6.1031044E-008, 6.8054555E-021, 8.2654834E-022, 6.4907927E-024, 5.7133315E-004, 7.5791712E-004, 8.3003264E-004
 2.4603742E+002, 4.3873188E-119, 5.9257168E-123, 9.7900381E-129, 1.8785319E-110, 2.5903763E-114, 1.8932080E-119, 2.5770884E-099, 9.6495980E-103, 7.4798822E-108, 8.5581179E-097, 5.1048253E-100, 3.8284145E-104, 1.3987897E-095, 9.8750365E-099, 9.4791438E-106, 6.3504721E-100, 2.0582591E-103, 3.2044047E-108, 2.1319432E-123, 4.4138057E-125, 6.5219566E-130, 4.0571902E-101, 5.3565640E-104, 2.1264318E-107, 1.4087593E-076, 2.2631447E-078, 3.0871257E-080, 1.4930885E-059, 1.0625680E-063, 4.5911094E-068, 1.1530311E-058, 1.4501122E-061, 4.8944968E-066, 6.6425510E-057, 1.9860954E-060, 2.4674426E-065, 1.1709138E-063, 6.9032936E-066, 3.4150913E-070, 2.4809318E-046, 2.1621751E-047, 1.4590135E-049, 2.1656578E-003, 4.2561567E-004, 3.6305384E-009, 2.9566947E-021, 8.0956615E-022, 3.4489238E-024, 1.4562290E-003, 1.6152283E-003, 6.9130376E-004
 2.4705337E+002, 4.8646480E-121, 7.6905238E-124, 7.3358223E-131, 1.6293456E-112, 5.5884928E-116, 2.6792274E-121, 1.6797332E-101, 3.7867477E-105, 1.3835236E-109, 2.1311089E-098, 6.3887325E-102, 9.3901363E-107, 3.1892342E-097, 7.4055669E-100, 3.6519198E-107, 1.2825749E-101, 2.4550544E-105, 3.8902124E-110, 8.9632272E-125, 1.6498166E-126, 3.2546773E-131, 1.0452734E-103, 1.2300354E-106, 2.9108203E-109, 4.2410469E-078, 1.2492229E-079, 2.1688730E-082, 2.2589093E-060, 1.2205373E-063, 1.4241391E-070, 2.7374378E-060, 1.1794855E-063, 1.0062676E-067, 2.9696740E-058, 1.5594864E-061, 2.9298572E-067, 3.9310117E-065, 2.3690467E-067, 4.6923449E-071, 5.1745146E-047, 3.8286671E-048, 1.2164139E-050, 1.9325737E-004, 5.9012710E-005, 1.4094409E-011, 8.2169179E-022, 2.0931865E-022, 6.6840872E-025, 3.7949630E-003, 4.9682504E-003, 1.8088526E-004
 2.4801732E+002, 2.7608826E-123, 3.6269223E-126, 7.1473933E-133, 2.6099984E-114, 3.8056265E-117, 2.3787731E-123, 1.1809477E-103, 3.2421317E-107, 2.8229748E-111, 1.9602893E-100, 3.9954842E-104, 4.7530811E-109, 2.3220891E-099, 2.9144414E-102, 1.4839167E-108, 3.1077318E-103, 2.7394906E-107, 1.6460305E-112, 8.0109381E-126, 1.4129016E-128, 3.4049519E-133, 5.9540666E-106, 1.2943588E-108, 8.4212412E-110, 1.2306807E-078, 3.4769308E-080, 2.2075978E-083, 8.8024592E-062, 7.9902782E-065, 6.3735835E-072, 1.2816887E-061, 1.8923684E-064, 1.9617465E-069, 2.1038049E-059, 1.0393462E-062, 2.8298735E-068, 1.0466831E-066, 3.8283131E-069, 2.0459109E-072, 8.8233702E-048, 1.0047137E-048, 9.1805605E-052, 1.6338621E-004, 1.3476189E-006, 2.4193076E-013, 7.9222273E-023, 1.8807828E-023, 2.2473175E-025, 5.4015809E-003, 5.2049947E-003, 4.4860628E-005
 2.4900702E+002, 3.5963860E-125, 2.7838163E-128, 5.2850105E-134, 4.9766749E-116, 5.8506473E-119, 2.7028773E-125, 1.0273180E-105, 5.2909182E-109, 1.0363395E-113, 5.2771922E-102, 7.2908578E-106, 8.3406265E-111, 8.3939362E-102, 2.1524577E-105, 3.3609245E-110, 6.5981439E-105, 6.2065154E-109, 1.6921118E-114, 2.8980844E-127, 1.2331783E-130, 1.1005102E-134, 1.0060047E-107, 4.5895131E-110, 8.5159051E-112, 9.9737287E-080, 1.1778770E-080, 1.2461798E-083, 1.4285849E-063, 6.3766543E-067, 2.5143874E-073, 1.1189697E-062, 3.9148609E-065, 6.4037775E-071, 2.3720695E-060, 6.5573119E-064, 1.6888784E-069, 5.0842107E-068, 9.3025565E-071, 9.1715956E-074, 6.7438169E-049, 5.7651201E-049, 2.7703049E-051, 4.0079312E-006, 7.4444024E-011, 4.4766814E-016, 5.6100967E-024, 2.7366191E-024, 1.2272433E-025, 2.0235995E-004, 5.5880530E-004, 1.6650526E-004
 2.5004049E+002, 1.4769596E-127, 1.4221757E-130, 9.9223598E-136, 1.0372110E-117, 4.1670133E-121, 7.0204921E-127, 1.3246488E-107, 8.6379976E-111, 5.4700969E-116, 7.8970397E-104, 1.7118660E-107, 9.4965106E-113, 2.9869258E-104, 1.0049119E-107, 1.4622037E-112, 1.0867988E-106, 5.7011300E-110, 4.3105757E-116, 1.4310175E-129, 4.8847075E-133, 3.1286059E-137, 3.0583436E-109, 4.7964067E-111, 4.8160666E-113, 7.6113029E-080, 1.7884171E-081, 3.6592166E-084, 1.7850384E-065, 5.7591781E-069, 1.8747188E-074, 5.0154181E-064, 1.0107437E-066, 1.1831962E-071, 1.0973625E-061, 1.3167239E-064, 1.2048764E-069, 4.0218715E-069, 1.0811214E-071, 1.7552939E-075, 2.8677043E-049, 3.7771373E-049, 1.3040507E-052, 3.9846590E-009, 3.1568263E-013, 3.2132242E-017, 1.2146486E-024, 1.8255016E-024, 1.0249837E-025, 3.1707585E-003, 2.2523224E-003, 2.6092264E-004
 2.5104335E+002, 9.3822960E-130, 2.3471468E-133, 1.4002412E-137, 7.1334830E-120, 1.4784063E-123, 6.4679078E-129, 4.2325438E-109, 1.6796445E-112, 9.5918206E-118, 7.3787495E-106, 5.4646379E-109, 3.8662332E-114, 1.0588163E-106, 1.3684889E-109, 4.7959821E-115, 2.7519325E-108, 1.8433109E-111, 5.7409906E-118, 1.1947075E-131, 3.0630309E-134, 5.4680602E-139, 1.1160211E-110, 7.6599940E-111, 8.8597269E-114, 5.0645291E-080, 1.6737441E-080, 2.9165818E-084, 2.2847277E-067, 7.1063726E-071, 2.8255583E-075, 1.3890937E-065, 1.6843610E-068, 5.1280932E-073, 1.7691369E-063, 1.3908543E-066, 7.2066270E-071, 2.9866925E-070, 7.9930447E-073, 1.6885164E-077, 8.8048351E-050, 2.5958862E-050, 9.4556007E-054, 8.8383053E-012, 3.9356687E-015, 4.6799963E-018, 1.0934494E-024, 1.0262088E-024, 1.8835352E-026, 2.0263548E-003, 1.2607546E-003, 3.2445222E-004
 2.5203306E+002, 1.8940457E-131, 4.1622240E-135, 7.4276600E-140, 9.5293265E-122, 5.4480154E-125, 3.2488431E-131, 1.7346579E-110, 6.2972786E-114, 1.2979372E-119, 1.2232160E-107, 1.7413515E-110, 1.2255778E-115, 1.3202279E-108, 6.5459590E-112, 1.0831795E-116, 1.4668790E-110, 7.1963874E-114, 7.6334685E-120, 7.5214468E-134, 4.6777957E-136, 2.4492943E-140, 3.3520229E-111, 1.3863025E-111, 1.4988055E-114, 5.4860532E-080, 8.7174168E-082, 7.1252727E-086, 5.6261573E-069, 1.5723324E-072, 4.9104912E-077, 2.7775049E-067, 1.2487779E-069, 3.2970022E-074, 8.6923517E-065, 4.6846073E-068, 4.9944118E-073, 3.3496625E-071, 1.4451992E-073, 1.9779751E-078, 2.0892334E-050, 3.0446609E-051, 3.0423905E-055, 4.5921159E-014, 5.5731845E-016, 1.3165500E-018, 3.0938164E-025, 2.3153595E-025, 7.2852367E-027, 3.2198544E-003, 3.8060229E-004, 2.6612978E-004
 2.5303416E+002, 8.5119847E-133, 2.4487099E-136, 1.1633794E-141, 3.1114765E-124, 1.3691486E-127, 7.9683968E-133, 2.5282735E-112, 1.2784501E-115, 6.1402853E-121, 1.6088874E-109, 2.3709184E-112, 2.9594290E-117, 1.4710244E-110, 1.1927110E-113, 1.1054065E-118, 1.5372058E-112, 4.4175364E-116, 3.3031506E-122, 2.3273768E-135, 1.1333544E-137, 7.1546712E-142, 4.9074391E-111, 1.1672045E-112, 6.0538008E-116, 1.9065082E-081, 3.4176275E-083, 2.8727365E-087, 1.1106721E-070, 7.6097772E-074, 2.6612645E-078, 8.6618169E-069, 1.6138949E-070, 7.3723950E-075, 2.8694675E-066, 6.0535665E-069, 1.6655590E-074, 7.2235432E-073, 2.6404022E-075, 2.0592107E-079, 5.0291978E-051, 5.3416483E-052, 1.3255198E-055, 2.0362356E-015, 4.8274605E-017, 3.6519203E-019, 5.3483923E-026, 2.7605781E-025, 6.8792628E-027, 4.6043776E-003, 4.2118948E-003, 1.0468394E-003
 2.5403525E+002, 1.6115033E-134, 3.1649062E-138, 3.5181882E-144, 1.8840877E-126, 8.5647973E-130, 4.4152374E-135, 1.9248975E-114, 1.5219181E-117, 1.4884111E-122, 3.6913934E-111, 4.0359051E-114, 1.4586642E-119, 2.4777349E-112, 1.6711989E-115, 1.3366440E-120, 1.0252242E-114, 2.1068775E-118, 2.8526469E-124, 9.4268858E-137, 6.1455790E-140, 1.4551487E-143, 4.4170961E-112, 8.5626118E-115, 2.6481046E-117, 1.5412449E-082, 5.8221027E-085, 6.9852304E-089, 1.4455824E-072, 7.1672932E-076, 1.1678105E-079, 1.4649657E-070, 1.1434326E-071, 1.0681835E-075, 5.4465586E-068, 5.9034273E-071, 5.9992648E-076, 2.7248113E-074, 4.6234474E-077, 4.2143051E-081, 8.1732189E-052, 3.5061005E-053, 4.8655264E-056, 2.3520381E-016, 2.0092874E-017, 1.6686234E-019, 2.3608162E-025, 1.5057015E-025, 1.8206339E-027, 5.6963570E-003, 4.6620319E-003, 1.8933693E-003
 2.5503635E+002, 1.6254353E-136, 1.6606177E-140, 8.1650370E-146, 8.2631411E-129, 3.1046494E-132, 5.9685407E-137, 2.4752712E-116, 6.6948016E-120, 1.3914488E-124, 5.0904141E-113, 5.6164130E-116, 8.1878415E-122, 1.3903724E-113, 8.0487666E-117, 9.9580641E-122, 6.3765302E-117, 9.3240019E-121, 1.3733478E-126, 2.3016357E-138, 5.3646988E-141, 1.7971852E-145, 4.7412126E-114, 9.1138875E-117, 3.3215691E-118, 1.8995662E-083, 1.6890754E-085, 1.1784026E-090, 2.2595143E-074, 2.0433602E-077, 3.0170650E-081, 1.5203832E-071, 3.3112887E-073, 8.9848495E-077, 7.0887438E-070, 4.8999006E-073, 6.7130166E-078, 8.6955007E-076, 1.5512560E-078, 9.8028079E-083, 1.5665200E-053, 2.2299113E-055, 1.6509167E-057, 8.3258850E-017, 3.4937733E-018, 1.6084414E-020, 1.3258536E-025, 1.7369625E-026, 1.7566778E-028, 8.6375123E-003, 5.2687181E-003, 1.0728024E-003
 2.5600401E+002, 1.8346392E-138, 1.1050669E-142, 5.8158046E-148, 2.1658713E-130, 1.2619270E-133, 1.2912240E-139, 2.2192446E-118, 5.5890454E-122, 3.1234589E-126, 7.2060940E-115, 5.2451470E-118, 2.1422935E-123, 2.0579276E-115, 3.4347724E-118, 1.1004259E-123, 9.7326233E-119, 4.6345578E-123, 2.5351156E-129, 1.7427911E-140, 3.3938233E-143, 1.1171047E-146, 2.8699526E-115, 1.0471306E-116, 8.4580003E-119, 3.4280185E-085, 4.1480836E-086, 5.7989152E-091, 2.5642856E-076, 1.0230921E-079, 1.8619577E-083, 2.9600297E-073, 4.5679004E-075, 1.4766047E-078, 1.4310713E-071, 6.4778929E-075, 2.5352449E-079, 1.3021080E-077, 3.8031634E-080, 9.4572463E-084, 7.1104500E-055, 2.2521162E-056, 3.4897018E-058, 2.6596934E-017, 2.0019653E-018, 2.0776269E-021, 1.8671036E-026, 4.7769915E-027, 1.5927688E-029, 9.7577550E-003, 5.1332487E-003, 6.1341026E-004
 2.5704231E+002, 1.4785446E-140, 1.4713639E-144, 6.6435676E-150, 1.0337160E-131, 4.1193109E-135, 2.9633947E-141, 1.9576685E-120, 6.4609387E-124, 7.7747770E-129, 2.4753600E-116, 1.2654073E-119, 8.5495208E-125, 5.1631391E-117, 7.7951580E-120, 7.3206266E-126, 2.0634300E-120, 1.7193741E-124, 4.5322810E-131, 1.3298039E-142, 3.6410996E-144, 1.0869767E-147, 1.0381010E-116, 8.7774912E-118, 3.0409610E-120, 1.0928777E-085, 5.7543321E-087, 1.1702246E-091, 2.0846044E-078, 1.0969866E-081, 3.3580764E-086, 2.0697438E-074, 6.4255260E-077, 8.6202147E-081, 5.5987801E-073, 2.9940206E-076, 2.1146333E-081, 1.1971072E-078, 1.0765296E-079, 1.2110494E-084, 1.1442910E-055, 4.7278690E-057, 3.3488267E-059, 8.6046446E-018, 6.5994914E-019, 8.0730783E-022, 5.6178705E-027, 7.6221629E-028, 1.2311475E-030, 7.9540193E-003, 3.4293718E-003, 9.8381105E-004
 2.5802597E+002, 1.0388506E-142, 3.2301215E-146, 6.5835780E-153, 1.0884013E-133, 2.7833727E-137, 2.6270274E-143, 2.5015100E-122, 4.7613487E-125, 6.8098588E-131, 3.7504302E-118, 4.2683073E-121, 7.2910777E-127, 9.6253368E-119, 2.0703481E-122, 9.3971071E-128, 6.3505664E-122, 9.4641759E-126, 2.0747923E-131, 1.2394664E-144, 3.2056931E-145, 5.3813896E-149, 8.3033172E-117, 6.6631423E-120, 2.3221119E-121, 1.5114095E-086, 1.6530727E-088, 7.1800148E-092, 1.7933263E-080, 4.5816602E-083, 2.2038547E-088, 7.3237187E-076, 1.5063233E-079, 1.1066087E-083, 2.8110930E-074, 1.9903119E-077, 3.2878083E-083, 3.1676406E-080, 3.5869818E-081, 3.9421197E-085, 2.1225512E-056, 1.1313389E-058, 1.1921585E-060, 1.6231849E-018, 1.9826945E-019, 2.1394035E-022, 1.1704397E-027, 3.3419404E-029, 6.3992516E-032, 8.0095419E-003, 6.2038195E-003, 1.5749881E-003
 2.5900962E+002, 8.6404814E-145, 7.0274862E-148, 3.2842686E-154, 2.6871403E-135, 2.8467642E-139, 3.5734888E-145, 1.0197604E-123, 3.1610426E-126, 2.0677327E-132, 2.9145412E-120, 6.5319668E-123, 3.0296001E-129, 1.4840916E-120, 3.9275171E-124, 7.7529290E-130, 8.6069077E-124, 1.5213281E-127, 5.0402724E-133, 1.2572332E-146, 2.2429672E-147, 4.3479412E-150, 3.9513637E-118, 7.9927340E-121, 4.7937909E-121, 9.0572196E-088, 3.1564945E-090, 9.9890425E-094, 3.1694122E-082, 5.0515991E-085, 2.4293542E-089, 1.1367185E-077, 5.9004431E-081, 2.9931144E-086, 9.2874674E-076, 6.5091716E-079, 2.2367842E-084, 1.3595851E-080, 6.4373859E-083, 3.2416804E-086, 3.0290922E-057, 7.2643775E-060, 3.7430996E-062, 4.9226998E-019, 2.2732927E-020, 3.1127449E-023, 1.6817827E-028, 4.4961281E-030, 7.7318123E-033, 8.0686382E-003, 3.1098287E-003, 2.5334639E-004
 2.6004793E+002, 9.4729459E-146, 1.0317981E-148, 3.1215870E-155, 3.6752758E-137, 1.3302412E-140, 6.2001436E-148, 1.8576948E-125, 5.2243818E-128, 1.3542534E-133, 3.4547168E-122, 2.3783195E-125, 4.2472689E-131, 2.8934686E-122, 2.2339771E-125, 4.8299351E-131, 2.3161497E-125, 1.4673091E-128, 1.1729523E-134, 1.3655533E-147, 1.3593470E-149, 2.6175049E-152, 5.3306530E-119, 6.7620399E-121, 4.8171826E-121, 3.4455386E-089, 6.6314035E-092, 2.8136287E-096, 1.6934340E-083, 2.9642955E-086, 2.2200536E-090, 1.2116344E-079, 2.3130292E-082, 7.9510578E-088, 2.5165324E-077, 1.5428725E-080, 4.6553043E-086, 1.8192573E-082, 7.7907964E-085, 3.6620608E-088, 9.8117214E-059, 2.6105524E-061, 1.8477349E-062, 4.4676003E-020, 1.8018416E-021, 5.0203522E-024, 3.4320707E-030, 1.6210826E-031, 7.0340195E-034, 8.2665172E-003, 3.1784200E-003, 2.1893897E-004
 2.6103158E+002, 2.9747552E-147, 1.8838353E-151, 1.0106899E-157, 9.7997035E-139, 1.1036024E-141, 6.4245618E-148, 1.4264185E-126, 9.3492277E-130, 1.4155137E-135, 3.8158467E-124, 7.3626508E-128, 1.8390942E-133, 2.0136282E-124, 1.7532933E-126, 3.8443854E-132, 4.9003021E-127, 1.5606374E-129, 1.9385459E-135, 1.8181174E-148, 1.9647803E-151, 1.6465875E-154, 6.7612866E-120, 1.6226810E-122, 6.9383652E-123, 3.2041273E-091, 2.4041764E-093, 1.8209866E-098, 3.6920933E-085, 4.2892997E-088, 1.1474148E-092, 9.3156722E-082, 1.4392112E-084, 1.4614081E-089, 8.8178448E-079, 1.0191821E-081, 7.9601457E-087, 3.3612473E-084, 9.5433238E-087, 1.7699565E-090, 1.3576564E-059, 3.5679499E-062, 7.0186253E-062, 1.1955509E-020, 3.3006348E-022, 1.0893947E-024, 1.7297683E-031, 2.5607442E-032, 2.7947612E-034, 5.9851607E-003, 2.1376195E-003, 1.0557059E-004
 2.6201523E+002, 7.1085810E-149, 4.3626880E-153, 1.8648653E-159, 1.5755829E-140, 6.3917899E-144, 5.5874819E-150, 5.7337313E-128, 3.5489733E-131, 3.6459268E-137, 2.8744304E-126, 7.8523435E-130, 5.9277189E-136, 1.9731415E-126, 6.4186398E-129, 1.1865930E-133, 2.4619103E-128, 2.5263782E-132, 1.5759666E-137, 9.5515938E-150, 1.3923685E-152, 2.8624895E-156, 2.4498010E-121, 1.1605085E-123, 5.8138652E-125, 9.5457685E-093, 7.3321877E-095, 7.0015213E-100, 2.4036623E-086, 1.0821990E-089, 2.1844326E-094, 1.4428954E-083, 1.7699394E-086, 7.8166083E-091, 1.3232873E-080, 4.2895011E-083, 2.2935139E-088, 4.2937682E-086, 9.4338377E-089, 3.5038812E-093, 1.2995534E-060, 5.6663241E-062, 3.2159510E-061, 3.3697193E-021, 6.5576436E-023, 5.4389280E-025, 9.6914117E-033, 2.6958199E-033, 3.6052556E-035, 3.1830382E-003, 2.0077204E-004, 1.2056309E-004
 2.6305354E+002, 4.3356183E-151, 3.1082756E-155, 6.4756450E-161, 1.2515721E-142, 6.0551897E-146, 1.5331996E-152, 5.5151562E-130, 1.2348602E-133, 1.0714010E-138, 7.5137266E-128, 9.7284756E-132, 9.2207392E-138, 2.1047148E-128, 6.3321513E-131, 1.0076179E-135, 3.7908516E-130, 5.0465794E-134, 9.1857492E-140, 1.3914923E-150, 4.8503902E-154, 2.8813764E-159, 5.5628218E-122, 3.7624617E-125, 2.0820112E-126, 5.6332908E-094, 4.1883720E-097, 2.0463236E-101, 6.9241615E-088, 3.9197983E-091, 1.6900782E-096, 5.6926989E-085, 4.0759394E-088, 2.3818043E-092, 2.5039698E-082, 2.8932155E-085, 2.6319422E-090, 4.9925488E-087, 4.1163009E-090, 2.8404188E-095, 4.5052234E-061, 2.7209904E-061, 8.0201005E-061, 9.7787253E-022, 9.8672860E-023, 2.0999095E-025, 7.3006694E-033, 5.8311509E-034, 7.0335251E-035, 2.0225321E-003, 1.4182445E-003, 2.7856466E-004
 2.6403719E+002, 1.8201442E-153, 1.2623605E-156, 4.4947161E-163, 5.1821555E-145, 1.0204107E-148, 3.6568671E-154, 3.1277957E-132, 2.7265189E-135, 8.7514453E-140, 8.9341904E-130, 7.4376386E-134, 2.4207983E-140, 3.4074550E-130, 2.6192406E-133, 5.2187341E-138, 2.2700910E-132, 2.2655188E-136, 9.8821295E-142, 2.6422526E-152, 3.0006717E-155, 1.9984306E-160, 8.0173043E-123, 1.5710245E-126, 1.6860333E-126, 2.5098254E-095, 1.2539817E-098, 5.7358382E-103, 1.2497383E-089, 6.6410012E-093, 2.9678475E-098, 2.4032410E-087, 2.3974545E-090, 1.2679778E-094, 3.2692217E-084, 1.1457791E-087, 9.3124511E-093, 2.4737222E-089, 3.0822193E-092, 3.2358508E-096, 2.8725502E-061, 2.6964224E-061, 1.1555813E-060, 2.3304174E-022, 3.4071536E-023, 9.7198815E-026, 2.2831347E-033, 7.3276163E-034, 2.3284117E-035, 2.6688689E-003, 1.5480583E-003, 3.4510032E-004
 2.6502085E+002, 9.8122581E-156, 3.8958739E-159, 7.2641001E-164, 3.4730718E-147, 7.6196232E-151, 4.0554134E-155, 1.9065933E-134, 4.9536661E-137, 1.7424380E-141, 7.0520147E-132, 3.1299516E-136, 6.5132538E-142, 5.1857943E-132, 1.4019887E-135, 2.5969681E-140, 2.4376435E-134, 8.5724834E-138, 7.2596128E-144, 7.4900345E-154, 6.2463855E-157, 4.8770313E-160, 2.4066532E-124, 1.7232925E-127, 7.6678169E-128, 1.5302667E-097, 3.6381706E-100, 6.4691164E-105, 8.8859863E-091, 3.1217919E-093, 8.8827706E-099, 4.6006138E-089, 1.7798187E-092, 4.0915379E-097, 8.9764553E-086, 9.7755795E-090, 8.1367038E-095, 1.7177936E-091, 1.8383479E-093, 6.1319845E-098, 8.6882869E-061, 1.1888915E-061, 5.5170719E-061, 1.0081556E-022, 8.3032488E-024, 1.7697866E-025, 8.3673186E-034, 9.4015434E-035, 1.9984029E-036, 2.7649070E-003, 1.3000233E-003, 4.9427748E-004
 2.6600450E+002, 5.2687829E-158, 1.1118742E-160, 1.1029848E-165, 2.5904756E-149, 2.0857636E-153, 4.6875569E-157, 1.7347959E-136, 2.4125701E-139, 8.2347602E-144, 1.3282388E-133, 1.1574910E-138, 4.6715990E-144, 2.2039138E-133, 3.7819066E-137, 1.9437603E-142, 1.8353024E-136, 1.1525946E-139, 3.8276116E-146, 8.2171206E-156, 1.4482739E-158, 4.8809804E-162, 5.1412535E-126, 7.4513443E-127, 2.2261459E-129, 3.9251745E-099, 4.9797272E-101, 6.8359910E-106, 9.3566044E-092, 3.1356751E-094, 2.7790535E-099, 1.2412091E-090, 3.9013935E-094, 6.1915042E-099, 6.5159320E-087, 5.6850536E-091, 1.9036797E-096, 2.5548760E-093, 4.2660131E-095, 2.1429821E-099, 4.8541554E-061, 1.7510816E-060, 2.3571007E-061, 3.7719482E-023, 3.8445580E-024, 1.3280912E-026, 1.2563911E-034, 2.6104553E-035, 3.9215450E-037, 2.3035534E-003, 9.7482164E-004, 3.9077381E-005
 2.6704280E+002, 9.6870494E-160, 7.5726753E-162, 1.2105306E-166, 4.7314366E-151, 1.7622102E-155, 1.3848444E-159, 2.2399818E-138, 2.9403862E-141, 8.2753699E-146, 1.3746423E-135, 1.8359158E-140, 4.1079124E-146, 3.4502383E-135, 7.3764560E-139, 4.1244139E-145, 1.2832087E-138, 8.8212079E-142, 3.4949197E-148, 6.1261495E-158, 3.4227415E-160, 4.1408558E-163, 1.2155787E-127, 1.1631010E-127, 1.0937779E-131, 2.4421599E-100, 1.8897553E-102, 3.0213136E-107, 3.0970434E-093, 1.1904623E-095, 1.4131492E-100, 2.9170544E-092, 3.7346562E-096, 1.7194582E-101, 2.4921538E-088, 7.5079518E-092, 1.3270780E-097, 8.3389509E-095, 5.5513309E-097, 1.0502663E-101, 1.0804091E-060, 2.9752650E-060, 3.0587361E-062, 6.1266302E-024, 6.5375641E-025, 1.2158159E-027, 8.5042613E-035, 3.4541347E-035, 5.2134578E-038, 1.9591217E-003, 4.8566518E-004, 7.7388092E-006
