s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 6.232E-02, 8.631E-02, 4.045E-07, 4.604E-09, 8.509E-08, 6.762E-02, 5.595E-02, 8.767E-02, 2.319E-03, 1.491E-04, 4.968E-04, 7.130E-02, 5.485E+01, 6.967E+01, 7.783E+02, 9.869E+02, 2.060E+02, 7.496E+02, 2.993E+02, 1.011E+03, 6.709E+02, 7.268E+02, 8.422E+02, 1.233E+02, 8.835E+02, 8.618E+02, 9.043E+02, 9.177E+02, 8.386E+02, 8.845E+02, 8.154E+02, 3.426E+01, 2.045E+02, 6.840E+02, 4.963E+02, 5.498E+02, 3.737E+02, 2.842E+01, 2.117E+02, 1.726E+02, 1.873E+02, 1.689E+02, 1.569E+02,-3.868E+00,-3.505E+00,-3.910E+00,-1.985E+00,-3.050E-01, 7.349E-01, 6.909E-01, 7.509E-01, 9.442E-01
 8.000E+02, 5.419E-02, 9.111E-02, 3.853E-06, 7.679E-08, 8.108E-07, 7.110E-02, 5.117E-02, 8.765E-02, 5.030E-03, 4.914E-04, 1.083E-03, 7.442E-02, 5.754E+01, 6.993E+01, 7.796E+02, 9.880E+02, 2.119E+02, 7.692E+02, 3.028E+02, 1.017E+03, 6.851E+02, 7.310E+02, 8.535E+02, 1.384E+02, 8.853E+02, 8.654E+02, 8.869E+02, 8.945E+02, 8.238E+02, 8.777E+02, 8.129E+02, 3.237E+01, 2.063E+02, 6.920E+02, 4.868E+02, 5.466E+02, 3.567E+02, 2.854E+01, 2.151E+02, 1.775E+02, 1.913E+02, 1.735E+02, 1.623E+02,-3.864E+00,-3.475E+00,-3.825E+00,-2.078E+00,-1.701E-01, 7.838E-01, 7.073E-01, 7.881E-01, 9.717E-01
 8.800E+02, 9.594E-02, 6.642E-02, 1.614E-08, 8.217E-10, 3.386E-09, 5.327E-02, 1.099E-01, 5.785E-02, 2.705E-04, 6.996E-06, 5.794E-05, 4.743E-02, 3.844E+01, 4.123E+01, 6.953E+02, 7.753E+02, 1.606E+02, 6.853E+02, 2.336E+02, 8.222E+02, 5.904E+02, 6.014E+02, 6.876E+02, 1.500E+02, 6.985E+02, 6.929E+02, 7.201E+02, 7.026E+02, 6.593E+02, 6.489E+02, 6.228E+02, 2.829E+01, 1.275E+02, 5.220E+02, 3.953E+02, 4.339E+02, 2.748E+02, 2.549E+01, 1.351E+02, 1.113E+02, 1.211E+02, 1.094E+02, 1.046E+02,-3.250E+00,-3.105E+00,-3.349E+00,-1.557E+00,-1.947E-01, 7.637E-01, 6.823E-01, 7.488E-01, 9.626E-01
 9.600E+02, 1.004E-01, 6.380E-02, 1.277E-07, 5.216E-09, 2.683E-08, 5.139E-02, 8.742E-02, 6.948E-02, 1.904E-03, 1.170E-04, 4.091E-04, 5.771E-02, 4.539E+01, 5.570E+01, 7.244E+02, 8.884E+02, 1.853E+02, 7.139E+02, 2.348E+02, 9.541E+02, 6.208E+02, 6.619E+02, 7.629E+02, 1.520E+02, 7.964E+02, 7.966E+02, 8.278E+02, 8.251E+02, 7.546E+02, 7.776E+02, 7.234E+02, 3.676E+01, 1.650E+02, 5.689E+02, 4.231E+02, 4.692E+02, 3.150E+02, 2.694E+01, 1.681E+02, 1.366E+02, 1.491E+02, 1.361E+02, 1.272E+02,-3.551E+00,-3.272E+00,-3.713E+00,-1.719E+00,-3.685E-01, 6.737E-01, 6.582E-01, 6.962E-01, 9.109E-01
 1.040E+03, 5.691E-02, 8.950E-02, 3.355E-06, 3.421E-08, 7.060E-07, 6.993E-02, 3.694E-02, 9.154E-02, 9.363E-03, 9.561E-04, 2.018E-03, 8.225E-02, 7.030E+01, 8.695E+01, 8.278E+02, 1.081E+03, 2.324E+02, 8.112E+02, 3.386E+02, 1.040E+03, 7.368E+02, 7.901E+02, 9.371E+02, 1.520E+02, 9.750E+02, 9.600E+02, 9.561E+02, 1.022E+03, 9.250E+02, 9.667E+02, 8.920E+02, 4.827E+01, 2.666E+02, 7.430E+02, 5.300E+02, 6.029E+02, 4.120E+02, 3.068E+01, 2.587E+02, 2.118E+02, 2.306E+02, 2.104E+02, 1.946E+02,-4.187E+00,-3.790E+00,-4.165E+00,-2.084E+00,-2.920E-01, 7.207E-01, 7.023E-01, 7.308E-01, 9.910E-01
 1.120E+03, 6.310E-02, 8.584E-02, 1.129E-06, 3.521E-08, 2.371E-07, 6.729E-02, 8.309E-02, 7.188E-02, 2.045E-03, 2.049E-04, 4.416E-04, 5.959E-02, 5.424E+01, 6.052E+01, 7.610E+02, 9.079E+02, 2.005E+02, 7.657E+02, 2.966E+02, 9.215E+02, 6.737E+02, 6.946E+02, 8.011E+02, 1.598E+02, 8.104E+02, 7.996E+02, 8.215E+02, 8.131E+02, 7.566E+02, 7.878E+02, 7.409E+02, 3.080E+01, 1.822E+02, 6.283E+02, 4.704E+02, 5.196E+02, 3.257E+02, 2.734E+01, 1.922E+02, 1.568E+02, 1.707E+02, 1.552E+02, 1.449E+02,-3.591E+00,-3.285E+00,-3.762E+00,-1.828E+00,-1.575E-01, 7.436E-01, 7.284E-01, 7.663E-01, 1.019E+00
 1.200E+03, 1.012E-01, 6.331E-02, 2.815E-08, 1.035E-09, 5.911E-09, 5.103E-02, 9.343E-02, 6.737E-02, 5.162E-04, 1.047E-05, 1.100E-04, 5.457E-02, 4.232E+01, 4.865E+01, 7.121E+02, 8.451E+02, 1.718E+02, 6.978E+02, 2.389E+02, 8.759E+02, 6.111E+02, 6.362E+02, 7.281E+02, 1.641E+02, 7.457E+02, 7.492E+02, 7.678E+02, 7.608E+02, 7.054E+02, 7.187E+02, 6.763E+02, 3.101E+01, 1.442E+02, 5.517E+02, 3.873E+02, 4.339E+02, 2.851E+02, 2.594E+01, 1.507E+02, 1.240E+02, 1.352E+02, 1.226E+02, 1.144E+02,-3.377E+00,-3.206E+00,-3.622E+00,-1.696E+00,-2.559E-01, 7.320E-01, 6.735E-01, 7.171E-01, 9.327E-01
 1.280E+03, 7.447E-02, 7.912E-02, 1.405E-07, 3.866E-09, 2.955E-08, 6.243E-02, 5.984E-02, 8.295E-02, 4.638E-03, 3.129E-04, 9.984E-04, 7.060E-02, 5.787E+01, 7.268E+01, 7.765E+02, 1.000E+03, 2.120E+02, 7.587E+02, 2.938E+02, 1.018E+03, 6.851E+02, 7.378E+02, 8.579E+02, 1.608E+02, 9.057E+02, 8.885E+02, 9.164E+02, 9.492E+02, 8.601E+02, 9.039E+02, 8.312E+02, 4.468E+01, 2.169E+02, 6.896E+02, 4.820E+02, 5.424E+02, 3.753E+02, 3.002E+01, 2.184E+02, 1.753E+02, 1.924E+02, 1.773E+02, 1.635E+02,-3.886E+00,-3.483E+00,-3.998E+00,-1.972E+00,-2.965E-01, 7.142E-01, 6.834E-01, 7.396E-01, 9.310E-01
 1.360E+03, 5.412E-02, 9.116E-02, 7.977E-08, 1.148E-09, 1.679E-08, 7.112E-02, 4.553E-02, 9.313E-02, 2.995E-03, 1.439E-04, 6.409E-04, 7.606E-02, 6.794E+01, 8.379E+01, 8.115E+02, 1.019E+03, 2.394E+02, 8.029E+02, 3.355E+02, 1.103E+03, 7.311E+02, 7.821E+02, 8.942E+02, 1.614E+02, 9.241E+02, 8.959E+02, 9.623E+02, 1.006E+03, 9.037E+02, 9.214E+02, 8.494E+02, 3.686E+01, 2.466E+02, 7.471E+02, 5.614E+02, 6.161E+02, 4.262E+02, 2.967E+01, 2.527E+02, 2.052E+02, 2.229E+02, 2.034E+02, 1.897E+02,-3.915E+00,-3.539E+00,-4.141E+00,-2.127E+00,-3.071E-01, 7.405E-01, 7.145E-01, 7.333E-01, 9.704E-01
 1.440E+03, 6.392E-02, 8.536E-02, 8.925E-08, 9.217E-10, 1.878E-08, 6.693E-02, 7.359E-02, 7.866E-02, 9.428E-04, 5.979E-05, 2.023E-04, 6.320E-02, 6.218E+01, 7.357E+01, 7.756E+02, 9.401E+02, 2.047E+02, 7.737E+02, 3.081E+02, 1.053E+03, 7.089E+02, 7.476E+02, 8.408E+02, 1.667E+02, 8.539E+02, 8.608E+02, 9.153E+02, 8.780E+02, 8.143E+02, 8.587E+02, 8.024E+02, 3.777E+01, 2.207E+02, 6.896E+02, 4.915E+02, 5.570E+02, 3.767E+02, 2.878E+01, 2.233E+02, 1.828E+02, 1.984E+02, 1.827E+02, 1.703E+02,-3.843E+00,-3.503E+00,-3.913E+00,-1.995E+00,-2.554E-01, 7.395E-01, 7.082E-01, 7.730E-01, 9.714E-01
 1.520E+03, 7.314E-02, 7.990E-02, 8.181E-09, 2.246E-10, 1.718E-09, 6.300E-02, 7.980E-02, 7.534E-02, 5.958E-04, 2.395E-05, 1.265E-04, 6.040E-02, 5.710E+01, 6.523E+01, 7.590E+02, 9.239E+02, 2.035E+02, 7.597E+02, 3.043E+02, 9.857E+02, 6.873E+02, 7.156E+02, 8.100E+02, 1.696E+02, 8.238E+02, 8.285E+02, 8.661E+02, 8.514E+02, 7.860E+02, 8.088E+02, 7.601E+02, 3.083E+01, 1.922E+02, 6.633E+02, 4.720E+02, 5.274E+02, 3.504E+02, 2.840E+01, 2.022E+02, 1.650E+02, 1.789E+02, 1.609E+02, 1.521E+02,-3.718E+00,-3.378E+00,-3.773E+00,-1.995E+00,-2.253E-01, 7.478E-01, 7.020E-01, 7.531E-01, 9.885E-01
 1.600E+03, 7.849E-02, 7.674E-02, 5.070E-07, 6.878E-09, 1.065E-07, 6.071E-02, 7.379E-02, 7.739E-02, 2.055E-03, 9.649E-05, 4.394E-04, 6.358E-02, 5.427E+01, 6.320E+01, 7.615E+02, 9.564E+02, 2.010E+02, 7.466E+02, 2.733E+02, 9.613E+02, 6.737E+02, 7.047E+02, 8.124E+02, 1.692E+02, 8.330E+02, 8.142E+02, 8.478E+02, 8.467E+02, 7.794E+02, 8.117E+02, 7.556E+02, 3.277E+01, 1.849E+02, 6.417E+02, 4.722E+02, 5.198E+02, 3.396E+02, 2.800E+01, 1.932E+02, 1.584E+02, 1.718E+02, 1.567E+02, 1.451E+02,-3.724E+00,-3.299E+00,-3.747E+00,-1.965E+00,-2.482E-01, 7.252E-01, 6.827E-01, 7.375E-01, 9.391E-01
 1.680E+03, 7.226E-02, 8.042E-02, 1.457E-07, 2.104E-09, 3.063E-08, 6.337E-02, 7.192E-02, 7.842E-02, 2.129E-03, 1.198E-04, 4.597E-04, 6.441E-02, 5.556E+01, 6.510E+01, 7.699E+02, 9.471E+02, 2.018E+02, 7.555E+02, 3.024E+02, 9.764E+02, 6.788E+02, 7.133E+02, 8.208E+02, 1.677E+02, 8.456E+02, 8.443E+02, 8.827E+02, 8.738E+02, 8.042E+02, 8.161E+02, 7.687E+02, 3.090E+01, 1.908E+02, 6.305E+02, 4.532E+02, 5.135E+02, 3.471E+02, 2.828E+01, 2.001E+02, 1.639E+02, 1.779E+02, 1.605E+02, 1.513E+02,-3.699E+00,-3.436E+00,-3.855E+00,-1.847E+00,-2.890E-01, 7.459E-01, 6.818E-01, 7.567E-01, 9.753E-01
 1.760E+03, 8.196E-02, 7.468E-02, 2.993E-07, 6.392E-09, 6.289E-08, 5.923E-02, 7.761E-02, 7.457E-02, 2.592E-03, 1.420E-04, 5.560E-04, 6.217E-02, 5.330E+01, 6.218E+01, 7.631E+02, 9.472E+02, 1.986E+02, 7.480E+02, 2.978E+02, 9.421E+02, 6.685E+02, 7.008E+02, 8.148E+02, 1.668E+02, 8.416E+02, 8.046E+02, 8.328E+02, 8.547E+02, 7.841E+02, 8.122E+02, 7.563E+02, 3.033E+01, 1.804E+02, 6.464E+02, 4.736E+02, 5.188E+02, 3.435E+02, 2.751E+01, 1.895E+02, 1.559E+02, 1.696E+02, 1.532E+02, 1.453E+02,-3.726E+00,-3.255E+00,-3.647E+00,-2.014E+00,-3.333E-01, 7.620E-01, 6.994E-01, 7.242E-01, 9.483E-01
 1.840E+03, 7.519E-02, 7.869E-02, 5.206E-07, 1.035E-08, 1.094E-07, 6.212E-02, 8.343E-02, 7.347E-02, 3.376E-04, 1.374E-05, 7.159E-05, 5.875E-02, 5.467E+01, 6.207E+01, 7.649E+02, 9.064E+02, 2.038E+02, 7.652E+02, 2.761E+02, 9.748E+02, 6.744E+02, 7.005E+02, 7.945E+02, 1.657E+02, 8.134E+02, 8.150E+02, 8.600E+02, 8.366E+02, 7.718E+02, 7.939E+02, 7.473E+02, 3.962E+01, 1.884E+02, 6.196E+02, 4.752E+02, 5.227E+02, 3.384E+02, 2.770E+01, 1.912E+02, 1.560E+02, 1.699E+02, 1.553E+02, 1.459E+02,-3.633E+00,-3.339E+00,-3.781E+00,-1.807E+00,-2.546E-01, 7.389E-01, 7.072E-01, 7.286E-01, 9.552E-01
 1.920E+03, 8.438E-02, 7.325E-02, 4.027E-08, 9.518E-10, 8.459E-09, 5.820E-02, 8.053E-02, 7.480E-02, 7.024E-04, 4.720E-05, 1.499E-04, 6.013E-02, 5.208E+01, 6.186E+01, 7.483E+02, 9.255E+02, 2.024E+02, 7.330E+02, 2.903E+02, 9.661E+02, 6.629E+02, 6.999E+02, 8.024E+02, 1.650E+02, 8.303E+02, 8.219E+02, 8.615E+02, 8.519E+02, 7.862E+02, 8.280E+02, 7.692E+02, 2.906E+01, 1.808E+02, 6.307E+02, 4.555E+02, 5.110E+02, 3.290E+02, 2.757E+01, 1.920E+02, 1.559E+02, 1.695E+02, 1.542E+02, 1.446E+02,-3.744E+00,-3.343E+00,-3.776E+00,-1.947E+00,-1.902E-01, 7.441E-01, 6.768E-01, 7.434E-01, 9.463E-01
 2.000E+03, 8.087E-02, 7.533E-02, 3.122E-08, 7.626E-10, 6.557E-09, 5.970E-02, 7.729E-02, 7.458E-02, 2.759E-03, 2.231E-04, 5.955E-04, 6.237E-02, 5.357E+01, 6.370E+01, 7.623E+02, 9.454E+02, 2.108E+02, 7.437E+02, 3.012E+02, 9.489E+02, 6.693E+02, 7.071E+02, 8.198E+02, 1.641E+02, 8.442E+02, 8.362E+02, 8.655E+02, 8.610E+02, 7.921E+02, 8.360E+02, 7.785E+02, 2.936E+01, 1.843E+02, 6.398E+02, 4.663E+02, 5.180E+02, 3.535E+02, 2.805E+01, 1.952E+02, 1.598E+02, 1.740E+02, 1.573E+02, 1.489E+02,-3.661E+00,-3.413E+00,-3.863E+00,-1.895E+00,-3.335E-01, 7.305E-01, 7.079E-01, 7.493E-01, 9.826E-01
 2.080E+03, 8.202E-02, 7.465E-02, 1.010E-07, 2.309E-09, 2.122E-08, 5.920E-02, 7.711E-02, 7.507E-02, 2.400E-03, 1.254E-04, 5.178E-04, 6.232E-02, 5.189E+01, 6.165E+01, 7.515E+02, 9.280E+02, 1.954E+02, 7.345E+02, 2.701E+02, 9.880E+02, 6.619E+02, 6.986E+02, 8.013E+02, 1.636E+02, 8.272E+02, 8.137E+02, 8.488E+02, 8.472E+02, 7.786E+02, 8.136E+02, 7.568E+02, 3.818E+01, 1.874E+02, 6.302E+02, 4.459E+02, 5.006E+02, 3.229E+02, 2.878E+01, 1.881E+02, 1.538E+02, 1.675E+02, 1.522E+02, 1.430E+02,-3.741E+00,-3.305E+00,-3.810E+00,-1.916E+00,-2.257E-01, 7.100E-01, 6.959E-01, 7.407E-01, 9.623E-01
 2.160E+03, 7.700E-02, 7.762E-02, 7.410E-07, 7.135E-09, 1.558E-07, 6.135E-02, 6.970E-02, 7.930E-02, 2.542E-03, 1.090E-04, 5.470E-04, 6.554E-02, 5.277E+01, 6.227E+01, 7.578E+02, 9.485E+02, 1.962E+02, 7.524E+02, 2.791E+02, 9.749E+02, 6.651E+02, 7.007E+02, 8.112E+02, 1.630E+02, 8.388E+02, 8.248E+02, 8.536E+02, 8.345E+02, 7.745E+02, 8.029E+02, 7.540E+02, 3.720E+01, 1.875E+02, 6.387E+02, 4.380E+02, 4.995E+02, 3.414E+02, 2.779E+01, 1.906E+02, 1.558E+02, 1.703E+02, 1.544E+02, 1.452E+02,-3.687E+00,-3.334E+00,-3.730E+00,-1.904E+00,-2.162E-01, 7.148E-01, 6.994E-01, 7.396E-01, 9.558E-01
 2.240E+03, 6.799E-02, 8.269E-02, 2.546E-04, 4.867E-06, 5.445E-05, 6.530E-02, 7.016E-02, 7.972E-02, 1.878E-03, 1.212E-04, 4.036E-04, 6.505E-02, 5.620E+01, 6.658E+01, 7.762E+02, 9.640E+02, 2.033E+02, 7.531E+02, 2.888E+02, 9.974E+02, 6.814E+02, 7.183E+02, 8.291E+02, 1.627E+02, 8.697E+02, 8.285E+02, 8.503E+02, 8.997E+02, 8.198E+02, 8.162E+02, 7.636E+02, 3.880E+01, 2.000E+02, 6.521E+02, 4.448E+02, 5.119E+02, 3.347E+02, 2.806E+01, 2.016E+02, 1.660E+02, 1.803E+02, 1.637E+02, 1.549E+02,-3.877E+00,-3.382E+00,-3.751E+00,-1.980E+00,-2.584E-01, 7.401E-01, 7.055E-01, 7.257E-01, 9.618E-01
 2.320E+03, 6.230E-02, 8.631E-02, 1.766E-06, 2.084E-08, 3.716E-07, 6.762E-02, 7.017E-02, 8.009E-02, 1.518E-03, 7.643E-05, 3.253E-04, 6.490E-02, 5.807E+01, 6.952E+01, 7.779E+02, 9.622E+02, 2.107E+02, 7.681E+02, 2.878E+02, 1.015E+03, 6.896E+02, 7.296E+02, 8.400E+02, 1.639E+02, 8.580E+02, 8.507E+02, 8.849E+02, 9.042E+02, 8.250E+02, 8.531E+02, 7.900E+02, 3.814E+01, 2.025E+02, 6.577E+02, 4.664E+02, 5.299E+02, 3.574E+02, 2.843E+01, 2.092E+02, 1.720E+02, 1.873E+02, 1.696E+02, 1.577E+02,-3.765E+00,-3.358E+00,-3.833E+00,-2.023E+00,-2.278E-01, 7.366E-01, 7.160E-01, 7.165E-01, 9.811E-01
 2.400E+03, 6.664E-02, 8.375E-02, 9.646E-08, 1.024E-09, 2.028E-08, 6.577E-02, 5.992E-02, 8.540E-02, 2.236E-03, 1.094E-04, 4.793E-04, 6.958E-02, 5.874E+01, 7.184E+01, 7.796E+02, 9.907E+02, 2.051E+02, 7.627E+02, 3.008E+02, 1.017E+03, 6.930E+02, 7.392E+02, 8.574E+02, 1.656E+02, 8.910E+02, 8.731E+02, 9.053E+02, 9.495E+02, 8.591E+02, 8.772E+02, 8.128E+02, 3.611E+01, 2.143E+02, 6.818E+02, 4.754E+02, 5.401E+02, 3.571E+02, 2.878E+01, 2.171E+02, 1.784E+02, 1.942E+02, 1.758E+02, 1.635E+02,-3.793E+00,-3.494E+00,-3.948E+00,-2.011E+00,-2.396E-01, 7.164E-01, 7.043E-01, 7.333E-01, 9.745E-01
