s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 3.000E+02, 6.209E+02, 3.026E+02, 7.001E+02, 3.393E+02, 5.381E+02, 5.606E+02, 1.966E+02, 6.376E+02, 2.097E+02, 4.345E+02, 6.146E+02, 7.066E+02, 5.882E+02, 5.883E+02, 7.128E+02, 6.960E+02, 7.149E+02, 3.646E+02, 3.970E+02, 6.037E+02, 5.083E+02, 2.907E+02, 6.689E+02, 2.155E+02, 8.722E+02, 9.196E+02, 8.216E+02, 7.620E+02, 6.923E+02, 1.050E+02, 7.066E+01, 7.278E+01, 9.809E+01, 1.263E+02, 2.522E+02, 5.801E+02, 7.276E+02, 9.316E+02, 1.003E+03, 1.645E+02, 1.510E+02, 1.758E+02, 6.761E+02, 6.224E+02, 7.074E+02, 8.179E+02, 2.489E-04, 1.079E-02, 2.053E-01, 1.109E-01, 1.069E-01, 1.615E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.150E+02, 6.327E+02, 3.171E+02, 7.166E+02, 3.562E+02, 5.547E+02, 5.811E+02, 2.103E+02, 6.621E+02, 2.254E+02, 4.578E+02, 6.206E+02, 7.245E+02, 6.010E+02, 6.060E+02, 7.302E+02, 7.182E+02, 7.289E+02, 3.799E+02, 4.145E+02, 6.101E+02, 5.191E+02, 3.043E+02, 6.882E+02, 2.312E+02, 8.768E+02, 9.167E+02, 7.980E+02, 7.457E+02, 6.668E+02, 1.375E+02, 7.586E+01, 7.656E+01, 1.060E+02, 1.820E+02, 2.592E+02, 5.964E+02, 8.184E+02, 1.009E+03, 9.986E+02, 1.713E+02, 1.531E+02, 1.950E+02, 6.600E+02, 6.519E+02, 7.249E+02, 8.140E+02, 1.118E-03, 8.319E-03, 2.044E-01, 1.114E-01, 1.086E-01, 2.124E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 6.495E+02, 3.316E+02, 7.283E+02, 3.728E+02, 5.627E+02, 6.023E+02, 2.244E+02, 6.831E+02, 2.418E+02, 4.778E+02, 6.236E+02, 7.336E+02, 6.139E+02, 6.258E+02, 7.478E+02, 7.362E+02, 7.409E+02, 3.951E+02, 4.306E+02, 6.184E+02, 5.354E+02, 3.179E+02, 7.078E+02, 2.474E+02, 9.028E+02, 9.611E+02, 7.992E+02, 7.740E+02, 6.191E+02, 1.118E+02, 7.768E+01, 8.094E+01, 1.135E+02, 1.954E+02, 2.704E+02, 6.305E+02, 7.906E+02, 9.667E+02, 9.960E+02, 1.739E+02, 1.694E+02, 2.410E+02, 6.891E+02, 6.844E+02, 7.303E+02, 8.004E+02, 3.689E-04, 8.593E-03, 2.055E-01, 1.112E-01, 1.088E-01, 1.492E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+02, 6.574E+02, 3.453E+02, 7.308E+02, 3.862E+02, 5.707E+02, 6.195E+02, 2.388E+02, 6.979E+02, 2.578E+02, 4.962E+02, 6.348E+02, 7.390E+02, 6.259E+02, 6.402E+02, 7.592E+02, 7.450E+02, 7.528E+02, 4.079E+02, 4.431E+02, 6.258E+02, 5.476E+02, 3.308E+02, 7.232E+02, 2.637E+02, 8.890E+02, 9.088E+02, 8.373E+02, 7.812E+02, 6.405E+02, 1.095E+02, 7.655E+01, 8.048E+01, 1.161E+02, 1.975E+02, 2.725E+02, 6.418E+02, 7.740E+02, 9.459E+02, 9.867E+02, 1.787E+02, 1.721E+02, 2.111E+02, 6.550E+02, 6.696E+02, 7.317E+02, 8.232E+02, 1.484E-04, 6.427E-03, 2.050E-01, 1.119E-01, 1.101E-01, 1.802E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 6.642E+02, 3.587E+02, 7.365E+02, 4.009E+02, 5.806E+02, 6.337E+02, 2.535E+02, 7.113E+02, 2.744E+02, 5.139E+02, 6.483E+02, 7.582E+02, 6.432E+02, 6.557E+02, 7.741E+02, 7.544E+02, 7.597E+02, 4.215E+02, 4.568E+02, 6.367E+02, 5.567E+02, 3.445E+02, 7.399E+02, 2.811E+02, 9.107E+02, 9.457E+02, 7.941E+02, 7.289E+02, 6.725E+02, 1.146E+02, 8.172E+01, 8.511E+01, 1.261E+02, 2.135E+02, 2.844E+02, 6.415E+02, 8.986E+02, 9.605E+02, 1.010E+03, 2.009E+02, 1.804E+02, 2.061E+02, 7.209E+02, 6.737E+02, 7.630E+02, 8.431E+02, 6.157E-04, 7.757E-03, 2.056E-01, 1.113E-01, 1.090E-01, 1.466E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.750E+02, 6.690E+02, 3.736E+02, 7.512E+02, 4.184E+02, 6.009E+02, 6.468E+02, 2.693E+02, 7.268E+02, 2.926E+02, 5.359E+02, 6.690E+02, 7.811E+02, 6.598E+02, 6.670E+02, 7.917E+02, 7.679E+02, 7.709E+02, 4.367E+02, 4.739E+02, 6.499E+02, 5.699E+02, 3.594E+02, 7.588E+02, 3.002E+02, 9.211E+02, 9.740E+02, 8.572E+02, 8.258E+02, 7.366E+02, 1.649E+02, 8.934E+01, 9.250E+01, 1.310E+02, 2.358E+02, 3.217E+02, 6.806E+02, 9.130E+02, 1.036E+03, 1.013E+03, 2.075E+02, 1.893E+02, 2.292E+02, 7.674E+02, 7.076E+02, 7.392E+02, 8.114E+02, 1.960E-04, 5.247E-03, 2.051E-01, 1.114E-01, 1.100E-01, 1.724E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 6.857E+02, 3.867E+02, 7.704E+02, 4.347E+02, 6.097E+02, 6.643E+02, 2.849E+02, 7.453E+02, 3.111E+02, 5.551E+02, 6.737E+02, 7.933E+02, 6.697E+02, 6.803E+02, 8.060E+02, 7.854E+02, 7.760E+02, 4.490E+02, 4.900E+02, 6.573E+02, 5.803E+02, 3.715E+02, 7.773E+02, 3.195E+02, 9.657E+02, 9.977E+02, 8.733E+02, 8.160E+02, 6.975E+02, 1.585E+02, 9.246E+01, 9.490E+01, 1.345E+02, 2.413E+02, 3.080E+02, 6.828E+02, 9.349E+02, 1.050E+03, 1.038E+03, 2.104E+02, 2.015E+02, 2.420E+02, 6.643E+02, 6.931E+02, 7.851E+02, 8.292E+02, 7.313E-04, 7.409E-03, 2.054E-01, 1.117E-01, 1.090E-01, 1.580E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.050E+02, 6.977E+02, 3.998E+02, 7.778E+02, 4.496E+02, 6.236E+02, 6.796E+02, 3.007E+02, 7.592E+02, 3.297E+02, 5.743E+02, 6.759E+02, 7.970E+02, 6.775E+02, 6.911E+02, 8.165E+02, 7.962E+02, 7.803E+02, 4.611E+02, 5.036E+02, 6.692E+02, 5.900E+02, 3.843E+02, 7.895E+02, 3.382E+02, 9.190E+02, 9.745E+02, 9.167E+02, 7.893E+02, 6.872E+02, 1.488E+02, 9.257E+01, 9.455E+01, 1.377E+02, 2.392E+02, 3.209E+02, 6.786E+02, 8.665E+02, 1.006E+03, 9.858E+02, 2.251E+02, 2.092E+02, 2.456E+02, 7.387E+02, 7.147E+02, 7.864E+02, 7.950E+02, 1.179E-03, 4.106E-03, 2.061E-01, 1.108E-01, 1.105E-01, 1.187E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 7.015E+02, 4.118E+02, 7.898E+02, 4.649E+02, 6.285E+02, 6.909E+02, 3.166E+02, 7.748E+02, 3.489E+02, 5.895E+02, 6.794E+02, 8.049E+02, 6.863E+02, 7.004E+02, 8.285E+02, 8.109E+02, 7.860E+02, 4.720E+02, 5.168E+02, 6.725E+02, 5.927E+02, 3.977E+02, 8.007E+02, 3.571E+02, 9.675E+02, 1.008E+03, 8.967E+02, 8.784E+02, 8.708E+02, 1.823E+02, 9.897E+01, 1.031E+02, 1.522E+02, 2.690E+02, 3.525E+02, 7.077E+02, 9.588E+02, 1.051E+03, 1.022E+03, 2.370E+02, 2.152E+02, 2.449E+02, 7.302E+02, 7.166E+02, 7.705E+02, 8.274E+02, 5.915E-04, 4.609E-03, 2.034E-01, 1.114E-01, 1.103E-01, 2.686E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.350E+02, 7.058E+02, 4.248E+02, 8.003E+02, 4.812E+02, 6.438E+02, 7.003E+02, 3.329E+02, 7.890E+02, 3.690E+02, 6.076E+02, 6.835E+02, 8.146E+02, 6.913E+02, 7.098E+02, 8.391E+02, 8.221E+02, 7.939E+02, 4.839E+02, 5.316E+02, 6.766E+02, 6.019E+02, 4.110E+02, 8.153E+02, 3.770E+02, 9.763E+02, 1.031E+03, 9.056E+02, 8.356E+02, 7.912E+02, 1.878E+02, 1.033E+02, 1.053E+02, 1.570E+02, 2.702E+02, 3.650E+02, 6.975E+02, 9.203E+02, 1.077E+03, 1.049E+03, 2.530E+02, 2.265E+02, 2.864E+02, 6.817E+02, 7.322E+02, 7.928E+02, 8.235E+02, 3.831E-03, 1.666E-02, 2.062E-01, 1.102E-01, 1.044E-01, 1.142E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 7.103E+02, 4.374E+02, 8.070E+02, 4.941E+02, 6.535E+02, 7.088E+02, 3.495E+02, 8.006E+02, 3.882E+02, 6.239E+02, 6.870E+02, 8.201E+02, 6.958E+02, 7.166E+02, 8.461E+02, 8.289E+02, 7.980E+02, 4.958E+02, 5.429E+02, 6.811E+02, 6.138E+02, 4.241E+02, 8.258E+02, 3.964E+02, 9.243E+02, 1.009E+03, 8.939E+02, 8.007E+02, 7.096E+02, 1.760E+02, 1.031E+02, 1.087E+02, 1.604E+02, 2.632E+02, 3.877E+02, 7.105E+02, 9.425E+02, 1.064E+03, 1.031E+03, 2.452E+02, 2.450E+02, 2.828E+02, 6.855E+02, 7.475E+02, 8.174E+02, 8.030E+02, 1.514E-04, 4.829E-03, 2.051E-01, 1.109E-01, 1.104E-01, 1.752E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 7.157E+02, 4.489E+02, 8.113E+02, 5.063E+02, 6.618E+02, 7.170E+02, 3.658E+02, 8.098E+02, 4.073E+02, 6.381E+02, 6.932E+02, 8.382E+02, 7.014E+02, 7.239E+02, 8.560E+02, 8.349E+02, 8.011E+02, 5.058E+02, 5.532E+02, 6.870E+02, 6.176E+02, 4.360E+02, 8.368E+02, 4.153E+02, 9.415E+02, 1.015E+03, 9.105E+02, 8.190E+02, 7.497E+02, 1.550E+02, 1.064E+02, 1.130E+02, 1.659E+02, 2.718E+02, 3.750E+02, 7.166E+02, 8.476E+02, 1.027E+03, 1.006E+03, 2.513E+02, 2.493E+02, 2.991E+02, 7.268E+02, 7.426E+02, 7.659E+02, 8.269E+02, 6.593E-04, 2.203E-02, 2.047E-01, 1.110E-01, 1.017E-01, 1.957E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 7.196E+02, 4.603E+02, 8.180E+02, 5.207E+02, 6.665E+02, 7.244E+02, 3.821E+02, 8.180E+02, 4.269E+02, 6.497E+02, 7.029E+02, 8.548E+02, 7.070E+02, 7.280E+02, 8.664E+02, 8.448E+02, 8.058E+02, 5.153E+02, 5.648E+02, 6.931E+02, 6.214E+02, 4.474E+02, 8.485E+02, 4.353E+02, 9.652E+02, 1.031E+03, 9.116E+02, 8.730E+02, 8.036E+02, 2.273E+02, 1.168E+02, 1.179E+02, 1.785E+02, 2.899E+02, 3.936E+02, 7.369E+02, 1.021E+03, 1.084E+03, 1.055E+03, 2.464E+02, 2.567E+02, 2.982E+02, 7.058E+02, 7.346E+02, 7.937E+02, 8.355E+02, 1.481E-04, 1.778E-03, 2.059E-01, 1.110E-01, 1.115E-01, 1.274E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 7.284E+02, 4.714E+02, 8.333E+02, 5.383E+02, 6.707E+02, 7.333E+02, 3.983E+02, 8.306E+02, 4.481E+02, 6.601E+02, 7.111E+02, 8.644E+02, 7.181E+02, 7.363E+02, 8.773E+02, 8.570E+02, 8.124E+02, 5.258E+02, 5.799E+02, 7.043E+02, 6.296E+02, 4.586E+02, 8.623E+02, 4.558E+02, 1.049E+03, 1.076E+03, 9.683E+02, 9.142E+02, 8.056E+02, 2.190E+02, 1.241E+02, 1.271E+02, 1.907E+02, 3.045E+02, 4.018E+02, 7.634E+02, 1.054E+03, 1.107E+03, 1.031E+03, 2.877E+02, 2.685E+02, 3.416E+02, 7.046E+02, 7.604E+02, 8.416E+02, 8.429E+02, 1.595E-03, 1.962E-02, 2.063E-01, 1.119E-01, 1.029E-01, 1.069E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 7.419E+02, 4.823E+02, 8.443E+02, 5.495E+02, 6.727E+02, 7.445E+02, 4.142E+02, 8.425E+02, 4.673E+02, 6.688E+02, 7.122E+02, 8.613E+02, 7.250E+02, 7.478E+02, 8.823E+02, 8.683E+02, 8.186E+02, 5.358E+02, 5.893E+02, 7.096E+02, 6.407E+02, 4.698E+02, 8.693E+02, 4.746E+02, 9.707E+02, 1.043E+03, 9.184E+02, 8.382E+02, 7.724E+02, 1.805E+02, 1.177E+02, 1.227E+02, 1.916E+02, 3.256E+02, 4.257E+02, 7.153E+02, 9.605E+02, 1.082E+03, 1.044E+03, 2.984E+02, 2.888E+02, 3.344E+02, 7.492E+02, 7.641E+02, 8.215E+02, 8.256E+02, 5.231E-04, 2.664E-02, 2.051E-01, 1.120E-01, 9.918E-02, 1.714E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 7.479E+02, 4.921E+02, 8.523E+02, 5.603E+02, 6.808E+02, 7.526E+02, 4.296E+02, 8.523E+02, 4.856E+02, 6.786E+02, 7.180E+02, 8.625E+02, 7.311E+02, 7.529E+02, 8.889E+02, 8.788E+02, 8.265E+02, 5.441E+02, 5.981E+02, 7.104E+02, 6.425E+02, 4.815E+02, 8.772E+02, 4.932E+02, 9.882E+02, 1.047E+03, 9.230E+02, 8.524E+02, 7.719E+02, 2.188E+02, 1.234E+02, 1.305E+02, 1.991E+02, 3.468E+02, 4.510E+02, 7.034E+02, 9.668E+02, 1.085E+03, 1.077E+03, 3.160E+02, 3.059E+02, 3.176E+02, 7.367E+02, 7.411E+02, 8.080E+02, 8.478E+02, 9.002E-04, 1.278E-02, 2.060E-01, 1.107E-01, 1.061E-01, 1.252E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 7.480E+02, 5.023E+02, 8.636E+02, 5.726E+02, 6.971E+02, 7.575E+02, 4.450E+02, 8.633E+02, 5.040E+02, 6.919E+02, 7.219E+02, 8.672E+02, 7.348E+02, 7.577E+02, 8.959E+02, 8.876E+02, 8.312E+02, 5.531E+02, 6.090E+02, 7.134E+02, 6.440E+02, 4.910E+02, 8.833E+02, 5.113E+02, 1.031E+03, 1.042E+03, 9.095E+02, 8.324E+02, 7.472E+02, 2.353E+02, 1.323E+02, 1.398E+02, 2.124E+02, 3.590E+02, 4.544E+02, 7.864E+02, 9.684E+02, 1.106E+03, 1.042E+03, 3.274E+02, 3.039E+02, 3.273E+02, 7.170E+02, 7.366E+02, 8.215E+02, 8.446E+02, 7.839E-04, 4.716E-03, 2.012E-01, 1.112E-01, 1.100E-01, 3.863E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 7.585E+02, 5.160E+02, 8.759E+02, 5.858E+02, 7.058E+02, 7.659E+02, 4.615E+02, 8.746E+02, 5.226E+02, 7.039E+02, 7.291E+02, 8.674E+02, 7.416E+02, 7.694E+02, 8.972E+02, 8.945E+02, 8.357E+02, 5.636E+02, 6.208E+02, 7.251E+02, 6.587E+02, 5.020E+02, 8.885E+02, 5.294E+02, 9.813E+02, 1.038E+03, 9.565E+02, 8.312E+02, 7.533E+02, 2.283E+02, 1.318E+02, 1.355E+02, 2.099E+02, 3.514E+02, 4.699E+02, 8.113E+02, 1.027E+03, 1.081E+03, 1.025E+03, 3.152E+02, 2.999E+02, 4.103E+02, 7.370E+02, 7.807E+02, 8.269E+02, 8.549E+02, 5.477E-04, 2.041E-02, 2.049E-01, 1.121E-01, 1.028E-01, 1.865E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 7.587E+02, 5.250E+02, 8.794E+02, 5.952E+02, 7.105E+02, 7.698E+02, 4.763E+02, 8.830E+02, 5.399E+02, 7.128E+02, 7.307E+02, 8.766E+02, 7.490E+02, 7.759E+02, 9.052E+02, 9.014E+02, 8.390E+02, 5.701E+02, 6.285E+02, 7.313E+02, 6.644E+02, 5.130E+02, 8.955E+02, 5.461E+02, 1.003E+03, 1.064E+03, 9.481E+02, 7.965E+02, 7.727E+02, 2.027E+02, 1.326E+02, 1.404E+02, 2.248E+02, 3.709E+02, 4.664E+02, 7.705E+02, 1.020E+03, 1.130E+03, 1.092E+03, 3.284E+02, 3.113E+02, 3.653E+02, 7.596E+02, 7.655E+02, 8.103E+02, 8.782E+02, 1.579E-03, 4.946E-03, 2.049E-01, 1.106E-01, 1.096E-01, 1.848E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 7.577E+02, 5.357E+02, 8.960E+02, 6.065E+02, 7.258E+02, 7.719E+02, 4.913E+02, 8.950E+02, 5.564E+02, 7.270E+02, 7.372E+02, 8.770E+02, 7.567E+02, 7.790E+02, 9.083E+02, 9.100E+02, 8.460E+02, 5.800E+02, 6.399E+02, 7.375E+02, 6.680E+02, 5.249E+02, 9.016E+02, 5.622E+02, 1.012E+03, 1.086E+03, 9.247E+02, 9.099E+02, 8.123E+02, 2.542E+02, 1.436E+02, 1.527E+02, 2.334E+02, 3.776E+02, 4.698E+02, 7.827E+02, 1.092E+03, 1.116E+03, 1.068E+03, 3.449E+02, 3.136E+02, 3.850E+02, 7.704E+02, 7.566E+02, 8.038E+02, 8.489E+02, 3.719E-04, 9.997E-03, 1.919E-01, 1.122E-01, 1.077E-01, 8.967E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 7.684E+02, 5.475E+02, 9.099E+02, 6.201E+02, 7.378E+02, 7.790E+02, 5.066E+02, 9.080E+02, 5.735E+02, 7.407E+02, 7.437E+02, 8.916E+02, 7.630E+02, 7.846E+02, 9.144E+02, 9.199E+02, 8.508E+02, 5.904E+02, 6.533E+02, 7.392E+02, 6.789E+02, 5.358E+02, 9.110E+02, 5.789E+02, 9.841E+02, 1.061E+03, 9.289E+02, 8.060E+02, 7.269E+02, 2.358E+02, 1.473E+02, 1.523E+02, 2.392E+02, 3.823E+02, 4.874E+02, 7.953E+02, 1.120E+03, 1.092E+03, 1.039E+03, 3.537E+02, 3.235E+02, 4.186E+02, 7.553E+02, 7.740E+02, 8.296E+02, 8.484E+02, 2.336E-04, 3.941E-03, 2.042E-01, 1.119E-01, 1.107E-01, 2.253E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 7.692E+02, 5.574E+02, 9.149E+02, 6.328E+02, 7.414E+02, 7.815E+02, 5.211E+02, 9.174E+02, 5.903E+02, 7.504E+02, 7.472E+02, 9.048E+02, 7.671E+02, 7.871E+02, 9.240E+02, 9.263E+02, 8.485E+02, 6.002E+02, 6.637E+02, 7.412E+02, 6.852E+02, 5.455E+02, 9.222E+02, 5.952E+02, 9.514E+02, 1.047E+03, 1.012E+03, 8.783E+02, 8.681E+02, 2.631E+02, 1.537E+02, 1.598E+02, 2.433E+02, 3.898E+02, 5.373E+02, 8.012E+02, 1.092E+03, 1.121E+03, 1.007E+03, 3.746E+02, 3.409E+02, 4.318E+02, 7.687E+02, 7.798E+02, 7.917E+02, 8.452E+02, 8.207E-05, 1.177E-03, 2.052E-01, 1.108E-01, 1.112E-01, 1.686E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 7.739E+02, 5.659E+02, 9.292E+02, 6.444E+02, 7.493E+02, 7.857E+02, 5.346E+02, 9.291E+02, 6.062E+02, 7.603E+02, 7.559E+02, 9.053E+02, 7.715E+02, 7.916E+02, 9.274E+02, 9.345E+02, 8.484E+02, 6.087E+02, 6.744E+02, 7.449E+02, 6.838E+02, 5.548E+02, 9.291E+02, 6.107E+02, 1.047E+03, 1.109E+03, 9.892E+02, 8.100E+02, 7.602E+02, 2.510E+02, 1.590E+02, 1.643E+02, 2.524E+02, 4.242E+02, 5.499E+02, 9.386E+02, 1.138E+03, 1.116E+03, 1.018E+03, 3.969E+02, 3.542E+02, 4.429E+02, 7.413E+02, 7.663E+02, 8.051E+02, 8.746E+02, 2.071E-04, 6.994E-03, 2.024E-01, 1.109E-01, 1.086E-01, 3.197E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 7.764E+02, 5.749E+02, 9.358E+02, 6.541E+02, 7.497E+02, 7.885E+02, 5.475E+02, 9.393E+02, 6.213E+02, 7.658E+02, 7.573E+02, 9.074E+02, 7.759E+02, 8.003E+02, 9.270E+02, 9.420E+02, 8.488E+02, 6.152E+02, 6.826E+02, 7.514E+02, 6.953E+02, 5.653E+02, 9.366E+02, 6.249E+02, 9.541E+02, 1.032E+03, 1.008E+03, 8.362E+02, 7.085E+02, 2.387E+02, 1.585E+02, 1.607E+02, 2.543E+02, 4.279E+02, 5.384E+02, 8.496E+02, 1.117E+03, 1.106E+03, 1.020E+03, 4.011E+02, 3.652E+02, 4.287E+02, 7.658E+02, 8.054E+02, 8.496E+02, 9.061E+02, 2.535E-03, 1.048E-02, 2.051E-01, 1.106E-01, 1.075E-01, 1.712E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 7.857E+02, 5.825E+02, 9.291E+02, 6.605E+02, 7.521E+02, 7.947E+02, 5.597E+02, 9.402E+02, 6.341E+02, 7.710E+02, 7.577E+02, 9.123E+02, 7.790E+02, 8.056E+02, 9.296E+02, 9.462E+02, 8.505E+02, 6.218E+02, 6.884E+02, 7.573E+02, 7.006E+02, 5.740E+02, 9.386E+02, 6.381E+02, 9.638E+02, 1.066E+03, 9.708E+02, 8.218E+02, 7.390E+02, 2.845E+02, 1.583E+02, 1.688E+02, 2.689E+02, 4.337E+02, 5.466E+02, 8.921E+02, 1.104E+03, 1.127E+03, 1.048E+03, 3.978E+02, 3.690E+02, 4.200E+02, 7.974E+02, 7.997E+02, 8.749E+02, 9.155E+02, 6.616E-04, 1.181E-02, 2.056E-01, 1.098E-01, 1.061E-01, 1.449E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 7.933E+02, 5.913E+02, 9.519E+02, 6.733E+02, 7.700E+02, 8.014E+02, 5.717E+02, 9.538E+02, 6.486E+02, 7.843E+02, 7.734E+02, 9.140E+02, 7.821E+02, 8.102E+02, 9.361E+02, 9.543E+02, 8.531E+02, 6.299E+02, 7.017E+02, 7.615E+02, 7.036E+02, 5.839E+02, 9.418E+02, 6.512E+02, 9.655E+02, 1.029E+03, 9.873E+02, 9.602E+02, 8.970E+02, 2.930E+02, 1.674E+02, 1.767E+02, 2.811E+02, 4.435E+02, 5.487E+02, 9.254E+02, 1.165E+03, 1.106E+03, 1.048E+03, 4.137E+02, 3.722E+02, 4.502E+02, 7.664E+02, 7.832E+02, 8.390E+02, 8.793E+02, 1.850E-04, 8.680E-03, 2.019E-01, 1.112E-01, 1.086E-01, 3.501E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 7.903E+02, 5.994E+02, 9.550E+02, 6.807E+02, 7.657E+02, 8.032E+02, 5.831E+02, 9.616E+02, 6.609E+02, 7.872E+02, 7.775E+02, 9.148E+02, 7.874E+02, 8.137E+02, 9.381E+02, 9.597E+02, 8.576E+02, 6.356E+02, 7.083E+02, 7.642E+02, 7.114E+02, 5.925E+02, 9.437E+02, 6.626E+02, 1.022E+03, 1.119E+03, 1.024E+03, 8.380E+02, 7.882E+02, 2.474E+02, 1.699E+02, 1.765E+02, 2.774E+02, 4.359E+02, 5.646E+02, 9.230E+02, 1.157E+03, 1.139E+03, 1.039E+03, 4.150E+02, 3.824E+02, 4.711E+02, 8.213E+02, 7.956E+02, 8.459E+02, 8.911E+02, 5.774E-04, 8.624E-03, 2.056E-01, 1.110E-01, 1.083E-01, 1.463E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.050E+02, 7.920E+02, 6.054E+02, 9.479E+02, 6.874E+02, 7.638E+02, 8.067E+02, 5.931E+02, 9.621E+02, 6.722E+02, 7.885E+02, 7.798E+02, 9.209E+02, 7.932E+02, 8.131E+02, 9.425E+02, 9.577E+02, 8.567E+02, 6.411E+02, 7.132E+02, 7.672E+02, 7.127E+02, 5.995E+02, 9.484E+02, 6.733E+02, 9.881E+02, 1.043E+03, 1.050E+03, 8.433E+02, 7.341E+02, 2.735E+02, 1.741E+02, 1.836E+02, 2.902E+02, 4.717E+02, 5.537E+02, 9.903E+02, 1.133E+03, 1.088E+03, 1.032E+03, 4.134E+02, 4.005E+02, 4.419E+02, 8.156E+02, 7.937E+02, 8.257E+02, 8.564E+02, 2.188E-03, 4.302E-03, 2.050E-01, 1.092E-01, 1.088E-01, 1.802E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 7.976E+02, 6.124E+02, 9.544E+02, 6.947E+02, 7.696E+02, 8.114E+02, 6.031E+02, 9.649E+02, 6.827E+02, 7.930E+02, 7.804E+02, 9.323E+02, 7.984E+02, 8.171E+02, 9.431E+02, 9.579E+02, 8.578E+02, 6.477E+02, 7.195E+02, 7.737E+02, 7.154E+02, 6.069E+02, 9.550E+02, 6.842E+02, 9.909E+02, 1.037E+03, 9.970E+02, 8.156E+02, 6.168E+02, 2.590E+02, 1.748E+02, 1.848E+02, 2.832E+02, 4.769E+02, 5.503E+02, 9.135E+02, 1.166E+03, 1.067E+03, 1.006E+03, 4.276E+02, 3.926E+02, 4.460E+02, 7.755E+02, 7.946E+02, 8.391E+02, 8.973E+02, 1.657E-03, 1.786E-02, 2.069E-01, 1.118E-01, 1.035E-01, 7.669E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 7.947E+02, 6.183E+02, 9.560E+02, 7.009E+02, 7.715E+02, 8.119E+02, 6.121E+02, 9.683E+02, 6.919E+02, 7.964E+02, 7.808E+02, 9.304E+02, 8.008E+02, 8.214E+02, 9.446E+02, 9.609E+02, 8.621E+02, 6.535E+02, 7.242E+02, 7.732E+02, 7.183E+02, 6.128E+02, 9.606E+02, 6.934E+02, 1.015E+03, 1.078E+03, 1.015E+03, 8.091E+02, 7.101E+02, 3.356E+02, 1.796E+02, 1.884E+02, 2.930E+02, 4.873E+02, 5.703E+02, 8.706E+02, 1.105E+03, 1.109E+03, 1.015E+03, 4.216E+02, 3.975E+02, 4.711E+02, 8.112E+02, 8.093E+02, 8.437E+02, 8.774E+02, 2.030E-03, 1.504E-02, 2.055E-01, 1.113E-01, 1.049E-01, 1.498E-03, 0.000E+00, 0.000E+00, 0.000E+00
