s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 3.000E+02, 8.418E+02, 7.240E+02, 9.893E+02, 7.932E+02, 8.217E+02, 8.587E+02, 7.452E+02, 1.018E+03, 8.135E+02, 8.477E+02, 8.323E+02, 9.739E+02, 8.366E+02, 8.586E+02, 9.982E+02, 1.005E+03, 9.079E+02, 7.415E+02, 8.070E+02, 8.200E+02, 7.638E+02, 7.278E+02, 1.042E+03, 8.266E+02, 1.115E+03, 1.107E+03, 1.062E+03, 7.992E+02, 5.866E+02, 3.601E+02, 2.374E+02, 2.310E+02, 3.741E+02, 5.476E+02, 6.415E+02, 1.102E+03, 1.145E+03, 1.104E+03, 1.086E+03, 5.198E+02, 5.157E+02, 5.368E+02, 7.913E+02, 8.450E+02, 8.576E+02, 8.910E+02, 1.922E-03, 1.918E-02, 2.056E-01, 1.106E-01, 1.005E-01, 1.460E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.150E+02, 8.393E+02, 7.273E+02, 9.833E+02, 7.966E+02, 8.254E+02, 8.538E+02, 7.483E+02, 1.000E+03, 8.104E+02, 8.508E+02, 8.332E+02, 9.897E+02, 8.528E+02, 8.554E+02, 1.002E+03, 9.885E+02, 9.083E+02, 7.422E+02, 8.087E+02, 8.189E+02, 7.669E+02, 7.301E+02, 1.032E+03, 8.237E+02, 1.069E+03, 1.050E+03, 1.006E+03, 7.344E+02, 5.731E+02, 3.318E+02, 2.314E+02, 2.304E+02, 3.677E+02, 5.677E+02, 6.564E+02, 1.090E+03, 1.091E+03, 1.040E+03, 1.065E+03, 5.548E+02, 5.275E+02, 5.555E+02, 8.286E+02, 8.443E+02, 8.845E+02, 8.873E+02, 1.426E-02, 3.103E-02, 2.058E-01, 1.047E-01, 9.588E-02, 1.356E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 8.348E+02, 7.260E+02, 9.822E+02, 7.928E+02, 8.270E+02, 8.507E+02, 7.424E+02, 1.003E+03, 8.050E+02, 8.533E+02, 8.379E+02, 9.755E+02, 8.545E+02, 8.540E+02, 9.874E+02, 1.003E+03, 9.050E+02, 7.411E+02, 8.040E+02, 8.242E+02, 7.668E+02, 7.281E+02, 1.017E+03, 8.162E+02, 1.027E+03, 1.071E+03, 9.610E+02, 6.964E+02, 5.766E+02, 2.946E+02, 2.233E+02, 2.284E+02, 3.547E+02, 5.481E+02, 6.345E+02, 9.953E+02, 1.147E+03, 1.075E+03, 1.048E+03, 5.406E+02, 5.225E+02, 5.317E+02, 8.022E+02, 8.523E+02, 8.787E+02, 8.837E+02, 1.526E-03, 2.924E-02, 2.070E-01, 1.103E-01, 9.619E-02, 6.865E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+02, 8.389E+02, 7.254E+02, 9.932E+02, 7.970E+02, 8.289E+02, 8.630E+02, 7.472E+02, 1.013E+03, 8.232E+02, 8.575E+02, 8.401E+02, 9.934E+02, 8.514E+02, 8.594E+02, 1.013E+03, 9.983E+02, 9.169E+02, 7.427E+02, 8.094E+02, 8.274E+02, 7.646E+02, 7.280E+02, 1.063E+03, 8.337E+02, 1.101E+03, 1.113E+03, 1.056E+03, 8.084E+02, 5.833E+02, 3.455E+02, 2.385E+02, 2.386E+02, 3.816E+02, 5.684E+02, 6.749E+02, 1.168E+03, 1.010E+03, 1.057E+03, 1.054E+03, 5.241E+02, 5.143E+02, 5.366E+02, 8.118E+02, 8.507E+02, 8.787E+02, 8.779E+02, 3.460E-03, 2.130E-02, 2.060E-01, 1.109E-01, 1.004E-01, 1.241E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 8.415E+02, 7.298E+02, 9.900E+02, 8.040E+02, 8.283E+02, 8.603E+02, 7.531E+02, 1.015E+03, 8.198E+02, 8.510E+02, 8.441E+02, 9.974E+02, 8.601E+02, 8.638E+02, 1.007E+03, 1.011E+03, 9.220E+02, 7.473E+02, 8.149E+02, 8.281E+02, 7.724E+02, 7.318E+02, 1.035E+03, 8.277E+02, 1.064E+03, 1.094E+03, 1.063E+03, 8.542E+02, 6.187E+02, 3.493E+02, 2.386E+02, 2.375E+02, 3.748E+02, 5.526E+02, 6.588E+02, 1.190E+03, 1.079E+03, 1.072E+03, 1.101E+03, 5.521E+02, 5.294E+02, 5.493E+02, 8.317E+02, 8.616E+02, 8.907E+02, 8.942E+02, 1.366E-03, 1.428E-02, 2.061E-01, 1.110E-01, 1.041E-01, 1.181E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.750E+02, 8.448E+02, 7.335E+02, 9.928E+02, 8.027E+02, 8.306E+02, 8.657E+02, 7.557E+02, 1.017E+03, 8.169E+02, 8.612E+02, 8.432E+02, 9.756E+02, 8.588E+02, 8.708E+02, 9.874E+02, 1.006E+03, 9.067E+02, 7.497E+02, 8.143E+02, 8.329E+02, 7.758E+02, 7.354E+02, 1.016E+03, 8.226E+02, 1.100E+03, 1.120E+03, 9.291E+02, 6.782E+02, 5.890E+02, 3.076E+02, 2.323E+02, 2.279E+02, 3.652E+02, 5.264E+02, 6.420E+02, 1.055E+03, 1.144E+03, 1.041E+03, 1.047E+03, 5.195E+02, 5.410E+02, 5.721E+02, 8.513E+02, 8.571E+02, 8.861E+02, 8.935E+02, 2.985E-03, 2.896E-02, 2.067E-01, 1.107E-01, 9.605E-02, 8.310E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 8.420E+02, 7.329E+02, 9.988E+02, 7.980E+02, 8.368E+02, 8.597E+02, 7.496E+02, 1.024E+03, 8.103E+02, 8.632E+02, 8.388E+02, 9.688E+02, 8.487E+02, 8.487E+02, 9.868E+02, 1.033E+03, 9.088E+02, 7.501E+02, 8.122E+02, 8.283E+02, 7.693E+02, 7.363E+02, 1.009E+03, 8.202E+02, 1.059E+03, 1.134E+03, 9.251E+02, 7.305E+02, 6.288E+02, 3.046E+02, 2.301E+02, 2.276E+02, 3.574E+02, 5.448E+02, 6.533E+02, 1.107E+03, 1.155E+03, 1.087E+03, 1.045E+03, 5.216E+02, 5.333E+02, 5.320E+02, 8.136E+02, 8.430E+02, 8.687E+02, 8.694E+02, 4.129E-03, 1.832E-02, 2.069E-01, 1.084E-01, 1.014E-01, 7.738E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.050E+02, 8.403E+02, 7.312E+02, 9.986E+02, 8.009E+02, 8.331E+02, 8.582E+02, 7.510E+02, 1.028E+03, 8.248E+02, 8.555E+02, 8.363E+02, 9.831E+02, 8.465E+02, 8.465E+02, 1.010E+03, 1.012E+03, 9.163E+02, 7.470E+02, 8.151E+02, 8.220E+02, 7.643E+02, 7.351E+02, 1.039E+03, 8.345E+02, 1.128E+03, 1.146E+03, 9.624E+02, 7.792E+02, 6.096E+02, 3.713E+02, 2.418E+02, 2.402E+02, 3.781E+02, 5.641E+02, 7.106E+02, 1.163E+03, 1.105E+03, 1.111E+03, 1.063E+03, 5.208E+02, 5.207E+02, 5.280E+02, 7.307E+02, 8.412E+02, 8.649E+02, 8.898E+02, 9.683E-03, 2.493E-02, 2.060E-01, 1.068E-01, 9.857E-02, 1.250E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 8.394E+02, 7.329E+02, 1.010E+03, 8.072E+02, 8.334E+02, 8.620E+02, 7.554E+02, 1.032E+03, 8.252E+02, 8.572E+02, 8.386E+02, 9.840E+02, 8.610E+02, 8.597E+02, 1.004E+03, 1.018E+03, 9.241E+02, 7.499E+02, 8.203E+02, 8.227E+02, 7.695E+02, 7.374E+02, 1.031E+03, 8.311E+02, 1.077E+03, 1.100E+03, 9.920E+02, 7.762E+02, 5.761E+02, 3.297E+02, 2.407E+02, 2.416E+02, 3.814E+02, 5.689E+02, 6.715E+02, 1.093E+03, 1.146E+03, 1.098E+03, 1.052E+03, 5.380E+02, 5.335E+02, 5.594E+02, 8.320E+02, 8.538E+02, 8.893E+02, 8.951E+02, 4.561E-03, 3.203E-02, 2.059E-01, 1.095E-01, 9.533E-02, 1.273E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.350E+02, 8.427E+02, 7.355E+02, 9.906E+02, 8.034E+02, 8.288E+02, 8.630E+02, 7.564E+02, 9.857E+02, 8.144E+02, 8.436E+02, 8.442E+02, 9.923E+02, 8.626E+02, 8.552E+02, 1.019E+03, 9.758E+02, 9.033E+02, 7.523E+02, 8.145E+02, 8.323E+02, 7.718E+02, 7.391E+02, 1.045E+03, 8.334E+02, 1.055E+03, 1.094E+03, 9.418E+02, 7.068E+02, 5.940E+02, 3.462E+02, 2.307E+02, 2.294E+02, 3.772E+02, 5.458E+02, 6.844E+02, 1.027E+03, 1.134E+03, 1.085E+03, 1.035E+03, 5.339E+02, 5.397E+02, 5.434E+02, 8.443E+02, 8.505E+02, 8.732E+02, 8.821E+02, 1.009E-02, 3.324E-02, 2.057E-01, 1.075E-01, 9.490E-02, 1.385E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 8.404E+02, 7.361E+02, 9.737E+02, 8.022E+02, 8.252E+02, 8.612E+02, 7.575E+02, 1.010E+03, 8.224E+02, 8.578E+02, 8.435E+02, 1.010E+03, 8.570E+02, 8.543E+02, 1.027E+03, 1.003E+03, 9.100E+02, 7.514E+02, 8.107E+02, 8.307E+02, 7.700E+02, 7.379E+02, 1.054E+03, 8.336E+02, 1.085E+03, 1.142E+03, 9.695E+02, 7.897E+02, 6.530E+02, 3.455E+02, 2.339E+02, 2.346E+02, 3.717E+02, 5.654E+02, 6.529E+02, 1.077E+03, 1.161E+03, 1.088E+03, 1.061E+03, 5.236E+02, 5.266E+02, 5.343E+02, 8.505E+02, 8.428E+02, 8.641E+02, 8.752E+02, 8.583E-03, 6.085E-02, 2.070E-01, 1.080E-01, 8.006E-02, 7.116E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 8.496E+02, 7.405E+02, 1.008E+03, 8.079E+02, 8.308E+02, 8.781E+02, 7.674E+02, 1.031E+03, 8.297E+02, 8.582E+02, 8.380E+02, 9.892E+02, 8.576E+02, 8.743E+02, 1.013E+03, 1.021E+03, 9.279E+02, 7.573E+02, 8.204E+02, 8.292E+02, 7.710E+02, 7.440E+02, 1.045E+03, 8.436E+02, 1.036E+03, 1.082E+03, 9.950E+02, 8.069E+02, 6.217E+02, 3.821E+02, 2.476E+02, 2.448E+02, 3.876E+02, 5.848E+02, 7.565E+02, 1.176E+03, 1.076E+03, 1.075E+03, 1.092E+03, 5.485E+02, 5.126E+02, 5.392E+02, 8.355E+02, 8.513E+02, 8.856E+02, 9.006E+02, 7.713E-03, 3.951E-02, 2.059E-01, 1.088E-01, 9.218E-02, 1.317E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 8.529E+02, 7.448E+02, 9.887E+02, 8.123E+02, 8.354E+02, 8.708E+02, 7.666E+02, 1.011E+03, 8.354E+02, 8.669E+02, 8.369E+02, 1.000E+03, 8.535E+02, 8.697E+02, 1.014E+03, 9.988E+02, 9.060E+02, 7.595E+02, 8.226E+02, 8.316E+02, 7.787E+02, 7.477E+02, 1.059E+03, 8.492E+02, 1.101E+03, 1.131E+03, 1.043E+03, 7.645E+02, 6.530E+02, 3.803E+02, 2.423E+02, 2.509E+02, 3.875E+02, 5.498E+02, 7.267E+02, 1.161E+03, 1.094E+03, 1.054E+03, 1.053E+03, 5.666E+02, 5.320E+02, 5.509E+02, 8.390E+02, 8.547E+02, 8.902E+02, 8.884E+02, 4.249E-04, 1.891E-02, 2.064E-01, 1.120E-01, 1.027E-01, 1.047E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 8.546E+02, 7.493E+02, 1.010E+03, 8.229E+02, 8.437E+02, 8.789E+02, 7.775E+02, 1.049E+03, 8.522E+02, 8.868E+02, 8.383E+02, 1.002E+03, 8.622E+02, 8.760E+02, 1.012E+03, 1.040E+03, 9.219E+02, 7.647E+02, 8.331E+02, 8.324E+02, 7.861E+02, 7.532E+02, 1.048E+03, 8.579E+02, 1.047E+03, 1.078E+03, 1.020E+03, 8.535E+02, 6.689E+02, 3.801E+02, 2.550E+02, 2.605E+02, 4.087E+02, 5.775E+02, 8.831E+02, 1.160E+03, 1.043E+03, 1.046E+03, 1.078E+03, 5.744E+02, 5.357E+02, 5.624E+02, 8.153E+02, 8.689E+02, 8.816E+02, 8.900E+02, 2.862E-03, 1.266E-02, 2.070E-01, 1.108E-01, 1.061E-01, 7.025E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 8.690E+02, 7.558E+02, 1.021E+03, 8.318E+02, 8.618E+02, 9.007E+02, 7.800E+02, 1.047E+03, 8.514E+02, 8.906E+02, 8.478E+02, 9.925E+02, 8.702E+02, 8.888E+02, 1.009E+03, 1.029E+03, 9.252E+02, 7.719E+02, 8.429E+02, 8.381E+02, 7.890E+02, 7.606E+02, 1.051E+03, 8.549E+02, 1.074E+03, 1.121E+03, 1.093E+03, 7.585E+02, 6.093E+02, 3.394E+02, 2.613E+02, 2.558E+02, 4.101E+02, 6.112E+02, 6.969E+02, 1.186E+03, 1.091E+03, 1.041E+03, 1.058E+03, 5.740E+02, 5.506E+02, 5.736E+02, 8.049E+02, 8.668E+02, 9.063E+02, 9.088E+02, 2.188E-03, 1.626E-02, 2.060E-01, 1.118E-01, 1.031E-01, 1.254E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 8.691E+02, 7.599E+02, 1.016E+03, 8.298E+02, 8.553E+02, 8.850E+02, 7.849E+02, 1.026E+03, 8.451E+02, 8.754E+02, 8.667E+02, 9.913E+02, 8.865E+02, 8.873E+02, 1.017E+03, 1.017E+03, 9.367E+02, 7.764E+02, 8.396E+02, 8.516E+02, 7.976E+02, 7.627E+02, 1.053E+03, 8.568E+02, 1.074E+03, 1.125E+03, 1.006E+03, 7.068E+02, 6.076E+02, 3.315E+02, 2.520E+02, 2.475E+02, 3.955E+02, 5.725E+02, 6.926E+02, 1.141E+03, 1.164E+03, 1.081E+03, 1.052E+03, 5.612E+02, 5.537E+02, 5.656E+02, 8.668E+02, 8.790E+02, 9.200E+02, 9.276E+02, 5.730E-03, 3.781E-02, 2.069E-01, 1.103E-01, 9.241E-02, 7.612E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 8.616E+02, 7.608E+02, 9.939E+02, 8.255E+02, 8.512E+02, 8.714E+02, 7.758E+02, 1.007E+03, 8.343E+02, 8.671E+02, 8.667E+02, 1.004E+03, 8.799E+02, 8.684E+02, 1.013E+03, 1.008E+03, 9.262E+02, 7.751E+02, 8.339E+02, 8.548E+02, 7.951E+02, 7.628E+02, 1.054E+03, 8.488E+02, 1.075E+03, 1.145E+03, 1.052E+03, 8.374E+02, 6.603E+02, 3.224E+02, 2.460E+02, 2.445E+02, 3.959E+02, 5.675E+02, 6.920E+02, 1.105E+03, 1.102E+03, 1.068E+03, 1.060E+03, 5.633E+02, 5.572E+02, 5.609E+02, 8.362E+02, 8.729E+02, 8.983E+02, 9.005E+02, 1.794E-03, 1.671E-02, 2.072E-01, 1.109E-01, 1.018E-01, 5.881E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 8.495E+02, 7.535E+02, 9.796E+02, 8.138E+02, 8.390E+02, 8.613E+02, 7.620E+02, 9.856E+02, 8.194E+02, 8.615E+02, 8.573E+02, 9.995E+02, 8.575E+02, 8.578E+02, 1.004E+03, 9.879E+02, 9.253E+02, 7.667E+02, 8.219E+02, 8.446E+02, 7.840E+02, 7.559E+02, 1.038E+03, 8.371E+02, 1.062E+03, 1.120E+03, 1.017E+03, 6.916E+02, 5.960E+02, 3.223E+02, 2.337E+02, 2.306E+02, 3.676E+02, 5.611E+02, 6.544E+02, 1.045E+03, 1.153E+03, 1.096E+03, 1.081E+03, 5.106E+02, 5.346E+02, 5.502E+02, 7.681E+02, 8.523E+02, 8.763E+02, 8.795E+02, 1.206E-02, 3.981E-02, 2.069E-01, 1.071E-01, 9.132E-02, 7.544E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 8.450E+02, 7.435E+02, 9.838E+02, 8.026E+02, 8.326E+02, 8.652E+02, 7.555E+02, 1.010E+03, 8.120E+02, 8.505E+02, 8.441E+02, 9.774E+02, 8.560E+02, 8.561E+02, 9.882E+02, 1.012E+03, 9.098E+02, 7.573E+02, 8.125E+02, 8.316E+02, 7.730E+02, 7.465E+02, 1.004E+03, 8.243E+02, 1.090E+03, 1.133E+03, 9.798E+02, 6.950E+02, 5.721E+02, 3.797E+02, 2.289E+02, 2.321E+02, 3.639E+02, 5.583E+02, 6.506E+02, 1.037E+03, 1.138E+03, 1.109E+03, 1.077E+03, 5.135E+02, 5.176E+02, 5.275E+02, 8.433E+02, 8.456E+02, 8.660E+02, 8.759E+02, 6.870E-03, 2.527E-02, 2.064E-01, 1.086E-01, 9.820E-02, 9.986E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 8.437E+02, 7.424E+02, 9.891E+02, 8.034E+02, 8.305E+02, 8.668E+02, 7.670E+02, 1.006E+03, 8.264E+02, 8.615E+02, 8.425E+02, 9.922E+02, 8.600E+02, 8.659E+02, 1.033E+03, 1.004E+03, 9.209E+02, 7.556E+02, 8.149E+02, 8.300E+02, 7.709E+02, 7.441E+02, 1.054E+03, 8.444E+02, 1.110E+03, 1.112E+03, 9.861E+02, 7.191E+02, 5.718E+02, 3.584E+02, 2.446E+02, 2.428E+02, 3.825E+02, 5.846E+02, 6.522E+02, 1.065E+03, 1.073E+03, 1.110E+03, 1.107E+03, 5.483E+02, 5.287E+02, 5.310E+02, 8.497E+02, 8.488E+02, 8.818E+02, 8.863E+02, 7.261E-03, 2.217E-02, 2.067E-01, 1.093E-01, 1.011E-01, 8.384E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 8.490E+02, 7.484E+02, 9.907E+02, 8.125E+02, 8.447E+02, 8.780E+02, 7.741E+02, 1.026E+03, 8.397E+02, 8.789E+02, 8.480E+02, 1.002E+03, 8.626E+02, 8.771E+02, 1.006E+03, 1.007E+03, 9.188E+02, 7.610E+02, 8.236E+02, 8.341E+02, 7.788E+02, 7.499E+02, 1.044E+03, 8.484E+02, 1.039E+03, 1.080E+03, 1.063E+03, 7.334E+02, 6.374E+02, 3.242E+02, 2.488E+02, 2.483E+02, 3.868E+02, 5.762E+02, 6.832E+02, 1.171E+03, 1.100E+03, 1.054E+03, 1.035E+03, 5.765E+02, 5.417E+02, 5.574E+02, 8.591E+02, 8.626E+02, 8.915E+02, 8.892E+02, 1.541E-03, 2.891E-03, 2.069E-01, 1.104E-01, 1.082E-01, 7.461E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 8.595E+02, 7.521E+02, 1.010E+03, 8.210E+02, 8.485E+02, 8.860E+02, 7.766E+02, 1.044E+03, 8.422E+02, 8.770E+02, 8.487E+02, 1.003E+03, 8.657E+02, 8.799E+02, 1.020E+03, 1.027E+03, 9.127E+02, 7.668E+02, 8.307E+02, 8.370E+02, 7.832E+02, 7.543E+02, 1.053E+03, 8.509E+02, 1.067E+03, 1.092E+03, 1.036E+03, 7.788E+02, 6.859E+02, 3.443E+02, 2.538E+02, 2.557E+02, 4.054E+02, 5.457E+02, 7.516E+02, 1.154E+03, 1.099E+03, 1.066E+03, 1.053E+03, 5.423E+02, 5.392E+02, 5.634E+02, 8.713E+02, 8.664E+02, 8.915E+02, 8.878E+02, 7.879E-03, 3.124E-02, 2.061E-01, 1.087E-01, 9.558E-02, 1.184E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 8.624E+02, 7.559E+02, 1.022E+03, 8.243E+02, 8.482E+02, 8.784E+02, 7.782E+02, 1.052E+03, 8.433E+02, 8.734E+02, 8.510E+02, 1.007E+03, 8.667E+02, 8.724E+02, 1.023E+03, 1.034E+03, 9.215E+02, 7.719E+02, 8.366E+02, 8.391E+02, 7.878E+02, 7.576E+02, 1.057E+03, 8.493E+02, 1.061E+03, 1.126E+03, 1.053E+03, 7.554E+02, 6.401E+02, 3.614E+02, 2.474E+02, 2.534E+02, 4.074E+02, 5.504E+02, 6.800E+02, 1.129E+03, 1.138E+03, 1.111E+03, 1.082E+03, 5.766E+02, 5.420E+02, 5.784E+02, 8.661E+02, 8.638E+02, 8.825E+02, 8.901E+02, 2.680E-03, 1.591E-02, 2.063E-01, 1.113E-01, 1.039E-01, 1.061E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 8.500E+02, 7.523E+02, 1.021E+03, 8.177E+02, 8.418E+02, 8.632E+02, 7.668E+02, 1.040E+03, 8.317E+02, 8.619E+02, 8.485E+02, 9.950E+02, 8.580E+02, 8.558E+02, 1.021E+03, 1.031E+03, 9.204E+02, 7.670E+02, 8.306E+02, 8.351E+02, 7.808E+02, 7.549E+02, 1.043E+03, 8.369E+02, 1.073E+03, 1.105E+03, 1.033E+03, 7.319E+02, 6.434E+02, 3.624E+02, 2.421E+02, 2.390E+02, 3.875E+02, 5.467E+02, 6.558E+02, 1.116E+03, 1.115E+03, 1.102E+03, 1.068E+03, 5.790E+02, 5.461E+02, 5.539E+02, 7.707E+02, 8.617E+02, 8.692E+02, 8.776E+02, 2.899E-03, 2.552E-02, 2.062E-01, 1.103E-01, 9.854E-02, 1.124E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 8.493E+02, 7.509E+02, 1.017E+03, 8.201E+02, 8.403E+02, 8.755E+02, 7.739E+02, 1.040E+03, 8.427E+02, 8.683E+02, 8.448E+02, 1.009E+03, 8.576E+02, 8.717E+02, 1.026E+03, 1.035E+03, 9.221E+02, 7.671E+02, 8.320E+02, 8.311E+02, 7.808E+02, 7.550E+02, 1.062E+03, 8.552E+02, 1.112E+03, 1.165E+03, 1.018E+03, 7.534E+02, 6.134E+02, 3.605E+02, 2.548E+02, 2.479E+02, 3.967E+02, 5.672E+02, 6.664E+02, 1.132E+03, 1.193E+03, 1.100E+03, 1.070E+03, 5.572E+02, 5.454E+02, 5.495E+02, 8.446E+02, 8.581E+02, 8.823E+02, 8.981E+02, 1.236E-03, 1.771E-02, 2.067E-01, 1.118E-01, 1.025E-01, 8.490E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 8.520E+02, 7.537E+02, 1.005E+03, 8.253E+02, 8.464E+02, 8.731E+02, 7.773E+02, 1.021E+03, 8.464E+02, 8.811E+02, 8.476E+02, 1.028E+03, 8.699E+02, 8.724E+02, 1.037E+03, 1.006E+03, 9.332E+02, 7.678E+02, 8.349E+02, 8.335E+02, 7.836E+02, 7.578E+02, 1.073E+03, 8.600E+02, 1.082E+03, 1.121E+03, 1.015E+03, 7.766E+02, 6.368E+02, 3.306E+02, 2.557E+02, 2.473E+02, 3.972E+02, 6.019E+02, 7.140E+02, 1.082E+03, 1.045E+03, 1.080E+03, 1.088E+03, 5.661E+02, 5.682E+02, 5.725E+02, 8.163E+02, 8.577E+02, 8.832E+02, 8.969E+02, 2.621E-03, 2.797E-02, 2.066E-01, 1.116E-01, 9.730E-02, 9.287E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 8.542E+02, 7.552E+02, 1.017E+03, 8.251E+02, 8.502E+02, 8.779E+02, 7.759E+02, 1.050E+03, 8.414E+02, 8.760E+02, 8.539E+02, 1.008E+03, 8.757E+02, 8.730E+02, 1.012E+03, 1.034E+03, 9.286E+02, 7.693E+02, 8.359E+02, 8.425E+02, 7.858E+02, 7.588E+02, 1.045E+03, 8.477E+02, 1.021E+03, 1.075E+03, 1.007E+03, 7.413E+02, 6.407E+02, 3.206E+02, 2.446E+02, 2.484E+02, 3.874E+02, 5.994E+02, 6.732E+02, 1.152E+03, 1.100E+03, 1.081E+03, 1.050E+03, 5.608E+02, 5.606E+02, 5.650E+02, 8.655E+02, 8.612E+02, 8.920E+02, 8.933E+02, 1.375E-03, 2.350E-02, 2.066E-01, 1.113E-01, 9.972E-02, 9.165E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.050E+02, 8.554E+02, 7.514E+02, 1.006E+03, 8.177E+02, 8.392E+02, 8.748E+02, 7.659E+02, 1.006E+03, 8.245E+02, 8.507E+02, 8.535E+02, 9.925E+02, 8.667E+02, 8.690E+02, 1.016E+03, 9.991E+02, 9.255E+02, 7.657E+02, 8.286E+02, 8.414E+02, 7.824E+02, 7.537E+02, 1.048E+03, 8.376E+02, 1.065E+03, 1.137E+03, 8.689E+02, 7.267E+02, 6.022E+02, 3.336E+02, 2.399E+02, 2.414E+02, 3.771E+02, 5.815E+02, 6.578E+02, 1.106E+03, 1.156E+03, 1.099E+03, 1.064E+03, 5.621E+02, 5.514E+02, 5.568E+02, 8.004E+02, 8.570E+02, 8.830E+02, 8.972E+02, 4.375E-03, 5.038E-02, 2.062E-01, 1.102E-01, 8.559E-02, 1.146E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 8.511E+02, 7.494E+02, 1.001E+03, 8.163E+02, 8.406E+02, 8.731E+02, 7.741E+02, 1.041E+03, 8.398E+02, 8.854E+02, 8.506E+02, 1.009E+03, 8.651E+02, 8.737E+02, 1.013E+03, 1.031E+03, 9.250E+02, 7.629E+02, 8.272E+02, 8.368E+02, 7.791E+02, 7.509E+02, 1.057E+03, 8.535E+02, 1.094E+03, 1.108E+03, 1.074E+03, 7.049E+02, 5.952E+02, 3.907E+02, 2.524E+02, 2.500E+02, 3.900E+02, 5.991E+02, 6.799E+02, 1.121E+03, 1.103E+03, 1.073E+03, 1.087E+03, 5.716E+02, 5.267E+02, 5.566E+02, 8.168E+02, 8.527E+02, 8.861E+02, 9.078E+02, 1.325E-02, 2.415E-02, 2.069E-01, 1.048E-01, 9.746E-02, 7.494E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 8.637E+02, 7.576E+02, 1.030E+03, 8.252E+02, 8.593E+02, 8.935E+02, 7.851E+02, 1.057E+03, 8.502E+02, 8.951E+02, 8.568E+02, 1.008E+03, 8.798E+02, 8.857E+02, 1.014E+03, 1.049E+03, 9.369E+02, 7.739E+02, 8.395E+02, 8.440E+02, 7.948E+02, 7.614E+02, 1.043E+03, 8.603E+02, 1.060E+03, 1.112E+03, 1.110E+03, 8.781E+02, 5.972E+02, 3.409E+02, 2.595E+02, 2.574E+02, 4.075E+02, 5.768E+02, 7.573E+02, 1.174E+03, 1.046E+03, 1.087E+03, 1.094E+03, 5.987E+02, 5.504E+02, 5.790E+02, 8.668E+02, 8.716E+02, 9.062E+02, 9.157E+02, 9.427E-04, 9.039E-03, 2.068E-01, 1.107E-01, 1.062E-01, 7.992E-04, 0.000E+00, 0.000E+00, 0.000E+00
