s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 1.6804032E+002, 1.3603592E-038, 1.0679826E-042, 3.7326943E-048, 9.2200773E-024, 3.4056477E-027, 6.6852605E-034, 2.7542565E-021, 2.0477055E-024, 3.3839955E-031, 2.3308330E-021, 3.0830476E-025, 3.7122546E-032, 2.5465638E-041, 3.3250759E-045, 1.9770240E-052, 1.4115311E-066, 1.6066653E-071, 2.5874411E-079, 1.9703222E-044, 9.7858945E-046, 4.0196382E-044, 1.5019132E-004, 3.2701665E-008, 2.2639472E-013, 3.6451990E-002, 1.3045943E-003, 2.4327264E-009, 2.6977528E-003, 2.1430370E-003, 7.7273547E-005, 1.0703275E-008, 2.6059451E-011, 1.9032391E-008, 8.5363402E-003, 8.1670395E-003, 6.0270326E-003, 2.0341656E-021, 2.6076266E-020, 2.7203541E-019
 1.6902769E+002, 5.2504886E-039, 7.3883344E-043, 4.1887227E-049, 2.5259678E-024, 5.1375327E-028, 4.1609139E-035, 9.3761708E-022, 4.0653068E-025, 1.4102993E-031, 8.0197043E-022, 6.2410258E-025, 1.2972994E-031, 6.8928803E-042, 1.2047624E-045, 9.3865833E-053, 1.3151398E-067, 3.0256512E-072, 3.0084641E-080, 2.4108207E-044, 2.4260645E-046, 4.9665373E-045, 1.8814988E-005, 6.7026513E-008, 3.7482635E-013, 3.2622211E-002, 3.3451612E-003, 8.8171418E-007, 2.1173140E-003, 1.5511364E-003, 2.0191695E-004, 5.9467255E-009, 1.1116676E-011, 3.1455173E-007, 9.4093691E-003, 1.4010893E-002, 7.9375286E-003, 5.9263951E-022, 6.3359119E-021, 4.0013435E-019
 1.7001506E+002, 1.4643991E-039, 1.2760677E-043, 1.0157388E-049, 7.1455631E-025, 7.4264657E-029, 6.6002505E-036, 3.1842813E-022, 3.2411056E-026, 2.2223017E-031, 2.2257790E-022, 1.3188248E-025, 2.9633201E-032, 1.8781359E-042, 1.2591491E-046, 2.4955279E-054, 1.4162472E-068, 3.6882205E-073, 8.7436215E-081, 4.2244849E-044, 1.6841523E-046, 8.7289058E-046, 4.8570469E-006, 1.3716074E-008, 5.2835723E-014, 2.0736414E-002, 5.0325354E-003, 8.2101897E-007, 2.8442512E-003, 1.9742530E-004, 9.3830265E-006, 3.8150323E-009, 2.6701453E-011, 3.4427488E-006, 1.4619393E-002, 1.3542479E-002, 1.7828606E-003, 1.8913165E-022, 3.3715323E-021, 7.6798362E-018
 1.7100243E+002, 3.4682645E-040, 6.1508060E-045, 2.4864072E-051, 2.0288265E-025, 1.1779540E-029, 8.1353364E-037, 1.1435385E-022, 9.1117355E-027, 5.5194544E-031, 6.7632645E-023, 2.6853961E-026, 4.2830163E-032, 4.9454333E-043, 1.6287820E-047, 1.4485329E-055, 1.7364105E-069, 3.2432486E-074, 6.0697382E-081, 4.9454904E-044, 2.0083911E-046, 6.2758196E-046, 6.5864324E-007, 1.0701751E-009, 1.1906876E-013, 2.1446238E-003, 3.8107933E-004, 1.2582813E-006, 9.2711896E-004, 1.0847600E-005, 6.0011394E-007, 4.5070516E-009, 2.4948499E-010, 8.8655492E-007, 1.3075825E-002, 9.0029960E-003, 9.8777152E-005, 8.6826285E-023, 3.3711060E-020, 7.7787752E-017
 1.7203681E+002, 7.4157908E-041, 3.2713497E-046, 1.0892942E-052, 5.4173420E-026, 2.5650928E-030, 7.9033863E-038, 4.1796178E-023, 3.2456238E-026, 6.2844325E-031, 2.3082178E-023, 1.2556139E-026, 1.6204946E-033, 1.4041973E-043, 3.1381478E-048, 2.3511054E-055, 2.5671119E-070, 3.5567217E-075, 1.9172591E-082, 2.7188032E-044, 6.0484545E-047, 1.0722187E-045, 2.4737292E-007, 1.6885464E-010, 1.3114895E-014, 1.1571158E-002, 8.3898324E-004, 8.2184941E-007, 1.3438384E-003, 1.5542553E-005, 5.6732315E-008, 1.4875416E-007, 3.1564716E-010, 1.0230536E-007, 1.4375305E-002, 9.0115084E-003, 5.2454025E-005, 2.5232556E-022, 2.5722489E-019, 2.7969573E-016
 1.7302418E+002, 1.3565853E-041, 6.0215692E-047, 1.0149871E-050, 1.3068548E-026, 4.1828883E-031, 1.4432178E-038, 1.4893960E-023, 2.9969477E-026, 6.1565429E-031, 6.9766743E-024, 2.5018552E-027, 4.1399881E-035, 3.7132340E-044, 1.1124775E-048, 5.3319521E-056, 5.0115999E-071, 1.7570962E-075, 2.8051059E-081, 6.4693879E-045, 2.0194387E-048, 2.6649922E-046, 1.2867074E-007, 1.7348442E-011, 3.0204829E-016, 1.1008110E-002, 3.0642232E-004, 6.0743539E-008, 7.3843979E-004, 2.2078552E-006, 1.4994757E-006, 2.4384979E-006, 5.0308462E-010, 1.0766278E-007, 1.8595858E-002, 8.9676292E-003, 1.2501836E-003, 5.5579659E-022, 4.6443401E-019, 1.5616189E-016
 1.7401155E+002, 3.8066102E-042, 4.2420259E-047, 1.1231300E-049, 3.2118567E-027, 7.3275109E-032, 2.7518665E-039, 5.4683840E-024, 1.1665170E-026, 1.3290694E-031, 1.7280499E-024, 1.5120127E-028, 2.1560051E-036, 9.0777033E-045, 4.1952063E-049, 3.5772512E-056, 1.4987534E-071, 1.4089648E-075, 8.2098073E-082, 1.6285795E-045, 2.4374215E-049, 1.7930388E-047, 1.2518477E-009, 2.9109886E-014, 1.0335771E-017, 8.0462874E-003, 3.2548252E-004, 3.4454255E-008, 1.1984722E-004, 3.8889451E-006, 1.5453731E-007, 1.6609807E-005, 4.9315436E-007, 1.4305438E-008, 1.5764952E-002, 3.4018142E-003, 1.1291531E-003, 4.0924402E-022, 2.8460769E-019, 1.7019911E-016
 1.7504594E+002, 1.0099505E-042, 6.3912942E-046, 2.9103596E-049, 8.0954942E-028, 1.5218290E-032, 9.3102729E-041, 1.9630851E-024, 3.1536309E-027, 1.0977542E-032, 3.8002441E-025, 1.9249533E-029, 3.8637277E-037, 2.1635167E-045, 7.6668986E-050, 2.6419593E-056, 5.5902478E-072, 6.3400903E-076, 2.7319906E-083, 2.5997638E-046, 2.8170511E-049, 1.7051366E-048, 6.0734703E-010, 1.3619334E-013, 4.3055894E-018, 7.1397361E-003, 1.3472915E-003, 1.0867018E-007, 4.1565645E-005, 1.1013941E-005, 1.6217212E-005, 5.0825943E-005, 1.3814725E-005, 2.1542927E-005, 9.0236328E-003, 9.5253830E-004, 3.4077472E-005, 7.1928132E-022, 3.0649769E-018, 2.8950157E-014
 1.7603331E+002, 6.2682834E-043, 5.0821064E-045, 2.6465399E-049, 2.0681823E-028, 6.2321599E-033, 4.9638764E-042, 6.9854556E-025, 5.9607217E-028, 4.9474930E-034, 9.0736662E-026, 3.9657456E-030, 3.9367039E-038, 5.2089719E-046, 1.3716136E-050, 4.7008131E-056, 2.9356478E-072, 1.1259841E-076, 5.3953775E-083, 1.8603742E-047, 3.3216158E-048, 5.6464026E-049, 2.7503596E-012, 1.0526442E-015, 7.3313057E-018, 5.9000882E-003, 9.7869253E-004, 1.5131630E-008, 1.9216027E-005, 2.3114866E-005, 1.2114893E-005, 9.7028329E-005, 4.1874353E-005, 1.5981178E-004, 1.0366499E-003, 7.2644936E-004, 2.1528809E-005, 1.1928792E-020, 6.5148871E-017, 2.8091573E-013
 1.7702068E+002, 6.1147698E-043, 4.9053727E-045, 6.3069917E-050, 5.3124242E-029, 4.6677528E-033, 1.9653417E-041, 2.4937180E-025, 2.2438053E-028, 1.5808932E-034, 2.0142611E-026, 1.0046031E-030, 2.4105867E-039, 1.7303413E-046, 4.2072704E-051, 1.2288976E-056, 1.5193459E-072, 1.4563595E-076, 3.3846766E-083, 2.0931131E-048, 9.0872847E-048, 1.0522923E-048, 5.6316377E-013, 6.3951263E-015, 4.4899630E-017, 4.3345385E-003, 2.1218747E-004, 5.1253872E-009, 1.2578571E-005, 3.1920372E-005, 1.5002255E-008, 2.2833489E-004, 7.8489042E-005, 3.1922599E-005, 8.2678604E-003, 7.5349817E-004, 2.0149616E-003, 1.7204050E-019, 3.5153108E-016, 1.6757770E-013
 1.7800805E+002, 1.5152337E-043, 1.4207940E-045, 1.4571023E-051, 1.3940128E-029, 2.6898829E-033, 2.7396504E-041, 8.3219260E-026, 7.4087176E-029, 4.3269860E-035, 4.2422954E-027, 2.7350250E-031, 2.5241727E-039, 7.3262923E-047, 7.4167465E-052, 3.7418204E-058, 6.5789336E-073, 1.1038749E-076, 4.8799291E-084, 1.2744870E-048, 1.4189223E-048, 1.3206827E-048, 7.6566694E-014, 1.1724213E-014, 4.9880953E-017, 3.4965717E-003, 5.3543942E-004, 2.7243170E-008, 9.5507459E-006, 1.2522863E-005, 1.8741760E-009, 9.9265182E-004, 5.8861401E-004, 5.7667322E-004, 2.2745690E-002, 1.2592815E-002, 6.4042044E-003, 1.6678463E-018, 8.1702992E-016, 2.1830610E-013
 1.7904244E+002, 2.1777059E-044, 1.6165868E-046, 4.8713435E-052, 3.9750199E-030, 1.3282572E-033, 1.0455411E-041, 2.5737933E-026, 1.0840738E-029, 8.3548319E-036, 7.7134633E-028, 4.5970721E-032, 1.7278121E-040, 7.5991886E-047, 4.9706417E-051, 8.6767199E-058, 2.2167925E-073, 1.9460063E-077, 1.0408929E-084, 7.3709315E-048, 1.4922600E-048, 3.3198894E-050, 7.2468496E-014, 4.7882223E-015, 6.7829098E-017, 2.8039771E-003, 3.0452740E-004, 4.1852115E-008, 1.2375215E-005, 2.7159282E-005, 2.3398680E-009, 4.2960076E-003, 4.5887613E-003, 3.7961652E-003, 3.4140221E-002, 2.6104712E-002, 6.2481253E-003, 1.2190068E-017, 4.7967273E-016, 8.6712630E-014
 1.8002980E+002, 8.5440850E-045, 6.2259966E-048, 1.9185396E-053, 1.1303293E-030, 1.0065634E-033, 4.6449384E-042, 7.5880406E-027, 9.7791188E-031, 1.0225092E-036, 1.2730840E-028, 4.8238980E-033, 5.3234184E-041, 1.6984566E-046, 5.9243446E-050, 3.5179662E-057, 8.6987430E-074, 1.9756726E-078, 5.7097165E-085, 1.9547219E-047, 3.0318449E-049, 2.9465104E-050, 1.1352583E-013, 1.4910719E-014, 8.2671345E-017, 2.2825612E-003, 3.5384048E-004, 2.9985721E-008, 2.8496472E-005, 3.1025471E-006, 1.3324863E-009, 9.7946412E-003, 6.6763252E-003, 5.4328454E-003, 3.6652998E-002, 2.0843612E-002, 3.7222784E-004, 6.7255908E-017, 5.0704510E-016, 5.0581738E-015
 1.8101717E+002, 3.4526867E-045, 2.6584903E-049, 1.2231849E-054, 3.5875771E-031, 2.8996931E-034, 2.0636436E-042, 2.1586035E-027, 1.2413944E-031, 6.0422908E-038, 2.3710809E-029, 7.1962139E-034, 8.6071234E-041, 1.3468704E-046, 6.9845934E-050, 4.7391845E-057, 3.1105430E-074, 9.0099915E-079, 1.1279724E-084, 1.7362267E-047, 1.9780361E-050, 1.2770123E-048, 1.0868450E-013, 5.8574949E-015, 7.6343915E-017, 1.8423270E-003, 2.3774268E-004, 1.1738929E-008, 1.8973346E-005, 2.2989285E-008, 2.9027396E-010, 1.4001122E-002, 7.1460972E-003, 7.1320562E-003, 3.9335773E-002, 2.3341724E-002, 1.3283786E-004, 1.5508033E-016, 8.5594019E-016, 2.9979666E-015
 1.8200454E+002, 1.2956017E-045, 2.1476086E-050, 5.2655118E-056, 1.1248844E-031, 7.8238907E-035, 7.1250619E-042, 5.8322185E-028, 1.2724273E-031, 7.3827364E-038, 4.2828695E-030, 1.1843868E-034, 1.7781492E-040, 6.2172721E-047, 2.2551170E-050, 9.2714738E-057, 1.0029780E-074, 2.5263266E-079, 8.2024786E-086, 1.0883168E-047, 2.2654599E-050, 1.6553896E-047, 1.8385220E-013, 7.5710279E-016, 3.5624877E-017, 1.2158381E-003, 1.3892226E-005, 6.1053743E-010, 1.1063497E-005, 7.1483724E-007, 7.9783966E-010, 1.5900566E-002, 1.0864491E-002, 7.2330699E-003, 4.1135345E-002, 2.6183323E-002, 1.5004231E-004, 1.2402935E-016, 6.7070201E-016, 1.4723986E-015
 1.8303893E+002, 3.9506205E-046, 3.9822377E-051, 1.8639921E-057, 3.3779544E-032, 2.8422163E-035, 5.1450147E-042, 1.4289296E-028, 6.5087129E-032, 7.7722247E-038, 6.8013856E-031, 1.9333075E-035, 1.8528252E-040, 1.4522591E-047, 1.2895421E-051, 8.6486781E-058, 3.3172760E-075, 1.4388955E-079, 2.4759398E-086, 5.2244717E-048, 3.4281765E-049, 1.5778823E-046, 3.0686655E-013, 2.4321515E-016, 2.7089541E-018, 3.0777587E-004, 1.4106819E-007, 8.3641840E-010, 9.8436383E-006, 1.6064776E-006, 8.2623927E-011, 1.6083684E-002, 1.3287591E-002, 1.0034386E-002, 4.2579678E-002, 5.4448767E-003, 8.7789079E-005, 1.0475865E-016, 3.0560695E-016, 7.0649608E-016
 1.8402630E+002, 1.0831032E-046, 1.5435625E-051, 8.1506069E-059, 1.0331837E-032, 8.6963481E-036, 9.7512246E-043, 3.2558754E-029, 1.3356586E-032, 4.0720420E-039, 9.3591259E-032, 1.8255275E-036, 1.8643382E-041, 2.4229610E-048, 5.9643888E-053, 1.5633816E-059, 1.0868808E-075, 1.9890588E-079, 5.8037122E-086, 7.1717426E-048, 3.1304438E-048, 4.5615874E-048, 9.1365104E-014, 2.6477994E-016, 2.7468964E-018, 2.2461022E-004, 2.8917568E-006, 1.7945527E-010, 7.7622844E-006, 9.6548125E-007, 1.7094988E-009, 1.7068641E-002, 1.4687018E-002, 1.0838217E-002, 4.4547113E-002, 1.1111866E-002, 1.0383093E-004, 8.1652883E-017, 1.0843887E-016, 4.2744599E-016
 1.8503816E+002, 3.1051420E-047, 2.9688546E-052, 1.0752603E-059, 3.2706114E-033, 4.8819444E-036, 9.3739803E-043, 7.2261222E-030, 2.3268318E-033, 1.1047622E-039, 1.6256932E-032, 4.1319903E-037, 6.7425522E-043, 4.8545077E-049, 1.4916894E-053, 5.8805730E-060, 4.3123078E-076, 1.0207616E-079, 5.9313367E-086, 1.4822762E-047, 3.0745359E-048, 1.9927322E-048, 6.9048825E-014, 4.2413203E-016, 4.9995671E-018, 7.5799585E-005, 5.6778494E-006, 3.9208343E-010, 3.5662175E-006, 4.3916061E-009, 6.2043328E-009, 1.8992684E-002, 1.4357249E-002, 6.6170574E-003, 4.7056473E-002, 3.8234092E-002, 2.2713157E-003, 4.1069426E-017, 3.9620191E-017, 2.6375388E-016
 1.8600951E+002, 9.8811558E-048, 8.2131087E-053, 1.7617291E-060, 9.9701211E-034, 1.7758526E-036, 4.3620164E-042, 1.6904396E-030, 4.6785095E-034, 1.3676466E-039, 2.5288970E-033, 1.3909609E-037, 4.9278997E-044, 1.6189174E-049, 7.3101102E-054, 5.4217345E-058, 1.8669875E-076, 3.7481555E-080, 2.8080134E-086, 2.8664276E-047, 2.7962220E-048, 3.1130631E-048, 1.5769702E-014, 2.2751698E-016, 2.9995047E-018, 4.3417150E-005, 6.2057916E-006, 2.8213423E-011, 1.2878038E-006, 6.4182949E-008, 4.2331006E-011, 2.1262567E-002, 1.3787551E-002, 5.2691559E-003, 4.9237052E-002, 4.7121297E-002, 9.4672413E-003, 2.2440288E-017, 2.3078294E-017, 1.4286986E-016
 1.8702712E+002, 2.7359713E-048, 1.4806922E-053, 6.3124137E-061, 2.6260205E-034, 3.9689341E-037, 3.0520491E-042, 4.1491472E-031, 2.3730096E-034, 1.1640900E-039, 3.7260062E-034, 4.2469493E-038, 3.7202046E-045, 8.7243959E-050, 3.5659896E-053, 9.5424348E-058, 8.8152273E-077, 9.3756106E-081, 7.3679447E-088, 1.7835479E-047, 8.8290210E-049, 7.9631030E-048, 1.7246367E-015, 5.3282387E-017, 2.6043907E-019, 3.1455882E-005, 3.3785252E-007, 1.0268204E-012, 5.6132272E-007, 2.3675095E-007, 3.3364211E-013, 2.2711333E-002, 1.3697531E-002, 7.9615267E-003, 5.1886884E-002, 4.9645718E-002, 1.2244170E-002, 2.2649145E-017, 3.2964913E-017, 5.5332080E-017
 1.8804473E+002, 6.3840683E-049, 1.2358240E-053, 4.1354818E-061, 5.4937370E-035, 2.6371604E-038, 1.4488652E-043, 8.8051200E-032, 5.9632470E-035, 6.1281553E-041, 5.6530112E-035, 1.1018385E-038, 4.9350390E-046, 1.1375871E-049, 8.3016914E-053, 5.0801395E-058, 3.4631875E-077, 7.2385267E-082, 1.5242686E-087, 6.6996717E-048, 2.0090574E-049, 9.2377005E-048, 6.9035436E-016, 1.2891719E-017, 3.4511197E-020, 2.6457493E-005, 6.1763317E-007, 9.7554955E-013, 2.2644898E-007, 1.1599195E-007, 9.4650889E-012, 2.1733155E-002, 1.2974054E-002, 8.8510931E-003, 5.5668591E-002, 5.0985310E-002, 9.1871335E-003, 3.9241650E-017, 8.6168443E-017, 3.3103967E-017
 1.8901608E+002, 1.6071741E-049, 1.1720606E-053, 1.4293625E-061, 1.3108321E-035, 5.2722439E-039, 6.8543474E-045, 1.8331242E-032, 6.9440796E-036, 2.3642382E-042, 1.0906870E-035, 1.5941516E-039, 9.8928430E-047, 1.7906935E-049, 2.8347412E-052, 1.2741067E-058, 1.5445145E-077, 3.8334255E-082, 2.1563456E-086, 4.8680831E-048, 4.0374555E-050, 1.3860385E-048, 4.8851306E-016, 1.4529418E-017, 7.1941895E-020, 2.0427362E-005, 2.5828971E-007, 1.6933868E-013, 7.2220398E-008, 2.8304456E-008, 1.4642148E-011, 2.2507336E-002, 1.4702976E-002, 1.0105446E-002, 5.8520869E-002, 5.1236086E-002, 6.8603101E-003, 9.7319388E-017, 2.4654966E-016, 2.8111316E-017
 1.9002745E+002, 4.5827731E-050, 2.6458885E-054, 1.0631556E-062, 3.7194548E-036, 2.4645948E-039, 6.1650189E-046, 4.5480109E-033, 1.2853219E-036, 6.4664536E-043, 2.6099315E-036, 1.5143779E-040, 1.3932203E-046, 1.5258210E-049, 2.6416549E-052, 3.4217938E-059, 9.4804295E-078, 7.3307979E-081, 1.4067505E-086, 4.4598832E-048, 4.0882753E-050, 1.7180363E-049, 1.7861897E-016, 4.7193389E-018, 2.5693944E-020, 1.8480419E-005, 5.5864380E-007, 2.5622019E-013, 2.6745940E-008, 1.0609432E-009, 3.9388891E-015, 2.5833332E-002, 1.7260557E-002, 1.1002651E-002, 6.0025247E-002, 5.0020162E-002, 1.1773610E-002, 2.0723333E-016, 5.0343938E-016, 2.0970837E-017
 1.9103466E+002, 1.3844922E-050, 6.2159143E-055, 6.9287753E-063, 9.8052695E-037, 7.8543777E-040, 2.3306080E-046, 1.0752955E-033, 2.7071164E-037, 2.3898667E-043, 6.8305033E-037, 3.0456866E-041, 9.6328090E-046, 1.0656455E-049, 1.0935321E-052, 1.8419429E-060, 4.5567614E-078, 2.2614152E-081, 7.8215689E-088, 4.0221473E-048, 4.7325447E-050, 3.1436931E-050, 4.3158908E-017, 7.2265356E-019, 9.0045432E-022, 1.4507811E-005, 6.4920301E-007, 1.5972133E-012, 1.4125022E-008, 3.1532453E-010, 3.7757861E-016, 2.9833358E-002, 2.0298730E-002, 7.1206504E-003, 6.0265530E-002, 4.3660561E-002, 9.0000146E-003, 2.7876145E-016, 2.0024440E-016, 1.9861880E-017
 1.9202814E+002, 4.2679953E-051, 8.8478504E-056, 5.9990501E-063, 2.6603525E-037, 1.6692346E-040, 1.1546093E-046, 2.5727478E-034, 3.3073995E-038, 1.5747212E-044, 2.1436548E-037, 5.6514742E-041, 2.4805500E-046, 6.8053223E-050, 2.8135279E-053, 1.8542653E-061, 1.9454854E-078, 3.7545552E-083, 5.6038203E-090, 6.2223381E-048, 2.0673173E-050, 1.3578941E-050, 3.0722790E-017, 5.9863176E-019, 5.9632750E-022, 1.0834487E-005, 5.9349479E-007, 3.1079336E-013, 8.0302986E-009, 3.2855984E-010, 8.1415836E-016, 3.3287208E-002, 2.2410098E-002, 5.4429556E-003, 6.0505913E-002, 3.3574036E-002, 3.6187578E-003, 9.6598416E-017, 4.4388990E-017, 1.7677682E-017
 1.9303535E+002, 1.3592203E-051, 3.1773199E-056, 1.3465184E-062, 7.6226181E-038, 4.9306558E-041, 9.0896081E-047, 6.6210119E-035, 5.1489967E-039, 3.4483841E-044, 8.7844389E-038, 4.0696348E-041, 4.5449945E-047, 3.6384820E-050, 5.9061733E-054, 1.1514573E-061, 1.7249231E-078, 1.1731892E-082, 8.0979685E-089, 5.7146157E-048, 3.6982976E-051, 6.8213785E-051, 1.6748618E-017, 3.5751689E-019, 6.6032776E-022, 4.4990586E-006, 7.6942525E-009, 7.2324166E-014, 1.5822248E-009, 9.6883230E-011, 2.8882077E-016, 3.4247531E-002, 2.1641705E-002, 4.6768267E-003, 6.2986463E-002, 3.7150920E-002, 2.2297960E-003, 4.0493930E-017, 3.2462770E-017, 2.7150156E-017
 1.9404256E+002, 7.6562597E-052, 7.4851982E-056, 3.6741520E-063, 3.3535526E-038, 1.2340113E-041, 3.0511179E-047, 1.6586657E-035, 2.9461021E-039, 3.5379372E-044, 3.4442736E-038, 8.5262256E-042, 8.0487502E-048, 1.3204688E-050, 1.5117433E-054, 1.2268499E-061, 1.5390443E-078, 3.7327429E-082, 9.3733674E-088, 2.2193699E-048, 1.1416627E-051, 4.6801702E-052, 4.8981919E-018, 7.8834426E-020, 5.3173644E-022, 2.1925351E-006, 1.1983882E-008, 2.3952560E-014, 4.0894286E-010, 1.2884589E-010, 1.7782389E-016, 3.5754726E-002, 2.1461880E-002, 1.6572070E-003, 6.6606230E-002, 4.6736975E-002, 1.9814553E-003, 4.0000968E-017, 7.1321231E-017, 4.1964403E-017
 1.9500976E+002, 6.4804337E-052, 6.0157340E-056, 1.6320834E-064, 1.0752969E-038, 2.2342505E-042, 1.1020689E-048, 4.3080740E-036, 1.6244218E-039, 1.7674405E-044, 9.2618457E-039, 1.0250973E-042, 1.7809541E-049, 3.7593134E-051, 2.9778500E-055, 2.3761785E-062, 3.2683314E-079, 8.5647903E-082, 2.0240151E-087, 4.5468222E-049, 9.8075117E-052, 7.7080556E-053, 1.0888671E-018, 1.9494638E-020, 3.7336709E-022, 4.8438331E-007, 3.7356997E-010, 5.5678799E-016, 5.5295956E-010, 1.1151964E-011, 5.4053608E-017, 3.9020209E-002, 2.2911308E-002, 2.9510873E-003, 6.9011093E-002, 5.0177815E-002, 1.2286583E-002, 4.8785222E-017, 1.0253553E-016, 9.3049568E-017
 1.9601429E+002, 3.5968157E-052, 4.6117720E-056, 1.6863217E-064, 3.0152231E-039, 2.6171890E-043, 2.3306515E-050, 1.0003989E-036, 4.4694326E-040, 2.8503360E-045, 2.4327731E-039, 5.1170484E-043, 2.7801825E-050, 1.2436324E-051, 5.0250752E-056, 6.1225996E-063, 1.2452668E-079, 5.1034311E-082, 5.4669268E-088, 9.2464885E-050, 9.4711021E-052, 7.0951518E-053, 3.5360771E-019, 2.5201428E-020, 5.2903615E-022, 4.3057482E-008, 6.6196053E-011, 8.2295795E-016, 5.4690514E-010, 3.6896521E-012, 6.2007996E-017, 4.2392173E-002, 2.4536103E-002, 6.5665841E-003, 7.1202301E-002, 5.3798429E-002, 2.1645003E-002, 5.8584070E-017, 7.1017572E-017, 3.5981113E-016
 1.9704560E+002, 1.0748836E-052, 8.5290007E-057, 4.7978773E-065, 8.6733525E-040, 4.4435336E-044, 1.4999424E-051, 2.2813703E-037, 7.7221396E-041, 6.3688540E-047, 7.2757202E-040, 1.7376858E-043, 4.2696312E-050, 3.6474814E-052, 1.3310308E-056, 2.2478129E-063, 5.5328982E-080, 2.1013677E-083, 1.5096546E-088, 2.5499636E-049, 8.6938126E-051, 3.0077577E-053, 2.0259340E-019, 2.7945282E-020, 1.1785920E-021, 2.9451015E-008, 1.0447781E-010, 3.8055604E-016, 2.9204824E-010, 1.5818528E-012, 3.0148615E-017, 4.5050845E-002, 2.5130861E-002, 1.0931267E-002, 7.3319605E-002, 5.5968465E-002, 2.9399335E-002, 6.1969294E-017, 3.2362016E-017, 1.1217719E-015
 1.9801225E+002, 2.3548921E-053, 2.8012647E-057, 1.6659740E-065, 2.6982196E-040, 7.3224168E-045, 2.1973665E-051, 6.5487788E-038, 2.1674409E-041, 3.8480525E-048, 2.4736067E-040, 3.9881009E-044, 1.0461441E-050, 1.0799851E-052, 9.6646804E-057, 2.2534493E-063, 3.2992914E-080, 8.0836544E-085, 7.8634908E-088, 4.9441896E-049, 1.2103074E-050, 7.8266113E-053, 1.1941776E-019, 9.6284310E-021, 4.9197244E-022, 6.3021071E-009, 4.7714677E-012, 6.6555545E-016, 1.8601182E-010, 6.8904169E-013, 5.7276075E-017, 4.6569997E-002, 2.4737561E-002, 1.2638291E-002, 7.5154934E-002, 5.5444871E-002, 2.5090128E-002, 6.2229752E-017, 1.4709189E-017, 8.1509987E-016
 1.9903902E+002, 6.9264500E-054, 2.0385583E-058, 1.5363100E-066, 6.8581923E-041, 1.0981806E-045, 1.3010870E-050, 1.8811704E-038, 2.8889649E-042, 3.3718667E-048, 8.7152183E-041, 2.1890837E-044, 4.9659627E-051, 3.1853232E-053, 1.0101963E-056, 2.4592469E-062, 1.8642309E-080, 7.0334483E-086, 3.0036388E-089, 5.1406263E-049, 3.5254571E-051, 4.7343940E-053, 4.7630159E-020, 1.1006282E-021, 2.1895167E-023, 2.2006023E-009, 9.1731890E-012, 2.9627791E-016, 7.5132763E-011, 1.8967160E-014, 1.5595417E-015, 4.6466859E-002, 2.4964184E-002, 8.8013552E-003, 7.7017708E-002, 5.4927710E-002, 6.9574235E-003, 5.3668124E-017, 5.6812475E-018, 4.6046417E-016
 2.0000025E+002, 1.8211029E-054, 2.9178561E-059, 1.9031522E-066, 1.7552496E-041, 2.6579902E-046, 3.7690249E-051, 5.1102101E-039, 2.8528249E-043, 7.7770998E-049, 3.0145971E-041, 7.4007052E-045, 7.0758137E-051, 9.5893804E-054, 6.2787482E-057, 1.1921594E-062, 9.2265141E-081, 2.6734365E-085, 2.4896915E-090, 1.3693198E-048, 2.6419032E-051, 4.9224597E-053, 2.2725502E-020, 3.2397598E-022, 2.3120722E-024, 6.1335992E-010, 3.5204486E-012, 1.6944527E-016, 1.1960596E-011, 8.3889770E-015, 1.8265345E-014, 4.4253684E-002, 2.3866608E-002, 2.8737069E-003, 7.8445326E-002, 5.5335209E-002, 5.1029075E-003, 5.5164308E-017, 2.4395176E-018, 1.4258266E-014
 2.0100955E+002, 3.5913836E-055, 3.7691776E-060, 2.7586063E-066, 4.5344086E-042, 7.7764856E-047, 1.1904536E-051, 1.3443344E-039, 4.2777818E-044, 3.5461194E-050, 9.7607910E-042, 1.5563554E-045, 8.1649193E-052, 2.9274771E-054, 1.3439709E-057, 3.5259577E-064, 3.3679000E-081, 2.1777523E-085, 7.2371635E-091, 2.7802989E-048, 3.2755237E-051, 1.8101058E-052, 1.5921220E-020, 9.7583068E-023, 2.8406240E-025, 2.6912930E-010, 5.9075747E-013, 2.5300097E-016, 3.3901816E-012, 1.0348835E-011, 1.8402571E-015, 4.2108996E-002, 2.3162736E-002, 2.6401661E-003, 7.9091605E-002, 5.7128355E-002, 1.1458382E-002, 5.5285481E-017, 2.9698936E-018, 2.5110077E-014
