s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 2.1607065E+002, 3.8415239E-003, 5.7685195E-004, 6.9629445E-006, 7.7084197E-008, 7.1207674E-002, 5.7168582E-002, 2.6876806E-002, 8.0824202E-003, 5.0953918E-002, 2.1946183E-002, 6.1264939E-003, 4.4844729E-004, 5.5869004E-002, 4.6404588E-003, 9.2579166E-006, 4.8366887E-008, 2.7694797E-008, 5.8548522E-007, 3.8489341E-017, 5.5413751E-013, 5.0501463E-016, 5.9854422E-022, 6.6426239E-030, 7.3735736E-003, 4.3028022E-003, 1.1702296E-003, 1.8095367E-002, 7.8174438E-003, 7.1468863E-003, 2.5265354E-002, 2.3476017E-002, 1.5677034E-002, 4.3585811E-003, 6.5366210E-003, 7.1048304E-003, 9.2222435E-003, 1.6753416E-003, 2.3644713E-006, 1.3094775E-004, 1.5565158E-005, 2.8605430E-008, 8.8288506E-018, 1.3958118E-016, 2.4248972E-017, 5.0730854E-031, 2.2289847E-029, 1.0682830E-031, 4.6437688E-004, 2.9510135E-003, 8.2248342E-004, 7.6403815E-003, 8.2790421E-003, 1.0536856E-002, 9.8730823E-003, 4.8383126E-003, 2.6482720E-004, 4.7161231E-003, 1.7806759E-010, 1.9166745E-006, 3.7759695E-026, 7.3024540E-025, 1.6558723E-033, 1.0136848E-045, 1.7590783E-042
 2.1708548E+002, 2.0387031E-003, 3.0932549E-004, 3.5853798E-006, 1.2276692E-007, 8.7508952E-002, 5.9261891E-002, 3.6566409E-002, 4.7549479E-003, 5.2000174E-002, 2.6163948E-002, 3.1542913E-002, 7.1413349E-004, 4.7389119E-002, 4.8149863E-003, 7.8878288E-006, 1.1209660E-008, 1.9087211E-008, 4.1344372E-007, 1.3717447E-016, 4.3723595E-013, 6.0767308E-016, 4.8958311E-022, 2.7010653E-030, 4.4542921E-003, 9.2865947E-004, 1.4355864E-003, 2.0614292E-002, 1.5125538E-002, 6.0589276E-003, 3.0172589E-002, 1.6866844E-002, 1.3315107E-002, 6.7025542E-003, 6.3250133E-003, 6.6773192E-003, 4.7182298E-003, 3.3174612E-003, 1.7019993E-006, 4.4505417E-005, 6.7016354E-006, 5.8768992E-008, 1.0754628E-017, 1.5126160E-016, 3.4476000E-017, 1.0102500E-030, 2.0906253E-029, 1.5609602E-031, 8.5766488E-004, 2.6122789E-003, 1.4720375E-003, 9.1566006E-003, 1.1456271E-002, 1.0319771E-002, 9.5715852E-003, 7.7395614E-003, 2.1671478E-004, 4.9654415E-003, 2.6946700E-011, 2.0989023E-006, 5.2775139E-026, 1.0102284E-024, 2.2377591E-033, 3.1839890E-045, 2.7614303E-042
 2.1808733E+002, 6.4970480E-004, 1.2966333E-004, 2.1841740E-006, 8.3556978E-009, 9.2934624E-002, 3.7648946E-002, 2.1528844E-002, 2.9781397E-003, 5.1588680E-002, 3.6932626E-002, 5.0153194E-002, 7.9774179E-005, 2.9720016E-002, 4.8643831E-003, 1.0659948E-004, 2.2664499E-008, 1.1109160E-008, 4.1074754E-007, 4.0553349E-016, 3.5733127E-013, 7.1305416E-016, 3.2614453E-022, 1.9263642E-030, 9.7684810E-004, 2.5120241E-004, 1.1538020E-003, 2.3947403E-002, 1.1178182E-002, 3.7477047E-003, 3.3809982E-002, 1.0418070E-002, 1.4062635E-002, 9.3002486E-003, 6.5767746E-003, 7.6065422E-003, 6.0314611E-003, 6.1599484E-003, 9.8894596E-007, 6.6631905E-006, 4.3102492E-007, 6.7167385E-008, 1.2829972E-017, 1.2424054E-016, 5.8012544E-017, 1.9955376E-030, 2.1981139E-029, 2.3270587E-031, 1.0608630E-003, 2.9222844E-003, 1.6200064E-003, 9.6192278E-003, 1.1265580E-002, 1.0599589E-002, 9.8974041E-003, 8.3864127E-003, 2.1132349E-004, 5.4929985E-003, 1.4713654E-010, 1.7134582E-006, 7.2933274E-026, 1.2399275E-024, 2.9113260E-033, 2.6426731E-045, 4.4965472E-042
 2.1908918E+002, 4.2662914E-004, 1.4241668E-004, 2.8180148E-006, 1.4045329E-007, 9.5152348E-002, 4.1208870E-002, 1.1590251E-002, 1.9369129E-003, 5.1474603E-002, 4.6177792E-002, 4.8916086E-002, 5.3904977E-005, 1.6658933E-002, 3.9248248E-003, 3.9979657E-004, 2.5896583E-009, 6.0335635E-009, 3.8589371E-007, 2.9301471E-016, 3.0600895E-013, 7.9173075E-016, 2.8692964E-022, 3.3120434E-030, 2.2410728E-004, 1.0060595E-003, 4.3285285E-004, 2.1416368E-002, 9.9330974E-003, 2.3444590E-003, 3.1420819E-002, 1.3506366E-002, 1.4381502E-002, 1.8186549E-002, 6.6082299E-003, 1.3551994E-002, 1.0092632E-002, 7.1763943E-003, 5.7504666E-007, 3.7073057E-006, 2.1153603E-008, 3.4379399E-007, 1.3237869E-017, 1.0108944E-016, 1.0849822E-016, 3.9748220E-030, 2.2504359E-029, 3.6638016E-031, 1.6049583E-003, 2.7266896E-003, 1.7000859E-003, 9.2236314E-003, 9.1840568E-003, 1.0418014E-002, 1.0424931E-002, 5.2010116E-003, 2.1966924E-004, 5.2514903E-003, 7.1491535E-010, 5.4461441E-007, 8.3137268E-026, 1.5497641E-024, 3.8052331E-033, 3.3680927E-045, 6.7967147E-042
 2.2009103E+002, 5.9277113E-004, 2.3704652E-004, 3.3410606E-006, 1.2809542E-007, 9.2796924E-002, 4.4978976E-002, 9.7727862E-003, 3.1199163E-005, 5.2044692E-002, 4.0078612E-002, 3.9902628E-002, 3.0949294E-005, 1.7273621E-002, 3.2763445E-003, 8.5631626E-004, 6.7828875E-011, 3.2142417E-009, 2.4911143E-007, 5.9247267E-017, 2.7546256E-013, 8.9812681E-016, 3.1424223E-022, 1.3586671E-029, 1.6309502E-004, 2.8319843E-003, 6.2608683E-004, 2.0551386E-002, 1.2660556E-002, 2.0902562E-003, 2.5079373E-002, 1.3958032E-002, 2.1532079E-002, 1.3906135E-002, 7.4151635E-003, 1.6935001E-002, 1.2673001E-002, 8.8045997E-003, 4.3075018E-007, 3.1270181E-006, 1.0684066E-008, 7.9076706E-007, 1.1485687E-017, 9.3245269E-017, 1.5099961E-016, 8.1757308E-030, 1.8590756E-029, 6.1474140E-031, 1.8238350E-003, 2.1158548E-003, 1.4432584E-003, 8.4520070E-003, 7.5372468E-003, 1.0384304E-002, 1.0050249E-002, 2.4656778E-003, 2.3387419E-004, 2.8317840E-003, 1.2876570E-009, 6.8354734E-008, 9.7342329E-026, 1.6997790E-024, 5.4937082E-033, 2.5260239E-044, 8.7987567E-042
 2.2108377E+002, 8.5327620E-004, 4.0583201E-004, 3.3332664E-006, 1.8599686E-009, 9.0332322E-002, 3.6263161E-002, 1.1936532E-003, 1.6884145E-005, 5.2316114E-002, 3.9590901E-002, 3.8201926E-002, 3.1860047E-005, 2.1191482E-002, 3.4751978E-003, 1.1998035E-003, 9.5590695E-012, 1.8034074E-009, 1.8767733E-007, 1.2604568E-017, 2.6021184E-013, 1.2217078E-015, 4.1445795E-022, 4.6146967E-030, 1.9897787E-004, 3.0505425E-003, 8.4429230E-004, 2.0634147E-002, 7.4428213E-003, 1.5900764E-003, 2.3592386E-002, 2.2788499E-002, 2.5642268E-002, 1.6190241E-003, 8.2920493E-003, 1.7128244E-002, 1.1743181E-002, 7.0469976E-003, 2.8821038E-007, 1.9714733E-005, 7.0263687E-008, 6.5129882E-007, 8.6967854E-018, 8.9800086E-017, 2.4949238E-016, 1.5774105E-029, 1.7297543E-029, 1.0710920E-030, 1.2710702E-003, 1.6570376E-003, 1.8169784E-003, 7.8221192E-003, 7.9933752E-003, 1.0577492E-002, 9.5451554E-003, 4.0976396E-003, 2.2210850E-004, 2.3933892E-003, 1.6260544E-009, 1.5650464E-008, 1.3137454E-025, 2.2259425E-024, 9.0868125E-033, 3.9089236E-043, 9.1516384E-042
 2.2208562E+002, 1.2570851E-003, 4.6897550E-004, 2.9688069E-006, 3.0234059E-008, 7.1958567E-002, 2.6069532E-002, 9.7877373E-004, 5.2129838E-005, 5.0991993E-002, 3.1051199E-002, 4.2935104E-002, 2.4489291E-005, 2.9717955E-002, 5.0134438E-003, 7.5074064E-004, 5.5480313E-011, 1.2233421E-009, 6.6844340E-008, 3.7509581E-018, 2.5354827E-013, 1.8309719E-015, 4.9438045E-022, 1.1808973E-030, 5.6316561E-004, 2.8694598E-003, 8.3848215E-004, 1.9834680E-002, 6.9359604E-003, 2.8520409E-003, 2.4706194E-002, 2.0692073E-002, 6.7334208E-003, 5.3697520E-004, 7.3396394E-003, 1.7739833E-002, 9.5765963E-003, 4.2114946E-003, 7.5706573E-007, 2.1352690E-004, 1.7226834E-007, 6.8119196E-007, 6.0544514E-018, 8.1227133E-017, 5.1060258E-016, 2.5060150E-029, 1.7719342E-029, 3.6500509E-030, 9.0004414E-004, 1.5334987E-003, 1.9280851E-003, 7.3884943E-003, 8.1332026E-003, 1.0812554E-002, 1.0672791E-002, 6.4774486E-003, 1.5955264E-004, 4.4439739E-003, 6.8004321E-009, 2.7296277E-009, 2.0488557E-025, 3.0296908E-024, 1.5189329E-032, 1.7770345E-042, 7.6056173E-042
 2.2308747E+002, 1.4324115E-003, 4.7345915E-004, 2.8301146E-006, 3.9430686E-008, 6.4655640E-002, 2.2096443E-002, 2.3357441E-003, 3.0602034E-005, 5.0272567E-002, 2.4081163E-002, 4.6903406E-002, 8.7805595E-006, 3.3215276E-002, 6.2731268E-003, 7.0268040E-005, 8.0045230E-011, 1.0373519E-009, 3.3135355E-009, 1.4827607E-018, 2.4988415E-013, 2.0745882E-015, 3.2744643E-022, 7.1325733E-031, 2.2816971E-003, 2.7820069E-003, 1.1630536E-003, 2.2329320E-002, 8.7217835E-003, 2.8790082E-003, 2.4511607E-002, 1.5054263E-002, 8.6614412E-003, 4.0633296E-004, 6.5453292E-003, 1.7895081E-002, 1.3203462E-002, 4.4525456E-003, 9.5936603E-006, 3.5430923E-004, 3.2568037E-007, 1.2027496E-006, 4.1821975E-018, 7.0670555E-017, 1.2086380E-014, 3.3645781E-029, 1.6948181E-029, 1.9145711E-029, 8.1237629E-004, 1.7413662E-003, 1.5018235E-003, 9.8308348E-003, 1.0204261E-002, 1.0492662E-002, 9.8859757E-003, 7.6373765E-003, 1.0003048E-004, 4.4228357E-003, 1.3835187E-008, 4.6281196E-010, 4.5458016E-025, 2.7123894E-024, 2.2611483E-032, 1.8656882E-042, 7.3623656E-042
 2.2408931E+002, 1.2261291E-003, 4.6012470E-004, 2.0932028E-006, 1.7664085E-008, 5.9147198E-002, 3.2876000E-002, 8.0211406E-003, 2.4019260E-005, 5.0031748E-002, 3.7078926E-002, 3.0571455E-002, 4.2711007E-006, 4.0003530E-002, 4.6435992E-003, 3.0843933E-005, 8.3735719E-011, 9.2483000E-010, 1.4644125E-010, 6.4485621E-019, 2.4534375E-013, 1.8972214E-015, 1.6852067E-022, 3.4739970E-031, 2.6500059E-003, 2.5649962E-003, 1.5361120E-003, 2.2957510E-002, 7.4911224E-003, 8.3360953E-004, 2.1153664E-002, 1.6606451E-002, 9.9967597E-003, 5.6104040E-004, 8.2195428E-003, 1.6567897E-002, 1.5845354E-002, 1.5864595E-003, 1.4767085E-005, 2.5700950E-004, 6.8717846E-007, 1.8132841E-006, 3.1601607E-018, 8.8090690E-017, 2.6666950E-014, 4.2507857E-029, 1.5315276E-029, 6.9372774E-029, 7.9724662E-004, 2.0257997E-003, 1.6077291E-003, 1.3764848E-002, 1.3091977E-002, 9.6979800E-003, 8.4176102E-003, 6.3273479E-003, 9.4628340E-005, 4.3853596E-003, 1.1395183E-008, 1.4401073E-010, 1.1795954E-024, 1.6986943E-024, 2.9485740E-032, 5.8351181E-043, 1.5241598E-041
 2.2509116E+002, 8.3881286E-004, 2.9434581E-004, 4.2906134E-006, 8.7304784E-010, 5.8672193E-002, 4.3632839E-002, 1.0780190E-002, 1.0733309E-004, 4.9962952E-002, 3.8017005E-002, 1.0459433E-002, 1.9650083E-005, 4.5926198E-002, 2.6888746E-003, 2.1400355E-005, 4.2036940E-011, 7.8386110E-010, 7.8920307E-011, 3.0124000E-019, 2.4352319E-013, 1.5606347E-015, 2.2820779E-022, 5.7867478E-031, 1.9484503E-003, 2.4919738E-003, 1.1985663E-003, 2.1668468E-002, 7.4464982E-003, 1.8680009E-003, 1.9925850E-002, 1.7030394E-002, 4.9737274E-003, 6.3402155E-004, 1.0467557E-002, 1.9887340E-002, 1.1105160E-002, 1.3675161E-004, 9.3605822E-006, 1.0017263E-004, 2.0168943E-006, 2.0738882E-006, 3.1231767E-018, 1.7065542E-016, 1.2570013E-013, 5.2966320E-029, 2.3346740E-029, 1.2636997E-028, 8.2471894E-004, 1.5532957E-003, 2.0163951E-003, 1.3631244E-002, 1.3079401E-002, 8.0453465E-003, 7.0489756E-003, 7.6869123E-003, 1.5523839E-004, 5.1691124E-003, 4.1845637E-009, 4.5645951E-009, 2.6658454E-024, 1.4023198E-024, 3.6589677E-032, 2.1279798E-043, 3.0738437E-041
 2.2609301E+002, 5.3066393E-004, 1.5986287E-004, 1.2502535E-005, 1.7879007E-011, 6.3993192E-002, 4.1611590E-002, 4.1261438E-003, 3.0577473E-004, 5.0935617E-002, 3.5823323E-002, 1.4057722E-002, 3.7140183E-005, 3.5750407E-002, 2.2610249E-003, 8.2816789E-006, 9.3992407E-012, 6.7567303E-010, 7.3522332E-011, 3.5969311E-019, 2.4471950E-013, 1.2176441E-015, 3.0308329E-022, 1.0104503E-030, 1.1878575E-003, 1.7631582E-003, 4.0029074E-004, 1.7836261E-002, 5.9183006E-003, 5.9085685E-003, 2.1143934E-002, 1.2530292E-002, 4.8657533E-003, 1.0791727E-003, 1.1035726E-002, 2.2171052E-002, 7.8511285E-003, 3.0523131E-005, 2.9767410E-006, 4.4094230E-005, 3.3650835E-004, 5.6566064E-007, 4.8741897E-018, 3.0661793E-015, 2.0469231E-013, 6.6429415E-029, 5.8979986E-029, 1.1468028E-028, 8.7668098E-004, 1.0943080E-003, 2.2757011E-003, 1.3486195E-002, 1.0021126E-002, 6.4458218E-003, 6.7035543E-003, 6.8880255E-003, 1.4326813E-003, 4.5839351E-003, 5.1379444E-009, 9.1834616E-009, 4.5205689E-024, 1.1509648E-024, 4.7447130E-032, 2.7987456E-043, 3.9922858E-041
 2.2709486E+002, 2.8368022E-004, 2.9889075E-004, 1.3025690E-005, 5.1471929E-010, 6.9901377E-002, 3.2400511E-002, 5.3828640E-003, 3.4551603E-003, 5.1519782E-002, 4.5315224E-002, 2.1790581E-002, 1.5711287E-005, 2.3764237E-002, 2.4296836E-003, 4.6880576E-006, 4.9840330E-012, 6.4621637E-010, 2.7670885E-011, 3.5163654E-019, 2.4741616E-013, 1.0305864E-015, 4.7936790E-022, 5.9503329E-030, 5.3235191E-004, 1.1179662E-003, 4.2075271E-004, 1.4737314E-002, 6.1176640E-003, 8.8113802E-003, 2.1398091E-002, 1.1130045E-002, 2.9537800E-003, 3.4333631E-004, 1.0739058E-002, 2.2121913E-002, 1.3153154E-002, 2.3985905E-006, 1.3689079E-006, 3.4046363E-005, 1.0568810E-003, 4.3931388E-008, 8.4178984E-018, 1.7221614E-014, 7.0406285E-013, 8.3681490E-029, 1.3476290E-028, 6.1001381E-029, 9.7051857E-004, 1.4433756E-003, 2.5193041E-003, 1.3206971E-002, 8.9725967E-003, 5.8351147E-003, 8.0697733E-003, 2.6534986E-003, 3.4155133E-003, 3.0238457E-003, 7.7855460E-009, 4.3187464E-009, 5.4986281E-024, 9.2285291E-025, 6.5640986E-032, 7.3337017E-043, 4.9586911E-041
 2.2809671E+002, 1.6930816E-004, 5.2139412E-004, 4.8624814E-005, 4.0433743E-009, 5.6339429E-002, 4.4276961E-002, 2.1998525E-002, 4.8428734E-003, 5.0613625E-002, 5.4836785E-002, 2.6894377E-002, 8.4841819E-006, 1.9615669E-002, 2.5309395E-003, 7.0627749E-006, 3.8899983E-012, 6.4284133E-010, 1.8051138E-011, 2.7138177E-019, 2.5827002E-013, 1.0927581E-015, 3.2789662E-022, 9.3574473E-030, 2.4584133E-004, 1.5728233E-003, 6.5998778E-004, 1.8584021E-002, 7.5992284E-003, 1.0593071E-002, 2.1493725E-002, 1.3290795E-002, 1.9448857E-003, 8.7932296E-005, 9.4262626E-003, 2.1713225E-002, 2.0293575E-002, 8.8112942E-007, 3.6750221E-006, 8.6180020E-005, 1.2257692E-003, 3.2719403E-008, 1.1077624E-017, 3.1245186E-013, 8.4017959E-013, 1.0522499E-028, 2.4787671E-028, 4.6822125E-029, 1.1231748E-003, 3.3686310E-003, 3.9253126E-003, 1.2648830E-002, 1.0610638E-002, 5.5763433E-003, 5.4244708E-003, 2.7515647E-003, 3.8426524E-003, 2.5274836E-003, 8.1203298E-009, 6.4784463E-009, 4.7366781E-024, 7.5445357E-025, 9.4987671E-032, 1.9635257E-042, 5.1845363E-041
 2.2909856E+002, 1.5503545E-004, 1.1610876E-003, 2.2930729E-005, 1.5109967E-008, 4.6722233E-002, 3.6532343E-002, 1.8464957E-002, 8.1634675E-004, 4.7768675E-002, 5.3727063E-002, 3.9462265E-002, 9.4953062E-006, 2.3145182E-002, 1.4971613E-003, 5.2170313E-006, 3.0741694E-012, 5.8273450E-010, 2.1101155E-011, 3.4348409E-019, 2.7619233E-013, 1.0744225E-015, 1.2241374E-022, 2.1071272E-029, 1.6436239E-004, 2.5824463E-003, 8.8584934E-004, 2.4548203E-002, 1.0411217E-002, 1.1192346E-002, 2.2180736E-002, 1.2776497E-002, 3.2260109E-003, 7.8720083E-004, 1.3848666E-002, 2.3861602E-002, 1.5316153E-002, 6.9043752E-007, 1.2020122E-005, 2.2017588E-004, 1.2834258E-003, 1.8973884E-007, 1.3436521E-017, 5.6067555E-013, 3.3102167E-013, 1.3191219E-028, 4.2511187E-028, 6.4399373E-029, 1.1240241E-003, 6.2504171E-003, 4.4214040E-003, 1.2640641E-002, 1.0821607E-002, 6.8573081E-003, 4.8125458E-003, 4.3996710E-003, 3.0544642E-003, 2.3777063E-003, 7.5555369E-009, 1.4570066E-008, 4.3281544E-024, 7.8427862E-025, 1.4343750E-031, 4.5269583E-042, 4.6458871E-041
 2.3000022E+002, 1.9885769E-004, 2.8156126E-003, 1.5192490E-005, 1.9408615E-007, 5.1781584E-002, 2.6266342E-002, 1.3559157E-002, 3.1343954E-004, 3.5737556E-002, 5.1312296E-002, 4.2948986E-002, 4.2238611E-005, 3.2936735E-002, 1.0907901E-003, 9.2179734E-006, 5.1753649E-013, 4.9565300E-010, 2.2690125E-011, 5.5447521E-019, 2.8419463E-013, 7.8926124E-016, 3.8798262E-023, 8.4149065E-030, 2.5032405E-004, 1.9494712E-003, 6.2434852E-004, 2.7535254E-002, 1.1363190E-002, 6.7237674E-003, 2.1249546E-002, 1.1031046E-002, 5.8698917E-003, 1.3631421E-003, 1.9418888E-002, 2.4638457E-002, 1.6704224E-003, 7.7611049E-006, 1.2030585E-005, 3.8402306E-004, 1.4140998E-003, 9.8818988E-007, 5.1030410E-017, 2.9830485E-013, 1.7269750E-013, 1.6335914E-028, 8.2968949E-028, 9.5419432E-029, 1.0310447E-003, 5.1269862E-003, 7.2306418E-003, 1.3404762E-002, 9.9998679E-003, 6.2453229E-003, 5.5778190E-003, 5.1717741E-003, 1.8150248E-003, 3.2572163E-003, 5.6596202E-009, 2.2526022E-008, 7.7414802E-024, 1.1079112E-024, 2.1868158E-031, 8.9120318E-042, 4.8557245E-041
 2.3100207E+002, 7.9434461E-004, 3.4999751E-003, 5.1506399E-005, 1.2118876E-007, 5.6751708E-002, 4.7328599E-002, 1.0431023E-002, 9.9828541E-005, 3.1119994E-002, 4.6307311E-002, 3.9136066E-002, 4.6939705E-005, 2.4931343E-002, 1.1281295E-003, 1.4870683E-005, 7.8420781E-012, 4.6401814E-010, 1.5528913E-011, 5.0956672E-019, 2.8555650E-013, 4.7790885E-016, 2.5404020E-023, 2.0180741E-030, 4.5823405E-004, 1.6541913E-003, 1.9586375E-004, 2.8970782E-002, 1.2079653E-002, 1.0672861E-002, 1.8450524E-002, 1.3363048E-002, 8.6952844E-003, 2.0509363E-004, 1.9821528E-002, 2.4310067E-002, 3.9241148E-004, 2.1537924E-005, 5.7726866E-006, 4.1203764E-004, 1.5905596E-003, 1.5420203E-006, 3.5921595E-016, 4.3853582E-014, 3.9049911E-012, 2.0141025E-028, 1.6565698E-027, 1.5121850E-028, 9.6753370E-004, 5.1616424E-003, 7.1288779E-003, 1.3605183E-002, 1.1262235E-002, 8.8341424E-003, 6.3174525E-003, 6.3364512E-003, 9.2913516E-004, 4.9378645E-003, 3.3646813E-009, 2.3630579E-008, 1.6824905E-023, 1.5904392E-024, 3.3520001E-031, 1.8839412E-041, 5.6944959E-041
 2.3200392E+002, 2.2770619E-003, 2.0392587E-003, 1.6897302E-005, 3.1233433E-008, 6.4226515E-002, 6.9844535E-002, 1.3927524E-002, 7.7915357E-006, 3.8808884E-002, 4.4988385E-002, 3.4353116E-002, 5.8842050E-004, 1.8664805E-002, 1.2755363E-003, 2.2373343E-005, 1.5514557E-011, 4.4230857E-010, 9.7509906E-012, 2.0200037E-019, 2.7439582E-013, 2.6737228E-016, 1.5600304E-023, 2.2392806E-030, 6.8883534E-004, 2.3547074E-003, 1.9684831E-004, 2.9379132E-002, 1.2823350E-002, 1.0449761E-002, 1.8280875E-002, 1.5659636E-002, 8.2275340E-003, 3.4694973E-004, 1.8300286E-002, 2.5434328E-002, 8.0927704E-004, 4.5883007E-005, 2.1047500E-006, 2.2976998E-004, 1.7087398E-003, 1.2993233E-006, 8.5560874E-016, 6.1779547E-013, 1.5279696E-011, 2.4791959E-028, 3.5090053E-027, 1.1780570E-028, 1.2922414E-003, 7.5401407E-003, 5.8529882E-003, 1.4880815E-002, 1.1133273E-002, 1.2268869E-002, 7.9482202E-003, 7.2844047E-003, 6.2816506E-004, 5.7805543E-003, 2.6500027E-009, 1.8688681E-008, 2.8707761E-023, 2.3297543E-024, 5.1669355E-031, 4.1710319E-041, 6.1849468E-041
 2.3300577E+002, 3.8730361E-003, 9.3601905E-004, 1.0609571E-005, 1.3445146E-007, 7.1063301E-002, 7.4248897E-002, 3.0711843E-002, 1.7612587E-005, 4.0888819E-002, 4.8197344E-002, 1.7594718E-002, 2.0104860E-003, 1.8441560E-002, 2.7705611E-003, 9.7518509E-006, 2.6782384E-011, 3.5786647E-010, 1.1144650E-011, 8.6173558E-020, 2.5586398E-013, 1.5003952E-016, 2.1805304E-023, 2.8271601E-030, 8.4207669E-004, 3.2059331E-003, 6.8802433E-004, 2.9740302E-002, 2.0536509E-002, 8.9624315E-003, 1.9259171E-002, 1.5738220E-002, 1.0508984E-002, 1.1057026E-003, 1.7197767E-002, 1.3844172E-002, 2.8157030E-003, 1.7090428E-005, 1.0338407E-006, 1.8033615E-004, 1.7579152E-003, 3.5737060E-007, 7.1596883E-016, 2.6265509E-012, 9.6282401E-012, 3.0175729E-028, 7.5621712E-027, 8.4751459E-029, 2.1977515E-003, 7.8137140E-003, 5.8662375E-003, 1.6106152E-002, 2.1086992E-003, 1.2291802E-002, 9.4091110E-003, 8.2498641E-003, 5.6076266E-004, 5.9251614E-003, 3.0874407E-009, 1.2644629E-008, 3.0222593E-023, 3.0110032E-024, 7.9380629E-031, 9.1716834E-041, 6.0199432E-041
 2.3400762E+002, 4.7325522E-003, 1.2790520E-003, 5.6491270E-005, 1.3759921E-005, 7.1071745E-002, 7.3299279E-002, 3.1268487E-002, 6.1971139E-006, 2.8944262E-002, 4.9691793E-002, 1.6382695E-002, 6.3026144E-004, 1.6683638E-002, 3.8232695E-003, 7.4877402E-006, 9.0190536E-011, 2.5913116E-010, 3.0944317E-011, 4.8476838E-020, 2.3715410E-013, 1.2614223E-016, 5.0673724E-023, 5.8608788E-030, 7.7843648E-004, 3.3226925E-003, 1.3797330E-003, 2.9963661E-002, 2.3756281E-002, 6.6884731E-003, 2.0186954E-002, 1.8215437E-002, 1.4948639E-002, 6.1158778E-003, 1.7448928E-002, 1.1030975E-002, 3.2597458E-003, 5.2816149E-006, 7.3222900E-007, 2.4473649E-004, 1.7572639E-003, 1.1543251E-006, 4.7328812E-016, 1.5828609E-012, 9.4705997E-013, 3.6416963E-028, 1.3087233E-026, 1.0403052E-028, 3.0783336E-003, 7.4356820E-003, 4.6182079E-003, 1.6777108E-002, 2.5550450E-003, 1.0195564E-002, 1.0374230E-002, 1.1088103E-002, 5.4017815E-004, 5.2985364E-003, 3.1920618E-009, 1.6508990E-007, 2.3139985E-023, 4.5740604E-024, 1.2336596E-030, 1.9368042E-040, 5.6917469E-041
 2.3500947E+002, 4.9249353E-003, 2.0385148E-003, 4.7990782E-005, 3.7404014E-005, 6.5624175E-002, 5.3902197E-002, 4.9806089E-002, 5.3147932E-006, 2.4402025E-002, 2.3400907E-002, 2.4360830E-002, 1.4897230E-004, 1.4895275E-002, 1.7560211E-003, 1.5884127E-005, 2.7956566E-011, 1.8215446E-010, 6.5841850E-011, 1.9744778E-020, 2.1938651E-013, 1.6402978E-016, 1.5257442E-022, 4.5579336E-029, 4.3265951E-004, 3.1720916E-003, 1.4222124E-003, 2.9055461E-002, 1.3719743E-002, 8.6975832E-003, 2.2222857E-002, 1.8362349E-002, 1.7029707E-002, 9.5916372E-003, 1.7886424E-002, 1.5204733E-002, 2.7707067E-003, 4.4983958E-006, 8.2539802E-007, 3.1718338E-004, 1.4787254E-003, 9.6953217E-005, 2.9308345E-016, 1.0055312E-012, 1.1149280E-012, 4.3794703E-028, 1.9187872E-026, 1.4707437E-028, 2.8387158E-003, 5.5733616E-003, 3.0912751E-003, 1.8356050E-002, 1.3566782E-002, 9.4767093E-003, 1.2202316E-002, 1.2336697E-002, 5.2276975E-004, 5.3087315E-003, 1.8983832E-009, 4.6837448E-007, 1.7417243E-023, 7.2091169E-024, 1.8979809E-030, 3.8777196E-040, 7.0655031E-041
