s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 1.0303043E+002, 1.2842862E-001, 9.0120033E-002, 1.2650212E-002, 5.8688778E-002, 1.0167204E-002, 1.8436473E-004, 2.7488695E-031, 4.3120783E-002, 1.4439536E-002, 4.2814521E-003, 5.5962267E-006, 1.1830913E-006, 1.5988131E-007, 3.1729397E-009, 7.3925014E-024, 2.2822835E-024, 1.6439409E-025, 1.5281547E-002, 1.2574744E-002, 4.5579063E-003, 2.3763151E-004, 4.0854968E-004, 7.5512099E-004, 3.0728400E-020, 5.6061476E-020, 1.3249647E-019
 1.0600527E+002, 1.1150577E-001, 7.0083041E-002, 3.9992517E-003, 5.8310440E-002, 1.0538207E-002, 2.2799727E-004, 2.3247846E-029, 4.4770080E-002, 7.3689861E-003, 3.3321988E-004, 7.5255368E-003, 4.7145624E-007, 4.6580303E-008, 5.9434424E-011, 2.0837969E-023, 6.3575188E-024, 4.7437366E-025, 1.6854562E-002, 1.0240437E-002, 2.2791807E-003, 5.4144213E-003, 8.0829841E-003, 1.0422545E-002, 5.0733557E-019, 8.2033310E-019, 1.4771515E-018
 1.0903420E+002, 1.0806591E-001, 6.5354088E-002, 2.0822920E-003, 6.8000353E-002, 2.4967486E-002, 3.1771907E-003, 1.5439729E-028, 4.8323898E-002, 1.4591976E-002, 1.9774377E-003, 1.3580117E-002, 6.5169621E-009, 5.7159692E-010, 2.2018459E-012, 7.2621797E-024, 2.2657229E-024, 2.7850798E-025, 9.9641085E-003, 4.8732696E-003, 8.0601132E-004, 1.9391843E-002, 1.6313508E-002, 6.0472123E-003, 3.0983447E-018, 4.4510404E-018, 6.0659337E-018
 1.1200905E+002, 9.2757808E-002, 5.1821788E-002, 1.3364547E-003, 5.4247038E-002, 1.0989852E-002, 2.8826627E-004, 7.8126229E-029, 5.1350411E-002, 2.3121046E-002, 9.1008201E-003, 7.3173226E-003, 3.0188718E-010, 2.9492730E-011, 1.4640268E-013, 2.3872071E-024, 5.0224328E-025, 4.7573790E-026, 5.7298357E-003, 3.7599726E-003, 1.4379122E-003, 1.0831149E-002, 5.6613382E-003, 3.2342270E-003, 1.3302367E-017, 2.2069805E-017, 5.0050230E-017
 1.1503798E+002, 9.2793205E-002, 5.6888535E-002, 2.1662717E-003, 5.0402566E-002, 7.7726557E-003, 3.4028867E-004, 1.5705468E-026, 4.7819237E-002, 2.0384499E-002, 5.8644842E-003, 6.5144284E-003, 3.5120153E-010, 7.9895456E-011, 3.6345098E-010, 3.4110453E-023, 1.0876310E-023, 1.5317459E-023, 1.9082862E-003, 1.1527609E-003, 4.8897409E-004, 1.5865227E-002, 1.0292725E-002, 3.1045052E-003, 1.0082899E-016, 1.7530154E-016, 4.3564102E-016
 1.1801282E+002, 7.9049864E-002, 4.7885512E-002, 2.5023902E-003, 6.6357438E-002, 2.0017761E-002, 1.9588560E-003, 6.8054591E-025, 4.3657763E-002, 1.2474439E-002, 4.8222919E-004, 2.6118920E-003, 9.8455821E-010, 1.5063249E-010, 6.0619282E-012, 5.5557482E-022, 2.8388949E-022, 8.0925505E-022, 6.7265502E-004, 3.1089401E-004, 4.9459055E-005, 8.5321676E-003, 3.1746937E-003, 2.4815920E-004, 5.1671324E-011, 2.9960542E-010, 6.5634630E-009
 1.2104175E+002, 8.6685007E-002, 5.3100705E-002, 2.9576654E-003, 5.5567256E-002, 8.3221175E-003, 5.2965173E-004, 2.5500486E-024, 4.5492419E-002, 1.5818703E-002, 7.2742693E-004, 2.8583158E-003, 3.4499925E-009, 9.8147237E-010, 4.7769001E-011, 1.5573898E-020, 8.3939236E-021, 1.4074412E-020, 1.3543712E-003, 1.3311876E-003, 6.3502026E-004, 2.9128151E-003, 1.3867399E-003, 9.3569883E-004, 1.0422122E-006, 2.9331941E-006, 6.6625388E-006
 1.2401660E+002, 8.6430740E-002, 5.3467111E-002, 2.6899784E-003, 7.5910548E-002, 1.6577397E-002, 7.0898176E-004, 3.6349559E-024, 4.9407031E-002, 2.0659796E-002, 1.3387151E-003, 1.4294853E-002, 2.7292990E-009, 3.8937533E-010, 3.0095010E-012, 7.8696629E-019, 4.3501981E-019, 1.6450530E-019, 2.2277419E-002, 2.4728976E-002, 1.8031884E-002, 1.5070839E-002, 1.2898901E-002, 5.6395056E-003, 7.3046486E-007, 3.6082137E-006, 3.6798749E-004
 1.2700462E+002, 9.7867356E-002, 6.1555696E-002, 2.6227795E-003, 7.5194458E-002, 1.4910515E-002, 4.8422900E-004, 8.1002751E-025, 4.7417327E-002, 1.6607557E-002, 9.6160208E-004, 1.0709113E-002, 2.1402564E-008, 3.0489929E-009, 1.5356178E-010, 3.0443617E-017, 1.5328511E-017, 2.8542259E-018, 4.0414208E-002, 3.2392533E-002, 1.3633794E-002, 1.8939531E-002, 1.0406143E-002, 1.8841991E-003, 3.1900003E-004, 6.2650783E-004, 1.3864880E-003
 1.3002986E+002, 1.1813782E-001, 7.9834266E-002, 5.3410207E-003, 7.5225548E-002, 1.4838022E-002, 5.2812727E-004, 3.4205407E-026, 1.3894680E-002, 3.6624151E-003, 9.9320644E-005, 8.7969321E-003, 9.5000006E-007, 2.5973744E-007, 6.1851932E-009, 3.6535843E-016, 1.0231245E-016, 1.8474906E-017, 4.4805232E-002, 3.4753900E-002, 1.2023490E-002, 1.9913775E-002, 1.2500551E-002, 2.5057068E-003, 2.0657829E-004, 1.3342936E-004, 6.1062789E-005
 1.3300668E+002, 1.3188476E-001, 9.1111863E-002, 6.1755510E-003, 8.0239596E-002, 1.9923317E-002, 9.2282907E-004, 8.4818300E-027, 1.4998377E-002, 4.6157931E-003, 6.9300861E-004, 9.2725332E-003, 8.4698445E-007, 1.6886069E-007, 5.5455835E-009, 1.2379614E-013, 1.9018024E-014, 8.7745629E-016, 4.6765812E-002, 3.5943303E-002, 1.9428848E-002, 1.4293181E-002, 9.5240335E-003, 4.7759876E-003, 5.2252807E-005, 5.4394253E-005, 5.5724918E-005
 1.3604593E+002, 1.4083815E-001, 9.7446966E-002, 6.3048280E-003, 8.9194137E-002, 2.5575914E-002, 1.6988717E-003, 1.8569317E-026, 2.6463371E-002, 6.4301784E-003, 4.4001892E-004, 3.4581110E-004, 8.0616687E-008, 1.0132415E-008, 7.5122955E-010, 2.7151661E-011, 5.5468902E-012, 1.6572220E-013, 3.9597045E-002, 2.8841791E-002, 1.5674828E-002, 1.5436061E-002, 1.3413527E-002, 1.0281742E-002, 1.2629967E-004, 1.5284010E-004, 1.3047393E-004
 1.3901346E+002, 1.4570460E-001, 1.0204516E-001, 7.3229050E-003, 9.6021200E-002, 3.3611825E-002, 2.8609960E-003, 5.8211820E-027, 1.9910798E-002, 3.5919499E-003, 2.5556196E-004, 5.9311214E-003, 3.1348641E-008, 5.4039896E-009, 1.2981066E-010, 3.1703761E-008, 1.8886318E-008, 3.2420212E-009, 3.7021442E-002, 2.8690736E-002, 1.4999299E-002, 1.4712777E-002, 1.1324840E-002, 6.0696689E-003, 2.9203703E-004, 3.6762975E-004, 4.8935616E-004
 1.4200416E+002, 1.5407795E-001, 1.0722471E-001, 6.6420952E-003, 9.3735121E-002, 3.0243435E-002, 2.4132364E-003, 9.0732100E-028, 2.4580363E-002, 4.6717779E-003, 7.8362073E-005, 8.8726675E-003, 1.4661258E-008, 4.3619952E-009, 1.9885545E-010, 6.9747487E-008, 2.5812629E-008, 6.3528124E-009, 4.3058780E-002, 3.7512911E-002, 2.1525077E-002, 5.8024437E-003, 3.2110917E-003, 9.3476302E-004, 6.0842942E-004, 6.0477771E-004, 5.6931334E-004
 1.4503348E+002, 1.4389907E-001, 9.5671964E-002, 4.6864153E-003, 9.2064974E-002, 3.1999403E-002, 4.4615946E-003, 1.8660238E-028, 3.1232726E-002, 6.9234803E-003, 1.5924559E-004, 4.9906597E-003, 5.8927211E-008, 1.1799246E-008, 1.3207033E-010, 1.0375172E-007, 2.6667084E-008, 1.1513269E-009, 4.3268854E-002, 3.0320091E-002, 7.6737765E-003, 5.9536671E-003, 4.0293771E-003, 1.3246402E-003, 1.2339729E-003, 1.8097368E-003, 2.9683881E-003
 1.4800838E+002, 1.3060221E-001, 7.5822465E-002, 1.7408904E-003, 9.1768634E-002, 3.9312035E-002, 4.7057605E-003, 4.8943630E-029, 3.7030439E-002, 1.6825245E-002, 4.0221341E-003, 1.2493410E-002, 3.7078243E-008, 9.3420612E-009, 1.1445382E-008, 8.6561144E-007, 1.9832343E-007, 3.8525995E-007, 4.0374060E-002, 2.6776271E-002, 8.1854169E-003, 1.4257460E-002, 9.6145028E-003, 3.1962396E-003, 3.5217293E-003, 2.6782531E-003, 1.0194008E-003
 1.5104742E+002, 1.6251381E-001, 1.1082214E-001, 6.1463667E-003, 6.6828027E-002, 2.9667967E-002, 8.9009646E-003, 1.8885843E-029, 3.7848320E-002, 1.7386986E-002, 5.4302680E-003, 1.3325408E-002, 1.9020571E-007, 7.6733256E-008, 3.4838649E-008, 4.6053816E-006, 2.2785536E-006, 2.3669898E-006, 2.8203925E-002, 1.1812763E-002, 7.1898717E-004, 1.9412009E-002, 1.5158026E-002, 7.2433925E-003, 4.4257421E-003, 4.4423318E-003, 3.8511858E-003
 1.5401772E+002, 1.7340959E-001, 1.2933117E-001, 1.5810491E-002, 6.1105893E-002, 2.4766081E-002, 3.7058868E-003, 5.3936959E-029, 4.2247102E-002, 2.0129915E-002, 5.8529751E-003, 1.1998941E-002, 3.2340514E-007, 4.7457889E-008, 3.3625622E-010, 5.5219005E-006, 1.3474055E-006, 5.3158292E-008, 3.5211656E-002, 1.8936106E-002, 2.2157209E-003, 2.1751284E-002, 1.6244534E-002, 6.1905706E-003, 5.5183440E-003, 5.5646075E-003, 4.9586109E-003
 1.5702194E+002, 1.6265271E-001, 1.2646357E-001, 3.2647843E-002, 5.4229211E-002, 1.7844550E-002, 8.3456311E-004, 1.0650705E-028, 4.7065276E-002, 2.0269473E-002, 4.2389902E-003, 1.2638334E-002, 2.1186624E-008, 1.5940868E-009, 2.1501406E-012, 2.5736756E-006, 1.0851772E-006, 1.2427221E-007, 1.7602659E-002, 1.0329044E-002, 3.1326670E-003, 1.4401862E-002, 7.7616793E-003, 1.5965612E-003, 9.1710878E-003, 1.0917854E-002, 1.1120056E-002
 1.6002617E+002, 1.4611150E-001, 1.0777260E-001, 1.8313517E-002, 3.4760911E-002, 3.0341033E-003, 2.4797010E-005, 1.8745831E-026, 4.3326228E-002, 1.4573295E-002, 1.2248164E-003, 1.7785153E-002, 3.3873544E-009, 1.2434483E-009, 6.4753798E-011, 1.0764706E-004, 1.6188748E-004, 8.6860439E-005, 2.6862270E-002, 2.5040518E-002, 1.3979646E-002, 1.3713277E-002, 9.9703867E-003, 4.6169064E-003, 1.8848629E-002, 2.1166989E-002, 2.0088548E-002
 1.6303039E+002, 1.6128785E-001, 1.2083473E-001, 1.4519997E-002, 4.7757186E-002, 8.5632138E-003, 2.0635132E-004, 2.6728037E-024, 4.6637842E-002, 2.2019158E-002, 3.6717630E-003, 1.9105803E-002, 1.5826225E-008, 4.8963149E-009, 1.0532957E-010, 1.5317745E-004, 9.7250053E-005, 4.7758336E-005, 3.8548780E-002, 2.8846700E-002, 6.9022320E-003, 5.2235992E-003, 2.9596291E-003, 1.8769783E-003, 1.9413688E-002, 1.6220794E-002, 1.0966224E-002
 1.6603461E+002, 1.7765603E-001, 1.3620547E-001, 2.6781398E-002, 5.3909722E-002, 1.3036909E-002, 4.1554788E-004, 3.9177876E-022, 4.2817422E-002, 1.2235905E-002, 1.4114266E-003, 1.3290127E-002, 8.0185227E-009, 1.5032500E-009, 3.2897788E-011, 6.0781207E-005, 2.6775974E-005, 2.4160072E-006, 3.9910101E-002, 2.9744257E-002, 1.0337580E-002, 1.1364390E-002, 8.7952985E-003, 3.8523941E-003, 7.5639228E-003, 6.8297643E-003, 3.9132727E-003
 1.6903884E+002, 1.9657592E-001, 1.5092945E-001, 2.9761079E-002, 6.2128157E-002, 1.5253018E-002, 8.4134803E-004, 3.2976468E-021, 4.8095269E-002, 1.9307088E-002, 1.5119564E-003, 6.4577711E-003, 2.7989111E-008, 9.8483332E-009, 3.8876354E-010, 1.5667618E-005, 9.9065214E-006, 2.2970530E-006, 4.3323811E-002, 3.3016844E-002, 1.4695649E-002, 1.1965547E-002, 6.7871388E-003, 1.3377859E-003, 2.2579096E-002, 1.6814629E-002, 7.8737465E-003
 1.7204306E+002, 2.0556806E-001, 1.5495778E-001, 3.3558957E-002, 5.0248635E-002, 9.7677333E-003, 3.3966410E-004, 1.1466677E-019, 3.9976117E-002, 1.0583800E-002, 3.6118958E-004, 4.8632118E-003, 5.3957786E-008, 1.3350777E-008, 5.8230925E-010, 2.7274751E-006, 1.0978079E-006, 1.0180196E-007, 4.3222203E-002, 3.1691309E-002, 1.4455063E-002, 9.5304707E-003, 6.4504948E-003, 3.4856116E-003, 2.4073503E-002, 1.5554819E-002, 7.6326714E-003
 1.7504729E+002, 2.1161733E-001, 1.5682637E-001, 2.9638209E-002, 3.8296292E-002, 4.3269989E-003, 6.1151480E-005, 2.8766381E-019, 4.1281309E-002, 1.4770810E-002, 1.5041783E-003, 2.2055353E-003, 1.5940333E-007, 3.1539268E-008, 8.3599596E-009, 1.1828363E-007, 1.1716857E-008, 1.8128013E-010, 4.4920369E-002, 3.5761450E-002, 1.4464540E-002, 1.0243079E-002, 8.4000838E-003, 5.4125334E-003, 3.2488538E-002, 2.7653438E-002, 1.2561655E-002
 1.7805151E+002, 2.2770025E-001, 1.7399875E-001, 2.8060633E-002, 5.7707460E-002, 1.8459763E-002, 2.3127591E-003, 8.5237798E-019, 3.4039173E-002, 1.2526509E-002, 2.1739381E-003, 1.0496104E-002, 2.4890416E-006, 1.7949849E-006, 1.4707156E-006, 5.7706375E-010, 4.6685209E-011, 3.0400128E-013, 3.6774098E-002, 2.3938680E-002, 9.0809105E-003, 8.2124297E-003, 6.0447692E-003, 3.1155210E-003, 1.8158037E-002, 1.2184818E-002, 3.9744970E-003
 1.8100553E+002, 2.3083258E-001, 1.8466536E-001, 4.2936717E-002, 7.2357382E-002, 2.7491876E-002, 4.6997618E-003, 5.5814444E-018, 4.5484948E-002, 1.5868240E-002, 2.1921134E-003, 6.8784863E-003, 3.5444963E-006, 1.3766043E-006, 7.9104409E-007, 4.5544916E-010, 8.4011770E-011, 2.9930135E-010, 3.4900021E-002, 2.3003866E-002, 7.3142285E-003, 2.9512388E-003, 1.4272761E-003, 4.0610623E-004, 1.2495966E-002, 9.0545592E-003, 3.0156962E-003
 1.8401868E+002, 1.8634299E-001, 1.3465021E-001, 1.6909867E-002, 7.4357718E-002, 2.4923931E-002, 2.7139851E-003, 1.3849079E-017, 4.9757608E-002, 1.5325148E-002, 7.7877079E-004, 7.4153701E-004, 5.6059129E-006, 2.0405095E-006, 8.5824607E-007, 2.7147480E-007, 1.2667161E-006, 3.7783015E-005, 2.2196173E-002, 1.0996165E-002, 1.2959015E-003, 4.4895834E-003, 3.6182971E-003, 2.1916399E-003, 1.0382868E-002, 5.6554211E-003, 1.8640565E-003
 1.8703184E+002, 1.8278485E-001, 1.3704986E-001, 2.3145957E-002, 7.9370959E-002, 3.1332681E-002, 7.6383353E-003, 1.0405710E-017, 5.4326211E-002, 1.7949483E-002, 1.1159511E-003, 6.4576120E-004, 3.9554012E-006, 1.4100507E-006, 4.3150676E-007, 1.0435696E-004, 1.6729888E-004, 4.0206019E-004, 2.4757386E-002, 1.5395596E-002, 2.5877450E-003, 1.5359209E-003, 8.5625293E-004, 3.5606635E-004, 2.3537813E-002, 2.3512405E-002, 1.7805751E-002
 1.9002208E+002, 1.5248208E-001, 1.1592889E-001, 2.5652501E-002, 6.3676505E-002, 1.6448783E-002, 1.7982192E-003, 1.9425514E-018, 5.4872391E-002, 1.7602163E-002, 1.2900553E-003, 1.2039341E-003, 8.9450790E-006, 7.2119228E-006, 6.7137637E-006, 8.7454387E-005, 8.1056170E-005, 7.2487205E-005, 2.8856884E-002, 1.8388520E-002, 2.4177371E-003, 1.4901159E-003, 9.3036996E-004, 3.5226922E-004, 3.5226140E-002, 3.4203020E-002, 2.5569829E-002
 1.9303376E+002, 1.0798340E-001, 7.7203789E-002, 1.4155019E-002, 6.2213706E-002, 9.7853812E-003, 2.6233601E-004, 4.0543798E-018, 5.2362103E-002, 1.5711569E-002, 9.7895334E-004, 4.3579062E-003, 2.1930648E-004, 3.6723010E-004, 9.7156791E-004, 6.3097435E-003, 7.1205334E-003, 5.3839130E-003, 3.5835073E-002, 2.6099985E-002, 7.0626279E-003, 6.5006182E-004, 2.4843291E-004, 2.3142451E-005, 2.8779568E-002, 1.9341811E-002, 3.6471406E-003
 1.9602680E+002, 6.2298950E-002, 3.6441297E-002, 1.6270658E-003, 6.5986971E-002, 1.7263896E-002, 1.3938127E-003, 4.7880776E-018, 6.0547701E-002, 1.7541413E-002, 1.0895314E-003, 3.7921638E-003, 1.3493085E-003, 1.8808792E-003, 2.5221957E-003, 2.7584812E-003, 1.1032723E-003, 6.2860348E-004, 4.5869155E-002, 3.2788892E-002, 9.2601438E-003, 2.8212270E-003, 3.6140170E-003, 2.4338992E-003, 8.7718835E-003, 3.0275620E-003, 7.5634207E-004
 1.9905199E+002, 3.5076028E-002, 1.7837079E-002, 6.2585441E-004, 6.0067655E-002, 2.3449222E-002, 3.5449883E-003, 1.4449013E-018, 6.6638463E-002, 1.6510189E-002, 4.2133411E-004, 1.6771652E-003, 1.5954172E-003, 1.2460280E-003, 1.1207225E-003, 3.4569976E-004, 4.5872181E-004, 8.7065873E-004, 4.2623701E-002, 2.5039184E-002, 2.8879387E-003, 6.8005782E-003, 4.0898186E-003, 4.4274089E-004, 6.7800639E-003, 6.8333983E-003, 7.8616255E-003
 2.0202521E+002, 1.6961086E-002, 8.4133623E-003, 2.0498110E-004, 5.3106792E-002, 2.5403189E-002, 4.7102366E-003, 2.7488367E-019, 6.6474888E-002, 1.2013198E-002, 2.0070201E-004, 2.0666168E-004, 1.4616275E-003, 1.4221970E-003, 1.6919865E-003, 1.6042526E-003, 1.0624123E-003, 6.2355094E-004, 2.7729279E-002, 1.7744596E-002, 3.3180831E-003, 6.7562638E-003, 3.8272642E-003, 1.1644130E-003, 1.0944731E-002, 8.8393923E-003, 4.8889810E-003
 2.0505560E+002, 5.8152737E-003, 2.3999392E-003, 2.6610856E-005, 4.2364729E-002, 1.9493172E-002, 4.5499472E-003, 1.1986874E-020, 7.0712429E-002, 1.4497754E-002, 2.5301601E-004, 1.3925746E-003, 1.4625813E-003, 7.8481091E-004, 3.0599511E-004, 5.4719140E-003, 5.0622151E-003, 4.1354148E-003, 4.5695738E-002, 4.1102655E-002, 2.5390882E-002, 1.5612995E-002, 1.3709078E-002, 7.2243867E-003, 5.7213078E-003, 4.2391955E-003, 3.6163611E-003
 2.0802881E+002, 2.0971301E-003, 1.0630762E-003, 3.6090037E-005, 3.1010840E-002, 1.4170186E-002, 3.3615045E-003, 8.4921956E-022, 6.9201937E-002, 2.2576613E-002, 1.1482176E-003, 1.1574302E-002, 1.9628964E-004, 4.3784379E-005, 2.3899541E-005, 8.8439805E-003, 7.8107913E-003, 5.3785262E-003, 3.9834100E-002, 2.7969093E-002, 7.9520705E-003, 2.2310383E-002, 1.9891833E-002, 9.0424775E-003, 1.3261581E-002, 1.1281705E-002, 6.2632345E-003
 2.1101124E+002, 1.1639237E-003, 7.1488333E-004, 2.3608105E-005, 1.8798780E-002, 6.5810163E-003, 7.7764180E-004, 1.9823881E-022, 5.8943254E-002, 1.6249396E-002, 6.5051277E-004, 8.1030686E-003, 6.7860298E-006, 3.2761467E-006, 4.9918003E-006, 9.5974398E-003, 9.4057496E-003, 7.5285745E-003, 3.5126317E-002, 2.8488917E-002, 1.2163353E-002, 1.9529376E-002, 1.3889983E-002, 7.1128257E-003, 1.9010386E-002, 1.5650841E-002, 1.1338310E-002
 2.1402656E+002, 5.2452113E-004, 2.3940337E-004, 3.8417856E-006, 8.4610274E-003, 1.9185707E-003, 1.1156637E-004, 5.7235296E-023, 4.4139130E-002, 1.8858826E-002, 4.6082070E-003, 2.6274855E-003, 1.1824751E-005, 4.7112874E-006, 1.3291662E-006, 8.9305862E-003, 7.0908953E-003, 2.2094793E-003, 3.8391521E-002, 2.3657589E-002, 4.9214373E-003, 1.9126599E-002, 1.3670906E-002, 6.8862317E-003, 3.3235582E-002, 2.9105351E-002, 1.7408684E-002
 2.1701634E+002, 9.4600204E-005, 3.4135785E-005, 3.3070650E-007, 3.3664262E-003, 4.6388795E-004, 2.9416921E-005, 1.2755524E-023, 3.3552265E-002, 1.4542764E-002, 2.4549427E-003, 3.8901268E-003, 1.3462456E-006, 4.0072812E-007, 9.6349905E-008, 3.9352124E-003, 2.7183749E-003, 1.5252408E-003, 3.3106937E-002, 1.9291791E-002, 5.9008265E-003, 1.4883521E-002, 1.0263134E-002, 4.6717621E-003, 2.8556180E-002, 2.4664213E-002, 1.4854354E-002
 2.2005211E+002, 5.1594999E-006, 1.3891500E-006, 1.4690917E-008, 3.5287410E-003, 8.2753153E-004, 5.1656155E-005, 1.9894164E-023, 2.4461055E-002, 9.4095772E-003, 1.7207167E-003, 9.0138043E-003, 7.3561695E-007, 1.1674941E-006, 1.8888548E-006, 5.7443097E-003, 5.1850534E-003, 4.5014386E-003, 2.5120807E-002, 1.9656834E-002, 1.0651795E-002, 1.0069149E-002, 6.2119972E-003, 2.4161930E-003, 2.5441905E-002, 1.7522107E-002, 7.3354460E-003
 2.2304875E+002, 4.8805479E-007, 2.5954361E-007, 1.3255280E-008, 1.9300775E-003, 1.8587608E-004, 6.3918338E-006, 6.5469696E-024, 1.7457093E-002, 5.5437791E-003, 3.6358690E-004, 6.8377883E-003, 4.3480715E-006, 2.8743154E-006, 7.8159436E-007, 6.7442406E-003, 6.3614930E-003, 4.4001728E-003, 3.7314594E-002, 2.9615454E-002, 1.3828917E-002, 1.4058264E-002, 1.2167055E-002, 6.8164971E-003, 2.4031748E-002, 1.8141146E-002, 6.1019067E-003
 2.2604806E+002, 1.5118917E-007, 6.5656334E-008, 1.7352134E-009, 4.1017863E-004, 4.1766501E-005, 7.9442513E-006, 2.7340230E-024, 1.0030539E-002, 1.8242704E-003, 1.6884755E-004, 1.6712913E-002, 3.4293694E-006, 2.4954805E-006, 1.6977808E-006, 1.1669684E-002, 9.3222609E-003, 4.0854047E-003, 3.8248531E-002, 2.5793062E-002, 7.5186855E-003, 5.3688945E-003, 2.3498312E-003, 2.6031097E-004, 2.7328242E-002, 2.3448271E-002, 1.3197349E-002
 2.2904737E+002, 1.8815202E-008, 4.7221217E-009, 2.2357219E-011, 3.8924712E-004, 1.0232238E-004, 2.9627899E-005, 4.6954534E-024, 8.4424700E-003, 4.3741111E-003, 1.9263190E-003, 9.5664124E-003, 2.1854845E-006, 1.8712835E-006, 1.1950204E-006, 5.7796248E-003, 2.4840104E-003, 3.6046549E-004, 3.9671499E-002, 2.8848615E-002, 1.1125711E-002, 9.5249396E-004, 2.8672522E-004, 5.2221437E-005, 3.3574370E-002, 2.8539968E-002, 1.8651640E-002
 2.3204668E+002, 6.2520305E-010, 1.1753652E-010, 4.7599847E-013, 1.6791027E-004, 2.6767456E-006, 8.5529839E-009, 1.3424520E-023, 4.4456878E-003, 4.7257600E-004, 5.4667156E-005, 6.7257338E-003, 4.8852873E-007, 1.2661649E-007, 2.5704706E-008, 4.2765040E-003, 1.9868432E-003, 4.1435695E-004, 5.2717657E-002, 3.9167551E-002, 1.1345001E-002, 2.0181278E-004, 5.1049189E-005, 2.0970081E-005, 2.1214951E-002, 1.1575452E-002, 3.3100329E-003
 2.3504600E+002, 2.8073906E-011, 4.0638197E-012, 1.3743446E-014, 1.4200450E-005, 4.9539154E-008, 4.1650479E-011, 3.0566590E-022, 1.3231564E-004, 7.9695754E-005, 1.3637735E-004, 1.9536815E-003, 6.0401875E-009, 1.2312381E-009, 7.5516205E-011, 3.2597618E-003, 1.4505546E-003, 9.9832213E-005, 5.0548472E-002, 3.5733274E-002, 1.3554404E-002, 1.2489704E-003, 9.4326463E-004, 8.3397490E-004, 2.0309190E-002, 1.4324280E-002, 6.1477661E-003
 2.3804531E+002, 2.6798867E-013, 2.4238995E-014, 1.1458812E-016, 3.1536046E-008, 1.2660030E-010, 2.1694821E-013, 7.9107455E-022, 1.5079539E-005, 2.9864653E-005, 7.3751366E-005, 1.2758401E-003, 5.0805126E-009, 8.2395023E-010, 9.0393836E-011, 4.5192220E-003, 2.7086178E-003, 5.5944783E-004, 5.2378372E-002, 4.1487751E-002, 1.7935084E-002, 5.4162499E-003, 4.6654084E-003, 2.1053536E-003, 1.7631827E-002, 1.4800880E-002, 8.5439573E-003
 2.4104462E+002, 7.0104770E-015, 1.5974726E-015, 2.9032416E-017, 3.3671913E-010, 5.7268782E-012, 4.4627505E-014, 7.8040825E-022, 2.5606535E-005, 9.6192690E-005, 3.2548830E-004, 1.0188320E-003, 7.4512846E-008, 8.5997511E-008, 2.6518268E-008, 1.5010766E-002, 1.2219285E-002, 5.4283118E-003, 3.6216724E-002, 1.8904232E-002, 2.8652827E-003, 6.6931608E-003, 5.3779089E-003, 3.6282235E-003, 8.4395708E-003, 5.9374155E-003, 3.3260076E-003
 2.4404393E+002, 2.9850742E-015, 9.6308958E-016, 6.6649314E-017, 7.8720895E-011, 1.4116750E-012, 1.8918083E-015, 4.5380822E-023, 1.0595891E-005, 2.3211022E-005, 5.4532281E-005, 3.9754747E-004, 1.3623120E-006, 6.1003513E-007, 9.0454456E-008, 9.8528938E-003, 5.1021271E-003, 1.4404698E-003, 4.0172517E-002, 2.6584371E-002, 9.2612147E-003, 5.7638535E-003, 3.3440992E-003, 1.1986213E-003, 9.0346121E-003, 6.0866207E-003, 3.2163176E-003
 2.4701571E+002, 2.1542014E-015, 6.1141455E-016, 4.6486552E-017, 3.6438211E-012, 2.2161423E-014, 9.0907571E-017, 3.9988614E-023, 3.4502775E-005, 3.5869585E-005, 4.9962673E-005, 1.3937392E-003, 2.0588447E-006, 7.1310264E-007, 4.6687206E-008, 3.9241827E-003, 1.7364990E-003, 2.0419192E-004, 4.8255775E-002, 3.4844622E-002, 9.4475245E-003, 3.0147425E-003, 1.4253655E-003, 5.2863535E-004, 2.5399838E-003, 2.3949278E-003, 1.6371719E-003
 2.5003144E+002, 1.3203681E-015, 2.4063192E-016, 1.1302189E-017, 1.8386381E-014, 2.3929612E-016, 1.7096249E-018, 9.6873640E-024, 5.2856618E-005, 4.2247820E-005, 2.0614621E-005, 1.4681374E-004, 6.9259481E-006, 3.4052577E-006, 2.5951519E-006, 6.8447811E-004, 3.1767222E-004, 8.2759545E-005, 5.1098926E-002, 3.9201627E-002, 1.0088726E-002, 1.3271344E-003, 9.5049997E-004, 9.0564576E-004, 1.3046404E-002, 1.4095312E-002, 1.2387965E-002
 2.5304716E+002, 3.5324315E-016, 8.3848087E-017, 5.1038104E-018, 1.3263101E-016, 7.4324471E-018, 1.0261351E-019, 6.2761938E-024, 3.2467482E-005, 1.5050952E-005, 4.7651128E-006, 6.6764516E-006, 4.6103512E-006, 3.2321159E-006, 3.6686149E-007, 5.4066615E-004, 6.2759769E-004, 7.8826736E-004, 4.8700750E-002, 3.4318464E-002, 9.7282384E-003, 6.0621482E-003, 6.5410874E-003, 5.2882267E-003, 1.7769951E-002, 1.5497901E-002, 7.9176964E-003
