s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 2.8604176E+002, 3.1368159E-010, 4.9134723E-004, 1.2710769E-003, 1.5641260E-005, 2.6385515E-002, 1.2433635E-002, 7.1057374E-005, 1.3477980E-004, 9.9480643E-003, 1.7800407E-002, 5.0678721E-002, 3.1781462E-002, 4.8383247E-002, 3.4323288E-002, 1.2632898E-003, 1.3772275E-002, 8.5111650E-003, 3.6920378E-008, 3.8507545E-012, 2.2918688E-016, 6.9860693E-017, 4.5540518E-007, 1.2287445E-004, 1.1372192E-004, 3.8398546E-002, 2.5791758E-002, 8.0804580E-003, 6.2380679E-003, 3.4674318E-002, 1.9335753E-002, 1.2528683E-002, 1.9703077E-002, 3.7031972E-002, 3.3929878E-002, 5.2159357E-003, 6.0362500E-003, 2.4206761E-002, 1.0591779E-002, 1.3229674E-002, 2.3987580E-002, 2.0911371E-002, 9.5096242E-003, 4.9978038E-017, 7.4122548E-015, 3.1572327E-004, 4.3141021E-006, 1.8920789E-008, 1.8039734E-002, 4.2635268E-003, 1.8869939E-002, 1.5165403E-003, 1.5329176E-003, 2.8388789E-002, 2.4359220E-002, 2.3359055E-002, 1.1039052E-002, 1.1384856E-002, 1.7974205E-002, 1.5551717E-002, 4.3837538E-003
 2.8700774E+002, 1.6463784E-007, 6.2409862E-004, 1.8365778E-003, 2.3859824E-006, 2.6547530E-002, 8.5597639E-003, 5.2911223E-004, 9.1929055E-005, 9.1256234E-003, 4.0504191E-002, 4.8572560E-002, 3.7521567E-002, 2.9424306E-002, 2.2153862E-002, 1.9140256E-002, 1.9780867E-002, 1.2097755E-002, 6.3731840E-007, 2.6122477E-012, 1.7173534E-015, 3.8647970E-016, 3.4882738E-005, 6.8800598E-004, 5.8499314E-005, 3.4842081E-002, 1.9845627E-002, 5.0537162E-003, 1.3796994E-003, 2.8966144E-002, 1.7893885E-002, 2.0636944E-002, 2.5960792E-002, 3.1113306E-002, 3.6916722E-002, 1.1859871E-002, 2.3382565E-002, 2.3723331E-002, 1.4488316E-002, 1.3645312E-002, 2.4306192E-002, 1.7927697E-002, 6.5923742E-003, 2.4501588E-017, 2.8612563E-014, 2.1434604E-004, 6.8168227E-007, 5.0635558E-007, 1.3887335E-002, 5.8701891E-003, 5.6634904E-003, 1.3739450E-003, 1.4347257E-003, 2.8515797E-002, 2.6785266E-002, 2.2175510E-002, 1.1249929E-002, 9.8839627E-003, 2.0730456E-002, 1.4937354E-002, 5.3226342E-003
 2.8806313E+002, 1.1522771E-006, 2.3985789E-005, 4.7571832E-004, 1.5219267E-008, 2.6805389E-002, 9.5582443E-003, 3.1526862E-003, 4.7513690E-006, 2.0913806E-002, 4.2429728E-002, 2.4146041E-003, 4.4879039E-002, 2.8760613E-002, 2.7462651E-002, 3.3428219E-002, 2.1984346E-002, 1.7853316E-002, 1.1446205E-005, 5.1283912E-013, 1.2256602E-015, 2.5777086E-016, 1.1635849E-004, 5.1143804E-004, 7.0060637E-006, 3.7707027E-002, 1.8881502E-002, 3.6746382E-003, 9.6658545E-005, 2.7764318E-002, 2.1623658E-002, 2.8558119E-002, 2.5900750E-002, 3.3889885E-002, 3.7508144E-002, 1.5077168E-002, 1.5463435E-002, 2.3806887E-002, 1.3254595E-002, 3.6844604E-003, 2.5165280E-002, 1.3357371E-002, 4.3732432E-004, 1.7830016E-016, 2.2491407E-015, 1.5064200E-004, 1.0578869E-007, 1.4242462E-007, 7.8539024E-003, 6.9451352E-003, 2.6917139E-003, 1.2272662E-003, 1.3664294E-003, 2.8055579E-002, 2.6741880E-002, 2.5029069E-002, 1.3963426E-002, 8.1971046E-003, 2.3007486E-002, 1.4305821E-002, 4.9764445E-003
 2.8900696E+002, 3.6354981E-007, 1.2120878E-005, 1.7215899E-006, 2.2090250E-011, 2.7192482E-002, 1.5366176E-002, 3.3931729E-003, 5.8958490E-006, 2.4825218E-002, 4.5374698E-002, 1.2920715E-003, 5.6681597E-002, 4.3963072E-002, 3.9946022E-002, 4.4761731E-002, 2.3836599E-002, 1.8933925E-002, 1.7725622E-004, 4.9329297E-012, 3.2495994E-016, 9.7437500E-017, 1.4675930E-004, 3.6637666E-004, 4.2997845E-005, 3.7424325E-002, 3.0083962E-002, 1.0556740E-002, 1.1789938E-004, 1.9779818E-002, 1.6457523E-002, 2.3423949E-002, 2.3483272E-002, 3.8682086E-002, 4.4705004E-002, 1.9455728E-002, 1.0199605E-002, 2.4078015E-002, 7.0690150E-003, 1.1713196E-003, 2.6106868E-002, 1.6562319E-002, 1.8369895E-004, 2.8278128E-014, 1.0303041E-016, 1.3777271E-005, 2.7175292E-007, 5.2336370E-009, 1.0006123E-002, 9.4578146E-003, 1.2646615E-002, 5.0813131E-003, 1.6810193E-003, 2.8236922E-002, 2.8024303E-002, 2.5059188E-002, 1.4367258E-002, 1.1612800E-002, 2.4695904E-002, 1.5079680E-002, 2.9549541E-003
 2.9004518E+002, 4.6900128E-007, 1.5703252E-006, 7.6204073E-009, 5.7993037E-014, 2.6265828E-002, 1.5575374E-002, 3.8067377E-003, 6.7996605E-007, 2.3619052E-002, 4.9002428E-002, 6.4140029E-003, 6.5237019E-002, 6.2767160E-002, 6.1027664E-002, 4.5535480E-002, 2.5164057E-002, 9.7765945E-003, 2.6410105E-004, 6.0868057E-013, 1.5515176E-016, 1.3737652E-016, 8.2056555E-005, 5.6964139E-004, 3.1335642E-004, 3.5773212E-002, 3.3535641E-002, 2.5765606E-002, 1.0074128E-003, 2.1212708E-002, 1.8949661E-002, 2.0397449E-002, 1.7150954E-002, 4.0033168E-002, 4.3071743E-002, 2.1519006E-002, 7.3584392E-003, 2.1395573E-002, 1.2574091E-002, 1.7910410E-003, 2.6279810E-002, 1.3778948E-002, 2.0864579E-004, 7.2017256E-014, 6.6184898E-017, 2.0331694E-006, 3.8562487E-006, 2.7841564E-010, 1.2121463E-002, 4.2629323E-003, 1.1996824E-002, 9.3754288E-003, 1.5445102E-003, 2.6988358E-002, 1.3173675E-002, 2.2512233E-002, 1.5789202E-002, 7.7302783E-003, 2.4021222E-002, 1.4958597E-002, 5.9153326E-003
 2.9108340E+002, 1.2781810E-007, 1.8723304E-008, 6.9188653E-011, 9.1021593E-017, 2.2794910E-002, 6.8118189E-003, 3.4001255E-003, 2.0389928E-007, 2.4199701E-002, 1.7255970E-002, 2.2295928E-002, 6.6054375E-002, 6.5469033E-002, 6.3285888E-002, 2.0342666E-002, 2.9839631E-002, 4.9728953E-003, 7.0414378E-006, 6.6598217E-014, 3.9332132E-015, 3.5908788E-014, 4.2984319E-005, 5.4467910E-004, 1.3102732E-003, 3.6480449E-002, 3.3136175E-002, 3.4558119E-002, 7.7483445E-003, 2.5679053E-002, 3.4153549E-002, 2.1063357E-002, 1.7055033E-002, 4.5005993E-002, 2.2945372E-002, 2.2355586E-002, 5.2077048E-003, 1.7472439E-002, 1.1503666E-002, 4.4571792E-003, 2.5590021E-002, 5.3534189E-003, 1.1315696E-003, 1.9663133E-014, 1.1593442E-016, 6.5966080E-007, 1.0063112E-005, 1.6164256E-011, 5.8408416E-003, 2.7760596E-003, 1.4190415E-002, 7.1929533E-003, 1.6512900E-003, 1.7724461E-002, 1.5104744E-002, 1.7122967E-002, 1.7522534E-002, 4.8852402E-003, 2.2488024E-002, 1.5229490E-002, 8.9419726E-003
 2.9202724E+002, 4.2778891E-009, 6.2157849E-011, 1.1893442E-013, 2.9441924E-018, 2.0671858E-002, 3.5133387E-003, 8.4466528E-004, 7.2330558E-009, 2.1825972E-002, 1.9637511E-002, 2.4898402E-002, 7.2782518E-002, 6.6228952E-002, 6.4202605E-002, 7.5682734E-003, 3.3786650E-002, 5.4582348E-004, 1.2760430E-008, 1.3014295E-015, 6.4223364E-013, 5.0722527E-014, 4.8466968E-004, 1.4412460E-003, 2.1436532E-003, 3.7332410E-002, 3.8986906E-002, 2.8156141E-002, 6.8933936E-003, 2.7091533E-002, 3.3813218E-002, 2.6389925E-002, 1.6481752E-003, 4.3073448E-002, 2.1244363E-002, 1.7813967E-002, 2.8727370E-003, 2.0181044E-002, 1.6350646E-002, 5.1351283E-003, 2.4424157E-002, 7.7445091E-003, 2.4298154E-003, 4.1696402E-015, 4.2128271E-017, 6.0720825E-007, 1.3225625E-005, 1.6003591E-012, 7.0495627E-003, 6.3816086E-003, 1.6223720E-002, 1.0616262E-002, 4.8998900E-003, 1.6627428E-002, 1.3684548E-002, 1.9939775E-002, 1.7082769E-002, 1.0381896E-002, 2.1943533E-002, 1.8673208E-002, 1.0865385E-002
 2.9303876E+002, 1.8405065E-010, 3.1201253E-013, 5.2492485E-016, 4.7596355E-019, 1.9911777E-002, 4.0895295E-003, 9.7718663E-005, 6.8681250E-011, 2.2219848E-002, 2.4337825E-002, 1.1371078E-002, 7.6818480E-002, 4.9355323E-002, 6.5930988E-002, 1.3895123E-003, 3.0821853E-002, 9.9719594E-004, 7.3031163E-010, 7.5612621E-014, 1.3755924E-012, 1.0746002E-014, 1.3088447E-003, 5.7075235E-003, 2.6880730E-003, 3.7584037E-002, 3.8450824E-002, 2.4228101E-002, 4.8900896E-003, 2.8621071E-002, 3.0886134E-002, 2.8455905E-002, 2.5036116E-003, 3.5715989E-002, 2.3837319E-002, 2.8106193E-002, 1.0303777E-003, 2.7692943E-002, 2.3182018E-002, 6.8125019E-003, 2.3552187E-002, 1.3154851E-002, 3.8051540E-003, 1.0461293E-015, 7.1629536E-018, 3.3755589E-006, 7.9743553E-006, 6.2332572E-009, 1.3526019E-002, 8.7890830E-003, 1.7648777E-002, 1.4256832E-002, 5.8146230E-003, 2.0082060E-002, 1.7305865E-002, 2.2618325E-002, 2.1914912E-002, 1.4989391E-002, 2.5498505E-002, 2.0102376E-002, 1.0162576E-002
 2.9404580E+002, 2.5436159E-010, 1.1403754E-015, 2.7877061E-017, 1.0487091E-019, 1.3949324E-002, 7.7024073E-004, 8.6576146E-006, 4.8483438E-010, 1.7922097E-002, 1.0588940E-002, 1.9632417E-003, 4.5608741E-002, 5.9855017E-002, 1.4555901E-002, 1.4856573E-003, 2.5698471E-002, 4.1907487E-004, 3.9575203E-010, 4.0143630E-013, 7.9251066E-013, 6.5802599E-016, 3.4291086E-003, 5.7087027E-003, 1.3726353E-003, 3.8373607E-002, 3.4639183E-002, 3.0683943E-002, 2.2973670E-002, 3.0641382E-002, 2.9642903E-002, 2.7849044E-002, 4.4752829E-003, 3.5075966E-002, 2.5726302E-002, 2.9161957E-002, 5.5551361E-004, 3.6703480E-002, 2.1719839E-002, 5.1013976E-003, 2.0924291E-002, 1.6780168E-002, 6.2320365E-003, 7.8838034E-017, 1.6936451E-018, 3.8139301E-006, 3.2011785E-006, 2.2227456E-008, 1.4342400E-002, 7.3559327E-003, 2.0564721E-002, 1.8370897E-002, 7.2683747E-003, 2.2389311E-002, 1.9132354E-002, 2.4474228E-002, 2.0728877E-002, 8.7006781E-003, 2.7014231E-002, 1.8832153E-002, 8.8337858E-003
 2.9504133E+002, 3.0895153E-010, 1.7904726E-016, 6.8260690E-018, 8.0000720E-021, 9.9294680E-003, 1.7426234E-003, 1.2597788E-004, 6.0475860E-009, 8.7892257E-003, 2.9102570E-003, 3.1705989E-003, 3.1120181E-002, 3.0323301E-002, 5.8215827E-003, 1.8753442E-003, 1.6786586E-002, 6.4602465E-004, 1.9469239E-009, 3.1690165E-014, 2.6655192E-013, 5.4954961E-017, 3.8543927E-003, 1.1726084E-002, 7.5486448E-004, 3.7843931E-002, 3.7825540E-002, 3.7045746E-002, 1.5912911E-002, 3.1837885E-002, 3.0079675E-002, 1.5121457E-002, 4.1294277E-003, 4.2057818E-002, 4.4876450E-002, 2.3803717E-002, 3.1796337E-004, 3.0490646E-002, 1.1003357E-002, 7.1029485E-004, 1.9279628E-002, 1.3940677E-002, 6.1716590E-003, 1.6173147E-017, 4.8715486E-018, 2.2144712E-005, 1.6121697E-005, 1.7719124E-006, 1.2782997E-002, 8.8806287E-003, 2.1738665E-002, 2.1690275E-002, 6.0565680E-003, 2.4053626E-002, 2.0737187E-002, 2.5509607E-002, 1.9827330E-002, 8.1130510E-003, 2.7368923E-002, 2.1261793E-002, 7.7140435E-003
 2.9602284E+002, 1.7350207E-010, 8.9198972E-016, 6.1648094E-017, 1.4639143E-021, 1.3763764E-002, 7.6313154E-003, 2.1429863E-003, 3.3538471E-009, 1.8138601E-002, 9.5838007E-003, 1.2104040E-002, 3.3652618E-002, 3.1195665E-002, 2.4017459E-002, 9.3724609E-004, 1.9650893E-002, 5.3965943E-004, 2.4806052E-009, 1.9907078E-015, 2.5314566E-013, 1.5826883E-017, 7.3844364E-003, 1.5259831E-002, 5.6222686E-003, 3.8260765E-002, 4.1856974E-002, 3.8084210E-002, 1.2671931E-002, 3.4621531E-002, 2.4308012E-002, 2.1795534E-002, 1.5099272E-002, 4.6953619E-002, 4.9922246E-002, 1.8932468E-002, 3.5376118E-004, 1.8102133E-002, 4.3456710E-003, 8.4111656E-005, 2.0568572E-002, 7.2388765E-003, 3.5860478E-003, 1.0271253E-017, 1.4607359E-017, 2.3270694E-005, 3.0932894E-006, 1.0408313E-005, 1.6700185E-002, 1.0250302E-002, 2.1977867E-002, 1.5038405E-002, 7.6515881E-003, 2.4429884E-002, 1.7145193E-002, 2.3780057E-002, 1.6288234E-002, 1.1319785E-002, 2.7066961E-002, 2.3452046E-002, 1.0322293E-002
 2.9706053E+002, 6.2966979E-011, 1.3086035E-015, 1.2606774E-015, 2.8682155E-021, 1.4296550E-002, 1.1698682E-002, 8.7526772E-003, 2.9160724E-007, 2.5910696E-002, 2.8091227E-002, 5.1588997E-003, 4.5616714E-002, 3.6075036E-002, 2.8726794E-002, 2.0259586E-003, 2.4892537E-002, 1.0970193E-003, 6.7100957E-009, 1.2385688E-012, 1.7192767E-013, 3.5604785E-017, 2.9544294E-002, 2.2744316E-002, 8.3384984E-003, 3.8410461E-002, 4.2358343E-002, 3.5460865E-002, 9.7780467E-003, 2.8766654E-002, 2.9827149E-002, 2.5301261E-002, 1.6541857E-002, 4.6463333E-002, 3.1924846E-002, 1.5289419E-002, 1.5226388E-003, 2.8934858E-002, 1.6189890E-002, 3.0107167E-004, 2.0186787E-002, 5.4306073E-003, 2.2562713E-003, 7.5839530E-018, 2.6426935E-017, 2.3446174E-005, 2.6647330E-006, 4.3606181E-006, 1.8666015E-002, 1.2916734E-002, 2.2346669E-002, 1.1116372E-002, 9.8667502E-003, 2.0200617E-002, 1.2503898E-002, 2.5855643E-002, 1.8829620E-002, 9.0757244E-003, 2.6625276E-002, 2.0532136E-002, 1.1114754E-002
 2.9805831E+002, 4.4263046E-011, 2.0562995E-015, 6.0061451E-016, 4.8941505E-021, 1.4469295E-002, 8.4574299E-003, 8.8130503E-003, 9.1972937E-006, 2.9755697E-002, 2.4918758E-002, 1.9826627E-003, 5.9188677E-002, 5.6134277E-002, 2.2350881E-002, 1.1506188E-003, 2.3771426E-002, 1.6583264E-003, 3.4174810E-004, 3.0481175E-012, 5.7528514E-014, 1.5007972E-015, 4.3691435E-002, 4.5577774E-002, 8.8498203E-004, 3.8691504E-002, 4.1155272E-002, 2.6952343E-002, 1.2430987E-004, 3.9863933E-002, 4.3867408E-002, 3.8768901E-002, 4.8484342E-003, 4.1936603E-002, 1.6020438E-002, 4.4204103E-003, 1.7515047E-003, 3.7305891E-002, 7.1026586E-003, 2.3266041E-004, 2.0257083E-002, 7.1958518E-003, 2.7480104E-004, 5.7000018E-017, 1.6781257E-017, 1.0419995E-005, 1.8414032E-006, 3.0611201E-008, 1.7717228E-002, 9.5894940E-003, 2.3072440E-002, 1.9377046E-002, 1.1942486E-002, 2.1298864E-002, 1.0237386E-002, 2.7207727E-002, 9.6181429E-003, 5.0771023E-003, 2.6588169E-002, 2.1430575E-002, 8.5112430E-003
 2.9906806E+002, 3.7017591E-011, 1.3227244E-010, 1.5033957E-015, 1.4013765E-021, 1.5242668E-002, 7.9151160E-003, 5.5903364E-003, 1.6192152E-006, 2.9513394E-002, 9.1425810E-003, 7.1974012E-003, 6.1349982E-002, 5.0675429E-002, 2.9867915E-002, 4.0633870E-003, 2.1735297E-002, 2.4285053E-003, 1.0044426E-003, 1.5711256E-011, 5.3199217E-014, 5.1697626E-014, 4.3731548E-002, 4.4665046E-002, 5.2140760E-004, 4.1362981E-002, 3.9239598E-002, 1.3835088E-002, 7.7983625E-005, 3.8893212E-002, 4.6006399E-002, 4.0913884E-002, 8.3745408E-003, 4.5480379E-002, 2.5733310E-002, 3.7181834E-003, 2.0427902E-003, 2.6989283E-002, 7.1566548E-003, 3.3222353E-004, 1.9391052E-002, 2.9074072E-003, 8.3831574E-005, 2.3217807E-017, 6.3441063E-018, 1.1780923E-006, 8.3092399E-008, 3.8506208E-008, 1.6508653E-002, 6.8389511E-003, 2.4329172E-002, 2.2300582E-002, 1.3069527E-002, 2.2938095E-002, 1.2014155E-002, 2.7201168E-002, 2.4359418E-003, 1.2475841E-003, 2.9024130E-002, 2.4642421E-002, 4.4848152E-003
 3.0005014E+002, 1.1468782E-011, 4.8356549E-010, 5.7867943E-015, 1.2987706E-021, 1.5924896E-002, 1.0554342E-002, 2.0907546E-003, 1.4090928E-007, 2.0441970E-002, 4.7960456E-003, 1.0017204E-003, 6.3716850E-002, 5.9181638E-002, 4.4655320E-002, 2.5564578E-002, 2.1907358E-002, 1.6565051E-003, 3.8275334E-003, 1.9163032E-010, 1.9097631E-014, 2.2574602E-010, 4.0346656E-002, 3.7201884E-002, 9.3466269E-003, 4.1289323E-002, 3.6426905E-002, 1.3245614E-002, 6.7972135E-004, 3.8019852E-002, 2.8350830E-002, 1.5210921E-002, 7.9720489E-004, 3.5514357E-002, 2.9035653E-002, 4.8565329E-003, 8.5422560E-003, 2.2123265E-002, 7.0010659E-003, 3.3377312E-004, 1.6802332E-002, 2.9968667E-003, 3.2227183E-005, 4.5645918E-018, 1.1648465E-018, 2.4381563E-006, 4.3361464E-009, 2.8636356E-007, 1.2544306E-002, 7.7568246E-003, 2.4366416E-002, 2.4426674E-002, 1.1946743E-002, 2.3321565E-002, 1.2746639E-002, 2.7016844E-002, 7.8440802E-003, 1.5207294E-003, 2.8688709E-002, 2.0748953E-002, 4.6759795E-003
 3.0107142E+002, 1.0180822E-010, 2.8930316E-011, 2.2729927E-016, 1.0502050E-021, 1.7477311E-002, 1.0137791E-002, 9.5253496E-004, 6.2941839E-009, 1.4377884E-002, 3.5687072E-003, 1.4773685E-003, 6.4165407E-002, 5.7935987E-002, 5.1044522E-002, 3.7960300E-002, 2.4444705E-002, 2.1736682E-003, 2.2925446E-003, 1.9915873E-011, 8.0793993E-013, 3.9685100E-009, 3.9025060E-002, 3.5053635E-002, 2.0526526E-002, 4.1933274E-002, 3.0470772E-002, 3.4286377E-003, 2.8527568E-003, 4.5604983E-002, 3.0362203E-002, 2.4635464E-002, 4.1192174E-004, 3.9828374E-002, 3.4434777E-002, 7.8346648E-003, 1.7825452E-002, 2.5519147E-002, 5.4271133E-003, 5.0510288E-004, 1.5366863E-002, 4.9672357E-003, 2.4871262E-005, 1.3011066E-018, 1.6178398E-019, 8.3200761E-007, 8.2432231E-008, 2.4006042E-006, 1.1741428E-002, 4.9051044E-003, 2.5277824E-002, 2.0053989E-002, 7.0239331E-003, 2.3509075E-002, 1.4456391E-002, 2.7410227E-002, 1.1520729E-002, 3.1949377E-003, 2.7696710E-002, 1.6109022E-002, 4.7288090E-003
 3.0201426E+002, 3.0885350E-009, 3.3359769E-013, 6.4376618E-017, 8.3745310E-022, 2.0504095E-002, 6.2731195E-003, 1.3565242E-004, 4.4054637E-009, 1.3889286E-002, 3.2050045E-003, 1.3598693E-002, 5.9434697E-002, 5.4480248E-002, 5.7845286E-002, 3.8806003E-002, 2.8202545E-002, 6.9306457E-003, 5.8789572E-004, 4.1993982E-013, 6.4676294E-010, 2.1424227E-009, 3.8856503E-002, 3.3811272E-002, 2.3568751E-002, 4.3409567E-002, 2.9830769E-002, 3.9701997E-003, 4.0347095E-003, 5.0614705E-002, 1.9320316E-002, 1.4252568E-002, 1.8663234E-003, 4.6314007E-002, 1.2263103E-002, 7.7201976E-003, 1.9869083E-002, 1.9576783E-002, 7.3798453E-003, 4.4354856E-004, 1.2615579E-002, 6.4511444E-003, 4.7878731E-006, 1.3851678E-018, 5.8028616E-020, 2.0909090E-007, 1.4011438E-007, 1.6681545E-006, 1.0891319E-002, 8.4388007E-003, 2.6144799E-002, 1.3584798E-002, 7.5812836E-003, 2.4464972E-002, 1.4758765E-002, 2.8695130E-002, 1.1768873E-002, 3.1899595E-003, 2.8563980E-002, 1.8431891E-002, 8.8165093E-003
 3.0308626E+002, 2.1130600E-009, 5.2144457E-013, 1.9411686E-017, 1.5902062E-021, 2.0417411E-002, 8.2260505E-003, 5.4078286E-004, 1.0186877E-006, 1.7011030E-002, 4.8405165E-003, 2.5177843E-002, 4.8133058E-002, 5.7476919E-002, 5.7382112E-002, 1.3925246E-002, 3.2259748E-002, 6.7777955E-003, 1.8459351E-003, 6.1819107E-014, 7.7235180E-010, 1.8594873E-010, 3.6421982E-002, 2.7392510E-002, 1.9243120E-002, 3.6226305E-002, 1.5595586E-002, 6.3602042E-003, 3.2530489E-003, 4.9500086E-002, 3.9998919E-002, 1.0355871E-002, 1.7833131E-003, 3.9514462E-002, 1.4364147E-002, 1.1496142E-002, 5.6512410E-003, 1.5748398E-002, 1.0033681E-002, 3.8244888E-004, 1.1652653E-002, 5.2618841E-003, 2.3809182E-006, 2.1304480E-018, 1.2932125E-020, 6.0303850E-007, 1.7265063E-006, 1.3350338E-007, 1.1293884E-002, 1.5407198E-002, 2.6059213E-002, 1.9139396E-002, 6.6791849E-003, 2.2708835E-002, 1.8255665E-002, 2.9244641E-002, 8.6716176E-003, 2.0255092E-003, 3.0307051E-002, 1.9941755E-002, 4.5490972E-003
 3.0407056E+002, 1.0370002E-010, 1.2017107E-013, 4.2640904E-016, 6.5263687E-021, 1.3752557E-002, 1.1134682E-002, 9.3193367E-004, 5.7331805E-006, 1.1303387E-002, 4.0759821E-003, 2.9483380E-002, 4.4387281E-002, 6.3695013E-002, 4.2912727E-002, 2.1636987E-004, 2.5046258E-002, 1.2092815E-002, 4.8528719E-004, 1.2329139E-009, 5.5181426E-011, 5.1320550E-009, 3.7706960E-002, 2.2806525E-002, 2.0721637E-002, 2.8818355E-002, 1.3429018E-002, 6.8904190E-003, 4.4078594E-004, 4.6118362E-002, 4.8687318E-002, 2.9911616E-002, 2.7549679E-003, 3.2328323E-002, 1.7864449E-002, 1.2601166E-002, 1.7456442E-004, 2.5004343E-002, 1.3478622E-002, 1.5368053E-004, 1.3646964E-002, 4.8097903E-003, 3.3540993E-007, 1.3741981E-018, 7.3497026E-021, 4.3393538E-006, 1.8626639E-006, 1.7894670E-006, 1.3756403E-002, 2.1813660E-002, 2.6133019E-002, 2.5944450E-002, 7.1476188E-003, 2.3901960E-002, 2.1955416E-002, 2.7158176E-002, 3.6387322E-003, 1.1310545E-003, 2.9532012E-002, 1.7155157E-002, 1.7486562E-003
 3.0506961E+002, 9.4815570E-013, 4.9519431E-014, 2.1109670E-015, 1.4163790E-020, 1.4875258E-002, 1.0264367E-002, 6.3384447E-004, 6.4213562E-008, 1.3520138E-002, 1.4368366E-002, 2.7514794E-002, 4.6566622E-002, 4.4750430E-002, 9.4391737E-003, 6.6999214E-005, 2.7314857E-002, 2.3266984E-002, 5.0816965E-006, 1.7889313E-009, 5.1406259E-011, 1.4606068E-008, 3.9271246E-002, 2.2262437E-002, 2.3806259E-002, 4.3831054E-002, 2.4321706E-002, 4.9422459E-003, 2.4595072E-005, 4.5414113E-002, 5.1375141E-002, 5.1157223E-002, 1.1318461E-003, 3.4660952E-002, 2.6507488E-002, 1.5437009E-002, 2.9155506E-004, 2.4475650E-002, 2.1232111E-002, 5.0205861E-004, 1.4851497E-002, 3.4111232E-003, 6.9700399E-006, 5.5844233E-019, 3.9194374E-021, 3.0994764E-006, 1.0173856E-007, 4.8073794E-006, 1.5393320E-002, 1.8942975E-002, 2.6969885E-002, 1.4625351E-002, 1.1316980E-002, 2.5569421E-002, 2.5871757E-002, 2.6376002E-002, 1.1574423E-002, 1.9286514E-003, 2.9443890E-002, 1.6257073E-002, 3.2076621E-003
 3.0600582E+002, 6.4182832E-013, 3.2646106E-013, 4.0697963E-016, 2.2948518E-020, 1.7388872E-002, 6.7054008E-003, 1.4561286E-003, 6.1914475E-008, 1.1556798E-002, 3.6840903E-002, 3.5067250E-002, 5.0808263E-002, 4.9737192E-002, 7.6266130E-003, 1.2922285E-004, 2.7519930E-002, 3.0751680E-003, 1.5440538E-008, 2.7987477E-006, 1.9747849E-010, 3.6458443E-009, 3.9891076E-002, 2.2918166E-002, 2.5837634E-002, 4.6971527E-002, 1.5808258E-002, 3.3732545E-003, 2.8538438E-005, 4.6296217E-002, 5.4578227E-002, 3.1968518E-002, 1.8078771E-003, 3.6596041E-002, 2.8814320E-002, 1.5017037E-002, 6.0400599E-004, 2.4276303E-002, 2.0692091E-002, 1.9782794E-003, 1.6958243E-002, 9.6632129E-003, 8.4434492E-004, 8.9946013E-019, 3.0820395E-021, 4.6388481E-007, 1.9158539E-007, 1.8470658E-005, 1.4791015E-002, 1.7682068E-002, 2.6203440E-002, 1.0730160E-002, 1.3947375E-002, 2.5484813E-002, 2.8897585E-002, 2.6908176E-002, 1.7335225E-002, 3.9642600E-003, 3.2263430E-002, 1.6696433E-002, 9.3727689E-004
 3.0704290E+002, 3.8693612E-012, 3.6668579E-012, 4.5168492E-017, 3.4711435E-019, 1.7979007E-002, 5.7516206E-003, 1.3992082E-003, 9.8110645E-009, 1.7400359E-002, 3.5644811E-002, 6.9242140E-003, 5.0438169E-002, 4.9037552E-002, 2.2565046E-002, 3.2507702E-004, 2.6047949E-002, 2.8858841E-005, 3.5384682E-007, 4.6489387E-006, 5.3840196E-011, 4.9120537E-010, 3.6882903E-002, 2.2696989E-002, 1.6885987E-002, 4.9131400E-002, 9.9217207E-003, 6.1705955E-003, 2.6937161E-006, 5.2424520E-002, 5.5135296E-002, 2.0595389E-002, 3.3697723E-003, 3.8240032E-002, 2.8217463E-002, 5.0696638E-003, 1.7690878E-003, 2.5712109E-002, 1.9705213E-002, 1.4738893E-003, 1.7014338E-002, 1.0523567E-002, 4.3314778E-003, 8.3426305E-019, 7.5781160E-021, 1.5533678E-007, 4.2716631E-008, 1.1519014E-005, 1.5738903E-002, 1.7713826E-002, 2.4454129E-002, 1.5442304E-002, 1.1292584E-002, 2.8400109E-002, 2.0992724E-002, 2.8790207E-002, 5.7336345E-003, 4.7036116E-003, 3.1272703E-002, 1.0264042E-002, 3.3566171E-003
