s,mol/mol,mol/mol,mol/mol,mol/mol,C,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,kg/kg,kg/kg,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 9.000E+01, 3.599E-04, 1.101E-01, 3.851E-02, 2.293E-02, 1.010E+03, 5.526E-08, 1.249E-01, 2.165E-02, 9.561E-03, 9.274E+02, 1.017E+03, 9.301E+02, 1.036E-03, 1.043E-03, 1.255E+02, 1.202E+02, 2.169E+01, 1.468E+02, 1.428E+02, 1.319E+02, 9.106E+02, 8.763E+02, 4.246E+02, 9.687E+02, 9.580E+02, 9.308E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 7.623E+02, 9.333E+02, 9.749E+02, 9.853E+02, 9.865E+02, 9.846E+02, 9.849E+02, 9.856E+02, 9.864E+02, 9.892E+02, 9.874E+02, 4.351E+02, 9.167E+02, 9.245E+02, 9.331E+02, 9.368E+02, 9.426E+02, 9.442E+02, 9.469E+02, 9.480E+02, 9.472E+02, 9.441E+02
 1.000E+02, 2.816E-07, 1.106E-01, 3.767E-02, 2.375E-02, 9.525E+02, 5.678E-07, 1.227E-01, 2.404E-02, 1.244E-02, 9.370E+02, 9.518E+02, 9.416E+02, 1.031E-03, 1.038E-03, 1.127E+02, 1.280E+02, 2.271E+01, 1.304E+02, 1.361E+02, 1.325E+02, 8.792E+02, 8.991E+02, 4.383E+02, 9.353E+02, 9.469E+02, 9.355E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 7.256E+02, 8.998E+02, 9.234E+02, 9.376E+02, 9.406E+02, 9.451E+02, 9.466E+02, 9.487E+02, 9.506E+02, 9.511E+02, 9.494E+02, 4.580E+02, 9.381E+02, 9.428E+02, 9.447E+02, 9.459E+02, 9.489E+02, 9.502E+02, 9.513E+02, 9.500E+02, 9.487E+02, 9.458E+02
 1.100E+02, 2.326E-07, 1.017E-01, 4.779E-02, 3.794E-02, 9.293E+02, 8.065E-08, 1.180E-01, 2.931E-02, 1.738E-02, 9.299E+02, 9.312E+02, 9.300E+02, 1.008E-03, 1.033E-03, 1.051E+02, 1.398E+02, 2.652E+01, 1.218E+02, 1.284E+02, 1.290E+02, 8.588E+02, 9.288E+02, 4.696E+02, 9.153E+02, 9.315E+02, 9.304E+02, 2.001E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.000E+01, 6.969E+02, 8.831E+02, 9.031E+02, 9.154E+02, 9.182E+02, 9.225E+02, 9.242E+02, 9.265E+02, 9.279E+02, 9.282E+02, 9.261E+02, 5.042E+02, 9.592E+02, 9.578E+02, 9.556E+02, 9.546E+02, 9.529E+02, 9.516E+02, 9.490E+02, 9.441E+02, 9.411E+02, 9.392E+02
 1.200E+02, 1.454E-08, 1.022E-01, 4.627E-02, 4.088E-02, 9.150E+02, 4.730E-10, 1.129E-01, 3.505E-02, 2.173E-02, 9.267E+02, 9.167E+02, 9.269E+02, 9.939E-04, 1.031E-03, 1.008E+02, 1.464E+02, 2.785E+01, 1.177E+02, 1.257E+02, 1.277E+02, 8.467E+02, 9.470E+02, 4.865E+02, 9.056E+02, 9.255E+02, 9.292E+02, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 6.743E+02, 8.687E+02, 8.896E+02, 9.019E+02, 9.048E+02, 9.097E+02, 9.118E+02, 9.152E+02, 9.166E+02, 9.162E+02, 9.135E+02, 5.370E+02, 9.681E+02, 9.691E+02, 9.601E+02, 9.575E+02, 9.536E+02, 9.518E+02, 9.480E+02, 9.417E+02, 9.373E+02, 9.352E+02
 1.300E+02, 3.840E-09, 1.057E-01, 4.244E-02, 3.509E-02, 9.101E+02, 4.064E-07, 1.158E-01, 3.134E-02, 1.965E-02, 9.326E+02, 9.138E+02, 9.338E+02, 1.004E-03, 1.029E-03, 9.857E+01, 1.502E+02, 2.863E+01, 1.161E+02, 1.249E+02, 1.279E+02, 8.413E+02, 9.577E+02, 4.950E+02, 9.014E+02, 9.238E+02, 9.314E+02, 2.002E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.002E+01, 6.816E+02, 8.630E+02, 8.842E+02, 8.958E+02, 8.988E+02, 9.047E+02, 9.067E+02, 9.094E+02, 9.114E+02, 9.109E+02, 9.102E+02, 5.553E+02, 9.785E+02, 9.726E+02, 9.653E+02, 9.624E+02, 9.568E+02, 9.545E+02, 9.483E+02, 9.416E+02, 9.384E+02, 9.363E+02
 1.400E+02, 3.795E-09, 1.042E-01, 4.379E-02, 3.868E-02, 9.077E+02, 1.131E-10, 1.143E-01, 3.307E-02, 2.198E-02, 9.328E+02, 9.087E+02, 9.322E+02, 9.948E-04, 1.026E-03, 9.779E+01, 1.528E+02, 2.997E+01, 1.155E+02, 1.236E+02, 1.274E+02, 8.387E+02, 9.641E+02, 5.057E+02, 9.006E+02, 9.225E+02, 9.315E+02, 2.004E+01, 2.002E+01, 2.004E+01, 2.004E+01, 2.003E+01, 6.669E+02, 8.602E+02, 8.799E+02, 8.908E+02, 8.941E+02, 9.013E+02, 9.049E+02, 9.088E+02, 9.108E+02, 9.105E+02, 9.090E+02, 5.731E+02, 9.832E+02, 9.769E+02, 9.653E+02, 9.619E+02, 9.568E+02, 9.541E+02, 9.488E+02, 9.424E+02, 9.383E+02, 9.365E+02
 1.500E+02, 1.548E-08, 1.057E-01, 4.250E-02, 3.623E-02, 9.077E+02, 1.088E-10, 1.116E-01, 3.612E-02, 2.580E-02, 9.363E+02, 9.109E+02, 9.371E+02, 1.000E-03, 1.020E-03, 9.913E+01, 1.563E+02, 3.078E+01, 1.169E+02, 1.263E+02, 1.301E+02, 8.421E+02, 9.727E+02, 5.148E+02, 9.038E+02, 9.281E+02, 9.379E+02, 2.006E+01, 2.004E+01, 2.006E+01, 2.006E+01, 2.005E+01, 6.681E+02, 8.612E+02, 8.804E+02, 8.942E+02, 8.977E+02, 9.037E+02, 9.059E+02, 9.094E+02, 9.112E+02, 9.117E+02, 9.103E+02, 5.728E+02, 9.907E+02, 9.801E+02, 9.690E+02, 9.662E+02, 9.614E+02, 9.591E+02, 9.540E+02, 9.473E+02, 9.428E+02, 9.420E+02
 1.600E+02, 1.739E-08, 1.071E-01, 4.074E-02, 3.443E-02, 9.192E+02, 4.160E-09, 1.115E-01, 3.619E-02, 2.625E-02, 9.478E+02, 9.242E+02, 9.491E+02, 1.003E-03, 1.018E-03, 1.027E+02, 1.591E+02, 3.120E+01, 1.194E+02, 1.292E+02, 1.338E+02, 8.538E+02, 9.792E+02, 5.192E+02, 9.105E+02, 9.359E+02, 9.475E+02, 2.008E+01, 2.006E+01, 2.009E+01, 2.008E+01, 2.007E+01, 7.010E+02, 8.729E+02, 8.910E+02, 9.020E+02, 9.047E+02, 9.090E+02, 9.110E+02, 9.154E+02, 9.184E+02, 9.184E+02, 9.175E+02, 5.716E+02, 9.973E+02, 9.914E+02, 9.793E+02, 9.767E+02, 9.711E+02, 9.682E+02, 9.630E+02, 9.564E+02, 9.527E+02, 9.513E+02
 1.700E+02, 4.714E-08, 1.054E-01, 4.210E-02, 3.840E-02, 9.271E+02, 1.556E-09, 1.115E-01, 3.613E-02, 2.671E-02, 9.571E+02, 9.314E+02, 9.581E+02, 9.925E-04, 1.018E-03, 1.042E+02, 1.601E+02, 3.187E+01, 1.229E+02, 1.324E+02, 1.361E+02, 8.573E+02, 9.823E+02, 5.245E+02, 9.196E+02, 9.440E+02, 9.541E+02, 2.012E+01, 2.009E+01, 2.013E+01, 2.012E+01, 2.010E+01, 6.759E+02, 8.773E+02, 8.982E+02, 9.100E+02, 9.131E+02, 9.182E+02, 9.205E+02, 9.244E+02, 9.278E+02, 9.284E+02, 9.257E+02, 5.689E+02, 1.002E+03, 9.962E+02, 9.844E+02, 9.817E+02, 9.769E+02, 9.749E+02, 9.701E+02, 9.629E+02, 9.588E+02, 9.570E+02
 1.800E+02, 2.708E-07, 1.081E-01, 3.945E-02, 3.355E-02, 9.345E+02, 1.298E-08, 1.118E-01, 3.592E-02, 2.532E-02, 9.619E+02, 9.394E+02, 9.625E+02, 1.003E-03, 1.022E-03, 1.067E+02, 1.619E+02, 3.207E+01, 1.249E+02, 1.338E+02, 1.375E+02, 8.646E+02, 9.864E+02, 5.281E+02, 9.252E+02, 9.481E+02, 9.581E+02, 2.016E+01, 2.012E+01, 2.018E+01, 2.017E+01, 2.014E+01, 6.973E+02, 8.837E+02, 9.059E+02, 9.168E+02, 9.199E+02, 9.252E+02, 9.275E+02, 9.313E+02, 9.340E+02, 9.339E+02, 9.314E+02, 5.717E+02, 1.008E+03, 9.989E+02, 9.889E+02, 9.860E+02, 9.804E+02, 9.778E+02, 9.733E+02, 9.666E+02, 9.628E+02, 9.612E+02
 1.900E+02, 3.247E-09, 1.059E-01, 4.157E-02, 3.750E-02, 9.394E+02, 1.818E-07, 1.143E-01, 3.311E-02, 2.223E-02, 9.681E+02, 9.428E+02, 9.689E+02, 9.936E-04, 1.025E-03, 1.105E+02, 1.638E+02, 3.231E+01, 1.279E+02, 1.371E+02, 1.407E+02, 8.757E+02, 9.906E+02, 5.309E+02, 9.327E+02, 9.560E+02, 9.655E+02, 2.022E+01, 2.017E+01, 2.024E+01, 2.022E+01, 2.019E+01, 7.148E+02, 8.937E+02, 9.137E+02, 9.246E+02, 9.274E+02, 9.322E+02, 9.344E+02, 9.386E+02, 9.406E+02, 9.407E+02, 9.382E+02, 5.758E+02, 1.009E+03, 1.003E+03, 9.940E+02, 9.914E+02, 9.867E+02, 9.842E+02, 9.796E+02, 9.725E+02, 9.695E+02, 9.680E+02
 2.000E+02, 3.297E-07, 1.053E-01, 4.226E-02, 3.755E-02, 9.463E+02, 2.729E-10, 1.108E-01, 3.704E-02, 2.655E-02, 9.719E+02, 9.502E+02, 9.720E+02, 9.937E-04, 1.019E-03, 1.111E+02, 1.676E+02, 3.277E+01, 1.304E+02, 1.393E+02, 1.430E+02, 8.777E+02, 9.993E+02, 5.337E+02, 9.390E+02, 9.614E+02, 9.707E+02, 2.029E+01, 2.022E+01, 2.031E+01, 2.029E+01, 2.026E+01, 7.056E+02, 8.958E+02, 9.176E+02, 9.298E+02, 9.330E+02, 9.385E+02, 9.404E+02, 9.437E+02, 9.470E+02, 9.476E+02, 9.451E+02, 6.030E+02, 1.017E+03, 1.008E+03, 9.979E+02, 9.949E+02, 9.905E+02, 9.886E+02, 9.843E+02, 9.776E+02, 9.747E+02, 9.736E+02
 2.100E+02, 3.235E-09, 1.077E-01, 3.952E-02, 3.487E-02, 9.478E+02, 4.860E-09, 1.133E-01, 3.439E-02, 2.339E-02, 9.763E+02, 9.511E+02, 9.767E+02, 9.974E-04, 1.025E-03, 1.138E+02, 1.659E+02, 3.346E+01, 1.313E+02, 1.400E+02, 1.438E+02, 8.855E+02, 9.966E+02, 5.381E+02, 9.418E+02, 9.635E+02, 9.732E+02, 2.037E+01, 2.029E+01, 2.040E+01, 2.038E+01, 2.033E+01, 7.294E+02, 9.014E+02, 9.215E+02, 9.324E+02, 9.353E+02, 9.403E+02, 9.423E+02, 9.461E+02, 9.493E+02, 9.496E+02, 9.481E+02, 5.935E+02, 1.013E+03, 1.009E+03, 9.989E+02, 9.972E+02, 9.928E+02, 9.906E+02, 9.860E+02, 9.810E+02, 9.779E+02, 9.766E+02
 2.200E+02, 6.468E-08, 1.055E-01, 4.221E-02, 3.722E-02, 9.519E+02, 1.311E-10, 1.130E-01, 3.494E-02, 2.356E-02, 9.772E+02, 9.544E+02, 9.779E+02, 9.952E-04, 1.027E-03, 1.137E+02, 1.673E+02, 3.253E+01, 1.326E+02, 1.411E+02, 1.444E+02, 8.858E+02, 1.000E+03, 5.357E+02, 9.452E+02, 9.665E+02, 9.751E+02, 2.046E+01, 2.037E+01, 2.050E+01, 2.048E+01, 2.043E+01, 7.201E+02, 9.036E+02, 9.258E+02, 9.381E+02, 9.414E+02, 9.457E+02, 9.473E+02, 9.497E+02, 9.526E+02, 9.525E+02, 9.511E+02, 6.142E+02, 1.017E+03, 1.017E+03, 1.002E+03, 9.995E+02, 9.947E+02, 9.926E+02, 9.883E+02, 9.832E+02, 9.790E+02, 9.776E+02
 2.300E+02, 2.461E-09, 1.067E-01, 4.088E-02, 3.583E-02, 9.543E+02, 1.755E-08, 1.119E-01, 3.539E-02, 2.589E-02, 9.862E+02, 9.572E+02, 9.873E+02, 9.974E-04, 1.018E-03, 1.182E+02, 1.708E+02, 3.361E+01, 1.349E+02, 1.441E+02, 1.476E+02, 8.977E+02, 1.007E+03, 5.410E+02, 9.507E+02, 9.729E+02, 9.817E+02, 2.057E+01, 2.047E+01, 2.062E+01, 2.060E+01, 2.053E+01, 7.432E+02, 9.124E+02, 9.315E+02, 9.419E+02, 9.446E+02, 9.496E+02, 9.518E+02, 9.547E+02, 9.571E+02, 9.569E+02, 9.553E+02, 6.225E+02, 1.034E+03, 1.019E+03, 1.009E+03, 1.006E+03, 1.001E+03, 9.989E+02, 9.943E+02, 9.883E+02, 9.855E+02, 9.843E+02
 2.400E+02, 1.177E-08, 1.061E-01, 4.195E-02, 3.509E-02, 9.620E+02, 6.930E-10, 1.121E-01, 3.568E-02, 2.467E-02, 9.879E+02, 9.644E+02, 9.879E+02, 1.002E-03, 1.023E-03, 1.208E+02, 1.707E+02, 3.342E+01, 1.376E+02, 1.469E+02, 1.509E+02, 9.044E+02, 1.006E+03, 5.408E+02, 9.570E+02, 9.795E+02, 9.889E+02, 2.070E+01, 2.058E+01, 2.076E+01, 2.073E+01, 2.066E+01, 7.455E+02, 9.206E+02, 9.406E+02, 9.516E+02, 9.541E+02, 9.584E+02, 9.600E+02, 9.615E+02, 9.624E+02, 9.629E+02, 9.617E+02, 5.990E+02, 1.023E+03, 1.024E+03, 1.015E+03, 1.013E+03, 1.008E+03, 1.006E+03, 1.001E+03, 9.953E+02, 9.927E+02, 9.914E+02
 2.500E+02, 3.865E-09, 1.052E-01, 4.304E-02, 3.613E-02, 9.657E+02, 3.776E-10, 1.135E-01, 3.436E-02, 2.199E-02, 9.951E+02, 9.678E+02, 9.954E+02, 1.001E-03, 1.030E-03, 1.215E+02, 1.733E+02, 3.351E+01, 1.389E+02, 1.484E+02, 1.526E+02, 9.074E+02, 1.011E+03, 5.425E+02, 9.609E+02, 9.835E+02, 9.932E+02, 2.084E+01, 2.071E+01, 2.092E+01, 2.088E+01, 2.080E+01, 7.530E+02, 9.216E+02, 9.424E+02, 9.556E+02, 9.585E+02, 9.630E+02, 9.643E+02, 9.658E+02, 9.666E+02, 9.665E+02, 9.655E+02, 6.037E+02, 1.027E+03, 1.028E+03, 1.020E+03, 1.018E+03, 1.013E+03, 1.010E+03, 1.006E+03, 9.993E+02, 9.969E+02, 9.957E+02
 2.600E+02, 2.027E-07, 1.029E-01, 4.535E-02, 3.994E-02, 9.712E+02, 6.953E-10, 1.146E-01, 3.297E-02, 2.028E-02, 1.001E+03, 9.736E+02, 1.001E+03, 9.928E-04, 1.031E-03, 1.249E+02, 1.745E+02, 3.397E+01, 1.416E+02, 1.511E+02, 1.547E+02, 9.154E+02, 1.014E+03, 5.455E+02, 9.669E+02, 9.893E+02, 9.980E+02, 2.100E+01, 2.086E+01, 2.109E+01, 2.105E+01, 2.096E+01, 7.577E+02, 9.285E+02, 9.483E+02, 9.607E+02, 9.639E+02, 9.680E+02, 9.692E+02, 9.715E+02, 9.729E+02, 9.726E+02, 9.699E+02, 6.004E+02, 1.024E+03, 1.033E+03, 1.023E+03, 1.020E+03, 1.016E+03, 1.014E+03, 1.009E+03, 1.004E+03, 1.001E+03, 9.998E+02
 2.700E+02, 3.661E-08, 1.030E-01, 4.491E-02, 3.906E-02, 9.767E+02, 7.950E-10, 1.130E-01, 3.459E-02, 2.321E-02, 1.006E+03, 9.789E+02, 1.006E+03, 9.931E-04, 1.026E-03, 1.243E+02, 1.781E+02, 3.433E+01, 1.433E+02, 1.525E+02, 1.564E+02, 9.142E+02, 1.021E+03, 5.483E+02, 9.710E+02, 9.927E+02, 1.002E+03, 2.117E+01, 2.103E+01, 2.129E+01, 2.125E+01, 2.114E+01, 7.487E+02, 9.292E+02, 9.514E+02, 9.652E+02, 9.685E+02, 9.726E+02, 9.741E+02, 9.761E+02, 9.770E+02, 9.765E+02, 9.748E+02, 6.261E+02, 1.035E+03, 1.035E+03, 1.028E+03, 1.024E+03, 1.019E+03, 1.017E+03, 1.013E+03, 1.009E+03, 1.006E+03, 1.004E+03
 2.800E+02, 1.099E-07, 1.025E-01, 4.534E-02, 4.272E-02, 9.796E+02, 2.079E-09, 1.098E-01, 3.760E-02, 2.902E-02, 1.008E+03, 9.815E+02, 1.009E+03, 9.843E-04, 1.012E-03, 1.269E+02, 1.787E+02, 3.418E+01, 1.451E+02, 1.544E+02, 1.581E+02, 9.207E+02, 1.023E+03, 5.480E+02, 9.753E+02, 9.967E+02, 1.006E+03, 2.137E+01, 2.122E+01, 2.150E+01, 2.146E+01, 2.134E+01, 7.630E+02, 9.337E+02, 9.557E+02, 9.675E+02, 9.706E+02, 9.753E+02, 9.775E+02, 9.796E+02, 9.808E+02, 9.802E+02, 9.788E+02, 6.173E+02, 1.038E+03, 1.036E+03, 1.029E+03, 1.027E+03, 1.023E+03, 1.020E+03, 1.016E+03, 1.010E+03, 1.009E+03, 1.008E+03
 2.900E+02, 5.505E-08, 1.054E-01, 4.262E-02, 3.686E-02, 9.833E+02, 4.120E-10, 1.147E-01, 3.270E-02, 2.122E-02, 1.012E+03, 9.853E+02, 1.012E+03, 9.971E-04, 1.028E-03, 1.283E+02, 1.824E+02, 3.455E+01, 1.467E+02, 1.562E+02, 1.601E+02, 9.249E+02, 1.031E+03, 5.500E+02, 9.791E+02, 1.001E+03, 1.010E+03, 2.158E+01, 2.142E+01, 2.174E+01, 2.169E+01, 2.156E+01, 7.752E+02, 9.385E+02, 9.592E+02, 9.715E+02, 9.746E+02, 9.794E+02, 9.815E+02, 9.835E+02, 9.849E+02, 9.849E+02, 9.829E+02, 6.349E+02, 1.048E+03, 1.043E+03, 1.033E+03, 1.031E+03, 1.026E+03, 1.024E+03, 1.019E+03, 1.015E+03, 1.013E+03, 1.012E+03
