s,mol/mol,mol/mol,mol/mol,mol/mol,C,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,kg/kg,kg/kg,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.800E+02, 1.176E-01, 6.355E-02, 2.231E-04, 2.675E-05, 5.455E+02, 1.090E-01, 6.944E-02, 2.173E-04, 2.381E-05, 5.553E+02, 5.468E+02, 5.648E+02, 4.583E-05, 4.455E-05, 2.677E+01, 2.258E+01, 7.727E-01, 3.357E+01, 4.301E+01, 3.293E+01, 5.047E+02, 4.549E+02, 6.065E+01, 5.561E+02, 6.189E+02, 5.532E+02, 2.004E+01, 2.005E+01, 2.006E+01, 2.009E+01, 2.006E+01, 4.408E+02, 4.497E+02, 4.802E+02, 5.257E+02, 5.345E+02, 5.416E+02, 5.439E+02, 5.469E+02, 5.502E+02, 5.666E+02, 6.133E+02, 2.163E+02, 4.723E+02, 5.020E+02, 5.153E+02, 5.200E+02, 5.288E+02, 5.322E+02, 5.381E+02, 5.475E+02, 5.713E+02, 6.186E+02
 2.000E+02, 1.147E-01, 6.564E-02, 1.386E-04, 1.594E-05, 5.797E+02, 1.072E-01, 7.072E-02, 1.684E-04, 1.802E-05, 5.664E+02, 5.823E+02, 5.764E+02, 2.846E-05, 3.453E-05, 3.210E+01, 2.442E+01, 8.055E-01, 4.229E+01, 4.601E+01, 3.441E+01, 5.458E+02, 4.736E+02, 6.383E+01, 6.084E+02, 6.314E+02, 5.645E+02, 2.008E+01, 2.008E+01, 2.010E+01, 2.016E+01, 2.011E+01, 4.848E+02, 4.974E+02, 5.195E+02, 5.525E+02, 5.606E+02, 5.703E+02, 5.746E+02, 5.798E+02, 5.867E+02, 6.062E+02, 6.757E+02, 2.308E+02, 5.018E+02, 5.239E+02, 5.380E+02, 5.412E+02, 5.459E+02, 5.487E+02, 5.541E+02, 5.577E+02, 5.788E+02, 6.213E+02
 2.200E+02, 1.129E-01, 6.685E-02, 1.208E-04, 1.407E-05, 6.046E+02, 1.039E-01, 7.309E-02, 9.683E-05, 1.096E-05, 6.086E+02, 6.100E+02, 6.199E+02, 2.481E-05, 1.983E-05, 3.372E+01, 2.766E+01, 9.100E-01, 4.009E+01, 4.838E+01, 3.877E+01, 5.634E+02, 5.007E+02, 6.811E+01, 6.037E+02, 6.497E+02, 5.934E+02, 2.013E+01, 2.013E+01, 2.017E+01, 2.025E+01, 2.017E+01, 5.201E+02, 5.327E+02, 5.518E+02, 5.730E+02, 5.779E+02, 5.838E+02, 5.855E+02, 5.889E+02, 5.940E+02, 6.093E+02, 6.502E+02, 2.329E+02, 5.409E+02, 5.563E+02, 5.684E+02, 5.710E+02, 5.745E+02, 5.769E+02, 5.807E+02, 5.876E+02, 6.160E+02, 6.478E+02
 2.400E+02, 1.244E-01, 5.896E-02, 1.189E-04, 1.471E-05, 6.067E+02, 9.909E-02, 7.643E-02, 6.387E-05, 6.870E-06, 6.202E+02, 6.056E+02, 6.309E+02, 2.447E-05, 1.307E-05, 3.542E+01, 3.005E+01, 1.011E+00, 4.156E+01, 5.229E+01, 4.254E+01, 5.787E+02, 5.210E+02, 7.291E+01, 6.144E+02, 6.690E+02, 6.161E+02, 2.020E+01, 2.020E+01, 2.026E+01, 2.038E+01, 2.027E+01, 5.447E+02, 5.540E+02, 5.702E+02, 5.899E+02, 5.936E+02, 5.986E+02, 6.014E+02, 6.050E+02, 6.089E+02, 6.220E+02, 6.564E+02, 2.542E+02, 5.585E+02, 5.775E+02, 5.875E+02, 5.898E+02, 5.938E+02, 5.956E+02, 6.003E+02, 6.141E+02, 6.394E+02, 6.711E+02
 2.600E+02, 1.186E-01, 6.296E-02, 8.680E-05, 1.042E-05, 6.182E+02, 9.547E-02, 7.895E-02, 4.277E-05, 4.975E-06, 6.378E+02, 6.186E+02, 6.478E+02, 1.784E-05, 8.748E-06, 3.744E+01, 3.216E+01, 1.101E+00, 4.389E+01, 5.392E+01, 4.509E+01, 5.924E+02, 5.379E+02, 7.736E+01, 6.282E+02, 6.807E+02, 6.327E+02, 2.029E+01, 2.029E+01, 2.037E+01, 2.054E+01, 2.039E+01, 5.586E+02, 5.717E+02, 5.912E+02, 6.036E+02, 6.067E+02, 6.113E+02, 6.136E+02, 6.169E+02, 6.208E+02, 6.396E+02, 6.666E+02, 2.759E+02, 5.704E+02, 5.930E+02, 6.022E+02, 6.048E+02, 6.092E+02, 6.113E+02, 6.173E+02, 6.274E+02, 6.537E+02, 6.804E+02
 2.800E+02, 1.000E-01, 7.581E-02, 3.482E-05, 4.191E-06, 6.309E+02, 8.977E-02, 8.289E-02, 2.636E-05, 2.946E-06, 6.417E+02, 6.316E+02, 6.492E+02, 7.135E-06, 5.383E-06, 4.162E+01, 3.301E+01, 1.156E+00, 4.720E+01, 5.250E+01, 4.513E+01, 6.190E+02, 5.459E+02, 8.112E+01, 6.465E+02, 6.769E+02, 6.372E+02, 2.041E+01, 2.040E+01, 2.052E+01, 2.074E+01, 2.054E+01, 5.891E+02, 5.940E+02, 6.105E+02, 6.208E+02, 6.237E+02, 6.299E+02, 6.328E+02, 6.363E+02, 6.405E+02, 6.497E+02, 6.796E+02, 2.832E+02, 5.722E+02, 5.946E+02, 6.075E+02, 6.118E+02, 6.196E+02, 6.230E+02, 6.280E+02, 6.370E+02, 6.574E+02, 6.834E+02
 3.000E+02, 9.002E-02, 8.273E-02, 1.273E-05, 1.161E-06, 6.502E+02, 8.870E-02, 8.364E-02, 1.252E-05, 1.348E-06, 6.463E+02, 6.511E+02, 6.543E+02, 2.598E-06, 2.557E-06, 4.555E+01, 3.446E+01, 1.193E+00, 5.125E+01, 5.622E+01, 4.700E+01, 6.405E+02, 5.562E+02, 8.358E+01, 6.677E+02, 6.917E+02, 6.466E+02, 2.056E+01, 2.054E+01, 2.071E+01, 2.098E+01, 2.072E+01, 6.076E+02, 6.079E+02, 6.201E+02, 6.324E+02, 6.359E+02, 6.426E+02, 6.468E+02, 6.528E+02, 6.570E+02, 6.706E+02, 7.017E+02, 2.846E+02, 5.925E+02, 6.109E+02, 6.190E+02, 6.219E+02, 6.281E+02, 6.310E+02, 6.364E+02, 6.471E+02, 6.687E+02, 6.870E+02
 3.200E+02, 1.041E-01, 7.300E-02, 2.310E-05, 2.809E-06, 6.591E+02, 8.523E-02, 8.604E-02, 2.091E-06, 2.439E-07, 6.638E+02, 6.571E+02, 6.720E+02, 4.736E-06, 4.270E-07, 4.566E+01, 3.645E+01, 1.261E+00, 5.156E+01, 5.866E+01, 4.948E+01, 6.440E+02, 5.689E+02, 8.644E+01, 6.721E+02, 7.039E+02, 6.599E+02, 2.075E+01, 2.071E+01, 2.093E+01, 2.126E+01, 2.095E+01, 6.111E+02, 6.110E+02, 6.242E+02, 6.426E+02, 6.459E+02, 6.508E+02, 6.532E+02, 6.580E+02, 6.636E+02, 6.740E+02, 7.034E+02, 2.908E+02, 6.010E+02, 6.213E+02, 6.328E+02, 6.365E+02, 6.415E+02, 6.437E+02, 6.495E+02, 6.605E+02, 6.771E+02, 6.984E+02
 3.400E+02, 1.007E-01, 7.540E-02, 1.231E-05, 1.446E-06, 6.647E+02, 8.526E-02, 8.602E-02, 1.278E-06, 1.503E-07, 6.720E+02, 6.660E+02, 6.790E+02, 2.521E-06, 2.610E-07, 4.870E+01, 3.842E+01, 1.350E+00, 5.257E+01, 5.878E+01, 5.131E+01, 6.605E+02, 5.823E+02, 9.062E+01, 6.770E+02, 7.076E+02, 6.714E+02, 2.097E+01, 2.091E+01, 2.119E+01, 2.160E+01, 2.121E+01, 6.349E+02, 6.406E+02, 6.463E+02, 6.554E+02, 6.589E+02, 6.636E+02, 6.647E+02, 6.663E+02, 6.701E+02, 6.775E+02, 7.023E+02, 2.989E+02, 6.146E+02, 6.344E+02, 6.468E+02, 6.507E+02, 6.561E+02, 6.592E+02, 6.658E+02, 6.774E+02, 6.934E+02, 7.064E+02
 3.600E+02, 9.407E-02, 7.995E-02, 1.945E-06, 2.144E-07, 6.826E+02, 8.648E-02, 8.518E-02, 1.332E-07, 7.063E-09, 6.809E+02, 6.824E+02, 6.895E+02, 3.977E-07, 2.708E-08, 5.212E+01, 3.945E+01, 1.363E+00, 5.561E+01, 6.203E+01, 5.300E+01, 6.792E+02, 5.890E+02, 9.230E+01, 6.930E+02, 7.200E+02, 6.790E+02, 2.123E+01, 2.115E+01, 2.150E+01, 2.197E+01, 2.151E+01, 6.515E+02, 6.534E+02, 6.595E+02, 6.663E+02, 6.691E+02, 6.731E+02, 6.751E+02, 6.793E+02, 6.838E+02, 6.944E+02, 7.189E+02, 2.964E+02, 6.245E+02, 6.435E+02, 6.519E+02, 6.545E+02, 6.603E+02, 6.630E+02, 6.684E+02, 6.782E+02, 6.977E+02, 7.134E+02
 3.800E+02, 1.071E-01, 7.098E-02, 4.620E-07, 4.017E-08, 6.953E+02, 8.384E-02, 8.700E-02, 1.396E-07, 2.771E-09, 6.907E+02, 6.964E+02, 6.980E+02, 9.466E-08, 2.835E-08, 5.388E+01, 4.113E+01, 1.417E+00, 5.919E+01, 6.596E+01, 5.518E+01, 6.869E+02, 5.996E+02, 9.470E+01, 7.080E+02, 7.349E+02, 6.895E+02, 2.152E+01, 2.142E+01, 2.184E+01, 2.240E+01, 2.186E+01, 6.553E+02, 6.571E+02, 6.662E+02, 6.757E+02, 6.790E+02, 6.862E+02, 6.880E+02, 6.911E+02, 6.968E+02, 7.097E+02, 7.348E+02, 3.053E+02, 6.332E+02, 6.516E+02, 6.615E+02, 6.640E+02, 6.696E+02, 6.719E+02, 6.776E+02, 6.893E+02, 7.087E+02, 7.223E+02
 4.000E+02, 1.078E-01, 7.047E-02, 1.793E-06, 6.806E-08, 7.079E+02, 8.052E-02, 8.929E-02, 8.568E-08, 2.317E-09, 7.028E+02, 7.086E+02, 7.084E+02, 3.659E-07, 1.739E-08, 6.243E+01, 4.242E+01, 1.451E+00, 6.286E+01, 6.485E+01, 5.598E+01, 7.204E+02, 6.075E+02, 9.703E+01, 7.229E+02, 7.351E+02, 6.956E+02, 2.186E+01, 2.172E+01, 2.223E+01, 2.287E+01, 2.224E+01, 6.841E+02, 6.795E+02, 6.870E+02, 7.024E+02, 7.010E+02, 7.017E+02, 7.041E+02, 7.081E+02, 7.136E+02, 7.243E+02, 7.519E+02, 3.076E+02, 6.446E+02, 6.609E+02, 6.695E+02, 6.726E+02, 6.795E+02, 6.824E+02, 6.866E+02, 6.966E+02, 7.123E+02, 7.288E+02
 4.200E+02, 9.839E-02, 7.697E-02, 1.021E-05, 2.939E-07, 7.269E+02, 8.332E-02, 8.736E-02, 1.269E-08, 5.060E-10, 7.002E+02, 7.295E+02, 7.069E+02, 2.074E-06, 2.581E-09, 7.727E+01, 4.288E+01, 1.492E+00, 6.887E+01, 6.511E+01, 5.643E+01, 7.765E+02, 6.112E+02, 9.880E+01, 7.457E+02, 7.352E+02, 6.982E+02, 2.224E+01, 2.206E+01, 2.267E+01, 2.339E+01, 2.267E+01, 7.245E+02, 7.253E+02, 7.306E+02, 7.306E+02, 7.312E+02, 7.311E+02, 7.311E+02, 7.316E+02, 7.321E+02, 7.415E+02, 7.733E+02, 3.132E+02, 6.454E+02, 6.655E+02, 6.740E+02, 6.764E+02, 6.820E+02, 6.851E+02, 6.909E+02, 6.996E+02, 7.163E+02, 7.277E+02
 4.400E+02, 8.298E-02, 8.755E-02, 3.994E-05, 1.123E-06, 7.478E+02, 7.698E-02, 9.173E-02, 5.917E-08, 1.045E-09, 7.033E+02, 7.489E+02, 7.094E+02, 8.073E-06, 1.202E-08, 9.028E+01, 4.436E+01, 1.519E+00, 7.257E+01, 6.529E+01, 5.705E+01, 8.189E+02, 6.201E+02, 1.006E+02, 7.639E+02, 7.359E+02, 7.014E+02, 2.266E+01, 2.243E+01, 2.314E+01, 2.395E+01, 2.315E+01, 7.971E+02, 7.779E+02, 7.659E+02, 7.639E+02, 7.637E+02, 7.653E+02, 7.652E+02, 7.644E+02, 7.610E+02, 7.670E+02, 7.948E+02, 3.372E+02, 6.531E+02, 6.688E+02, 6.781E+02, 6.811E+02, 6.868E+02, 6.895E+02, 6.951E+02, 7.035E+02, 7.182E+02, 7.276E+02
 4.600E+02, 8.182E-02, 8.787E-02, 5.402E-04, 2.651E-05, 7.589E+02, 7.598E-02, 9.242E-02, 1.373E-07, 3.998E-09, 7.175E+02, 7.607E+02, 7.239E+02, 1.099E-04, 2.786E-08, 8.900E+01, 4.600E+01, 1.590E+00, 7.350E+01, 6.755E+01, 5.932E+01, 8.187E+02, 6.283E+02, 1.031E+02, 7.671E+02, 7.454E+02, 7.114E+02, 2.312E+01, 2.284E+01, 2.366E+01, 2.456E+01, 2.366E+01, 7.812E+02, 7.712E+02, 7.731E+02, 7.742E+02, 7.756E+02, 7.758E+02, 7.751E+02, 7.736E+02, 7.718E+02, 7.733E+02, 7.822E+02, 3.283E+02, 6.663E+02, 6.815E+02, 6.908E+02, 6.933E+02, 6.983E+02, 7.008E+02, 7.061E+02, 7.139E+02, 7.266E+02, 7.352E+02
 4.800E+02, 7.778E-02, 9.101E-02, 1.763E-04, 5.624E-06, 7.696E+02, 7.873E-02, 9.052E-02, 6.076E-09, 1.488E-10, 7.153E+02, 7.792E+02, 7.189E+02, 3.565E-05, 1.235E-09, 9.968E+01, 4.665E+01, 1.642E+00, 7.979E+01, 6.654E+01, 5.940E+01, 8.524E+02, 6.335E+02, 1.057E+02, 7.895E+02, 7.429E+02, 7.138E+02, 2.362E+01, 2.329E+01, 2.423E+01, 2.521E+01, 2.422E+01, 8.639E+02, 8.681E+02, 8.478E+02, 8.322E+02, 8.270E+02, 8.193E+02, 8.176E+02, 8.146E+02, 8.058E+02, 8.082E+02, 8.226E+02, 3.419E+02, 6.685E+02, 6.853E+02, 6.948E+02, 6.976E+02, 7.034E+02, 7.064E+02, 7.116E+02, 7.192E+02, 7.290E+02, 7.386E+02
 5.000E+02, 8.355E-02, 8.700E-02, 2.035E-04, 6.327E-06, 7.886E+02, 7.940E-02, 9.006E-02, 1.269E-08, 9.900E-11, 7.209E+02, 7.923E+02, 7.258E+02, 4.106E-05, 2.573E-09, 1.002E+02, 4.767E+01, 1.666E+00, 8.370E+01, 6.823E+01, 6.062E+01, 8.548E+02, 6.383E+02, 1.071E+02, 8.030E+02, 7.489E+02, 7.187E+02, 2.417E+01, 2.377E+01, 2.484E+01, 2.591E+01, 2.482E+01, 8.553E+02, 8.644E+02, 8.598E+02, 8.590E+02, 8.591E+02, 8.578E+02, 8.571E+02, 8.553E+02, 8.473E+02, 8.410E+02, 8.404E+02, 3.418E+02, 6.704E+02, 6.892E+02, 6.988E+02, 7.018E+02, 7.073E+02, 7.100E+02, 7.151E+02, 7.223E+02, 7.318E+02, 7.387E+02
 5.200E+02, 7.358E-02, 9.323E-02, 8.791E-04, 4.296E-05, 8.226E+02, 7.185E-02, 9.526E-02, 1.229E-07, 1.368E-09, 7.356E+02, 8.363E+02, 7.416E+02, 1.778E-04, 2.488E-08, 1.035E+02, 5.144E+01, 1.821E+00, 9.440E+01, 7.611E+01, 6.598E+01, 8.687E+02, 6.551E+02, 1.112E+02, 8.337E+02, 7.741E+02, 7.378E+02, 2.476E+01, 2.428E+01, 2.549E+01, 2.665E+01, 2.546E+01, 8.789E+02, 8.952E+02, 8.918E+02, 8.840E+02, 8.822E+02, 8.764E+02, 8.735E+02, 8.699E+02, 8.629E+02, 8.562E+02, 8.590E+02, 3.540E+02, 6.875E+02, 7.054E+02, 7.151E+02, 7.181E+02, 7.236E+02, 7.263E+02, 7.314E+02, 7.387E+02, 7.499E+02, 7.591E+02
 5.400E+02, 3.650E-02, 1.146E-01, 5.196E-03, 5.467E-04, 9.348E+02, 3.381E-02, 1.210E-01, 5.356E-04, 3.467E-05, 8.276E+02, 9.521E+02, 8.437E+02, 1.050E-03, 1.079E-04, 1.141E+02, 7.255E+01, 2.560E+00, 1.278E+02, 1.099E+02, 9.570E+01, 8.979E+02, 7.425E+02, 1.283E+02, 9.249E+02, 8.754E+02, 8.330E+02, 2.540E+01, 2.482E+01, 2.618E+01, 2.743E+01, 2.614E+01, 9.170E+02, 9.384E+02, 9.515E+02, 9.507E+02, 9.490E+02, 9.489E+02, 9.494E+02, 9.498E+02, 9.511E+02, 9.540E+02, 9.494E+02, 5.074E+02, 7.671E+02, 7.840E+02, 7.949E+02, 7.984E+02, 8.051E+02, 8.086E+02, 8.154E+02, 8.262E+02, 8.477E+02, 8.579E+02
 5.600E+02, 1.785E-02, 1.226E-01, 9.906E-03, 2.505E-03, 9.775E+02, 3.595E-03, 1.326E-01, 9.909E-03, 1.468E-03, 9.000E+02, 9.885E+02, 9.050E+02, 1.985E-03, 1.992E-03, 1.216E+02, 9.077E+01, 3.344E+00, 1.401E+02, 1.266E+02, 1.175E+02, 9.177E+02, 8.065E+02, 1.519E+02, 9.589E+02, 9.258E+02, 9.013E+02, 2.608E+01, 2.540E+01, 2.692E+01, 2.824E+01, 2.686E+01, 9.295E+02, 9.459E+02, 9.627E+02, 9.616E+02, 9.628E+02, 9.676E+02, 9.689E+02, 9.733E+02, 9.775E+02, 9.822E+02, 9.854E+02, 5.146E+02, 8.484E+02, 8.652E+02, 8.770E+02, 8.806E+02, 8.871E+02, 8.899E+02, 8.960E+02, 9.093E+02, 9.203E+02, 9.166E+02
 5.800E+02, 5.061E-03, 1.306E-01, 1.067E-02, 3.086E-03, 9.652E+02, 1.832E-04, 1.353E-01, 9.455E-03, 1.751E-03, 9.103E+02, 9.677E+02, 9.131E+02, 2.137E-03, 1.897E-03, 1.267E+02, 1.010E+02, 3.853E+00, 1.353E+02, 1.278E+02, 1.209E+02, 9.306E+02, 8.419E+02, 1.682E+02, 9.514E+02, 9.323E+02, 9.144E+02, 2.681E+01, 2.601E+01, 2.770E+01, 2.910E+01, 2.761E+01, 9.421E+02, 9.534E+02, 9.621E+02, 9.627E+02, 9.638E+02, 9.646E+02, 9.643E+02, 9.632E+02, 9.634E+02, 9.671E+02, 9.679E+02, 5.750E+02, 8.801E+02, 8.931E+02, 9.022E+02, 9.050E+02, 9.105E+02, 9.132E+02, 9.192E+02, 9.239E+02, 9.248E+02, 9.219E+02
