s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 1.753E-01, 2.440E-02, 2.114E-04, 2.107E-05, 4.437E-05, 1.376E-02, 1.793E-01, 2.138E-02, 2.193E-04, 2.370E-05, 4.604E-05, 1.270E-02, 5.728E+00, 4.703E+00, 3.185E+02, 3.221E+02, 4.154E+01, 3.359E+02, 6.485E+01, 3.327E+02, 2.268E+02, 2.008E+02, 2.614E+02, 5.911E+01, 3.027E+02, 3.078E+02, 3.264E+02, 2.941E+02, 2.829E+02, 2.707E+02, 2.631E+02, 2.055E+01, 3.119E+01, 2.369E+02, 1.579E+02, 1.626E+02, 5.921E+01, 2.083E+01, 3.268E+01, 2.949E+01, 3.098E+01, 2.932E+01, 2.896E+01,-2.357E+00,-2.180E+00,-2.501E+00,-7.908E-01, 1.751E-01, 6.162E-01, 5.471E-01, 6.578E-01, 7.644E-01
 8.000E+02, 1.711E-01, 2.748E-02, 2.253E-04, 2.101E-05, 4.725E-05, 1.486E-02, 1.776E-01, 2.267E-02, 2.321E-04, 2.529E-05, 4.871E-05, 1.316E-02, 6.330E+00, 5.609E+00, 3.580E+02, 3.469E+02, 4.702E+01, 3.487E+02, 6.923E+01, 3.386E+02, 2.421E+02, 2.232E+02, 2.821E+02, 6.336E+01, 3.280E+02, 3.366E+02, 3.496E+02, 3.106E+02, 3.002E+02, 2.906E+02, 2.834E+02, 2.052E+01, 3.285E+01, 2.437E+02, 1.685E+02, 1.737E+02, 7.361E+01, 2.097E+01, 3.482E+01, 3.114E+01, 3.301E+01, 3.104E+01, 3.052E+01,-2.506E+00,-2.344E+00,-2.566E+00,-8.333E-01, 4.728E-02, 6.601E-01, 5.661E-01, 6.755E-01, 7.977E-01
 8.800E+02, 1.680E-01, 2.980E-02, 2.326E-04, 2.001E-05, 4.876E-05, 1.568E-02, 1.736E-01, 2.560E-02, 2.503E-04, 2.419E-05, 5.250E-05, 1.420E-02, 7.591E+00, 6.622E+00, 3.788E+02, 3.779E+02, 4.861E+01, 3.846E+02, 7.404E+01, 3.562E+02, 2.681E+02, 2.460E+02, 3.091E+02, 6.726E+01, 3.572E+02, 3.597E+02, 3.666E+02, 3.384E+02, 3.250E+02, 3.080E+02, 2.978E+02, 2.101E+01, 3.571E+01, 2.552E+02, 1.734E+02, 1.812E+02, 7.247E+01, 2.113E+01, 3.771E+01, 3.350E+01, 3.555E+01, 3.328E+01, 3.254E+01,-2.587E+00,-2.400E+00,-2.667E+00,-7.832E-01, 9.244E-02, 6.612E-01, 5.766E-01, 6.729E-01, 7.956E-01
 9.600E+02, 1.628E-01, 3.359E-02, 2.601E-04, 2.053E-05, 5.451E-05, 1.702E-02, 1.702E-01, 2.814E-02, 2.593E-04, 2.400E-05, 5.438E-05, 1.510E-02, 8.564E+00, 7.951E+00, 4.110E+02, 4.091E+02, 5.619E+01, 4.008E+02, 8.047E+01, 3.649E+02, 2.865E+02, 2.707E+02, 3.326E+02, 7.112E+01, 3.766E+02, 3.818E+02, 3.811E+02, 3.646E+02, 3.492E+02, 3.211E+02, 3.122E+02, 2.094E+01, 3.795E+01, 2.725E+02, 1.859E+02, 1.955E+02, 8.541E+01, 2.124E+01, 4.041E+01, 3.559E+01, 3.791E+01, 3.568E+01, 3.445E+01,-2.780E+00,-2.525E+00,-2.761E+00,-9.015E-01, 4.255E-02, 6.771E-01, 5.849E-01, 6.888E-01, 7.908E-01
 1.040E+03, 1.571E-01, 3.782E-02, 2.734E-04, 2.024E-05, 5.723E-05, 1.852E-02, 1.690E-01, 2.903E-02, 2.743E-04, 2.472E-05, 5.751E-05, 1.542E-02, 9.867E+00, 9.152E+00, 4.277E+02, 4.227E+02, 5.889E+01, 4.265E+02, 9.115E+01, 3.961E+02, 3.085E+02, 2.939E+02, 3.568E+02, 7.509E+01, 3.990E+02, 3.951E+02, 4.099E+02, 3.866E+02, 3.719E+02, 3.343E+02, 3.251E+02, 2.140E+01, 4.139E+01, 2.760E+02, 2.019E+02, 2.122E+02, 1.011E+02, 2.143E+01, 4.386E+01, 3.846E+01, 4.106E+01, 3.820E+01, 3.705E+01,-2.807E+00,-2.555E+00,-2.845E+00,-8.905E-01,-9.580E-03, 6.997E-01, 6.038E-01, 7.085E-01, 8.153E-01
 1.120E+03, 1.585E-01, 3.684E-02, 2.615E-04, 2.085E-05, 5.476E-05, 1.816E-02, 1.657E-01, 3.142E-02, 2.801E-04, 2.568E-05, 5.869E-05, 1.627E-02, 1.027E+01, 1.058E+01, 4.284E+02, 4.506E+02, 6.950E+01, 4.318E+02, 9.433E+01, 4.207E+02, 3.175E+02, 3.183E+02, 3.765E+02, 7.913E+01, 4.249E+02, 4.223E+02, 4.245E+02, 4.072E+02, 3.894E+02, 3.542E+02, 3.450E+02, 2.099E+01, 4.416E+01, 2.900E+02, 2.206E+02, 2.328E+02, 1.111E+02, 2.167E+01, 4.709E+01, 4.113E+01, 4.393E+01, 4.092E+01, 3.907E+01,-3.042E+00,-2.710E+00,-2.965E+00,-8.949E-01, 2.462E-02, 7.280E-01, 6.151E-01, 7.263E-01, 8.355E-01
 1.200E+03, 1.568E-01, 3.808E-02, 2.797E-04, 2.201E-05, 5.857E-05, 1.861E-02, 1.639E-01, 3.280E-02, 2.885E-04, 2.585E-05, 6.045E-05, 1.676E-02, 1.150E+01, 1.146E+01, 4.439E+02, 4.645E+02, 7.097E+01, 4.582E+02, 1.008E+02, 4.371E+02, 3.352E+02, 3.333E+02, 3.915E+02, 8.279E+01, 4.294E+02, 4.345E+02, 4.376E+02, 4.124E+02, 3.956E+02, 3.736E+02, 3.624E+02, 2.119E+01, 4.613E+01, 3.037E+02, 2.420E+02, 2.490E+02, 1.255E+02, 2.161E+01, 4.936E+01, 4.280E+01, 4.595E+01, 4.263E+01, 4.100E+01,-3.016E+00,-2.754E+00,-3.038E+00,-1.038E+00,-1.723E-01, 7.447E-01, 6.284E-01, 7.260E-01, 8.798E-01
 1.280E+03, 1.527E-01, 4.104E-02, 3.094E-04, 2.201E-05, 6.474E-05, 1.966E-02, 1.590E-01, 3.641E-02, 3.136E-04, 2.541E-05, 6.568E-05, 1.804E-02, 1.272E+01, 1.192E+01, 4.756E+02, 5.007E+02, 8.234E+01, 4.623E+02, 9.214E+01, 4.081E+02, 3.533E+02, 3.400E+02, 4.075E+02, 8.593E+01, 4.589E+02, 4.278E+02, 4.098E+02, 4.579E+02, 4.346E+02, 3.599E+02, 3.522E+02, 2.132E+01, 4.761E+01, 3.035E+02, 2.111E+02, 2.265E+02, 1.042E+02, 2.174E+01, 5.089E+01, 4.416E+01, 4.738E+01, 4.387E+01, 4.193E+01,-3.099E+00,-2.737E+00,-2.847E+00,-1.011E+00, 6.939E-02, 7.441E-01, 6.079E-01, 6.980E-01, 8.331E-01
 1.360E+03, 1.535E-01, 4.053E-02, 3.001E-04, 2.180E-05, 6.279E-05, 1.948E-02, 1.617E-01, 3.437E-02, 2.899E-04, 2.452E-05, 6.072E-05, 1.731E-02, 1.251E+01, 1.227E+01, 4.737E+02, 4.834E+02, 8.551E+01, 4.590E+02, 9.975E+01, 4.310E+02, 3.530E+02, 3.466E+02, 4.061E+02, 8.916E+01, 4.515E+02, 4.376E+02, 4.270E+02, 4.505E+02, 4.287E+02, 3.733E+02, 3.642E+02, 2.134E+01, 4.869E+01, 3.188E+02, 2.165E+02, 2.293E+02, 1.054E+02, 2.191E+01, 5.255E+01, 4.496E+01, 4.873E+01, 4.503E+01, 4.293E+01,-3.150E+00,-2.760E+00,-2.969E+00,-1.018E+00, 4.044E-02, 7.423E-01, 6.112E-01, 7.089E-01, 8.743E-01
 1.440E+03, 1.578E-01, 3.730E-02, 2.769E-04, 2.169E-05, 5.798E-05, 1.834E-02, 1.656E-01, 3.155E-02, 2.839E-04, 2.523E-05, 5.951E-05, 1.631E-02, 1.176E+01, 1.100E+01, 4.536E+02, 4.607E+02, 7.884E+01, 4.542E+02, 9.590E+01, 4.298E+02, 3.430E+02, 3.307E+02, 3.902E+02, 9.198E+01, 4.323E+02, 4.148E+02, 4.184E+02, 4.298E+02, 4.101E+02, 3.621E+02, 3.530E+02, 2.097E+01, 4.583E+01, 3.055E+02, 2.338E+02, 2.462E+02, 1.150E+02, 2.171E+01, 4.946E+01, 4.257E+01, 4.598E+01, 4.272E+01, 4.100E+01,-3.089E+00,-2.706E+00,-2.894E+00,-9.545E-01,-7.590E-02, 7.528E-01, 6.282E-01, 7.350E-01, 8.826E-01
 1.520E+03, 1.567E-01, 3.816E-02, 2.856E-04, 2.173E-05, 5.979E-05, 1.864E-02, 1.656E-01, 3.152E-02, 2.824E-04, 2.577E-05, 5.919E-05, 1.630E-02, 1.189E+01, 1.117E+01, 4.538E+02, 4.614E+02, 8.107E+01, 4.538E+02, 9.376E+01, 4.171E+02, 3.449E+02, 3.318E+02, 3.924E+02, 9.309E+01, 4.338E+02, 4.196E+02, 4.126E+02, 4.250E+02, 4.066E+02, 3.576E+02, 3.493E+02, 2.120E+01, 4.623E+01, 3.036E+02, 2.127E+02, 2.261E+02, 1.126E+02, 2.174E+01, 4.941E+01, 4.304E+01, 4.629E+01, 4.295E+01, 4.106E+01,-3.051E+00,-2.682E+00,-2.871E+00,-9.471E-01,-6.998E-02, 7.430E-01, 6.053E-01, 7.227E-01, 8.960E-01
 1.600E+03, 1.594E-01, 3.617E-02, 2.727E-04, 2.141E-05, 5.712E-05, 1.794E-02, 1.644E-01, 3.242E-02, 2.877E-04, 2.579E-05, 6.028E-05, 1.662E-02, 1.122E+01, 1.149E+01, 4.393E+02, 4.673E+02, 7.846E+01, 4.445E+02, 1.032E+02, 4.272E+02, 3.365E+02, 3.357E+02, 3.949E+02, 9.350E+01, 4.328E+02, 4.147E+02, 4.101E+02, 4.201E+02, 4.029E+02, 3.538E+02, 3.461E+02, 2.105E+01, 4.638E+01, 2.860E+02, 2.068E+02, 2.233E+02, 1.094E+02, 2.178E+01, 4.960E+01, 4.299E+01, 4.629E+01, 4.282E+01, 4.104E+01,-3.020E+00,-2.658E+00,-2.871E+00,-9.189E-01,-3.926E-02, 7.231E-01, 6.041E-01, 7.021E-01, 8.938E-01
 1.680E+03, 1.602E-01, 3.551E-02, 2.776E-04, 2.190E-05, 5.814E-05, 1.771E-02, 1.647E-01, 3.214E-02, 2.907E-04, 2.566E-05, 6.093E-05, 1.653E-02, 1.091E+01, 1.063E+01, 4.385E+02, 4.634E+02, 7.572E+01, 4.404E+02, 9.710E+01, 4.103E+02, 3.317E+02, 3.249E+02, 3.853E+02, 9.340E+01, 4.310E+02, 4.043E+02, 4.077E+02, 4.266E+02, 4.057E+02, 3.434E+02, 3.370E+02, 2.107E+01, 4.478E+01, 2.843E+02, 2.109E+02, 2.234E+02, 9.768E+01, 2.158E+01, 4.788E+01, 4.171E+01, 4.468E+01, 4.158E+01, 3.990E+01,-2.945E+00,-2.627E+00,-2.861E+00,-9.267E-01,-1.317E-02, 7.280E-01, 5.979E-01, 6.851E-01, 8.492E-01
 1.760E+03, 1.603E-01, 3.550E-02, 2.713E-04, 2.145E-05, 5.682E-05, 1.770E-02, 1.658E-01, 3.133E-02, 2.900E-04, 2.602E-05, 6.078E-05, 1.624E-02, 1.053E+01, 1.050E+01, 4.374E+02, 4.565E+02, 8.428E+01, 4.223E+02, 9.787E+01, 4.206E+02, 3.264E+02, 3.229E+02, 3.833E+02, 9.293E+01, 4.224E+02, 4.020E+02, 3.959E+02, 4.199E+02, 4.010E+02, 3.371E+02, 3.292E+02, 2.105E+01, 4.474E+01, 2.880E+02, 2.184E+02, 2.270E+02, 1.099E+02, 2.157E+01, 4.755E+01, 4.147E+01, 4.441E+01, 4.109E+01, 3.962E+01,-2.998E+00,-2.605E+00,-2.734E+00,-9.169E-01,-4.143E-02, 7.425E-01, 6.069E-01, 7.080E-01, 8.667E-01
 1.840E+03, 1.623E-01, 3.398E-02, 2.611E-04, 2.223E-05, 5.470E-05, 1.716E-02, 1.681E-01, 2.967E-02, 2.757E-04, 2.547E-05, 5.780E-05, 1.565E-02, 1.005E+01, 9.679E+00, 4.322E+02, 4.389E+02, 7.498E+01, 4.186E+02, 8.925E+01, 3.920E+02, 3.186E+02, 3.110E+02, 3.694E+02, 9.253E+01, 4.079E+02, 3.866E+02, 3.790E+02, 4.107E+02, 3.930E+02, 3.279E+02, 3.223E+02, 2.083E+01, 4.247E+01, 2.858E+02, 2.090E+02, 2.196E+02, 1.035E+02, 2.159E+01, 4.572E+01, 3.976E+01, 4.279E+01, 3.976E+01, 3.833E+01,-2.915E+00,-2.523E+00,-2.710E+00,-9.805E-01,-4.952E-02, 7.116E-01, 6.040E-01, 6.886E-01, 8.546E-01
 1.920E+03, 1.624E-01, 3.391E-02, 2.565E-04, 2.127E-05, 5.373E-05, 1.713E-02, 1.693E-01, 2.878E-02, 2.729E-04, 2.560E-05, 5.722E-05, 1.534E-02, 1.005E+01, 9.064E+00, 4.130E+02, 4.282E+02, 7.499E+01, 4.201E+02, 9.001E+01, 3.787E+02, 3.182E+02, 3.004E+02, 3.605E+02, 9.201E+01, 3.990E+02, 3.927E+02, 3.822E+02, 3.820E+02, 3.681E+02, 3.357E+02, 3.266E+02, 2.102E+01, 4.117E+01, 2.800E+02, 2.013E+02, 2.112E+02, 9.365E+01, 2.144E+01, 4.406E+01, 3.870E+01, 4.120E+01, 3.863E+01, 3.726E+01,-2.891E+00,-2.579E+00,-2.771E+00,-9.727E-01, 6.729E-02, 7.085E-01, 6.243E-01, 7.046E-01, 8.424E-01
 2.000E+03, 1.664E-01, 3.099E-02, 2.440E-04, 2.203E-05, 5.114E-05, 1.610E-02, 1.738E-01, 2.543E-02, 2.491E-04, 2.601E-05, 5.226E-05, 1.414E-02, 8.975E+00, 8.328E+00, 4.099E+02, 3.963E+02, 6.456E+01, 4.041E+02, 8.836E+01, 3.786E+02, 3.022E+02, 2.894E+02, 3.464E+02, 9.111E+01, 3.824E+02, 3.841E+02, 3.845E+02, 3.627E+02, 3.509E+02, 3.351E+02, 3.268E+02, 2.092E+01, 3.983E+01, 2.864E+02, 2.156E+02, 2.213E+02, 9.226E+01, 2.121E+01, 4.241E+01, 3.734E+01, 3.977E+01, 3.715E+01, 3.610E+01,-2.830E+00,-2.581E+00,-2.831E+00,-9.012E-01, 2.676E-02, 7.204E-01, 6.253E-01, 7.237E-01, 8.473E-01
 2.080E+03, 1.675E-01, 3.014E-02, 2.438E-04, 2.176E-05, 5.112E-05, 1.580E-02, 1.740E-01, 2.528E-02, 2.536E-04, 2.511E-05, 5.321E-05, 1.409E-02, 9.299E+00, 8.541E+00, 3.960E+02, 3.921E+02, 5.803E+01, 4.173E+02, 8.923E+01, 3.844E+02, 3.052E+02, 2.885E+02, 3.408E+02, 8.977E+01, 3.759E+02, 3.779E+02, 3.877E+02, 3.575E+02, 3.442E+02, 3.324E+02, 3.237E+02, 2.088E+01, 3.926E+01, 2.809E+02, 2.039E+02, 2.104E+02, 1.029E+02, 2.125E+01, 4.184E+01, 3.692E+01, 3.932E+01, 3.705E+01, 3.577E+01,-2.795E+00,-2.551E+00,-2.840E+00,-9.843E-01,-5.578E-02, 7.307E-01, 6.197E-01, 7.050E-01, 8.371E-01
 2.160E+03, 1.596E-01, 3.595E-02, 2.763E-04, 2.218E-05, 5.786E-05, 1.786E-02, 1.591E-01, 3.630E-02, 3.086E-04, 2.537E-05, 6.462E-05, 1.799E-02, 1.176E+01, 1.228E+01, 4.466E+02, 4.935E+02, 7.602E+01, 4.397E+02, 1.004E+02, 4.296E+02, 3.373E+02, 3.407E+02, 4.006E+02, 8.841E+01, 4.473E+02, 4.421E+02, 4.337E+02, 4.256E+02, 4.059E+02, 3.750E+02, 3.624E+02, 2.197E+01, 4.718E+01, 2.979E+02, 2.214E+02, 2.348E+02, 1.160E+02, 2.180E+01, 5.047E+01, 4.379E+01, 4.698E+01, 4.369E+01, 4.158E+01,-3.132E+00,-2.833E+00,-3.037E+00,-9.829E-01,-3.856E-02, 7.188E-01, 6.152E-01, 7.010E-01, 8.428E-01
 2.240E+03, 1.417E-01, 4.925E-02, 3.398E-04, 2.164E-05, 7.101E-05, 2.255E-02, 1.488E-01, 4.394E-02, 3.294E-04, 2.498E-05, 6.888E-05, 2.069E-02, 1.679E+01, 1.762E+01, 5.317E+02, 5.741E+02, 8.622E+01, 5.204E+02, 1.111E+02, 5.150E+02, 3.993E+02, 4.055E+02, 4.710E+02, 8.882E+01, 5.208E+02, 5.102E+02, 5.084E+02, 4.961E+02, 4.723E+02, 4.189E+02, 4.092E+02, 2.160E+01, 6.015E+01, 3.429E+02, 2.687E+02, 2.832E+02, 1.425E+02, 2.246E+01, 6.523E+01, 5.527E+01, 6.003E+01, 5.529E+01, 5.187E+01,-3.446E+00,-3.100E+00,-3.373E+00,-1.058E+00,-1.312E-01, 7.270E-01, 6.225E-01, 7.096E-01, 8.878E-01
 2.320E+03, 1.345E-01, 5.455E-02, 3.586E-04, 2.120E-05, 7.487E-05, 2.441E-02, 1.354E-01, 5.389E-02, 3.544E-04, 2.255E-05, 7.398E-05, 2.417E-02, 2.189E+01, 2.404E+01, 5.726E+02, 6.534E+02, 1.028E+02, 5.589E+02, 1.329E+02, 5.680E+02, 4.512E+02, 4.674E+02, 5.399E+02, 9.276E+01, 5.820E+02, 5.792E+02, 5.638E+02, 5.691E+02, 5.368E+02, 5.005E+02, 4.822E+02, 2.300E+01, 7.555E+01, 3.979E+02, 3.015E+02, 3.243E+02, 1.768E+02, 2.303E+01, 8.096E+01, 6.856E+01, 7.404E+01, 6.822E+01, 6.358E+01,-3.774E+00,-3.371E+00,-3.571E+00,-1.186E+00,-2.027E-01, 7.592E-01, 6.585E-01, 7.490E-01, 9.495E-01
 2.400E+03, 1.210E-01, 6.454E-02, 3.878E-04, 1.965E-05, 8.084E-05, 2.791E-02, 1.260E-01, 6.094E-02, 3.314E-04, 1.903E-05, 6.912E-05, 2.661E-02, 2.810E+01, 3.227E+01, 6.197E+02, 7.125E+02, 1.216E+02, 6.039E+02, 1.583E+02, 7.238E+02, 5.057E+02, 5.320E+02, 6.040E+02, 9.956E+01, 6.340E+02, 6.418E+02, 6.420E+02, 6.230E+02, 5.871E+02, 5.715E+02, 5.467E+02, 2.483E+01, 9.697E+01, 4.549E+02, 3.170E+02, 3.494E+02, 2.006E+02, 2.404E+01, 1.036E+02, 8.662E+01, 9.397E+01, 8.646E+01, 7.954E+01,-3.940E+00,-3.612E+00,-3.865E+00,-1.379E+00,-1.191E-01, 7.563E-01, 6.628E-01, 7.611E-01, 9.525E-01
