s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol
 1.350E+02, 7.004E+01, 7.676E+01, 8.449E+01, 9.860E+01, 1.430E+02, 2.388E+02, 3.127E+02, 3.763E+02, 3.763E+02, 4.065E+02, 5.903E+01, 7.148E+01, 8.438E+01, 9.813E+01, 1.391E+02, 1.937E+02, 2.621E+02, 2.900E+02, 2.900E+02, 2.824E+02, 7.343E+01, 7.840E+01, 8.048E+01, 9.019E+01, 2.026E+02, 2.248E+02, 2.396E+02, 2.397E+02, 2.397E+02, 2.314E+02, 6.715E+01, 7.926E+01, 9.966E+01, 1.114E+02, 1.346E+02, 2.045E+02, 2.079E+02, 1.980E+02, 1.980E+02, 1.929E+02, 1.294E+02, 1.300E+02, 1.303E+02, 1.322E+02, 1.332E+02, 1.343E+02, 1.378E+02, 1.431E+02, 2.944E+01, 3.178E+01, 3.391E+01, 4.535E+01, 7.233E+01, 9.491E+01, 1.030E+02, 1.061E+02, 1.082E+02, 1.082E+02, 2.970E+01, 3.769E+01, 4.430E+01, 6.084E+01, 6.950E+01, 7.807E+01, 8.546E+01, 8.540E+01, 8.324E+01, 8.324E+01,-7.964E-01, 7.792E+01,-7.994E-01, 1.125E+02, 3.600E-01, 1.795E+02, 2.271E+00, 3.058E+02,-7.848E-01, 7.621E+01,-4.915E-01, 1.140E+02, 6.492E-01, 1.913E+02, 2.111E+00, 2.648E+02,-7.076E-01, 3.204E+01,-3.279E-01, 4.687E+01, 6.849E-01, 7.998E+01, 1.511E+00, 1.033E+02,-6.864E-01, 3.301E+01,-1.804E-01, 4.725E+01, 4.177E-01, 7.186E+01, 1.151E+00, 8.852E+01, 9.816E+00, 1.025E+01, 8.347E+00, 4.375E+00, 1.988E-01, 1.985E-01, 1.976E-01, 1.961E-01
 1.500E+02, 7.344E+01, 7.925E+01, 8.709E+01, 1.010E+02, 1.408E+02, 2.372E+02, 3.105E+02, 3.805E+02, 3.805E+02, 4.104E+02, 6.821E+01, 7.800E+01, 8.789E+01, 9.905E+01, 1.356E+02, 1.980E+02, 2.662E+02, 2.917E+02, 2.917E+02, 2.843E+02, 7.480E+01, 8.179E+01, 8.371E+01, 8.833E+01, 2.026E+02, 2.270E+02, 2.417E+02, 2.430E+02, 2.430E+02, 2.343E+02, 6.890E+01, 8.025E+01, 9.957E+01, 1.161E+02, 1.413E+02, 2.009E+02, 2.111E+02, 2.011E+02, 2.011E+02, 1.965E+02, 1.298E+02, 1.281E+02, 1.289E+02, 1.301E+02, 1.311E+02, 1.319E+02, 1.386E+02, 1.440E+02, 2.921E+01, 3.163E+01, 3.446E+01, 4.995E+01, 7.313E+01, 9.506E+01, 1.059E+02, 1.102E+02, 1.142E+02, 1.142E+02, 3.131E+01, 3.932E+01, 4.539E+01, 6.370E+01, 7.232E+01, 8.127E+01, 8.913E+01, 8.943E+01, 8.667E+01, 8.667E+01,-7.152E-01, 7.867E+01,-8.058E-01, 1.067E+02, 3.228E-01, 1.842E+02, 2.235E+00, 3.076E+02,-6.696E-01, 7.954E+01,-5.512E-01, 1.157E+02, 6.997E-01, 1.897E+02, 2.090E+00, 2.654E+02,-7.329E-01, 3.223E+01,-2.425E-01, 5.038E+01, 6.666E-01, 8.368E+01, 1.522E+00, 1.054E+02,-6.503E-01, 3.448E+01,-1.496E-01, 5.127E+01, 5.569E-01, 7.606E+01, 1.078E+00, 9.150E+01, 9.924E+00, 1.039E+01, 8.632E+00, 4.463E+00, 1.971E-01, 1.966E-01, 1.959E-01, 1.945E-01
 1.650E+02, 7.576E+01, 8.151E+01, 8.938E+01, 1.026E+02, 1.473E+02, 2.440E+02, 3.203E+02, 3.873E+02, 3.873E+02, 4.157E+02, 7.275E+01, 7.939E+01, 8.925E+01, 1.032E+02, 1.386E+02, 1.972E+02, 2.668E+02, 2.928E+02, 2.928E+02, 2.856E+02, 7.622E+01, 8.440E+01, 8.647E+01, 9.867E+01, 2.079E+02, 2.300E+02, 2.436E+02, 2.435E+02, 2.435E+02, 2.346E+02, 6.802E+01, 8.007E+01, 1.035E+02, 1.165E+02, 1.395E+02, 1.981E+02, 2.138E+02, 2.046E+02, 2.046E+02, 1.987E+02, 1.352E+02, 1.333E+02, 1.312E+02, 1.294E+02, 1.289E+02, 1.303E+02, 1.363E+02, 1.409E+02, 2.962E+01, 3.231E+01, 3.530E+01, 5.012E+01, 7.797E+01, 9.595E+01, 1.067E+02, 1.104E+02, 1.124E+02, 1.124E+02, 2.928E+01, 3.960E+01, 4.780E+01, 6.651E+01, 7.459E+01, 8.321E+01, 9.057E+01, 9.051E+01, 8.788E+01, 8.788E+01,-7.127E-01, 8.281E+01,-7.329E-01, 1.106E+02, 3.842E-01, 1.842E+02, 2.214E+00, 3.093E+02,-7.090E-01, 8.414E+01,-7.141E-01, 1.153E+02, 6.217E-01, 1.921E+02, 2.039E+00, 2.657E+02,-7.871E-01, 3.278E+01,-2.313E-01, 5.322E+01, 7.233E-01, 8.611E+01, 1.417E+00, 1.054E+02,-7.406E-01, 3.450E+01,-1.746E-01, 5.252E+01, 4.948E-01, 7.770E+01, 1.036E+00, 9.293E+01, 9.415E+00, 9.903E+00, 8.776E+00, 4.551E+00, 1.962E-01, 1.959E-01, 1.953E-01, 1.936E-01
 1.800E+02, 7.876E+01, 8.419E+01, 9.199E+01, 1.039E+02, 1.455E+02, 2.441E+02, 3.326E+02, 4.117E+02, 4.117E+02, 4.472E+02, 7.609E+01, 8.378E+01, 9.131E+01, 1.017E+02, 1.407E+02, 1.986E+02, 2.707E+02, 3.008E+02, 3.008E+02, 2.943E+02, 7.868E+01, 8.530E+01, 8.837E+01, 9.763E+01, 2.112E+02, 2.343E+02, 2.480E+02, 2.483E+02, 2.483E+02, 2.399E+02, 6.998E+01, 8.486E+01, 1.097E+02, 1.257E+02, 1.495E+02, 2.098E+02, 2.179E+02, 2.092E+02, 2.092E+02, 2.035E+02, 1.392E+02, 1.373E+02, 1.342E+02, 1.335E+02, 1.342E+02, 1.363E+02, 1.404E+02, 1.445E+02, 2.988E+01, 3.275E+01, 3.592E+01, 5.030E+01, 7.642E+01, 9.867E+01, 1.071E+02, 1.099E+02, 1.117E+02, 1.117E+02, 3.048E+01, 4.090E+01, 4.909E+01, 6.727E+01, 7.574E+01, 8.396E+01, 9.097E+01, 9.104E+01, 8.829E+01, 8.829E+01,-6.466E-01, 8.541E+01,-7.098E-01, 1.134E+02, 2.447E-01, 1.822E+02, 2.304E+00, 3.205E+02,-7.152E-01, 8.450E+01,-4.852E-01, 1.139E+02, 5.424E-01, 1.924E+02, 2.134E+00, 2.750E+02,-7.333E-01, 3.289E+01,-2.289E-01, 5.089E+01, 6.516E-01, 8.538E+01, 1.446E+00, 1.047E+02,-7.567E-01, 3.439E+01,-6.595E-02, 5.331E+01, 4.380E-01, 7.773E+01, 1.093E+00, 9.334E+01, 9.137E+00, 9.627E+00, 8.916E+00, 4.582E+00, 1.934E-01, 1.934E-01, 1.928E-01, 1.918E-01
 1.950E+02, 8.091E+01, 8.891E+01, 9.562E+01, 1.093E+02, 1.547E+02, 2.513E+02, 3.306E+02, 4.115E+02, 4.115E+02, 4.488E+02, 7.698E+01, 8.394E+01, 9.345E+01, 1.056E+02, 1.483E+02, 2.036E+02, 2.742E+02, 3.026E+02, 3.026E+02, 2.956E+02, 7.750E+01, 8.540E+01, 8.736E+01, 1.125E+02, 2.203E+02, 2.350E+02, 2.511E+02, 2.518E+02, 2.518E+02, 2.434E+02, 7.090E+01, 8.510E+01, 1.045E+02, 1.210E+02, 1.472E+02, 2.084E+02, 2.154E+02, 2.072E+02, 2.072E+02, 2.038E+02, 1.197E+02, 1.220E+02, 1.264E+02, 1.294E+02, 1.323E+02, 1.347E+02, 1.400E+02, 1.448E+02, 2.970E+01, 3.264E+01, 3.609E+01, 5.115E+01, 7.343E+01, 9.945E+01, 1.096E+02, 1.131E+02, 1.161E+02, 1.161E+02, 3.103E+01, 4.090E+01, 4.646E+01, 6.642E+01, 7.600E+01, 8.485E+01, 9.256E+01, 9.270E+01, 8.978E+01, 8.978E+01,-6.723E-01, 8.820E+01,-6.952E-01, 1.175E+02, 3.014E-01, 1.891E+02, 2.273E+00, 3.205E+02,-7.175E-01, 8.684E+01,-5.474E-01, 1.193E+02, 5.812E-01, 1.973E+02, 2.082E+00, 2.759E+02,-7.738E-01, 3.339E+01,-2.080E-01, 5.305E+01, 6.611E-01, 8.789E+01, 1.572E+00, 1.098E+02,-7.906E-01, 3.487E+01,-1.005E-01, 5.267E+01, 5.391E-01, 8.011E+01, 1.130E+00, 9.591E+01, 9.219E+00, 9.731E+00, 8.951E+00, 4.730E+00, 1.923E-01, 1.919E-01, 1.918E-01, 1.911E-01
 2.100E+02, 8.262E+01, 9.037E+01, 9.687E+01, 1.095E+02, 1.559E+02, 2.527E+02, 3.334E+02, 4.112E+02, 4.112E+02, 4.499E+02, 7.922E+01, 8.464E+01, 9.222E+01, 1.051E+02, 1.402E+02, 2.032E+02, 2.733E+02, 3.070E+02, 3.070E+02, 3.001E+02, 7.609E+01, 8.181E+01, 8.519E+01, 1.102E+02, 2.208E+02, 2.369E+02, 2.546E+02, 2.552E+02, 2.552E+02, 2.470E+02, 7.105E+01, 8.320E+01, 9.683E+01, 1.124E+02, 1.377E+02, 2.049E+02, 2.185E+02, 2.098E+02, 2.098E+02, 2.066E+02, 1.201E+02, 1.280E+02, 1.313E+02, 1.354E+02, 1.370E+02, 1.373E+02, 1.423E+02, 1.495E+02, 2.970E+01, 3.282E+01, 3.644E+01, 5.499E+01, 7.664E+01, 9.747E+01, 1.090E+02, 1.138E+02, 1.187E+02, 1.187E+02, 3.165E+01, 4.157E+01, 4.871E+01, 6.933E+01, 7.819E+01, 8.670E+01, 9.419E+01, 9.403E+01, 9.108E+01, 9.108E+01,-6.864E-01, 8.754E+01,-6.472E-01, 1.129E+02, 2.516E-01, 1.858E+02, 2.345E+00, 3.238E+02,-8.834E-01, 8.645E+01,-5.711E-01, 1.142E+02, 6.020E-01, 1.944E+02, 2.134E+00, 2.795E+02,-7.629E-01, 3.359E+01,-3.928E-02, 5.760E+01, 8.428E-01, 8.849E+01, 1.608E+00, 1.112E+02,-7.146E-01, 3.532E+01,-1.128E-01, 5.585E+01, 4.893E-01, 8.124E+01, 1.085E+00, 9.656E+01, 9.034E+00, 9.551E+00, 9.005E+00, 4.792E+00, 1.905E-01, 1.903E-01, 1.901E-01, 1.894E-01
 2.250E+02, 8.240E+01, 9.033E+01, 9.706E+01, 1.091E+02, 1.546E+02, 2.552E+02, 3.287E+02, 3.986E+02, 3.986E+02, 4.370E+02, 8.227E+01, 8.678E+01, 9.495E+01, 1.066E+02, 1.471E+02, 2.049E+02, 2.759E+02, 3.048E+02, 3.048E+02, 2.979E+02, 7.666E+01, 8.419E+01, 8.767E+01, 1.108E+02, 2.226E+02, 2.355E+02, 2.549E+02, 2.564E+02, 2.564E+02, 2.485E+02, 7.137E+01, 8.171E+01, 1.020E+02, 1.160E+02, 1.420E+02, 1.959E+02, 2.180E+02, 2.103E+02, 2.103E+02, 2.049E+02, 1.245E+02, 1.310E+02, 1.352E+02, 1.379E+02, 1.395E+02, 1.412E+02, 1.453E+02, 1.498E+02, 2.982E+01, 3.308E+01, 3.678E+01, 5.427E+01, 8.445E+01, 9.903E+01, 1.115E+02, 1.167E+02, 1.214E+02, 1.214E+02, 3.101E+01, 4.201E+01, 5.026E+01, 7.093E+01, 7.909E+01, 8.775E+01, 9.572E+01, 9.568E+01, 9.274E+01, 9.274E+01,-6.365E-01, 8.836E+01,-6.438E-01, 1.170E+02, 3.623E-01, 1.863E+02, 2.298E+00, 3.213E+02,-9.389E-01, 8.590E+01,-5.660E-01, 1.204E+02, 6.606E-01, 2.009E+02, 2.115E+00, 2.792E+02,-7.900E-01, 3.365E+01,-1.015E-01, 5.754E+01, 6.563E-01, 9.132E+01, 1.451E+00, 1.106E+02,-7.745E-01, 3.593E+01,-1.388E-01, 5.719E+01, 5.496E-01, 8.296E+01, 1.096E+00, 9.751E+01, 9.841E+00, 1.037E+01, 9.237E+00, 4.845E+00, 1.897E-01, 1.896E-01, 1.894E-01, 1.890E-01
 2.400E+02, 8.358E+01, 9.176E+01, 9.898E+01, 1.111E+02, 1.600E+02, 2.531E+02, 3.274E+02, 4.046E+02, 4.046E+02, 4.426E+02, 8.322E+01, 8.817E+01, 9.630E+01, 1.072E+02, 1.453E+02, 2.036E+02, 2.763E+02, 3.084E+02, 3.084E+02, 3.022E+02, 7.693E+01, 8.341E+01, 8.701E+01, 1.044E+02, 2.272E+02, 2.408E+02, 2.563E+02, 2.572E+02, 2.572E+02, 2.489E+02, 6.937E+01, 8.460E+01, 1.072E+02, 1.196E+02, 1.403E+02, 1.982E+02, 2.159E+02, 2.115E+02, 2.115E+02, 2.070E+02, 1.244E+02, 1.304E+02, 1.350E+02, 1.371E+02, 1.384E+02, 1.399E+02, 1.482E+02, 1.528E+02, 3.026E+01, 3.359E+01, 3.760E+01, 5.616E+01, 8.406E+01, 1.005E+02, 1.142E+02, 1.199E+02, 1.239E+02, 1.239E+02, 3.226E+01, 4.390E+01, 5.186E+01, 7.259E+01, 8.050E+01, 8.928E+01, 9.609E+01, 9.608E+01, 9.353E+01, 9.353E+01,-5.930E-01, 9.001E+01,-6.141E-01, 1.162E+02, 3.604E-01, 1.884E+02, 2.300E+00, 3.269E+02,-8.633E-01, 8.649E+01,-4.859E-01, 1.191E+02, 6.228E-01, 2.016E+02, 2.182E+00, 2.821E+02,-7.869E-01, 3.444E+01,-1.811E-01, 5.755E+01, 6.241E-01, 8.908E+01, 1.465E+00, 1.135E+02,-7.866E-01, 3.631E+01,-1.704E-01, 5.707E+01, 4.909E-01, 8.376E+01, 1.130E+00, 9.862E+01, 9.427E+00, 9.967E+00, 9.259E+00, 4.888E+00, 1.892E-01, 1.891E-01, 1.888E-01, 1.885E-01
 2.550E+02, 8.479E+01, 9.295E+01, 1.010E+02, 1.143E+02, 1.626E+02, 2.576E+02, 3.352E+02, 4.115E+02, 4.115E+02, 4.483E+02, 8.438E+01, 9.011E+01, 9.516E+01, 1.091E+02, 1.468E+02, 2.048E+02, 2.772E+02, 3.104E+02, 3.104E+02, 3.045E+02, 7.828E+01, 8.345E+01, 8.678E+01, 1.050E+02, 2.216E+02, 2.405E+02, 2.583E+02, 2.569E+02, 2.569E+02, 2.478E+02, 7.009E+01, 8.524E+01, 1.068E+02, 1.226E+02, 1.438E+02, 2.098E+02, 2.185E+02, 2.073E+02, 2.073E+02, 2.037E+02, 1.234E+02, 1.305E+02, 1.356E+02, 1.385E+02, 1.399E+02, 1.414E+02, 1.496E+02, 1.544E+02, 3.024E+01, 3.363E+01, 3.758E+01, 5.641E+01, 8.288E+01, 1.016E+02, 1.137E+02, 1.196E+02, 1.244E+02, 1.244E+02, 3.059E+01, 4.209E+01, 4.956E+01, 7.067E+01, 8.067E+01, 8.938E+01, 9.695E+01, 9.675E+01, 9.368E+01, 9.368E+01,-5.904E-01, 9.187E+01,-5.732E-01, 1.156E+02, 3.696E-01, 1.880E+02, 2.353E+00, 3.280E+02,-7.769E-01, 8.770E+01,-4.398E-01, 1.181E+02, 6.291E-01, 1.995E+02, 2.115E+00, 2.837E+02,-7.934E-01, 3.464E+01,-9.899E-02, 5.784E+01, 7.506E-01, 9.290E+01, 1.509E+00, 1.143E+02,-8.025E-01, 3.611E+01,-2.514E-02, 5.634E+01, 4.910E-01, 8.387E+01, 1.152E+00, 1.003E+02, 9.581E+00, 1.013E+01, 9.458E+00, 5.015E+00, 1.889E-01, 1.887E-01, 1.884E-01, 1.881E-01
 2.700E+02, 8.486E+01, 9.339E+01, 1.024E+02, 1.165E+02, 1.635E+02, 2.647E+02, 3.371E+02, 4.077E+02, 4.077E+02, 4.460E+02, 8.496E+01, 9.046E+01, 9.744E+01, 1.126E+02, 1.509E+02, 2.080E+02, 2.782E+02, 3.089E+02, 3.089E+02, 3.033E+02, 8.029E+01, 8.311E+01, 8.752E+01, 1.248E+02, 2.269E+02, 2.398E+02, 2.598E+02, 2.593E+02, 2.593E+02, 2.507E+02, 7.279E+01, 8.467E+01, 1.031E+02, 1.190E+02, 1.426E+02, 2.139E+02, 2.231E+02, 2.149E+02, 2.149E+02, 2.099E+02, 1.249E+02, 1.306E+02, 1.368E+02, 1.396E+02, 1.394E+02, 1.429E+02, 1.501E+02, 1.553E+02, 2.978E+01, 3.333E+01, 3.739E+01, 5.401E+01, 8.241E+01, 1.025E+02, 1.135E+02, 1.192E+02, 1.238E+02, 1.238E+02, 3.110E+01, 4.260E+01, 5.149E+01, 7.235E+01, 8.182E+01, 9.131E+01, 9.829E+01, 9.855E+01, 9.575E+01, 9.575E+01,-5.904E-01, 9.418E+01,-5.710E-01, 1.196E+02, 3.410E-01, 1.919E+02, 2.260E+00, 3.268E+02,-8.902E-01, 9.020E+01,-5.177E-01, 1.212E+02, 6.152E-01, 1.996E+02, 2.114E+00, 2.825E+02,-7.984E-01, 3.430E+01,-1.917E-01, 5.694E+01, 7.284E-01, 9.441E+01, 1.574E+00, 1.151E+02,-6.862E-01, 3.595E+01,-1.023E-01, 5.729E+01, 5.947E-01, 8.634E+01, 1.128E+00, 1.009E+02, 9.752E+00, 1.031E+01, 9.535E+00, 5.077E+00, 1.886E-01, 1.885E-01, 1.883E-01, 1.878E-01
 2.850E+02, 8.660E+01, 9.618E+01, 1.044E+02, 1.174E+02, 1.626E+02, 2.638E+02, 3.474E+02, 4.224E+02, 4.224E+02, 4.585E+02, 8.733E+01, 9.244E+01, 9.697E+01, 1.088E+02, 1.455E+02, 2.055E+02, 2.783E+02, 3.134E+02, 3.134E+02, 3.086E+02, 7.953E+01, 8.777E+01, 9.009E+01, 1.103E+02, 2.186E+02, 2.455E+02, 2.631E+02, 2.621E+02, 2.621E+02, 2.535E+02, 7.121E+01, 8.382E+01, 1.067E+02, 1.221E+02, 1.510E+02, 2.156E+02, 2.204E+02, 2.112E+02, 2.112E+02, 2.090E+02, 1.412E+02, 1.420E+02, 1.437E+02, 1.448E+02, 1.448E+02, 1.450E+02, 1.500E+02, 1.572E+02, 3.024E+01, 3.359E+01, 3.773E+01, 5.288E+01, 8.184E+01, 1.060E+02, 1.148E+02, 1.190E+02, 1.235E+02, 1.235E+02, 3.112E+01, 4.263E+01, 5.158E+01, 7.255E+01, 8.195E+01, 9.143E+01, 9.907E+01, 9.942E+01, 9.674E+01, 9.674E+01,-5.569E-01, 9.412E+01,-5.719E-01, 1.167E+02, 3.405E-01, 1.877E+02, 2.389E+00, 3.338E+02,-9.026E-01, 9.281E+01,-4.984E-01, 1.147E+02, 6.555E-01, 1.984E+02, 2.209E+00, 2.870E+02,-7.871E-01, 3.451E+01,-1.002E-01, 5.651E+01, 7.269E-01, 9.379E+01, 1.587E+00, 1.170E+02,-7.572E-01, 3.703E+01,-5.533E-02, 5.802E+01, 5.230E-01, 8.549E+01, 1.115E+00, 1.016E+02, 1.045E+01, 1.105E+01, 9.412E+00, 5.177E+00, 1.883E-01, 1.881E-01, 1.878E-01, 1.874E-01
 3.000E+02, 8.741E+01, 9.694E+01, 1.060E+02, 1.207E+02, 1.627E+02, 2.610E+02, 3.372E+02, 4.129E+02, 4.129E+02, 4.505E+02, 8.821E+01, 9.365E+01, 1.005E+02, 1.119E+02, 1.484E+02, 2.043E+02, 2.795E+02, 3.135E+02, 3.135E+02, 3.082E+02, 8.421E+01, 9.178E+01, 9.402E+01, 1.078E+02, 2.282E+02, 2.429E+02, 2.625E+02, 2.643E+02, 2.643E+02, 2.559E+02, 7.489E+01, 9.030E+01, 1.109E+02, 1.244E+02, 1.418E+02, 2.160E+02, 2.232E+02, 2.143E+02, 2.143E+02, 2.122E+02, 1.313E+02, 1.365E+02, 1.409E+02, 1.434E+02, 1.449E+02, 1.464E+02, 1.512E+02, 1.572E+02, 3.053E+01, 3.451E+01, 3.848E+01, 5.870E+01, 9.094E+01, 1.083E+02, 1.173E+02, 1.229E+02, 1.280E+02, 1.280E+02, 3.105E+01, 4.183E+01, 5.135E+01, 7.225E+01, 8.298E+01, 9.240E+01, 1.007E+02, 1.007E+02, 9.824E+01, 9.824E+01,-6.258E-01, 9.785E+01,-5.215E-01, 1.218E+02, 4.406E-01, 1.869E+02, 2.357E+00, 3.342E+02,-7.711E-01, 9.515E+01,-4.701E-01, 1.233E+02, 6.663E-01, 2.011E+02, 2.190E+00, 2.892E+02,-8.140E-01, 3.499E+01,-1.121E-01, 5.918E+01, 7.971E-01, 9.521E+01, 1.612E+00, 1.197E+02,-7.945E-01, 3.686E+01,-7.600E-02, 5.804E+01, 6.072E-01, 8.761E+01, 1.190E+00, 1.033E+02, 9.673E+00, 1.024E+01, 9.894E+00, 5.142E+00, 1.880E-01, 1.879E-01, 1.875E-01, 1.871E-01
 3.150E+02, 8.921E+01, 1.000E+02, 1.097E+02, 1.234E+02, 1.682E+02, 2.697E+02, 3.409E+02, 4.146E+02, 4.146E+02, 4.487E+02, 8.985E+01, 9.565E+01, 1.039E+02, 1.151E+02, 1.497E+02, 2.065E+02, 2.810E+02, 3.158E+02, 3.158E+02, 3.094E+02, 8.082E+01, 8.837E+01, 9.245E+01, 1.167E+02, 2.313E+02, 2.425E+02, 2.649E+02, 2.659E+02, 2.659E+02, 2.577E+02, 7.121E+01, 8.721E+01, 1.057E+02, 1.216E+02, 1.393E+02, 2.112E+02, 2.235E+02, 2.149E+02, 2.149E+02, 2.098E+02, 1.267E+02, 1.345E+02, 1.381E+02, 1.408E+02, 1.423E+02, 1.438E+02, 1.499E+02, 1.568E+02, 3.033E+01, 3.387E+01, 3.858E+01, 5.874E+01, 8.315E+01, 1.075E+02, 1.196E+02, 1.243E+02, 1.279E+02, 1.279E+02, 3.267E+01, 4.429E+01, 5.427E+01, 7.546E+01, 8.458E+01, 9.399E+01, 1.020E+02, 1.020E+02, 9.919E+01, 9.919E+01,-6.101E-01, 9.851E+01,-5.411E-01, 1.259E+02, 3.782E-01, 1.885E+02, 2.390E+00, 3.341E+02,-9.334E-01, 9.666E+01,-5.908E-01, 1.239E+02, 6.928E-01, 2.019E+02, 2.256E+00, 2.908E+02,-8.608E-01, 3.421E+01, 5.209E-02, 6.290E+01, 6.756E-01, 9.458E+01, 1.702E+00, 1.211E+02,-7.827E-01, 3.679E+01,-1.299E-01, 5.970E+01, 5.253E-01, 8.942E+01, 1.129E+00, 1.042E+02, 9.923E+00, 1.052E+01, 9.856E+00, 5.267E+00, 1.874E-01, 1.872E-01, 1.869E-01, 1.865E-01
 3.300E+02, 8.953E+01, 9.981E+01, 1.099E+02, 1.234E+02, 1.672E+02, 2.692E+02, 3.474E+02, 4.163E+02, 4.163E+02, 4.475E+02, 8.985E+01, 9.642E+01, 1.031E+02, 1.182E+02, 1.519E+02, 2.065E+02, 2.852E+02, 3.147E+02, 3.147E+02, 3.093E+02, 7.984E+01, 8.798E+01, 8.853E+01, 1.285E+02, 2.312E+02, 2.457E+02, 2.664E+02, 2.667E+02, 2.667E+02, 2.588E+02, 7.169E+01, 8.635E+01, 1.073E+02, 1.249E+02, 1.471E+02, 2.128E+02, 2.275E+02, 2.199E+02, 2.199E+02, 2.167E+02, 1.286E+02, 1.377E+02, 1.413E+02, 1.437E+02, 1.443E+02, 1.456E+02, 1.547E+02, 1.609E+02, 3.104E+01, 3.467E+01, 3.905E+01, 6.069E+01, 8.443E+01, 1.073E+02, 1.199E+02, 1.251E+02, 1.290E+02, 1.290E+02, 3.140E+01, 4.471E+01, 5.430E+01, 7.695E+01, 8.582E+01, 9.584E+01, 1.031E+02, 1.032E+02, 1.006E+02, 1.006E+02,-6.607E-01, 9.887E+01,-5.096E-01, 1.259E+02, 4.075E-01, 1.896E+02, 2.318E+00, 3.327E+02,-9.353E-01, 9.632E+01,-5.169E-01, 1.249E+02, 6.726E-01, 2.023E+02, 2.190E+00, 2.913E+02,-7.867E-01, 3.553E+01,-4.726E-02, 6.236E+01, 5.813E-01, 9.703E+01, 1.635E+00, 1.208E+02,-7.180E-01, 3.805E+01,-6.751E-02, 6.200E+01, 5.369E-01, 9.069E+01, 1.179E+00, 1.056E+02, 1.048E+01, 1.107E+01, 1.034E+01, 5.348E+00, 1.877E-01, 1.875E-01, 1.871E-01, 1.866E-01
 3.450E+02, 8.991E+01, 1.004E+02, 1.115E+02, 1.271E+02, 1.728E+02, 2.717E+02, 3.493E+02, 4.173E+02, 4.173E+02, 4.545E+02, 8.883E+01, 9.555E+01, 1.019E+02, 1.181E+02, 1.509E+02, 2.090E+02, 2.834E+02, 3.147E+02, 3.147E+02, 3.095E+02, 7.909E+01, 8.798E+01, 8.857E+01, 1.282E+02, 2.333E+02, 2.488E+02, 2.677E+02, 2.676E+02, 2.676E+02, 2.593E+02, 7.237E+01, 8.648E+01, 1.083E+02, 1.237E+02, 1.508E+02, 2.281E+02, 2.253E+02, 2.188E+02, 2.188E+02, 2.174E+02, 1.330E+02, 1.425E+02, 1.453E+02, 1.467E+02, 1.475E+02, 1.487E+02, 1.549E+02, 1.623E+02, 3.061E+01, 3.476E+01, 3.907E+01, 5.776E+01, 8.465E+01, 1.065E+02, 1.225E+02, 1.263E+02, 1.292E+02, 1.292E+02, 3.113E+01, 4.268E+01, 5.468E+01, 7.639E+01, 8.566E+01, 9.612E+01, 1.025E+02, 1.027E+02, 1.004E+02, 1.004E+02,-6.751E-01, 9.879E+01,-4.940E-01, 1.270E+02, 5.177E-01, 1.933E+02, 2.331E+00, 3.333E+02,-9.602E-01, 9.481E+01,-4.533E-01, 1.217E+02, 7.357E-01, 2.018E+02, 2.192E+00, 2.909E+02,-7.486E-01, 3.562E+01,-1.204E-02, 5.911E+01, 6.704E-01, 9.687E+01, 1.648E+00, 1.220E+02,-7.802E-01, 3.704E+01,-2.995E-02, 6.178E+01, 5.726E-01, 9.061E+01, 1.120E+00, 1.051E+02, 1.036E+01, 1.096E+01, 1.088E+01, 5.393E+00, 1.880E-01, 1.878E-01, 1.873E-01, 1.867E-01
